Date,COO_Open_average,COO_Open_max,COO_Open_min,COO_Open_volatility,COO_Open_change,COO_High_average,COO_High_max,COO_High_min,COO_High_volatility,COO_High_change,COO_Low_average,COO_Low_max,COO_Low_min,COO_Low_volatility,COO_Low_change,COO_Close_average,COO_Close_max,COO_Close_min,COO_Close_volatility,COO_Close_change,COO_Volume_average,COO_Volume_max,COO_Volume_min,COO_Volume_volatility,COO_Volume_change
2018-01-14,235.25799999999998,240.73,231.75,8.97999999999999,8.97999999999999,238.25199999999998,243.98,234.07,9.909999999999997,9.909999999999997,234.148,240.64,229.15,11.48999999999998,11.48999999999998,236.726,241.31,230.96,10.349999999999994,10.349999999999994,548245,735725,447729,287996,2491
2018-01-21,242.232,246.06,239.0,7.060000000000002,4.360000000000014,244.418,247.71,242.19,5.52000000000001,5.52000000000001,240.324,243.22,237.77,5.449999999999989,5.449999999999989,242.2,245.58,238.7,6.880000000000024,4.900000000000006,334114,431154,221386,209768,-117787
2018-01-28,241.84,243.35,240.79,2.5600000000000023,0.37000000000000455,244.38,245.37,242.5,2.8700000000000045,-2.5,238.678,241.21,230.99,10.219999999999999,-9.169999999999987,240.69,244.67,230.99,13.679999999999978,-11.870000000000005,604354,1079721,380607,699114,212948
2018-02-04,227.184,230.04,222.27,7.769999999999982,0.30000000000001137,230.894,233.26,228.73,4.530000000000001,-1.5699999999999932,223.49,227.05,219.08,7.969999999999999,0.8600000000000136,227.28799999999998,230.47,223.17,7.300000000000011,-2.5200000000000102,496100,618384,393066,225318,-12024
2018-02-11,228.72,232.9,224.8,8.099999999999994,6.27000000000001,231.195,235.22,227.02,8.199999999999989,8.199999999999989,227.275,231.48,224.0,7.47999999999999,6.909999999999997,230.1525,232.53,225.82,6.710000000000008,6.650000000000006,342407,418697,263737,154960,55475
2018-02-18,230.602,231.51,229.39,2.1200000000000045,-1.0,232.56,233.43,230.79,2.640000000000015,-0.09000000000000341,228.342,229.56,227.5,2.0600000000000023,-1.5,230.172,232.84,227.97,4.8700000000000045,2.469999999999999,327057,390406,243325,147081,-245
2018-02-25,231.198,233.06,226.7,6.360000000000014,-0.12000000000000455,234.356,237.34,230.56,6.780000000000001,3.140000000000015,228.782,231.78,224.7,7.0800000000000125,-1.539999999999992,232.09,236.5,226.87,9.629999999999995,4.319999999999993,376371,443480,242004,201476,164593
2018-03-04,245.248,252.0,236.58,15.419999999999987,15.419999999999987,250.292,260.26,241.59,18.669999999999987,10.969999999999999,241.086,247.18,234.59,12.590000000000003,5.8700000000000045,245.518,251.43,240.4,11.030000000000001,0.549999999999983,804246,1196670,535489,661181,405128
2018-03-11,236.39,241.35,233.88,7.469999999999999,-5.840000000000003,237.822,242.59,234.36,8.22999999999999,-5.950000000000017,231.644,234.61,229.48,5.130000000000024,-5.130000000000024,234.66,236.86,232.85,4.010000000000019,-4.010000000000019,566023,691274,464359,226915,-156952
2018-03-18,227.836,233.71,220.1,13.610000000000014,-13.610000000000014,230.094,235.04,227.0,8.039999999999992,-8.039999999999992,224.182,230.38,218.12,12.259999999999991,-10.650000000000006,226.144,232.02,218.74,13.280000000000001,-5.180000000000007,542018,862562,374583,487979,487979
2018-03-25,226.6525,228.01,225.55,2.4599999999999795,1.079999999999984,228.93,231.5,226.62,4.8799999999999955,-0.21999999999999886,222.695,225.37,220.5,4.8700000000000045,-3.0,225.18,228.81,221.67,7.140000000000015,-3.420000000000016,533637,633400,383539,249861,90202
