Date,LLIT_Open_average,LLIT_Open_max,LLIT_Open_min,LLIT_Open_volatility,LLIT_Open_change,LLIT_High_average,LLIT_High_max,LLIT_High_min,LLIT_High_volatility,LLIT_High_change,LLIT_Low_average,LLIT_Low_max,LLIT_Low_min,LLIT_Low_volatility,LLIT_Low_change,LLIT_Close_average,LLIT_Close_max,LLIT_Close_min,LLIT_Close_volatility,LLIT_Close_change,LLIT_Volume_average,LLIT_Volume_max,LLIT_Volume_min,LLIT_Volume_volatility,LLIT_Volume_change
2018-01-14,1.78275,1.92,1.7009999999999998,0.21900000000000008,0.17999999999999994,1.92225,2.13,1.76,0.3699999999999999,0.2689999999999999,1.77775,1.92,1.7009999999999998,0.21900000000000008,0.19999999999999996,1.834,1.96,1.72,0.24,0.24,186389,469984,82534,387450,5366
2018-01-21,2.028,2.08,2.0,0.08000000000000007,0.0,2.074,2.09,2.05,0.040000000000000036,-0.03000000000000025,1.964,2.01,1.93,0.07999999999999985,-0.030000000000000027,2.0272,2.049,2.0,0.04899999999999993,-0.028999999999999915,90303,134253,45069,89184,-89184
2018-01-28,2.06,2.07,2.03,0.040000000000000036,0.03000000000000025,2.08,2.08,2.08,0.0,0.0,2.041,2.055,2.02,0.03500000000000014,0.020000000000000018,2.073,2.08,2.055,0.02499999999999991,-0.010000000000000231,17191,25470,7862,17608,7066
2018-02-04,2.432,2.61,2.08,0.5299999999999998,0.52,2.635,2.775,2.38,0.395,0.27,2.3922,2.55,2.08,0.46999999999999975,0.43999999999999995,2.5467999999999997,2.65,2.34,0.31000000000000005,0.31000000000000005,158447,309327,45136,264191,-264191
2018-02-11,2.976,3.3,2.78,0.52,0.1900000000000004,3.1586,3.4939999999999998,2.99,0.5039999999999996,-0.20999999999999996,2.7782,2.85,2.65,0.20000000000000018,0.10999999999999988,2.9436,3.0980000000000003,2.74,0.3580000000000001,-0.08800000000000052,152515,355029,31192,323837,-292640
2018-02-18,3.16,3.3,3.07,0.22999999999999998,0.22999999999999998,3.29875,3.5980000000000003,3.07,0.5280000000000005,0.5280000000000005,3.13025,3.3,3.01,0.29000000000000004,0.29000000000000004,3.27,3.59,3.03,0.56,0.56,69601,140092,39295,100797,100797
2018-02-25,3.172,3.6,2.76,0.8400000000000003,-0.8400000000000003,3.3036,3.6889999999999996,3.0189999999999997,0.6699999999999999,-0.6699999999999999,2.944,3.29,2.75,0.54,-0.5300000000000002,3.0986000000000002,3.5,2.85,0.6499999999999999,-0.5,103688,196021,51002,145019,-134724
2018-03-04,2.4659999999999997,2.95,2.0,0.9500000000000002,-0.9500000000000002,2.5164,3.0,2.0,1.0,-1.0,2.1999999999999997,2.85,1.65,1.2000000000000002,-1.2000000000000002,2.3,2.9,1.88,1.02,-1.02,151682,328793,38082,290711,290711
2018-03-11,2.056,2.13,1.83,0.2999999999999998,0.2799999999999998,2.1646,2.273,2.13,0.14300000000000024,-0.03000000000000025,1.9804,2.09,1.77,0.31999999999999984,0.18999999999999995,2.0878,2.119,2.03,0.08900000000000041,-0.08000000000000007,60794,150148,21415,128733,-128255
2018-03-18,2.0231999999999997,2.05,2.0,0.04999999999999982,-0.009999999999999787,2.0684,2.102,2.04,0.06199999999999983,-0.029999999999999805,1.952,2.02,1.87,0.1499999999999999,0.009999999999999787,2.012,2.06,1.95,0.1100000000000001,-0.040000000000000036,31558,46508,9633,36875,4851
