Date,HRL_stock_Open_average,HRL_stock_Open_max,HRL_stock_Open_min,HRL_stock_Open_volatility,HRL_stock_Open_change,HRL_stock_High_average,HRL_stock_High_max,HRL_stock_High_min,HRL_stock_High_volatility,HRL_stock_High_change,HRL_stock_Low_average,HRL_stock_Low_max,HRL_stock_Low_min,HRL_stock_Low_volatility,HRL_stock_Low_change,HRL_stock_Close_average,HRL_stock_Close_max,HRL_stock_Close_min,HRL_stock_Close_volatility,HRL_stock_Close_change,HRL_stock_Volume_average,HRL_stock_Volume_max,HRL_stock_Volume_min,HRL_stock_Volume_volatility,HRL_stock_Volume_change
2018-01-14,34.63,34.95,34.39,0.5600000000000023,-0.3299999999999983,34.905,35.22,34.66,0.5600000000000023,-0.17999999999999972,34.3975,34.79,34.0,0.7899999999999991,-0.21999999999999886,34.6625,34.92,34.25,0.6700000000000017,0.03999999999999915,3531546,5715467,2448966,3266501,-739261
2018-01-21,34.794,35.04,34.46,0.5799999999999983,-0.3299999999999983,34.976,35.15,34.7,0.44999999999999574,-0.44999999999999574,34.524,34.78,34.37,0.4100000000000037,-0.25,34.692,34.94,34.39,0.5499999999999972,-0.22000000000000597,1697842,2250435,1374582,875853,-250764
2018-01-28,34.43,34.79,33.97,0.8200000000000003,-0.730000000000004,34.672,34.92,34.28,0.6400000000000006,-0.5799999999999983,34.066,34.49,33.64,0.8500000000000014,-0.8500000000000014,34.28,34.7,33.65,1.0500000000000043,-0.990000000000002,2620497,4753273,1883535,2869738,285492
2018-02-04,32.757999999999996,33.62,31.91,1.7099999999999973,-1.0700000000000003,33.234,33.73,32.86,0.8699999999999974,-0.6599999999999966,32.164,32.6,31.71,0.8900000000000006,-0.6400000000000006,32.598,32.81,32.21,0.6000000000000014,0.3200000000000003,3765892,4836933,2935184,1901749,1194644
2018-02-11,33.480000000000004,34.2,32.99,1.2100000000000009,0.7800000000000011,33.838,34.39,33.19,1.2000000000000028,1.0700000000000003,32.988,33.34,32.69,0.6500000000000057,0.5900000000000034,33.724,34.35,33.07,1.2800000000000011,1.2800000000000011,2454425,2989426,1312983,1676443,607202
2018-02-18,33.2425,34.15,31.91,2.2399999999999984,-1.0799999999999983,33.675,34.31,33.12,1.1900000000000048,-1.1900000000000048,32.5375,33.64,31.83,1.8100000000000023,-1.6300000000000026,33.03,33.8,32.64,1.1599999999999966,-1.1599999999999966,4251537,5559431,2588132,2971299,1359604
2018-02-25,32.686,33.05,32.28,0.769999999999996,-0.4200000000000017,32.978,33.35,32.67,0.6799999999999997,-0.3299999999999983,32.348,32.74,31.99,0.7500000000000036,0.00999999999999801,32.658,33.07,32.36,0.7100000000000009,-0.4200000000000017,2468602,2995317,1785757,1209560,-670179
2018-03-04,33.088,33.74,32.53,1.2100000000000009,1.2100000000000009,33.461999999999996,33.87,33.15,0.7199999999999989,0.7199999999999989,32.864000000000004,33.46,32.46,1.0,0.9299999999999997,33.346,33.76,32.87,0.8900000000000006,0.8900000000000006,2447417,3746510,1390903,2355607,11330
2018-03-11,33.774,34.08,33.39,0.6899999999999977,-0.4099999999999966,34.042,34.5,33.61,0.8900000000000006,-0.4100000000000037,33.522,33.71,33.23,0.480000000000004,-0.3299999999999983,33.65,34.03,33.3,0.730000000000004,-0.20000000000000284,2491542,3907921,1999328,1908593,1755618
2018-03-18,33.14,33.66,32.69,0.9699999999999989,-0.8200000000000003,33.53,34.04,33.13,0.9099999999999966,-0.9099999999999966,32.884,33.46,32.42,1.0399999999999991,-0.8800000000000026,33.06,33.7,32.55,1.1500000000000057,-1.1500000000000057,2873515,4648913,1940011,2708902,2673059
2018-03-25,33.464999999999996,33.86,32.8,1.0600000000000023,1.0600000000000023,34.019999999999996,34.41,33.5,0.9099999999999966,0.9099999999999966,33.3525,33.84,32.75,1.0900000000000034,1.0900000000000034,33.739999999999995,34.32,33.41,0.9100000000000037,0.9100000000000037,2645110,3081354,2185760,895594,591079
2018-04-01,34.584,36.07,33.63,2.4399999999999977,0.8999999999999986,35.366,36.5,34.25,2.25,1.4399999999999977,33.992,34.71,33.23,1.480000000000004,1.480000000000004,34.724,35.87,33.49,2.3799999999999955,1.4399999999999977,4852602,7944870,3212323,4732547,-1572915
2018-04-08,35.230000000000004,35.52,35.0,0.5200000000000031,-0.030000000000001137,35.528,35.78,35.12,0.6600000000000037,-0.6600000000000037,34.976,35.16,34.77,0.38999999999999346,-0.17999999999999972,35.244,35.39,35.04,0.3500000000000014,-0.3500000000000014,2945136,4102933,2094297,2008636,-864721
2018-04-15,35.446,35.62,35.15,0.46999999999999886,0.3999999999999986,35.678,35.75,35.63,0.11999999999999744,0.030000000000001137,35.182,35.31,35.05,0.2600000000000051,0.0800000000000054,35.45,35.54,35.4,0.14000000000000057,0.010000000000005116,2280951,3697129,1398792,2298337,1730754
2018-04-22,36.034,36.36,35.63,0.7299999999999969,0.7299999999999969,36.35,36.64,35.81,0.8299999999999983,0.8299999999999983,35.792,36.16,35.25,0.9099999999999966,0.9099999999999966,36.18,36.47,35.77,0.6999999999999957,0.6999999999999957,2375750,2946926,1822222,1124704,-319096
2018-04-29,35.918,36.6,35.29,1.3100000000000023,-1.3100000000000023,36.144,36.62,35.6,1.019999999999996,-0.6199999999999974,35.48,36.16,35.16,1.0,-0.9699999999999989,35.756,36.25,35.27,0.9799999999999969,-0.4799999999999969,2344875,3541927,1930799,1611128,-1334414
2018-05-06,35.866,36.29,35.52,0.769999999999996,0.5700000000000003,36.116,36.6,35.66,0.9400000000000048,0.8000000000000043,35.646,36.08,35.32,0.759999999999998,0.7100000000000009,35.912,36.26,35.51,0.75,0.7299999999999969,1914085,2764588,1190709,1573879,-1164784
2018-05-13,36.192,36.43,35.97,0.46000000000000085,-0.04999999999999716,36.316,36.49,36.07,0.4200000000000017,-0.10000000000000142,35.812,36.24,35.39,0.8500000000000014,-0.5799999999999983,36.14,36.38,35.9,0.480000000000004,-0.17999999999999972,1770125,2329470,1557396,772074,772074
2018-05-20,35.646,36.15,34.89,1.259999999999998,-0.8699999999999974,36.132,36.43,35.65,0.7800000000000011,-0.4200000000000017,35.378,36.04,34.12,1.9200000000000017,-0.9200000000000017,35.822,36.17,35.42,0.75,-0.3100000000000023,3295048,5729309,1749700,3979609,1906630
2018-05-27,36.3525,37.13,35.68,1.4500000000000028,0.3500000000000014,36.7925,37.22,36.19,1.0300000000000011,-0.4299999999999997,35.8625,36.4,35.53,0.8699999999999974,0.19999999999999574,36.34,37.17,35.79,1.3800000000000026,-0.7199999999999989,3013351,3475165,2327898,1147267,-1147267
2018-06-03,35.91,36.19,35.38,0.8099999999999952,0.14000000000000057,36.242,36.34,36.19,0.15000000000000568,-0.01999999999999602,35.67,36.0,35.17,0.8299999999999983,0.14999999999999858,36.048,36.21,35.66,0.5500000000000043,0.020000000000003126,1841953,2493668,1453526,1040142,151208
2018-06-10,36.348,36.86,36.08,0.7800000000000011,-0.17999999999999972,36.618,36.96,36.15,0.8100000000000023,-0.3999999999999986,35.967999999999996,36.2,35.75,0.45000000000000284,-0.22999999999999687,36.326,36.61,36.11,0.5,-0.1700000000000017,2587762,3093340,2182509,910831,910831
