Date,Global X Lithium_Open_average,Global X Lithium_Open_max,Global X Lithium_Open_min,Global X Lithium_Open_volatility,Global X Lithium_Open_change,Global X Lithium_High_average,Global X Lithium_High_max,Global X Lithium_High_min,Global X Lithium_High_volatility,Global X Lithium_High_change,Global X Lithium_Low_average,Global X Lithium_Low_max,Global X Lithium_Low_min,Global X Lithium_Low_volatility,Global X Lithium_Low_change,Global X Lithium_Close_average,Global X Lithium_Close_max,Global X Lithium_Close_min,Global X Lithium_Close_volatility,Global X Lithium_Close_change
2018-01-14,38.14,38.14,38.14,0.0,0.0,38.16,38.16,38.16,0.0,0.0,37.87,37.87,37.87,0.0,0.0,38.02,38.02,38.02,0.0,0.0
2018-01-21,38.58,38.58,38.58,0.0,0.0,38.6,38.6,38.6,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.27,38.27,38.27,0.0,0.0
2018-01-28,34.53,34.53,34.53,0.0,0.0,35.65,35.65,35.65,0.0,0.0,33.75,33.75,33.75,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2018-02-04,35.19,35.19,35.19,0.0,0.0,35.72,35.72,35.72,0.0,0.0,34.91,34.91,34.91,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2018-02-11,36.73,36.73,36.73,0.0,0.0,36.73,36.73,36.73,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.26,36.26,36.26,0.0,0.0
2018-02-18,36.94,36.94,36.94,0.0,0.0,36.94,36.94,36.94,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2018-02-25,33.19,33.19,33.19,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.61,33.61,33.61,0.0,0.0
2018-03-04,35.84,35.84,35.84,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.6,35.6,35.6,0.0,0.0,35.76,35.76,35.76,0.0,0.0
2018-03-11,35.21,35.21,35.21,0.0,0.0,35.24,35.24,35.24,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2018-03-18,33.65,33.65,33.65,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.71,33.71,33.71,0.0,0.0
2018-03-25,32.91,32.91,32.91,0.0,0.0,32.95,32.95,32.95,0.0,0.0,31.93,31.93,31.93,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2018-04-01,32.82,32.82,32.82,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2018-04-08,33.43,33.43,33.43,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.17,33.17,33.17,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2018-04-15,33.55,33.55,33.55,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2018-04-22,33.15,33.15,33.15,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.05,33.05,33.05,0.0,0.0
2018-04-29,33.68,33.68,33.68,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.76,33.76,33.76,0.0,0.0
2018-05-06,34.28,34.28,34.28,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.14,34.14,34.14,0.0,0.0
2018-05-13,34.69,34.69,34.69,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.81,34.81,34.81,0.0,0.0
2018-05-20,33.41,33.41,33.41,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.2,33.2,33.2,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2018-05-27,33.88,33.88,33.88,0.0,0.0,34.12,34.12,34.12,0.0,0.0,33.88,33.88,33.88,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2018-06-03,34.3,34.3,34.3,0.0,0.0,34.55,34.55,34.55,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.37,34.37,34.37,0.0,0.0
2018-06-10,33.37,33.37,33.37,0.0,0.0,33.64,33.64,33.64,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.45,33.45,33.45,0.0,0.0
2018-06-17,32.86,32.86,32.86,0.0,0.0,32.99,32.99,32.99,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2018-06-24,32.39,32.39,32.39,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-07-01,32.96,32.96,32.96,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.95,32.95,32.95,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2018-07-08,32.75,32.75,32.75,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2018-07-15,32.09,32.09,32.09,0.0,0.0,32.1,32.1,32.1,0.0,0.0,31.71,31.71,31.71,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2018-07-22,32.32,32.32,32.32,0.0,0.0,32.5,32.5,32.5,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.26,32.26,32.26,0.0,0.0
2018-07-29,32.39,32.39,32.39,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.33,32.33,32.33,0.0,0.0
2018-08-05,32.03,32.03,32.03,0.0,0.0,32.05,32.05,32.05,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2018-08-12,31.49,31.49,31.49,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2018-08-19,32.23,32.23,32.23,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.13,32.13,32.13,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2018-08-26,31.85,31.85,31.85,0.0,0.0,32.2,32.2,32.2,0.0,0.0,31.8,31.8,31.8,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2018-09-02,31.07,31.07,31.07,0.0,0.0,31.18,31.18,31.18,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2018-09-09,31.97,31.97,31.97,0.0,0.0,32.35,32.35,32.35,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2018-09-16,33.68,33.68,33.68,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2018-09-23,33.14,33.14,33.14,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2018-09-30,32.05,32.05,32.05,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2018-10-07,30.4,30.4,30.4,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2018-10-14,30.43,30.43,30.43,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.29,30.29,30.29,0.0,0.0
2018-10-21,29.45,29.45,29.45,0.0,0.0,29.78,29.78,29.78,0.0,0.0,28.83,28.83,28.83,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2018-10-28,31.77,31.77,31.77,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2018-11-04,31.64,31.64,31.64,0.0,0.0,31.82,31.82,31.82,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2018-11-11,31.75,31.75,31.75,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2018-11-18,30.53,30.53,30.53,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2018-11-25,31.97,31.97,31.97,0.0,0.0,32.49,32.49,32.49,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.22,32.22,32.22,0.0,0.0
2018-12-02,29.89,29.89,29.89,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2018-12-09,29.4,29.4,29.4,0.0,0.0,29.46,29.46,29.46,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-12-16,25.72,25.72,25.72,0.0,0.0,26.88,26.88,26.88,0.0,0.0,25.72,25.72,25.72,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2018-12-23,27.0,27.0,27.0,0.0,0.0,27.17,27.17,27.17,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.98,26.98,26.98,0.0,0.0
2018-12-30,27.53,27.53,27.53,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2019-01-06,28.04,28.04,28.04,0.0,0.0,28.27,28.27,28.27,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-01-13,28.28,28.28,28.28,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2019-01-20,27.86,27.86,27.86,0.0,0.0,28.08,28.08,28.08,0.0,0.0,27.8,27.8,27.8,0.0,0.0,28.07,28.07,28.07,0.0,0.0
2019-01-27,28.85,28.85,28.85,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.73,28.73,28.73,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2019-02-03,28.47,28.47,28.47,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2019-02-10,28.54,28.54,28.54,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-02-17,30.13,30.13,30.13,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.42,30.42,30.42,0.0,0.0
2019-02-24,29.72,29.72,29.72,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.14,29.14,29.14,0.0,0.0,29.4,29.4,29.4,0.0,0.0
2019-03-03,28.3,28.3,28.3,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-03-10,28.7,28.7,28.7,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2019-03-17,27.89,27.89,27.89,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-03-24,28.65,28.65,28.65,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-03-31,29.3,29.3,29.3,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.46,29.46,29.46,0.0,0.0
2019-04-07,29.09,29.09,29.09,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2019-04-14,29.03,29.03,29.03,0.0,0.0,29.03,29.03,29.03,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-04-21,27.73,27.73,27.73,0.0,0.0,27.81,27.81,27.81,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.77,27.77,27.77,0.0,0.0
2019-04-28,27.55,27.55,27.55,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2019-05-05,26.56,26.56,26.56,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.08,26.08,26.08,0.0,0.0
2019-05-12,25.25,25.25,25.25,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2019-05-19,24.98,24.98,24.98,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2019-05-26,24.54,24.54,24.54,0.0,0.0,24.8,24.8,24.8,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-06-02,25.71,25.71,25.71,0.0,0.0,26.0,26.0,26.0,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2019-06-09,25.89,25.89,25.89,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.92,25.92,25.92,0.0,0.0
2019-06-16,26.01,26.01,26.01,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.98,25.98,25.98,0.0,0.0
2019-06-23,26.27,26.27,26.27,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.17,26.17,26.17,0.0,0.0,26.2,26.2,26.2,0.0,0.0
2019-06-30,25.98,25.98,25.98,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.72,25.72,25.72,0.0,0.0
2019-07-07,26.09,26.09,26.09,0.0,0.0,26.23,26.23,26.23,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.23,26.23,26.23,0.0,0.0
2019-07-14,26.45,26.45,26.45,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.41,26.41,26.41,0.0,0.0
2019-07-21,26.02,26.02,26.02,0.0,0.0,26.06,26.06,26.06,0.0,0.0,25.85,25.85,25.85,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2019-07-28,24.25,24.25,24.25,0.0,0.0,24.36,24.36,24.36,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-08-04,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2019-08-11,23.95,23.95,23.95,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2019-08-18,22.76,22.76,22.76,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2019-08-25,23.26,23.26,23.26,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.37,23.37,23.37,0.0,0.0
2019-09-01,24.0,24.0,24.0,0.0,0.0,24.26,24.26,24.26,0.0,0.0,23.93,23.93,23.93,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-09-08,25.03,25.03,25.03,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-09-15,24.85,24.85,24.85,0.0,0.0,25.02,25.02,25.02,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2019-09-22,24.27,24.27,24.27,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-09-29,23.75,23.75,23.75,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2019-10-06,24.39,24.39,24.39,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2019-10-13,24.36,24.36,24.36,0.0,0.0,24.49,24.49,24.49,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-10-20,24.86,24.86,24.86,0.0,0.0,25.23,25.23,25.23,0.0,0.0,24.86,24.86,24.86,0.0,0.0,25.13,25.13,25.13,0.0,0.0
2019-10-27,26.0,26.0,26.0,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-11-03,26.02,26.02,26.02,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2019-11-10,25.69,25.69,25.69,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2019-11-17,25.15,25.15,25.15,0.0,0.0,25.47,25.47,25.47,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-11-24,25.5,25.5,25.5,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2019-12-01,25.63,25.63,25.63,0.0,0.0,25.92,25.92,25.92,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2019-12-08,26.84,26.84,26.84,0.0,0.0,27.19,27.19,27.19,0.0,0.0,26.84,26.84,26.84,0.0,0.0,26.93,26.93,26.93,0.0,0.0
2019-12-15,27.46,27.46,27.46,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2019-12-22,27.37,27.37,27.37,0.0,0.0,27.46,27.46,27.46,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.18,27.18,27.18,0.0,0.0
2019-12-29,27.34,27.34,27.34,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.32,27.32,27.32,0.0,0.0
