Date,ARTX_Open_average,ARTX_Open_max,ARTX_Open_min,ARTX_Open_volatility,ARTX_Open_change,ARTX_High_average,ARTX_High_max,ARTX_High_min,ARTX_High_volatility,ARTX_High_change,ARTX_Low_average,ARTX_Low_max,ARTX_Low_min,ARTX_Low_volatility,ARTX_Low_change,ARTX_Close_average,ARTX_Close_max,ARTX_Close_min,ARTX_Close_volatility,ARTX_Close_change,ARTX_Volume_average,ARTX_Volume_max,ARTX_Volume_min,ARTX_Volume_volatility,ARTX_Volume_change
2016-03-13,2.54,2.65,2.45,0.19999999999999973,-0.06999999999999984,2.6408,2.71,2.61,0.10000000000000009,-0.08499999999999996,2.43,2.48,2.31,0.16999999999999993,0.16999999999999993,2.532,2.6,2.48,0.1200000000000001,0.029999999999999805,176069,262404,74060,188344,-50505
2016-03-20,2.55,2.59,2.5,0.08999999999999986,0.040000000000000036,2.575,2.59,2.54,0.04999999999999982,0.0,2.47325,2.5,2.41,0.08999999999999986,-0.08300000000000018,2.5075,2.59,2.43,0.1599999999999997,-0.1599999999999997,127147,198426,82592,115834,64527
2016-03-27,2.442,2.48,2.42,0.06000000000000005,0.010000000000000231,2.488,2.52,2.45,0.06999999999999984,-0.04999999999999982,2.3972,2.43,2.35,0.08000000000000007,-0.020000000000000018,2.43,2.46,2.4,0.06000000000000005,-0.040000000000000036,108594,158985,76360,82625,-51878
2016-04-03,2.644,2.78,2.4,0.3799999999999999,0.3799999999999999,2.8,3.03,2.62,0.4099999999999997,0.4099999999999997,2.6233999999999997,2.752,2.4,0.35199999999999987,0.35199999999999987,2.718,2.88,2.62,0.2599999999999998,0.2599999999999998,422217,1108249,90701,1017548,836100
2016-04-10,3.088,3.33,2.9,0.43000000000000016,0.43000000000000016,3.284,3.59,3.04,0.5499999999999998,0.5499999999999998,3.016,3.29,2.88,0.41000000000000014,0.41000000000000014,3.158,3.44,2.96,0.48,0.48,698615,1172230,431295,740935,697626
2016-04-17,3.7680000000000002,4.08,3.5,0.5800000000000001,0.41999999999999993,3.868,4.13,3.55,0.5800000000000001,0.45999999999999996,3.5582000000000003,3.75,3.3310000000000004,0.4189999999999996,0.4189999999999996,3.752,4.05,3.46,0.5899999999999999,0.41999999999999993,946854,1467643,534659,932984,497365
2016-04-24,3.77,3.94,3.56,0.3799999999999999,-0.29000000000000004,3.85,4.0,3.64,0.3599999999999999,-0.20999999999999996,3.606,3.76,3.38,0.3799999999999999,-0.28000000000000025,3.732,3.91,3.62,0.29000000000000004,-0.14000000000000012,464603,604381,316034,288347,-50097
2016-05-01,3.57,3.7,3.45,0.25,-0.06999999999999984,3.726,3.86,3.65,0.20999999999999996,0.16999999999999993,3.485,3.55,3.39,0.1599999999999997,0.0950000000000002,3.602,3.76,3.49,0.2699999999999996,0.2699999999999996,378605,714190,170016,544174,544174
2016-05-08,3.218,3.65,3.01,0.6400000000000001,-0.6400000000000001,3.2986,3.653,3.03,0.6230000000000002,-0.6230000000000002,3.0020000000000002,3.12,2.85,0.27,-0.22999999999999998,3.066,3.2,2.88,0.3200000000000003,-0.20999999999999996,506985,1041166,276858,764308,-587666
2016-05-15,2.79,2.96,2.67,0.29000000000000004,-0.10999999999999988,2.89,3.1,2.78,0.3200000000000003,-0.3200000000000003,2.7052,2.86,2.62,0.23999999999999977,-0.17999999999999972,2.768,2.94,2.67,0.27,-0.20999999999999996,232686,341690,98575,243115,-243115
2016-05-22,2.7575,2.8,2.72,0.07999999999999963,0.009999999999999787,2.8145,2.86,2.79,0.06999999999999984,-0.018000000000000238,2.69975,2.72,2.65,0.07000000000000028,-0.06899999999999995,2.7375,2.78,2.69,0.08999999999999986,-0.06000000000000005,104713,142733,76846,65887,-4425
2016-05-29,2.716,2.75,2.66,0.08999999999999986,0.029999999999999805,2.83,2.98,2.75,0.22999999999999998,0.1200000000000001,2.67,2.73,2.57,0.16000000000000014,0.040000000000000036,2.7680000000000002,2.96,2.68,0.2799999999999998,0.20999999999999996,236459,574246,78246,496000,345653
2016-06-05,2.906,2.97,2.82,0.15000000000000036,-0.15000000000000036,2.9716,3.09,2.89,0.19999999999999973,-0.19999999999999973,2.83,2.95,2.74,0.20999999999999996,-0.20999999999999996,2.872,2.95,2.8,0.15000000000000036,-0.15000000000000036,160850,353680,97905,255775,-255775
2016-06-12,2.826,2.9,2.75,0.1499999999999999,0.10000000000000009,2.904,2.94,2.84,0.10000000000000009,0.029999999999999805,2.778,2.85,2.72,0.1299999999999999,0.1299999999999999,2.836,2.92,2.75,0.16999999999999993,0.16999999999999993,120134,192299,91205,101094,-8486
2016-06-19,2.842,2.94,2.75,0.18999999999999995,-0.18999999999999995,2.862,2.94,2.75,0.18999999999999995,-0.18999999999999995,2.7506,2.86,2.52,0.33999999999999986,-0.33999999999999986,2.795,2.88,2.59,0.29000000000000004,-0.29000000000000004,109907,226457,58659,167798,154862
2016-06-26,2.745,2.83,2.62,0.20999999999999996,0.20999999999999996,2.85,2.9,2.81,0.08999999999999986,0.06000000000000005,2.7225,2.81,2.6,0.20999999999999996,0.20999999999999996,2.795,2.88,2.71,0.16999999999999993,0.16999999999999993,67107,72127,56450,15677,-3845
2016-07-03,2.914,3.0,2.84,0.16000000000000014,0.10000000000000009,2.996,3.1,2.94,0.16000000000000014,0.16000000000000014,2.872,2.95,2.8,0.15000000000000036,0.11000000000000032,2.932,2.99,2.86,0.13000000000000034,0.13000000000000034,107872,153499,43689,109810,76238
2016-07-10,2.928,3.0,2.87,0.1299999999999999,-0.1299999999999999,2.9432,3.0,2.87,0.1299999999999999,-0.1299999999999999,2.85,2.95,2.77,0.18000000000000016,-0.18000000000000016,2.876,2.97,2.8,0.17000000000000037,-0.17000000000000037,184776,408532,44936,363596,76045
2016-07-17,2.758,2.8,2.69,0.10999999999999988,-0.009999999999999787,2.8318,2.9,2.75,0.1499999999999999,-0.01100000000000012,2.6682,2.6910000000000003,2.65,0.04100000000000037,0.01100000000000012,2.75,2.79,2.71,0.08000000000000007,-0.020000000000000018,104615,153064,71707,81357,46312
2016-07-24,2.778,2.84,2.75,0.08999999999999986,0.08000000000000007,2.822,2.9,2.79,0.10999999999999988,0.10999999999999988,2.733,2.76,2.7,0.05999999999999961,-0.0349999999999997,2.786,2.85,2.75,0.10000000000000009,0.10000000000000009,76746,126330,31454,94876,22585
2016-07-31,2.908,3.0,2.87,0.1299999999999999,0.1299999999999999,2.9337999999999997,3.01,2.8789999999999996,0.13100000000000023,0.13100000000000023,2.8482,2.93,2.8,0.13000000000000034,0.13000000000000034,2.915,2.98,2.86,0.1200000000000001,0.10499999999999998,117299,152175,60055,92120,92120
2016-08-07,2.7640000000000002,2.93,2.67,0.26000000000000023,-0.15000000000000036,2.782,2.93,2.7,0.22999999999999998,-0.14000000000000012,2.66,2.71,2.64,0.06999999999999984,-0.009999999999999787,2.71,2.76,2.66,0.09999999999999964,-0.06000000000000005,162133,442225,59706,382519,-269688
2016-08-14,2.602,2.64,2.58,0.06000000000000005,-0.040000000000000036,2.658,2.73,2.6,0.1299999999999999,0.06999999999999984,2.576,2.6,2.55,0.050000000000000266,0.020000000000000018,2.618,2.72,2.59,0.13000000000000034,0.13000000000000034,131069,211811,58870,152941,-98945
2016-08-21,2.792,2.83,2.75,0.08000000000000007,0.08000000000000007,2.84,2.9,2.8,0.10000000000000009,0.10000000000000009,2.7222,2.795,2.61,0.18500000000000005,0.18500000000000005,2.818,2.9,2.78,0.1200000000000001,0.10000000000000009,89579,158517,59299,99218,70830
2016-08-28,2.875,2.91,2.82,0.0900000000000003,0.010000000000000231,2.9375,2.99,2.91,0.08000000000000007,0.050000000000000266,2.835,2.86,2.8,0.06000000000000005,0.0,2.8925,2.96,2.81,0.1499999999999999,0.06999999999999984,106302,174558,33322,141236,86491
2016-09-04,2.926,2.99,2.8,0.1900000000000004,-0.14000000000000012,2.984,3.05,2.89,0.1599999999999997,-0.04999999999999982,2.866,2.93,2.8,0.13000000000000034,-0.07000000000000028,2.911,2.97,2.83,0.14000000000000012,-0.05500000000000016,116560,277285,30326,246959,-76961
2016-09-11,2.832,2.9,2.8,0.10000000000000009,0.08000000000000007,2.888,2.93,2.86,0.07000000000000028,0.07000000000000028,2.82,2.87,2.8,0.07000000000000028,0.07000000000000028,2.858,2.92,2.81,0.10999999999999988,0.08000000000000007,61139,77293,47506,29787,-18783
2016-09-18,3.042,3.15,2.92,0.22999999999999998,0.08000000000000007,3.1692,3.25,3.091,0.1589999999999998,-0.050000000000000266,2.976,3.03,2.92,0.10999999999999988,0.050000000000000266,3.054,3.13,2.99,0.13999999999999968,-0.11999999999999966,188453,407824,70808,337016,-337016
2016-09-25,3.0140000000000002,3.15,2.95,0.19999999999999973,-0.04999999999999982,3.116,3.35,2.95,0.3999999999999999,-0.10999999999999988,2.902,2.92,2.89,0.029999999999999805,0.009999999999999787,2.9936,3.15,2.92,0.22999999999999998,-0.018000000000000238,314026,1000896,86016,914880,-47701
2016-10-02,3.2359999999999998,3.4,2.92,0.48,0.3799999999999999,3.3776,3.525,3.1830000000000003,0.34199999999999964,0.34199999999999964,3.1656,3.3,2.85,0.44999999999999973,0.44999999999999973,3.288,3.5,3.15,0.3500000000000001,0.3500000000000001,824535,1221566,393889,827677,773954
2016-10-09,3.274,3.53,3.15,0.3799999999999999,-0.3799999999999999,3.309,3.53,3.2,0.3299999999999996,-0.31999999999999984,3.128,3.26,3.08,0.17999999999999972,-0.13999999999999968,3.19,3.28,3.12,0.1599999999999997,-0.08999999999999986,324750,588472,132956,455516,-455516
2016-10-16,3.082,3.25,3.02,0.22999999999999998,-0.18999999999999995,3.1118,3.25,3.053,0.19700000000000006,-0.1499999999999999,2.9558,2.99,2.925,0.06500000000000039,0.06500000000000039,3.01,3.06,2.95,0.10999999999999988,0.10999999999999988,270001,485313,141324,343989,-240191
2016-10-23,2.92,3.08,2.7,0.3799999999999999,-0.3799999999999999,2.944,3.08,2.78,0.30000000000000027,-0.30000000000000027,2.802,2.96,2.6,0.3599999999999999,-0.3599999999999999,2.834,2.98,2.65,0.33000000000000007,-0.33000000000000007,223982,292603,123831,168772,77859
2016-10-30,2.48,2.6,2.3,0.30000000000000027,-0.30000000000000027,2.58,2.65,2.45,0.19999999999999973,-0.1499999999999999,2.39,2.55,2.25,0.2999999999999998,-0.25,2.48,2.65,2.3,0.3500000000000001,-0.09999999999999964,313254,569184,177399,391785,19199
2016-11-06,2.83,3.2,2.45,0.75,0.75,3.032,3.4,2.55,0.8500000000000001,0.8500000000000001,2.75,3.15,2.25,0.8999999999999999,0.8999999999999999,2.97,3.4,2.35,1.0499999999999998,1.0499999999999998,808406,1783219,321604,1461615,-1206482
2016-11-13,3.37,3.45,3.25,0.20000000000000018,-0.1499999999999999,3.409,3.45,3.35,0.10000000000000009,-0.04999999999999982,3.18,3.25,3.0,0.25,-0.10000000000000009,3.3,3.4,3.2,0.19999999999999973,0.04999999999999982,423193,520270,357715,162555,-81098
2016-11-20,3.5,3.6,3.35,0.25,0.25,3.5625,3.65,3.5,0.1499999999999999,0.1499999999999999,3.43125,3.5,3.325,0.17499999999999982,0.17499999999999982,3.5125,3.55,3.5,0.04999999999999982,0.0,257598,412562,57527,355035,-106239
2016-11-27,3.89,4.05,3.5,0.5499999999999998,0.5499999999999998,4.109,4.3,3.95,0.34999999999999964,0.15500000000000025,3.82,4.0,3.5,0.5,0.5,3.95,4.2,3.85,0.3500000000000001,0.3500000000000001,867728,1739434,346553,1392881,-921470
2016-12-04,4.18,4.3,4.0,0.2999999999999998,-0.2999999999999998,4.199,4.345,4.0,0.34499999999999975,-0.34499999999999975,3.91,4.05,3.6,0.44999999999999973,-0.44999999999999973,4.0200000000000005,4.2,3.7,0.5,-0.5,509059,797815,414459,383356,315153
2016-12-11,3.84,3.95,3.7,0.25,0.19999999999999973,3.92,3.95,3.85,0.10000000000000009,0.10000000000000009,3.72,3.8,3.6,0.19999999999999973,-0.10000000000000009,3.81,3.95,3.65,0.30000000000000027,-0.1499999999999999,285491,315605,223212,92393,-15219
2016-12-18,3.55,3.65,3.45,0.19999999999999973,-0.10000000000000009,3.63125,3.7,3.55,0.15000000000000036,-0.125,3.3875,3.45,3.3,0.15000000000000036,0.0,3.5,3.6,3.45,0.1499999999999999,0.0,253855,440574,76443,364131,-364131
2016-12-25,3.525,3.7,3.3,0.40000000000000036,0.3500000000000001,3.67625,3.705,3.65,0.05500000000000016,0.0,3.455,3.62,3.3,0.3200000000000003,0.15000000000000036,3.5875,3.7,3.5,0.20000000000000018,0.0,254716,347160,173721,173439,-173439
2017-01-01,4.1,4.8,3.55,1.25,1.25,4.302,4.85,3.7,1.1499999999999995,1.1499999999999995,3.894,4.25,3.45,0.7999999999999998,0.7999999999999998,4.17,4.65,3.5,1.1500000000000004,0.9500000000000002,892390,1381941,381337,1000604,705438
2017-01-08,4.3125,4.5,4.2,0.2999999999999998,-0.25,4.387499999999999,4.6,4.3,0.2999999999999998,-0.2999999999999998,4.16,4.35,4.09,0.2599999999999998,-0.25,4.237500000000001,4.4,4.15,0.25,-0.25,363403,443840,255231,188609,-188609
2017-01-15,4.58,4.95,4.3,0.6500000000000004,0.6000000000000005,4.74,5.0,4.4,0.5999999999999996,0.5499999999999998,4.3911999999999995,4.8,4.1,0.7000000000000002,0.4500000000000002,4.62,5.0,4.15,0.8499999999999996,0.5999999999999996,620531,989493,332253,657240,503191
2017-01-22,4.46,4.7,4.25,0.4500000000000002,-0.4500000000000002,4.525,4.8,4.275,0.5249999999999995,-0.5249999999999995,4.3,4.6,4.05,0.5499999999999998,-0.5499999999999998,4.38,4.65,4.1,0.5500000000000007,-0.5500000000000007,409321,466241,369601,96640,-461
2017-01-29,4.07,4.15,4.0,0.15000000000000036,0.05000000000000071,4.175,4.3,4.1,0.20000000000000018,0.14999999999999947,4.031,4.15,3.95,0.20000000000000018,0.10000000000000053,4.08,4.15,4.05,0.10000000000000053,0.10000000000000053,320202,659322,155923,503399,368374
2017-02-05,3.8600000000000003,4.15,3.7,0.4500000000000002,-0.4500000000000002,3.9002,4.2,3.745,0.45500000000000007,-0.40000000000000036,3.726,3.85,3.64,0.20999999999999996,-0.20000000000000018,3.795,4.0,3.65,0.3500000000000001,-0.2250000000000001,476273,694002,296906,397096,-103677
2017-02-12,4.025,4.15,3.85,0.30000000000000027,0.10000000000000009,4.1335,4.2,4.0,0.20000000000000018,-0.20000000000000018,3.8875,4.025,3.75,0.27500000000000036,0.10000000000000009,4.050000000000001,4.15,3.95,0.20000000000000018,-0.20000000000000018,437780,791732,293963,497769,-497769
2017-02-19,3.79,3.9,3.6,0.2999999999999998,-0.10000000000000009,3.8588,3.95,3.75,0.20000000000000018,-0.050000000000000266,3.669,3.85,3.5,0.3500000000000001,-0.15500000000000025,3.755,3.875,3.6,0.2749999999999999,-0.07500000000000018,228108,277406,180446,96960,-28381
2017-02-26,3.93,4.05,3.85,0.19999999999999973,0.04999999999999982,4.0,4.1,3.9,0.19999999999999973,-0.19999999999999973,3.79,3.95,3.65,0.30000000000000027,-0.1499999999999999,3.86,4.0,3.65,0.3500000000000001,-0.25,241980,351549,130450,221099,-118230
2017-03-05,3.7399999999999998,3.9,3.55,0.3500000000000001,0.19999999999999973,3.88,4.05,3.7,0.34999999999999964,0.20000000000000018,3.66,3.85,3.5,0.3500000000000001,0.3500000000000001,3.75,3.9,3.6,0.2999999999999998,0.2999999999999998,355108,464801,180641,284160,-85034
2017-03-12,3.57,4.0,3.1,0.8999999999999999,-0.8000000000000003,3.63,4.15,3.15,1.0000000000000004,-0.8500000000000001,3.32,3.9,2.85,1.0499999999999998,-1.0,3.42,4.1,2.95,1.1499999999999995,-1.0,1230448,3220408,337118,2883290,744074
2017-03-19,3.02,3.15,2.85,0.2999999999999998,0.0,3.131,3.23,3.0,0.22999999999999998,0.04999999999999982,2.888,3.0,2.8,0.20000000000000018,0.040000000000000036,3.03,3.15,2.9,0.25,0.10000000000000009,534414,760714,341252,419462,-96435
2017-03-26,3.06,3.15,3.0,0.1499999999999999,0.1499999999999999,3.11,3.2,3.05,0.15000000000000036,0.050000000000000266,2.983,3.0,2.95,0.04999999999999982,0.004999999999999893,3.0,3.05,2.95,0.09999999999999964,0.0,338933,605617,237381,368236,332917
2017-04-02,3.05,3.15,2.95,0.19999999999999973,0.1499999999999999,3.14,3.3,3.05,0.25,0.25,2.991,3.15,2.9,0.25,0.1499999999999999,3.06,3.2,2.9,0.30000000000000027,0.10000000000000009,426986,594378,254308,340070,191311
2017-04-09,3.1625,3.25,3.1,0.1499999999999999,0.04999999999999982,3.24525,3.3,3.15,0.1499999999999999,-0.0810000000000004,3.0625,3.15,3.0,0.1499999999999999,-0.04999999999999982,3.125,3.2,3.05,0.15000000000000036,-0.10000000000000009,383942,493253,233536,259717,-206067
2017-04-16,3.08,3.15,3.0,0.1499999999999999,0.04999999999999982,3.158,3.2,3.14,0.06000000000000005,-0.009999999999999787,3.03,3.1,2.95,0.1499999999999999,0.04999999999999982,3.11,3.15,3.05,0.10000000000000009,0.050000000000000266,204544,278317,138268,140049,-90513
2017-04-23,3.14,3.25,3.05,0.20000000000000018,0.20000000000000018,3.2,3.25,3.15,0.10000000000000009,0.10000000000000009,3.11,3.2,3.05,0.15000000000000036,0.15000000000000036,3.16,3.2,3.1,0.10000000000000009,0.10000000000000009,212547,271044,160888,110156,-44952
2017-04-30,3.32,3.4,3.25,0.1499999999999999,-0.04999999999999982,3.402,3.45,3.35,0.10000000000000009,0.0,3.222,3.25,3.15,0.10000000000000009,0.040000000000000036,3.27,3.3,3.25,0.04999999999999982,0.04999999999999982,349676,481280,247727,233553,-64945
2017-05-07,3.17,3.2,3.1,0.10000000000000009,0.0,3.23,3.25,3.2,0.04999999999999982,0.0,3.05,3.15,2.95,0.19999999999999973,0.1499999999999999,3.17,3.2,3.15,0.050000000000000266,0.0,360563,906891,166967,739924,-715728
2017-05-14,3.09,3.2,2.9,0.30000000000000027,0.10000000000000009,3.158,3.24,3.05,0.1900000000000004,0.14000000000000012,2.9899999999999998,3.1,2.9,0.20000000000000018,0.10000000000000009,3.06,3.2,2.9,0.30000000000000027,0.20000000000000018,362683,493433,197633,295800,26456
2017-05-21,3.275,3.3,3.25,0.04999999999999982,0.04999999999999982,3.2875,3.35,3.25,0.10000000000000009,0.10000000000000009,3.1875,3.25,3.15,0.10000000000000009,0.10000000000000009,3.275,3.35,3.2,0.1499999999999999,0.1499999999999999,219305,288523,170919,117604,-117604
2017-05-28,3.46,3.55,3.35,0.19999999999999973,0.1499999999999999,3.57,3.7,3.5,0.20000000000000018,-0.15000000000000036,3.35,3.45,3.3,0.15000000000000036,0.0,3.4050000000000002,3.5,3.325,0.17499999999999982,-0.04999999999999982,324868,681601,183882,497719,-394147
2017-06-04,3.59,3.9,3.35,0.5499999999999998,0.44999999999999973,3.715,3.95,3.5,0.4500000000000002,0.4500000000000002,3.46,3.65,3.3,0.3500000000000001,0.1499999999999999,3.63,3.85,3.4,0.4500000000000002,0.3500000000000001,409946,623695,133861,489834,378071
2017-06-11,3.54,3.7,3.45,0.25,-0.20000000000000018,3.6153999999999997,3.735,3.5,0.23499999999999988,-0.08499999999999996,3.415,3.5,3.31,0.18999999999999995,-0.10000000000000009,3.52,3.6,3.45,0.1499999999999999,-0.1499999999999999,204099,236378,155207,81171,-81171
2017-06-18,3.5100000000000002,3.6,3.45,0.1499999999999999,0.04999999999999982,3.56,3.6,3.5,0.10000000000000009,0.10000000000000009,3.42,3.5,3.35,0.1499999999999999,0.1499999999999999,3.52,3.6,3.45,0.1499999999999999,0.09999999999999964,154780,193026,111278,81748,-56812
2017-06-25,3.51,3.6,3.4,0.20000000000000018,0.04999999999999982,3.59,3.65,3.55,0.10000000000000009,0.050000000000000266,3.45,3.5,3.4,0.10000000000000009,0.10000000000000009,3.54,3.6,3.45,0.1499999999999999,0.1499999999999999,106725,147066,60454,86612,-86612
2017-07-02,3.6375,3.75,3.6,0.1499999999999999,0.0,3.7375,3.8,3.65,0.1499999999999999,-0.1499999999999999,3.525,3.6,3.4,0.20000000000000018,-0.20000000000000018,3.6375,3.7,3.55,0.15000000000000036,-0.10000000000000009,177471,280520,110503,170017,-106363
2017-07-09,3.88,4.0,3.7,0.2999999999999998,0.2999999999999998,3.93,4.0,3.8,0.20000000000000018,0.20000000000000018,3.75,3.85,3.6,0.25,0.1499999999999999,3.85,3.9,3.7,0.19999999999999973,0.1499999999999999,259653,319181,186129,133052,-34094
2017-07-16,3.88,3.95,3.85,0.10000000000000009,0.04999999999999982,3.912,3.95,3.85,0.10000000000000009,0.0900000000000003,3.8,3.85,3.75,0.10000000000000009,0.050000000000000266,3.88,3.95,3.8,0.15000000000000036,0.10000000000000009,191187,358025,138071,219954,17
2017-07-23,3.84,4.0,3.7,0.2999999999999998,-0.25,3.885,4.05,3.75,0.2999999999999998,-0.2999999999999998,3.71,3.9,3.55,0.3500000000000001,-0.3500000000000001,3.7600000000000002,3.95,3.6,0.3500000000000001,-0.3500000000000001,280747,466013,104504,361509,-91091
2017-07-30,3.55,3.65,3.35,0.2999999999999998,0.04999999999999982,3.63,3.7,3.55,0.15000000000000036,0.050000000000000266,3.4,3.55,3.25,0.2999999999999998,-0.050000000000000266,3.52,3.65,3.35,0.2999999999999998,-0.09999999999999964,232811,369690,123272,246418,40932
2017-08-06,3.2800000000000002,3.45,3.2,0.25,-0.20000000000000018,3.438,3.6,3.285,0.31499999999999995,-0.17500000000000027,3.209,3.445,3.05,0.395,-0.24499999999999966,3.315,3.5,3.225,0.2749999999999999,-0.1499999999999999,344288,671405,196700,474705,-37032
2017-08-13,3.39,3.4,3.35,0.04999999999999982,0.0,3.425,3.45,3.4,0.050000000000000266,-0.050000000000000266,3.2616,3.3,3.2,0.09999999999999964,-0.09999999999999964,3.33,3.4,3.3,0.10000000000000009,0.0,138004,175589,107466,68123,-27510
2017-08-20,3.31,3.35,3.25,0.10000000000000009,0.050000000000000266,3.375,3.425,3.35,0.07499999999999973,0.07499999999999973,3.263,3.34,3.225,0.11499999999999977,0.11499999999999977,3.355,3.4,3.275,0.125,0.125,150502,191925,110782,81143,-33094
2017-08-27,3.4,3.45,3.35,0.10000000000000009,-0.04999999999999982,3.425,3.5,3.35,0.1499999999999999,-0.04999999999999982,3.3249999999999997,3.4,3.3,0.10000000000000009,0.0,3.375,3.45,3.3,0.15000000000000036,-0.04999999999999982,123508,159085,99251,59834,21994
2017-09-03,3.4,3.5,3.3,0.20000000000000018,0.20000000000000018,3.5100000000000002,3.75,3.4,0.3500000000000001,0.2999999999999998,3.351,3.475,3.3,0.17500000000000027,0.17500000000000027,3.48,3.65,3.4,0.25,0.19999999999999973,226728,478072,128664,349408,263841
2017-09-10,3.59,3.75,3.5,0.25,-0.20000000000000018,3.67,3.8,3.6,0.19999999999999973,-0.19999999999999973,3.4736000000000002,3.5180000000000002,3.4,0.11800000000000033,-0.10000000000000009,3.51,3.6,3.4,0.20000000000000018,-0.1499999999999999,244522,321357,137745,183612,75419
2017-09-17,3.8000000000000003,4.15,3.4,0.7500000000000004,0.7500000000000004,3.94,4.25,3.5,0.75,0.75,3.755,4.05,3.4,0.6499999999999999,0.6499999999999999,3.85,4.1,3.5,0.5999999999999996,0.5999999999999996,598167,850771,133154,717617,717617
2017-09-24,4.25,4.35,4.2,0.14999999999999947,0.0,4.29,4.35,4.25,0.09999999999999964,0.0,4.07,4.2,3.85,0.3500000000000001,-0.1499999999999999,4.2,4.3,4.05,0.25,-0.15000000000000036,473611,618460,315896,302564,158398
2017-10-01,4.09,4.15,4.05,0.10000000000000053,0.05000000000000071,4.16,4.2,4.11,0.08999999999999986,0.040000000000000036,4.04,4.05,4.0,0.04999999999999982,0.04999999999999982,4.069999999999999,4.1,4.05,0.04999999999999982,0.04999999999999982,200524,323999,135665,188334,-114039
2017-10-08,3.9699999999999998,4.1,3.85,0.24999999999999956,-0.19999999999999973,4.04,4.15,4.0,0.15000000000000036,-0.15000000000000036,3.91,4.0,3.85,0.1499999999999999,-0.10000000000000009,3.91,4.0,3.85,0.1499999999999999,-0.10000000000000009,164780,216859,104904,111955,61552
