Date,NTUS_Open_average,NTUS_Open_max,NTUS_Open_min,NTUS_Open_volatility,NTUS_Open_change,NTUS_High_average,NTUS_High_max,NTUS_High_min,NTUS_High_volatility,NTUS_High_change,NTUS_Low_average,NTUS_Low_max,NTUS_Low_min,NTUS_Low_volatility,NTUS_Low_change,NTUS_Close_average,NTUS_Close_max,NTUS_Close_min,NTUS_Close_volatility,NTUS_Close_change,NTUS_Volume_average,NTUS_Volume_max,NTUS_Volume_min,NTUS_Volume_volatility,NTUS_Volume_change
2018-01-14,28.6,28.95,28.35,0.5999999999999979,-0.5,28.87,29.25,28.6,0.6499999999999986,-0.5,28.17,28.25,28.05,0.1999999999999993,-0.05000000000000071,28.48,28.8,28.15,0.6500000000000021,-0.15000000000000213,526413,792399,259373,533026,-533026
2018-01-21,30.25,31.95,28.5,3.4499999999999993,3.4499999999999993,31.43,32.5,29.35,3.1499999999999986,3.1499999999999986,29.876,31.73,28.45,3.280000000000001,3.280000000000001,30.89,32.1,29.05,3.0500000000000007,2.8999999999999986,770223,1468654,377333,1091321,105681
2018-01-28,30.97,31.55,30.2,1.3500000000000014,-1.3500000000000014,31.240000000000002,31.9,30.6,1.2999999999999972,-1.2999999999999972,30.5,31.2,29.7,1.5,-1.5,30.67,31.45,29.7,1.75,-1.75,477442,613749,285334,328415,-109445
2018-02-04,29.84,30.9,29.15,1.75,0.6000000000000014,30.919999999999998,31.9,29.95,1.9499999999999993,-0.1999999999999993,28.84,29.3,28.0,1.3000000000000007,0.04999999999999716,30.18,30.8,29.35,1.4499999999999993,-0.25,645932,968707,357129,611578,-246900
2018-02-11,30.25,30.4,30.15,0.25,-0.10000000000000142,30.7125,30.9,30.55,0.34999999999999787,0.1999999999999993,29.975,30.15,29.8,0.34999999999999787,0.14999999999999858,30.3625,30.85,30.0,0.8500000000000014,0.3500000000000014,418863,468009,370707,97302,-97302
2018-02-18,30.91,31.35,30.6,0.75,0.34999999999999787,31.509999999999998,32.3,31.25,1.0499999999999972,0.10000000000000142,30.546,30.8,30.35,0.4499999999999993,0.4499999999999993,30.91,31.35,30.55,0.8000000000000007,0.8000000000000007,255899,309951,189267,120684,-115279
2018-02-25,31.310000000000002,31.6,30.8,0.8000000000000007,-0.1999999999999993,32.03,32.5,31.75,0.75,0.25,30.916,31.4,30.35,1.0499999999999972,-0.16999999999999815,31.54,32.25,31.1,1.1499999999999986,0.6499999999999986,292160,461518,181088,280430,-192352
2018-03-04,32.31,32.7,32.15,0.5500000000000043,0.5,32.96,33.6,32.4,1.2000000000000028,0.6499999999999986,31.77,32.5,31.2,1.3000000000000007,1.3000000000000007,32.42,32.8,32.0,0.7999999999999972,0.3499999999999943,305978,526576,205201,321375,-249867
2018-03-11,32.97,33.3,32.8,0.5,0.3999999999999986,33.334,33.45,33.2,0.25,0.0799999999999983,32.56,32.7,32.3,0.4000000000000057,0.15000000000000568,32.96,33.35,32.8,0.5500000000000043,0.0,365695,730399,234056,496343,84984
2018-03-18,34.59,35.95,32.8,3.1500000000000057,2.450000000000003,35.46,36.05,34.05,2.0,1.2000000000000028,33.75,34.7,32.5,2.200000000000003,0.8999999999999986,34.82,35.9,33.8,2.1000000000000014,0.45000000000000284,597894,712308,370025,342283,-252663
2018-03-25,33.7,34.45,33.3,1.1500000000000057,-0.9000000000000057,34.012499999999996,34.55,33.55,1.0,-1.0,32.8775,33.35,32.25,1.1000000000000014,-1.1000000000000014,33.275,33.65,32.95,0.6999999999999957,-0.5,526058,689840,334194,355646,-221377
2018-04-01,33.17,33.55,32.7,0.8499999999999943,-0.05000000000000426,33.76,34.25,33.4,0.8500000000000014,0.25,32.77,33.35,32.55,0.8000000000000043,-0.14999999999999858,33.25,33.8,32.8,1.0,0.3499999999999943,343806,463491,248524,214967,-74848
2018-04-08,34.36,35.2,33.75,1.4500000000000028,1.4500000000000028,34.856,35.6,34.38,1.2199999999999989,1.2000000000000028,34.050000000000004,34.85,33.6,1.25,1.25,34.6,35.05,34.1,0.9499999999999957,0.9499999999999957,181612,240517,144556,95961,49879
2018-04-15,35.96,36.35,35.3,1.0500000000000043,1.0,36.478,36.79,36.0,0.7899999999999991,0.6000000000000014,35.558,35.95,34.83,1.1200000000000045,1.1200000000000045,36.14,36.45,35.9,0.5500000000000043,0.10000000000000142,217176,280884,138953,141931,83126
2018-04-22,33.78,36.2,32.2,4.0,-2.25,34.6,36.55,33.8,2.75,-2.3499999999999943,33.29,35.75,32.0,3.75,-2.8500000000000014,33.94,35.9,33.05,2.8500000000000014,-2.8500000000000014,395592,501714,248259,253455,116423
2018-04-29,32.8,33.5,31.95,1.5500000000000007,0.0,33.37,33.85,32.45,1.3999999999999986,-0.20000000000000284,32.23,32.9,31.1,1.7999999999999972,0.14999999999999858,32.93,33.7,31.95,1.7500000000000036,-0.10000000000000142,307139,419665,189775,229890,-38980
2018-05-06,34.39,35.6,33.55,2.0500000000000043,2.0500000000000043,35.094,36.15,33.92,2.229999999999997,2.030000000000001,34.25,35.15,33.45,1.6999999999999957,1.6999999999999957,34.75,35.55,33.7,1.8499999999999943,1.5999999999999943,275250,445082,200262,244820,-53301
2018-05-13,35.589999999999996,35.8,35.25,0.5499999999999972,0.29999999999999716,35.82,36.0,35.6,0.3999999999999986,0.19999999999999574,35.28,35.5,34.95,0.5499999999999972,0.19999999999999574,35.53,35.65,35.35,0.29999999999999716,-0.25,152046,259765,106385,153380,-26305
2018-05-20,35.625,35.9,35.15,0.75,0.3500000000000014,36.0675,36.45,35.67,0.7800000000000011,0.7800000000000011,35.474999999999994,35.8,35.15,0.6499999999999986,0.6499999999999986,35.8375,36.05,35.4,0.6499999999999986,0.6499999999999986,171761,231713,119153,112560,112560
2018-05-27,36.46,37.05,35.85,1.1999999999999957,1.0,36.954,37.52,36.15,1.3700000000000045,1.3700000000000045,36.264,36.65,35.75,0.8999999999999986,0.8699999999999974,36.72,37.5,36.05,1.4500000000000028,1.4500000000000028,217969,315810,159851,155959,9970
2018-06-03,36.05,37.7,33.8,3.9000000000000057,-3.5500000000000043,36.480000000000004,37.95,34.55,3.4000000000000057,-2.3500000000000014,34.87,36.9,33.6,3.299999999999997,-3.25,35.58,37.6,33.7,3.8999999999999986,-2.450000000000003,331296,618317,170901,447416,447416
2018-06-10,35.59,36.0,35.2,0.7999999999999972,0.75,35.96,36.35,35.45,0.8999999999999986,0.5999999999999943,35.324,35.9,34.92,0.9799999999999969,0.3299999999999983,35.74,36.1,35.2,0.8999999999999986,0.75,249011,324781,187807,136974,-52129
2018-06-17,36.25,36.65,35.75,0.8999999999999986,0.8999999999999986,36.67,37.5,36.25,1.25,0.3999999999999986,35.82,36.1,35.23,0.8700000000000045,-0.4200000000000017,36.19,36.75,35.4,1.3500000000000014,-0.75,215719,432449,144510,287939,-16300
2018-06-24,35.15,35.65,34.3,1.3500000000000014,-1.2000000000000028,35.62,36.5,34.6,1.8999999999999986,-1.2999999999999972,34.46,35.3,33.15,2.1499999999999986,-2.1499999999999986,34.98,35.65,34.5,1.1499999999999986,-1.1000000000000014,221137,298115,134074,164041,12427
2018-07-01,35.3875,36.1,34.4,1.7000000000000028,1.7000000000000028,36.0125,36.45,35.5,0.9500000000000028,0.9500000000000028,35.1625,35.7,34.4,1.3000000000000043,1.3000000000000043,35.775,36.3,35.3,1.0,1.0,180055,221791,103482,118309,102281
2018-07-08,34.39,36.6,32.4,4.200000000000003,-4.200000000000003,34.53,36.7,32.4,4.300000000000004,-4.300000000000004,33.17,35.05,31.9,3.1499999999999986,-3.1499999999999986,33.46,35.25,32.15,3.1000000000000014,-3.1000000000000014,255248,476848,196354,280494,6911
2018-07-15,32.230000000000004,32.65,31.8,0.8499999999999979,0.5,32.71,33.2,32.1,1.1000000000000014,0.6500000000000057,31.740000000000002,32.2,31.05,1.1500000000000021,0.1999999999999993,32.4,32.9,31.75,1.1499999999999986,1.1499999999999986,228422,256415,199362,57053,7740
2018-07-22,33.96,34.95,32.9,2.0500000000000043,1.6000000000000014,34.897999999999996,36.94,32.95,3.989999999999995,2.3499999999999943,32.57,34.1,31.4,2.700000000000003,2.700000000000003,33.9,35.2,31.8,3.400000000000002,3.400000000000002,767842,1492102,349968,1142134,-276702
2018-07-29,36.42,37.1,35.35,1.75,1.0499999999999972,37.14,37.3,36.75,0.5499999999999972,-0.5,35.84,36.4,34.15,2.25,2.0500000000000043,36.65,37.0,36.4,0.6000000000000014,0.20000000000000284,240163,502538,100851,401687,-401687
2018-08-05,35.82,36.65,35.3,1.3500000000000014,-1.3500000000000014,36.21,36.65,35.75,0.8999999999999986,-0.8999999999999986,35.33,35.85,35.05,0.8000000000000043,-0.7000000000000028,35.6,35.95,35.3,0.6500000000000057,-0.6000000000000014,163800,224252,97121,127131,-81267
