Date,Vanguard Total International BondEtf_Open_average,Vanguard Total International BondEtf_Open_max,Vanguard Total International BondEtf_Open_min,Vanguard Total International BondEtf_Open_volatility,Vanguard Total International BondEtf_Open_change,Vanguard Total International BondEtf_High_average,Vanguard Total International BondEtf_High_max,Vanguard Total International BondEtf_High_min,Vanguard Total International BondEtf_High_volatility,Vanguard Total International BondEtf_High_change,Vanguard Total International BondEtf_Low_average,Vanguard Total International BondEtf_Low_max,Vanguard Total International BondEtf_Low_min,Vanguard Total International BondEtf_Low_volatility,Vanguard Total International BondEtf_Low_change,Vanguard Total International BondEtf_Close_average,Vanguard Total International BondEtf_Close_max,Vanguard Total International BondEtf_Close_min,Vanguard Total International BondEtf_Close_volatility,Vanguard Total International BondEtf_Close_change
2018-11-25,54.81,54.81,54.81,0.0,0.0,54.81,54.81,54.81,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2018-12-02,54.96,54.96,54.96,0.0,0.0,55.0,55.0,55.0,0.0,0.0,54.94,54.94,54.94,0.0,0.0,54.98,54.98,54.98,0.0,0.0
2018-12-09,55.05,55.05,55.05,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2018-12-16,55.23,55.23,55.23,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.09,55.09,55.09,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2018-12-23,54.17,54.17,54.17,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.13,54.13,54.13,0.0,0.0,54.16,54.16,54.16,0.0,0.0
2018-12-30,54.3,54.3,54.3,0.0,0.0,54.32,54.32,54.32,0.0,0.0,54.23,54.23,54.23,0.0,0.0,54.27,54.27,54.27,0.0,0.0
2019-01-06,54.26,54.26,54.26,0.0,0.0,54.26,54.26,54.26,0.0,0.0,54.17,54.17,54.17,0.0,0.0,54.21,54.21,54.21,0.0,0.0
2019-01-13,54.36,54.36,54.36,0.0,0.0,54.39,54.39,54.39,0.0,0.0,54.34,54.34,54.34,0.0,0.0,54.37,54.37,54.37,0.0,0.0
2019-01-20,54.67,54.67,54.67,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.63,54.63,54.63,0.0,0.0,54.63,54.63,54.63,0.0,0.0
2019-01-27,54.75,54.75,54.75,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.68,54.68,54.68,0.0,0.0,54.73,54.73,54.73,0.0,0.0
2019-02-03,54.83,54.83,54.83,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.83,54.83,54.83,0.0,0.0,54.89,54.89,54.89,0.0,0.0
2019-02-10,54.9,54.9,54.9,0.0,0.0,54.92,54.92,54.92,0.0,0.0,54.88,54.88,54.88,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2019-02-17,55.01,55.01,55.01,0.0,0.0,55.03,55.03,55.03,0.0,0.0,54.98,54.98,54.98,0.0,0.0,55.03,55.03,55.03,0.0,0.0
2019-02-24,54.77,54.77,54.77,0.0,0.0,54.78,54.78,54.78,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.76,54.76,54.76,0.0,0.0
2019-03-03,55.22,55.22,55.22,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2019-03-10,55.3,55.3,55.3,0.0,0.0,55.31,55.31,55.31,0.0,0.0,55.26,55.26,55.26,0.0,0.0,55.3,55.3,55.3,0.0,0.0
2019-03-17,55.71,55.71,55.71,0.0,0.0,55.75,55.75,55.75,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.71,55.71,55.71,0.0,0.0
2019-03-24,55.75,55.75,55.75,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.77,55.77,55.77,0.0,0.0
2019-03-31,55.6,55.6,55.6,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.61,55.61,55.61,0.0,0.0
2019-04-07,55.62,55.62,55.62,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.56,55.56,55.56,0.0,0.0,55.61,55.61,55.61,0.0,0.0
2019-04-14,55.59,55.59,55.59,0.0,0.0,55.62,55.62,55.62,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.59,55.59,55.59,0.0,0.0
2019-04-21,55.79,55.79,55.79,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.77,55.77,55.77,0.0,0.0,55.78,55.78,55.78,0.0,0.0
2019-04-28,55.76,55.76,55.76,0.0,0.0,55.81,55.81,55.81,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.75,55.75,55.75,0.0,0.0
2019-05-05,55.81,55.81,55.81,0.0,0.0,55.84,55.84,55.84,0.0,0.0,55.77,55.77,55.77,0.0,0.0,55.81,55.81,55.81,0.0,0.0
2019-05-12,56.06,56.06,56.06,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.04,56.04,56.04,0.0,0.0
2019-05-19,56.18,56.18,56.18,0.0,0.0,56.21,56.21,56.21,0.0,0.0,56.16,56.16,56.16,0.0,0.0,56.2,56.2,56.2,0.0,0.0
2019-05-26,56.4,56.4,56.4,0.0,0.0,56.49,56.49,56.49,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.47,56.47,56.47,0.0,0.0
2019-06-02,56.82,56.82,56.82,0.0,0.0,56.83,56.83,56.83,0.0,0.0,56.78,56.78,56.78,0.0,0.0,56.82,56.82,56.82,0.0,0.0
2019-06-09,56.89,56.89,56.89,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.92,56.92,56.92,0.0,0.0
2019-06-16,57.21,57.21,57.21,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.15,57.15,57.15,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2019-06-23,57.3,57.3,57.3,0.0,0.0,57.33,57.33,57.33,0.0,0.0,57.29,57.29,57.29,0.0,0.0,57.3,57.3,57.3,0.0,0.0
2019-06-30,57.55,57.55,57.55,0.0,0.0,57.58,57.58,57.58,0.0,0.0,57.52,57.52,57.52,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2019-07-07,57.26,57.26,57.26,0.0,0.0,57.27,57.27,57.27,0.0,0.0,57.22,57.22,57.22,0.0,0.0,57.22,57.22,57.22,0.0,0.0
2019-07-14,57.67,57.67,57.67,0.0,0.0,57.7,57.7,57.7,0.0,0.0,57.65,57.65,57.65,0.0,0.0,57.68,57.68,57.68,0.0,0.0
2019-07-21,57.87,57.87,57.87,0.0,0.0,57.87,57.87,57.87,0.0,0.0,57.82,57.82,57.82,0.0,0.0,57.83,57.83,57.83,0.0,0.0
2019-07-28,58.15,58.15,58.15,0.0,0.0,58.2,58.2,58.2,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2019-08-04,58.48,58.48,58.48,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.46,58.46,58.46,0.0,0.0
2019-08-11,59.12,59.12,59.12,0.0,0.0,59.13,59.13,59.13,0.0,0.0,59.02,59.02,59.02,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2019-08-18,58.76,58.76,58.76,0.0,0.0,58.89,58.89,58.89,0.0,0.0,58.75,58.75,58.75,0.0,0.0,58.89,58.89,58.89,0.0,0.0
2019-08-25,59.19,59.19,59.19,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.08,59.08,59.08,0.0,0.0,59.13,59.13,59.13,0.0,0.0
2019-09-01,58.89,58.89,58.89,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.87,58.87,58.87,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2019-09-08,58.26,58.26,58.26,0.0,0.0,58.3,58.3,58.3,0.0,0.0,58.07,58.07,58.07,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2019-09-15,58.6,58.6,58.6,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.66,58.66,58.66,0.0,0.0
2019-09-22,58.89,58.89,58.89,0.0,0.0,58.91,58.91,58.91,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.88,58.88,58.88,0.0,0.0
2019-09-29,58.89,58.89,58.89,0.0,0.0,58.93,58.93,58.93,0.0,0.0,58.87,58.87,58.87,0.0,0.0,58.91,58.91,58.91,0.0,0.0
2019-10-06,58.4,58.4,58.4,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2019-10-13,58.28,58.28,58.28,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-10-20,58.34,58.34,58.34,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2019-10-27,58.43,58.43,58.43,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2019-11-03,57.78,57.78,57.78,0.0,0.0,57.88,57.88,57.88,0.0,0.0,57.75,57.75,57.75,0.0,0.0,57.82,57.82,57.82,0.0,0.0
2019-11-10,58.01,58.01,58.01,0.0,0.0,58.07,58.07,58.07,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.05,58.05,58.05,0.0,0.0
2019-11-17,58.14,58.14,58.14,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.1,58.1,58.1,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2019-11-24,58.22,58.22,58.22,0.0,0.0,58.23,58.23,58.23,0.0,0.0,58.16,58.16,58.16,0.0,0.0,58.16,58.16,58.16,0.0,0.0
2019-12-01,57.92,57.92,57.92,0.0,0.0,57.99,57.99,57.99,0.0,0.0,57.91,57.91,57.91,0.0,0.0,57.93,57.93,57.93,0.0,0.0
2019-12-08,57.99,57.99,57.99,0.0,0.0,58.1,58.1,58.1,0.0,0.0,57.92,57.92,57.92,0.0,0.0,58.1,58.1,58.1,0.0,0.0
2019-12-15,57.96,57.96,57.96,0.0,0.0,58.01,58.01,58.01,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.97,57.97,57.97,0.0,0.0
2019-12-22,56.73,56.73,56.73,0.0,0.0,56.75,56.75,56.75,0.0,0.0,56.69,56.69,56.69,0.0,0.0,56.71,56.71,56.71,0.0,0.0
2019-12-29,56.86,56.86,56.86,0.0,0.0,56.9,56.9,56.9,0.0,0.0,56.82,56.82,56.82,0.0,0.0,56.89,56.89,56.89,0.0,0.0
