Date,CRK_Open_average,CRK_Open_max,CRK_Open_min,CRK_Open_volatility,CRK_Open_change,CRK_High_average,CRK_High_max,CRK_High_min,CRK_High_volatility,CRK_High_change,CRK_Low_average,CRK_Low_max,CRK_Low_min,CRK_Low_volatility,CRK_Low_change,CRK_Close_average,CRK_Close_max,CRK_Close_min,CRK_Close_volatility,CRK_Close_change,CRK_Volume_average,CRK_Volume_max,CRK_Volume_min,CRK_Volume_volatility,CRK_Volume_change
2018-01-14,8.824,9.17,8.64,0.5299999999999994,-0.4399999999999995,9.022,9.19,8.89,0.29999999999999893,-0.07000000000000028,8.584,8.72,8.34,0.3800000000000008,-0.040000000000000924,8.802,8.95,8.73,0.21999999999999886,0.21999999999999886,261508,367562,168648,198914,63201
2018-01-21,9.59,10.33,9.0,1.33,1.33,10.092,10.72,9.16,1.5600000000000005,1.4399999999999995,9.406,9.8,8.94,0.8600000000000012,0.8600000000000012,9.842,10.49,9.07,1.42,1.17,611677,727703,467619,260084,97251
2018-01-28,9.342,10.04,8.18,1.8599999999999994,-1.8599999999999994,9.62,10.34,8.68,1.6600000000000001,-1.2799999999999994,8.870000000000001,9.8,8.01,1.790000000000001,-1.790000000000001,9.134,10.03,8.45,1.58,-1.4100000000000001,781044,1059645,482142,577503,354398
2018-02-04,7.8260000000000005,8.55,7.12,1.4300000000000006,-1.2700000000000005,8.166,9.02,7.35,1.67,-1.3500000000000005,7.336,8.23,6.77,1.4600000000000009,-1.2300000000000004,7.5360000000000005,8.46,7.08,1.3800000000000008,-1.3800000000000008,620819,1022197,383824,638373,-83776
2018-02-11,6.9375,7.06,6.68,0.3799999999999999,-0.040000000000000036,7.1325,7.2,7.09,0.11000000000000032,0.0600000000000005,6.609999999999999,6.76,6.46,0.2999999999999998,0.16999999999999993,6.895,7.05,6.78,0.2699999999999996,-0.02999999999999936,369147,497272,266122,231150,-65332
2018-02-18,7.122,7.82,6.68,1.1400000000000006,1.0100000000000007,7.666,8.59,7.11,1.4799999999999995,1.2999999999999998,6.86,7.13,6.62,0.5099999999999998,0.27000000000000046,7.074,7.33,6.64,0.6900000000000004,0.20000000000000018,908047,1212952,478111,734841,585790
2018-02-25,7.098,7.52,6.86,0.6599999999999993,0.4399999999999995,7.386,7.97,7.05,0.9199999999999999,0.8799999999999999,6.668,7.37,5.92,1.4500000000000002,1.4500000000000002,7.216,7.55,6.84,0.71,0.5099999999999998,905070,1702859,527472,1175387,-1018477
2018-03-04,7.304,7.62,7.12,0.5,-0.3700000000000001,7.55,7.94,7.28,0.6600000000000001,-0.3800000000000008,7.096,7.4,6.89,0.5100000000000007,-0.3000000000000007,7.276,7.45,7.05,0.40000000000000036,0.03000000000000025,372039,567601,253209,314392,14472
2018-03-11,7.636,7.94,7.4,0.54,0.1200000000000001,7.914,8.22,7.6,0.620000000000001,0.15000000000000036,7.388,7.56,7.24,0.3199999999999994,-0.02999999999999936,7.554,7.91,7.25,0.6600000000000001,-0.11000000000000032,412329,650056,210283,439773,365088
2018-03-18,7.62,7.94,7.32,0.6200000000000001,0.6200000000000001,7.928,8.09,7.52,0.5700000000000003,0.5,7.47,7.65,7.25,0.40000000000000036,0.33999999999999986,7.688,7.91,7.3,0.6100000000000003,0.45999999999999996,439460,675589,181505,494084,-79160
