Date,FBHS_Open_average,FBHS_Open_max,FBHS_Open_min,FBHS_Open_volatility,FBHS_Open_change,FBHS_High_average,FBHS_High_max,FBHS_High_min,FBHS_High_volatility,FBHS_High_change,FBHS_Low_average,FBHS_Low_max,FBHS_Low_min,FBHS_Low_volatility,FBHS_Low_change,FBHS_Close_average,FBHS_Close_max,FBHS_Close_min,FBHS_Close_volatility,FBHS_Close_change,FBHS_Volume_average,FBHS_Volume_max,FBHS_Volume_min,FBHS_Volume_volatility,FBHS_Volume_change
2018-01-14,71.836,72.81,70.92,1.8900000000000006,1.7999999999999972,72.304,72.94,71.05,1.8900000000000006,1.8100000000000023,71.37,72.34,70.08,2.260000000000005,2.25,72.06400000000001,72.84,70.4,2.4399999999999977,2.4399999999999977,1158629,1561202,635814,925388,-925388
2018-01-21,72.776,73.38,72.58,0.7999999999999972,0.01999999999999602,73.172,73.62,72.65,0.9699999999999989,-0.45999999999999375,72.16199999999999,72.57,71.56,1.009999999999991,-0.5699999999999932,72.556,73.13,71.6,1.5300000000000011,-0.9000000000000057,901417,1193001,530972,662029,295715
2018-01-28,68.36,71.12,64.29,6.829999999999998,-6.439999999999998,69.436,71.62,65.56,6.060000000000002,-5.579999999999998,67.646,70.82,62.98,7.839999999999996,-7.399999999999999,67.89,70.93,62.98,7.95000000000001,-7.839999999999996,2234001,4064665,1051984,3012681,2011726
2018-02-04,62.931999999999995,64.02,61.93,2.0899999999999963,0.5499999999999972,64.22200000000001,64.87,63.52,1.3500000000000014,-0.7400000000000091,61.964,63.28,61.01,2.270000000000003,1.0,62.972,64.16,61.71,2.4499999999999957,-1.009999999999998,3312895,3588374,2912828,675546,285268
2018-02-11,62.9875,63.7,62.53,1.1700000000000017,-0.3400000000000034,63.6725,64.29,63.27,1.0200000000000031,1.0200000000000031,62.56,62.69,62.46,0.22999999999999687,0.07000000000000028,63.2425,63.82,62.91,0.9100000000000037,0.740000000000002,2107885,3327072,1314167,2012905,2012905
2018-02-18,63.756,63.92,63.52,0.3999999999999986,0.14000000000000057,64.164,64.73,63.55,1.1800000000000068,-0.509999999999998,63.288,63.55,63.11,0.4399999999999977,-0.4399999999999977,63.519999999999996,63.83,63.26,0.5700000000000003,-0.3200000000000003,1698538,1879733,1311866,567867,-567867
2018-02-25,61.314,63.7,59.6,4.100000000000001,-3.990000000000002,61.904,64.01,60.23,3.7800000000000082,-2.6000000000000085,60.212,62.49,59.11,3.3800000000000026,-3.1099999999999994,60.838,62.52,59.9,2.6200000000000045,-1.4200000000000017,2045770,2378398,1431308,947090,947090
2018-03-04,62.218,63.69,61.28,2.4099999999999966,2.4099999999999966,62.786,63.69,62.16,1.5300000000000011,1.4199999999999946,61.678000000000004,62.43,61.02,1.4099999999999966,1.4099999999999966,62.454,63.52,61.79,1.730000000000004,0.5300000000000011,1422700,1829745,1025091,804654,215102
2018-03-11,62.254,63.2,61.56,1.6400000000000006,-1.3300000000000054,62.644,63.58,61.9,1.6799999999999997,-1.6799999999999997,61.482,62.5,60.48,2.020000000000003,-2.020000000000003,61.796,62.57,60.97,1.6000000000000014,-1.6000000000000014,1384330,1660553,729955,930598,930598
2018-03-18,60.12,61.02,58.58,2.440000000000005,-2.440000000000005,60.648,61.45,59.49,1.9600000000000009,-1.75,59.418,60.62,57.75,2.8699999999999974,-2.1699999999999946,59.71,60.87,57.89,2.979999999999997,-1.259999999999998,1233433,1735468,907389,828079,297433
2018-03-25,58.8275,59.42,58.44,0.980000000000004,-0.5200000000000031,59.24,59.42,59.06,0.35999999999999943,-0.35999999999999943,57.785000000000004,58.45,56.59,1.8599999999999994,-1.4199999999999946,58.144999999999996,58.89,57.12,1.7700000000000031,-1.1500000000000057,1683821,2231282,1226648,1004634,-1004634
2018-04-01,58.432,59.4,57.0,2.3999999999999986,1.9399999999999977,59.274,60.34,57.86,2.480000000000004,1.3500000000000014,57.894,59.25,56.95,2.299999999999997,1.0700000000000003,58.722,59.95,57.8,2.1500000000000057,0.37000000000000455,1611068,2399551,1072644,1326907,-172524
2018-04-08,58.827999999999996,59.3,58.33,0.9699999999999989,-0.17999999999999972,59.275999999999996,59.44,59.01,0.4299999999999997,-0.060000000000002274,58.34,58.52,58.15,0.37000000000000455,-0.1599999999999966,58.71,58.92,58.35,0.5700000000000003,0.21000000000000085,1252842,1638712,1001463,637249,-140815
2018-04-15,58.47,59.45,57.35,2.1000000000000014,-2.0700000000000003,58.644,59.61,57.52,2.0899999999999963,-1.9099999999999966,57.624,58.98,56.57,2.4099999999999966,-2.4099999999999966,57.992,59.16,57.1,2.059999999999995,-1.8999999999999986,1746504,2561429,1043569,1517860,1517860
2018-04-22,56.066,56.88,55.14,1.740000000000002,0.2700000000000031,57.016,57.91,56.44,1.4699999999999989,-0.1599999999999966,55.008,55.63,54.69,0.9400000000000048,-0.19000000000000483,55.874,56.88,54.69,2.190000000000005,-0.44000000000000483,2607351,3817866,1518037,2299829,-418170
2018-04-29,54.86,55.57,54.21,1.3599999999999994,0.75,55.5,55.77,54.85,0.9200000000000017,-0.2600000000000051,54.124,54.73,53.56,1.1699999999999946,0.8099999999999952,54.998,55.74,54.3,1.4400000000000048,-0.7199999999999989,1818217,2484018,1092258,1391760,-1391760
