Date,CERPQStock_Open_average,CERPQStock_Open_max,CERPQStock_Open_min,CERPQStock_Open_volatility,CERPQStock_Open_change,CERPQStock_High_average,CERPQStock_High_max,CERPQStock_High_min,CERPQStock_High_volatility,CERPQStock_High_change,CERPQStock_Low_average,CERPQStock_Low_max,CERPQStock_Low_min,CERPQStock_Low_volatility,CERPQStock_Low_change,CERPQStock_Close_average,CERPQStock_Close_max,CERPQStock_Close_min,CERPQStock_Close_volatility,CERPQStock_Close_change,CERPQStock_Volume_average,CERPQStock_Volume_max,CERPQStock_Volume_min,CERPQStock_Volume_volatility,CERPQStock_Volume_change
2018-04-08,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,27797,107200,271,106929,105880
2018-04-15,0.0022,0.003,0.002,0.001,0.0,0.0028,0.003,0.002,0.001,0.0,0.0022,0.003,0.002,0.001,0.0,0.0026,0.003,0.002,0.001,0.0,10756,19662,1106,18556,13460
2018-04-22,0.004,0.004,0.004,0.0,0.0,0.004,0.004,0.004,0.0,0.0,0.004,0.004,0.004,0.0,0.0,0.004,0.004,0.004,0.0,0.0,11713,19026,4400,14626,-14626
2018-04-29,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,-0.001,20074,30724,1400,29324,-2624
2018-05-06,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,17171,46541,400,46141,4173
2018-05-13,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,25691,60002,172,59830,43101
2018-05-20,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3720,3720,3720,0,0
2018-05-27,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,3380,6160,600,5560,-5560
2018-06-03,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,5746,14440,700,13740,-1400
2018-06-10,0.003,0.003,0.003,0.0,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,64609,144881,502,144379,-127
2018-06-17,0.0035,0.004,0.003,0.001,0.001,0.0035,0.004,0.003,0.001,0.001,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,4233,13483,242,13241,1278
2018-06-24,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0.003,0.003,0.003,0.0,0.0,0.0032500000000000003,0.004,0.003,0.001,0.001,2395,6100,400,5700,5700
2018-07-01,0.0025,0.003,0.002,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,-0.001,0.0025,0.003,0.002,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,-0.001,36643,63000,8732,54268,16073
2018-07-08,0.0028,0.004,0.002,0.002,0.001,0.0032,0.004,0.002,0.002,0.0,0.0028,0.004,0.002,0.002,0.001,0.003,0.004,0.002,0.002,0.001,19417,50000,505,49495,36884
2018-07-15,0.0044,0.008,0.002,0.006,0.005,0.0046,0.008,0.002,0.006,0.004,0.0026,0.005,0.001,0.004,-0.001,0.0028,0.005,0.002,0.003,-0.001,175976,676129,800,675329,-47380
2018-07-22,0.0055,0.008,0.002,0.006,-0.006,0.0055,0.008,0.002,0.006,-0.006,0.00275,0.005,0.002,0.003,-0.003,0.00275,0.005,0.002,0.003,-0.003,60759,120977,601,120376,-120376
2018-07-29,0.00275,0.004,0.002,0.002,-0.001,0.0035,0.005,0.002,0.003,-0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.003,0.005,0.002,0.003,-0.001,32012,120009,157,119852,227
2018-08-05,0.0026666666666666666,0.003,0.002,0.001,0.0,0.0033333333333333335,0.005,0.002,0.003,0.002,0.0026666666666666666,0.003,0.002,0.001,0.0,0.003,0.004,0.002,0.002,0.001,4039,10004,166,9838,-8057
2018-08-12,0.005,0.006,0.004,0.002,-0.002,0.0055,0.006,0.005,0.001,-0.001,0.005,0.006,0.004,0.002,-0.002,0.0055,0.006,0.005,0.001,-0.001,31257,46014,16500,29514,-29514
2018-08-19,0.0048000000000000004,0.005,0.004,0.001,0.0,0.005,0.005,0.005,0.0,0.0,0.0048000000000000004,0.005,0.004,0.001,0.0,0.0048000000000000004,0.005,0.004,0.001,0.0,4330,9500,501,8999,-531
2018-08-26,0.00475,0.005,0.004,0.001,0.0,0.005,0.006,0.004,0.002,0.001,0.0045000000000000005,0.005,0.004,0.001,0.0,0.00475,0.006,0.004,0.002,0.001,6329,11620,328,11292,-9620
2018-09-02,0.00425,0.006,0.003,0.003,-0.003,0.00525,0.006,0.004,0.002,-0.002,0.00425,0.006,0.003,0.003,-0.003,0.005,0.006,0.004,0.002,-0.002,156235,250641,31300,219341,142641
2018-09-09,0.0035,0.004,0.003,0.001,0.0,0.00375,0.004,0.003,0.001,-0.001,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0035,0.004,0.003,0.001,-0.001,2126,4000,1039,2961,-181
2018-09-16,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.004,0.003,0.001,0.0,0.003,0.003,0.003,0.0,0.0,0.0034000000000000002,0.004,0.003,0.001,0.0,55373,221423,2046,219377,42129
2018-09-23,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,5486,7920,1400,6520,-5740
2018-09-30,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,7901,25200,151,25049,213
2018-10-07,0.003,0.003,0.003,0.0,0.0,0.0038,0.005,0.003,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.0036,0.004,0.003,0.001,-0.001,26357,99600,747,98853,-95374
2018-10-14,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,4214,8045,383,7662,7662
2018-10-21,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0035,0.005,0.003,0.002,0.002,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0035,0.005,0.003,0.002,0.002,28850,115402,0,115402,115402
2018-10-28,0.0036666666666666666,0.004,0.003,0.001,0.001,0.004,0.005,0.003,0.002,0.001,0.0036666666666666666,0.004,0.003,0.001,0.001,0.004,0.005,0.003,0.002,0.001,8000,24000,0,24000,0
2018-11-04,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,-0.002,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,-0.002,4605,9211,0,9211,-9211
2018-11-11,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0,0,0,0,0
2018-11-18,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,0.002,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,0.002,4650,9300,0,9300,9300
2018-11-25,0.0032,0.004,0.003,0.001,0.0,0.0032,0.004,0.003,0.001,0.0,0.0032,0.004,0.003,0.001,0.0,0.0032,0.004,0.003,0.001,0.0,0,0,0,0,0
2018-12-02,0.0035,0.004,0.003,0.001,-0.001,0.0035,0.004,0.003,0.001,-0.001,0.0032500000000000003,0.004,0.003,0.001,0.0,0.0032500000000000003,0.004,0.003,0.001,0.0,6891,27566,0,27566,-27566
2018-12-09,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,0,0,0,0,0
2018-12-16,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0.0022500000000000003,0.003,0.002,0.001,-0.001,0,0,0,0,0
2018-12-23,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2018-12-30,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,10600,10600,10600,0,0
2019-01-06,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-13,0.002,0.003,0.001,0.002,0.002,0.0025,0.003,0.001,0.002,0.002,0.002,0.003,0.001,0.002,0.002,0.0025,0.003,0.001,0.002,0.002,31336,125346,0,125346,0
2019-01-20,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2019-01-27,0.002,0.003,0.001,0.002,-0.002,0.00275,0.003,0.002,0.001,0.0,0.0015,0.002,0.001,0.001,0.0,0.0022500000000000003,0.003,0.001,0.002,0.002,49395,170764,0,170764,-18584
2019-02-03,0.0026666666666666666,0.003,0.002,0.001,0.001,0.0036666666666666666,0.005,0.003,0.002,0.0,0.0026666666666666666,0.003,0.002,0.001,0.001,0.0033333333333333335,0.004,0.003,0.001,0.0,173479,419997,0,419997,-100440
2019-02-10,0.0028,0.004,0.002,0.002,-0.001,0.0028,0.004,0.002,0.002,-0.001,0.0026,0.004,0.002,0.002,-0.001,0.0026,0.004,0.002,0.002,-0.001,423,2115,0,2115,0
2019-02-17,0.003,0.004,0.002,0.002,0.002,0.004666666666666667,0.009000000000000001,0.002,0.007000000000000001,0.007000000000000001,0.0026666666666666666,0.003,0.002,0.001,0.001,0.0026666666666666666,0.003,0.002,0.001,0.001,103777,311333,0,311333,311333
2019-02-24,0.003,0.003,0.003,0.0,0.0,0.004,0.005,0.003,0.002,0.002,0.003,0.003,0.003,0.0,0.0,0.0035,0.004,0.003,0.001,0.001,35000,70001,0,70001,70001
2019-03-03,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2019-03-10,0.0033333333333333335,0.004,0.003,0.001,0.001,0.0036666666666666666,0.004,0.003,0.001,0.001,0.003,0.003,0.003,0.0,0.0,0.0033333333333333335,0.004,0.003,0.001,0.0,4226,11959,0,11959,721
2019-03-17,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0.0032500000000000003,0.004,0.003,0.001,0.001,0,0,0,0,0
2019-03-24,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0,0,0,0,0
2019-03-31,0.007,0.009000000000000001,0.005,0.004000000000000001,0.003,0.0085,0.01,0.006999999999999999,0.003000000000000001,-0.002,0.006,0.006999999999999999,0.005,0.001999999999999999,0.001999999999999999,0.0072499999999999995,0.009000000000000001,0.006,0.003000000000000001,-0.0020000000000000018,289593,772640,25030,747610,-691236
2019-04-07,0.0072499999999999995,0.008,0.006999999999999999,0.0010000000000000009,0.0010000000000000009,0.008,0.01,0.006999999999999999,0.003000000000000001,0.003000000000000001,0.0072499999999999995,0.008,0.006999999999999999,0.0010000000000000009,0.0010000000000000009,0.008,0.01,0.006999999999999999,0.003000000000000001,0.003000000000000001,73026,191583,0,191583,191583
2019-04-14,0.009750000000000002,0.011000000000000001,0.009000000000000001,0.002,-0.0009999999999999992,0.0105,0.013000000000000001,0.009000000000000001,0.004,-0.002,0.009250000000000001,0.01,0.009000000000000001,0.0009999999999999992,-0.0009999999999999992,0.009750000000000002,0.011000000000000001,0.009000000000000001,0.002,-0.002,41686,96494,0,96494,-70253
2019-04-21,0.009800000000000001,0.011000000000000001,0.009000000000000001,0.002,0.002,0.012,0.015,0.009000000000000001,0.005999999999999998,0.002,0.0092,0.01,0.008,0.002,-0.0010000000000000009,0.0108,0.015,0.009000000000000001,0.005999999999999998,0.0,39004,93110,0,93110,93110
2019-04-28,0.0085,0.01,0.008,0.002,0.0,0.0115,0.013999999999999999,0.01,0.003999999999999998,0.0029999999999999975,0.0085,0.01,0.008,0.002,0.0,0.0115,0.013999999999999999,0.01,0.003999999999999998,0.0029999999999999975,5149,16516,0,16516,15434
2019-05-05,0.011,0.015,0.006,0.009,0.004,0.012499999999999999,0.015,0.006,0.009,0.007999999999999998,0.00775,0.01,0.006,0.004,0.002,0.012,0.015,0.006,0.009,0.007999999999999998,28427,58167,0,58167,58167
2019-05-12,0.0106,0.013999999999999999,0.008,0.005999999999999998,-0.0049999999999999975,0.0136,0.015,0.011000000000000001,0.003999999999999998,-0.003999999999999998,0.0088,0.009000000000000001,0.008,0.0010000000000000009,0.0,0.0114,0.015,0.009000000000000001,0.005999999999999998,-0.003999999999999998,120695,163691,66000,97691,55693
2019-05-19,0.012,0.013999999999999999,0.01,0.003999999999999998,0.003999999999999998,0.0132,0.017,0.01,0.007000000000000001,0.007000000000000001,0.0114,0.013999999999999999,0.01,0.003999999999999998,0.003999999999999998,0.013000000000000001,0.017,0.01,0.007000000000000001,0.007000000000000001,39140,172552,0,172552,172552
2019-05-26,0.01175,0.013000000000000001,0.01,0.003000000000000001,0.003000000000000001,0.0185,0.027999999999999997,0.013000000000000001,0.014999999999999996,0.008999999999999998,0.011,0.012,0.01,0.002,0.002,0.0135,0.018000000000000002,0.01,0.008000000000000002,0.0040000000000000036,241395,728237,13400,714837,592382
2019-06-02,0.015600000000000001,0.023,0.011000000000000001,0.011999999999999999,-0.011999999999999999,0.018600000000000002,0.026000000000000002,0.012,0.014000000000000002,-0.011,0.0134,0.018000000000000002,0.01,0.008000000000000002,-0.007000000000000001,0.0148,0.018000000000000002,0.012,0.006000000000000002,-0.006000000000000002,237287,643233,15502,627731,76038
2019-06-09,0.011600000000000001,0.013000000000000001,0.01,0.003000000000000001,0.0,0.013000000000000001,0.016,0.012,0.004,0.002999999999999999,0.011000000000000001,0.013000000000000001,0.01,0.003000000000000001,0.002,0.0122,0.015,0.011000000000000001,0.003999999999999998,0.003999999999999998,50891,143937,1085,142852,-73915
2019-06-16,0.0138,0.016,0.012,0.004,0.0,0.015,0.016,0.013999999999999999,0.0020000000000000018,-0.0010000000000000009,0.0126,0.013000000000000001,0.012,0.0010000000000000009,0.0,0.013999999999999999,0.015,0.012,0.002999999999999999,-0.0010000000000000009,30172,66025,9754,56271,-27891
2019-06-23,0.0146,0.017,0.013000000000000001,0.004,0.0030000000000000027,0.015,0.017,0.013000000000000001,0.004,0.0020000000000000018,0.013,0.015,0.01,0.004999999999999999,-0.003000000000000001,0.0134,0.015,0.011000000000000001,0.003999999999999998,-0.002,39430,150190,0,150190,133230
2019-06-30,0.01925,0.03,0.012,0.018,0.018,0.02375,0.03,0.017,0.012999999999999998,0.012999999999999998,0.01625,0.02,0.012,0.008,0.008,0.02075,0.025,0.016,0.009000000000000001,0.008,488336,1359688,52937,1306751,373506
2019-07-07,0.0222,0.027999999999999997,0.019,0.008999999999999998,-0.006000000000000002,0.0244,0.027999999999999997,0.019,0.008999999999999998,-0.0030000000000000027,0.019000000000000003,0.021,0.018000000000000002,0.002999999999999999,-0.002999999999999999,0.021200000000000004,0.026000000000000002,0.018000000000000002,0.008,-0.008,237576,405763,97650,308113,-82263
2019-07-14,0.019000000000000003,0.021,0.018000000000000002,0.002999999999999999,0.002999999999999999,0.020200000000000003,0.022000000000000002,0.018000000000000002,0.004,0.002999999999999999,0.0184,0.019,0.018000000000000002,0.0009999999999999974,0.0009999999999999974,0.019200000000000002,0.02,0.018000000000000002,0.0019999999999999983,0.0009999999999999974,71622,147497,0,147497,21000
2019-07-21,0.0174,0.02,0.013999999999999999,0.006000000000000002,-0.006000000000000002,0.0178,0.02,0.013999999999999999,0.006000000000000002,-0.006000000000000002,0.0146,0.017,0.012,0.005000000000000001,-0.004,0.0154,0.018000000000000002,0.013000000000000001,0.005000000000000001,-0.004,101281,433038,8473,424565,9339
2019-07-28,0.013999999999999999,0.015,0.013000000000000001,0.0019999999999999983,0.0,0.014249999999999999,0.015,0.013000000000000001,0.0019999999999999983,-0.0010000000000000009,0.012750000000000001,0.013999999999999999,0.012,0.0019999999999999983,-0.0019999999999999983,0.013250000000000001,0.015,0.012,0.002999999999999999,-0.002999999999999999,12999,40199,0,40199,-9203
2019-08-04,0.01425,0.018000000000000002,0.012,0.006000000000000002,-0.0009999999999999974,0.01675,0.019,0.013999999999999999,0.005000000000000001,0.0040000000000000036,0.01375,0.016,0.012,0.004,-0.0009999999999999974,0.0165,0.019,0.013999999999999999,0.005000000000000001,0.0040000000000000036,101515,264165,0,264165,53186
2019-08-11,0.0152,0.017,0.012,0.005000000000000001,0.0010000000000000009,0.017,0.02,0.015,0.005000000000000001,0.0010000000000000009,0.014,0.016,0.012,0.004,-0.0010000000000000009,0.0144,0.016,0.013000000000000001,0.002999999999999999,-0.0010000000000000009,53804,135357,0,135357,56020
2019-08-18,0.016,0.018000000000000002,0.012,0.006000000000000002,-0.005000000000000001,0.0176,0.02,0.016,0.004,0.002999999999999999,0.0154,0.018000000000000002,0.012,0.006000000000000002,-0.004,0.017,0.02,0.015,0.005000000000000001,0.004,23533,114220,0,114220,112920
2019-08-25,0.01725,0.021,0.012,0.009000000000000001,0.006000000000000002,0.02,0.021,0.018000000000000002,0.002999999999999999,-0.0019999999999999983,0.014000000000000002,0.018000000000000002,0.012,0.006000000000000002,0.006000000000000002,0.018500000000000003,0.021,0.017,0.004,0.0,21534,59318,0,59318,-24520
2019-09-01,0.018750000000000003,0.021,0.018000000000000002,0.002999999999999999,0.0,0.019500000000000003,0.021,0.018000000000000002,0.002999999999999999,0.002999999999999999,0.0155,0.018000000000000002,0.013999999999999999,0.0040000000000000036,0.0030000000000000027,0.018000000000000002,0.021,0.015,0.006000000000000002,0.006000000000000002,66079,162060,1223,160837,28123
2019-09-08,0.018750000000000003,0.024,0.015,0.009000000000000001,0.0,0.0205,0.024,0.018000000000000002,0.005999999999999998,-0.004,0.01625,0.018000000000000002,0.015,0.0030000000000000027,-0.0030000000000000027,0.018250000000000002,0.022000000000000002,0.015,0.007000000000000003,-0.007000000000000003,40446,82565,6040,76525,54360
2019-09-15,0.0165,0.019,0.015,0.004,0.0,0.018250000000000002,0.022000000000000002,0.015,0.007000000000000003,0.0020000000000000018,0.015,0.015,0.015,0.0,0.0,0.01675,0.021,0.015,0.006000000000000002,0.0010000000000000009,43041,123853,0,123853,123853
2019-09-22,0.01625,0.018000000000000002,0.013999999999999999,0.0040000000000000036,-0.0020000000000000018,0.017,0.018000000000000002,0.013999999999999999,0.0040000000000000036,-0.0040000000000000036,0.01425,0.016,0.012,0.004,-0.004,0.015,0.017,0.012,0.005000000000000001,-0.005000000000000001,96596,146094,11006,135088,-89111
2019-09-29,0.016333333333333335,0.02,0.013000000000000001,0.006999999999999999,0.006999999999999999,0.018000000000000002,0.02,0.016,0.004,0.0019999999999999983,0.013333333333333334,0.015,0.012,0.002999999999999999,0.0019999999999999983,0.015333333333333334,0.018000000000000002,0.012,0.006000000000000002,-0.0020000000000000018,51801,56623,42982,13641,823
2019-10-06,0.01525,0.016,0.015,0.0010000000000000009,-0.0010000000000000009,0.01525,0.016,0.015,0.0010000000000000009,-0.0010000000000000009,0.014,0.016,0.012,0.004,-0.004,0.014,0.016,0.012,0.004,-0.004,3710,13191,0,13191,13191
2019-10-13,0.014750000000000001,0.017,0.013000000000000001,0.004,-0.002999999999999999,0.017750000000000002,0.02,0.016,0.004,-0.0019999999999999983,0.012750000000000001,0.013000000000000001,0.012,0.0010000000000000009,0.0010000000000000009,0.01625,0.02,0.013000000000000001,0.006999999999999999,-0.004,50075,132976,1278,131698,77952
2019-10-20,0.018250000000000002,0.022000000000000002,0.015,0.007000000000000003,0.006000000000000002,0.02075,0.025,0.016,0.009000000000000001,0.006999999999999999,0.015000000000000001,0.022000000000000002,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.01925,0.025,0.011000000000000001,0.014,0.011999999999999999,320086,950833,28994,921839,90163
2019-10-27,0.022600000000000002,0.024,0.018000000000000002,0.005999999999999998,0.0010000000000000009,0.0244,0.025,0.024,0.0010000000000000009,-0.0010000000000000009,0.020800000000000003,0.024,0.018000000000000002,0.005999999999999998,-0.0019999999999999983,0.023,0.025,0.018000000000000002,0.006999999999999999,-0.005999999999999998,36815,150842,0,150842,-149532
2019-11-03,0.0218,0.024,0.02,0.004,-0.004,0.0236,0.025,0.021,0.004,-0.004,0.02,0.021,0.018000000000000002,0.002999999999999999,0.0,0.022600000000000002,0.025,0.02,0.005000000000000001,-0.0019999999999999983,190669,628012,10500,617512,-617512
2019-11-10,0.0204,0.022000000000000002,0.018000000000000002,0.004,-0.0010000000000000009,0.0224,0.024,0.021,0.002999999999999999,0.002999999999999999,0.0194,0.021,0.018000000000000002,0.002999999999999999,-0.0010000000000000009,0.0202,0.021,0.019,0.0020000000000000018,0.0,118769,195882,0,195882,148974
2019-11-17,0.018,0.02,0.015,0.005000000000000001,-0.005000000000000001,0.0216,0.024,0.019,0.005000000000000001,-0.005000000000000001,0.016,0.02,0.013000000000000001,0.006999999999999999,-0.005000000000000001,0.0198,0.024,0.016,0.008,-0.005000000000000001,109358,232170,38548,193622,-7444
2019-11-24,0.017666666666666667,0.019,0.016,0.002999999999999999,0.0020000000000000018,0.019,0.019,0.019,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.018333333333333333,0.019,0.017,0.0019999999999999983,0.0,90317,156475,38356,118119,80355
2019-12-01,0.0132,0.017,0.01,0.007000000000000001,-0.007000000000000001,0.0186,0.023,0.013999999999999999,0.009000000000000001,0.004,0.012,0.015,0.01,0.004999999999999999,-0.004999999999999999,0.0186,0.023,0.013999999999999999,0.009000000000000001,0.004,60858,202132,0,202132,131916
2019-12-08,0.0182,0.021,0.016,0.005000000000000001,-0.002999999999999999,0.0196,0.023,0.018000000000000002,0.0049999999999999975,-0.0049999999999999975,0.017400000000000002,0.021,0.016,0.005000000000000001,-0.005000000000000001,0.0188,0.023,0.016,0.006999999999999999,-0.006999999999999999,99924,265585,10002,255583,170365
2019-12-15,0.0194,0.025,0.016,0.009000000000000001,0.0020000000000000018,0.0232,0.03,0.019,0.011,0.004,0.0162,0.018000000000000002,0.015,0.0030000000000000027,0.0020000000000000018,0.0206,0.025,0.018000000000000002,0.006999999999999999,0.0009999999999999974,674899,1589561,8111,1581450,175572
2019-12-22,0.0155,0.019,0.013000000000000001,0.005999999999999998,-0.002999999999999999,0.018250000000000002,0.019,0.017,0.0019999999999999983,-0.0009999999999999974,0.013999999999999999,0.015,0.013000000000000001,0.0019999999999999983,0.0010000000000000009,0.01675,0.019,0.013999999999999999,0.005000000000000001,0.0030000000000000027,100714,231691,13905,217786,166734
2019-12-29,0.0155,0.019,0.013000000000000001,0.005999999999999998,-0.0019999999999999983,0.0175,0.019,0.015,0.004,-0.004,0.01175,0.012,0.011000000000000001,0.0009999999999999992,0.0009999999999999992,0.01525,0.019,0.012,0.006999999999999999,-0.004,252902,584500,105929,478571,423390
