Date,CLW_Open_average,CLW_Open_max,CLW_Open_min,CLW_Open_volatility,CLW_Open_change,CLW_High_average,CLW_High_max,CLW_High_min,CLW_High_volatility,CLW_High_change,CLW_Low_average,CLW_Low_max,CLW_Low_min,CLW_Low_volatility,CLW_Low_change,CLW_Close_average,CLW_Close_max,CLW_Close_min,CLW_Close_volatility,CLW_Close_change,CLW_Volume_average,CLW_Volume_max,CLW_Volume_min,CLW_Volume_volatility,CLW_Volume_change
2018-01-14,49.26,50.2,48.3,1.9000000000000057,0.8000000000000043,49.92,50.6,49.4,1.2000000000000028,0.75,48.5,49.05,47.65,1.3999999999999986,1.3000000000000043,49.2,50.25,47.85,2.3999999999999986,1.6499999999999986,57247,70598,37888,32710,-32710
2018-01-21,48.47,49.35,47.6,1.75,-1.6000000000000014,48.82,49.75,48.1,1.6499999999999986,-1.3999999999999986,47.58,48.6,46.8,1.8000000000000043,-1.8000000000000043,47.839999999999996,49.05,46.9,2.1499999999999986,-2.1499999999999986,55685,79883,28082,51801,51801
2018-01-28,46.629999999999995,47.9,45.05,2.8500000000000014,-1.7000000000000028,46.996,47.9,45.38,2.519999999999996,-2.4199999999999946,45.804,46.72,43.95,2.769999999999996,-2.769999999999996,46.28,47.6,44.2,3.3999999999999986,-3.3999999999999986,93437,140869,56768,84101,79765
2018-02-04,36.9,43.35,34.8,8.550000000000004,-7.950000000000003,37.834,43.35,35.7,7.649999999999999,-6.75,34.403999999999996,34.9,33.8,1.1000000000000014,1.0,35.21,36.0,34.25,1.75,1.75,296388,557790,169007,388783,-388783
2018-02-11,36.7875,37.9,35.85,2.049999999999997,2.049999999999997,37.4875,38.0,36.6,1.3999999999999986,1.2999999999999972,36.3,36.85,35.8,1.0500000000000043,0.75,37.0375,37.85,36.15,1.7000000000000028,0.8999999999999986,135531,183756,103685,80071,9160
2018-02-18,37.18,38.0,36.7,1.2999999999999972,1.0499999999999972,37.81,38.65,37.2,1.4499999999999957,1.4499999999999957,36.81,37.75,36.0,1.75,1.75,37.28,38.25,36.4,1.8500000000000014,1.8500000000000014,109373,146452,88884,57568,-4392
2018-02-25,37.57,38.35,36.55,1.8000000000000043,-1.1000000000000014,38.034,38.48,37.55,0.9299999999999997,-0.6799999999999997,37.1,37.85,36.35,1.5,-0.6000000000000014,37.46,38.0,36.8,1.2000000000000028,-0.5499999999999972,94876,152480,58036,94444,-43106
2018-03-04,38.56,39.6,37.5,2.1000000000000014,1.2999999999999972,39.63,40.2,39.05,1.1500000000000057,-0.5999999999999943,37.92,38.55,37.5,1.0499999999999972,0.45000000000000284,38.800000000000004,39.45,38.15,1.3000000000000043,-1.0,129784,144026,114616,29410,3559
2018-03-11,38.06,38.65,37.3,1.3500000000000014,-0.6500000000000057,38.358,38.7,37.8,0.9000000000000057,-0.9000000000000057,37.366,38.3,36.9,1.3999999999999986,-1.3200000000000003,37.88,38.5,37.4,1.1000000000000014,-1.0499999999999972,113720,226145,76805,149340,-1564
2018-03-18,37.37,37.55,37.25,0.29999999999999716,0.09999999999999432,38.06,38.85,37.55,1.3000000000000043,1.3000000000000043,37.086,37.55,36.8,0.75,0.75,37.52,38.6,37.0,1.6000000000000014,1.3999999999999986,77212,119297,53932,65365,63402
2018-03-25,38.4625,39.0,37.8,1.2000000000000028,0.3500000000000014,38.95,39.45,38.5,0.9500000000000028,0.5500000000000043,37.5,38.4,36.85,1.5499999999999972,-0.3500000000000014,38.1125,39.1,37.25,1.8500000000000014,-0.5499999999999972,122021,214642,61439,153203,21150
2018-04-01,36.82,37.4,36.2,1.1999999999999957,0.14999999999999858,37.39,37.7,36.95,0.75,0.05000000000000426,36.42,36.9,35.85,1.0499999999999972,0.19999999999999574,36.99,37.3,36.05,1.25,-0.04999999999999716,133269,264168,57582,206586,-65712
2018-04-08,37.78,37.95,37.6,0.3500000000000014,0.3500000000000014,38.27,39.0,37.9,1.1000000000000014,0.7999999999999972,37.43,37.6,37.3,0.30000000000000426,0.20000000000000284,37.93,38.5,37.6,0.8999999999999986,0.5,93163,132757,71648,61109,15625
2018-04-15,34.38,39.95,26.9,13.050000000000004,-11.7,35.33,40.85,27.5,13.350000000000001,-12.149999999999999,33.076,39.65,23.8,15.849999999999998,-14.7,34.27,40.45,24.45,16.000000000000004,-14.8,709258,1889292,162981,1726311,885835
2018-04-22,24.23,24.4,23.95,0.4499999999999993,-0.4499999999999993,24.66,25.2,24.45,0.75,-0.75,23.560000000000002,24.05,23.35,0.6999999999999993,-0.6999999999999993,24.03,24.3,23.65,0.6500000000000021,-0.45000000000000284,288568,384040,160116,223924,-144678
2018-04-29,24.07,25.0,23.3,1.6999999999999993,1.3500000000000014,24.78,26.3,23.5,2.8000000000000007,2.3000000000000007,23.6,25.0,22.5,2.5,2.5,24.26,25.6,23.0,2.6000000000000014,2.3500000000000014,211758,295702,137507,158195,31652
