Date,VelocityShares Daily 4X Long EUR vs. USD_Open_average,VelocityShares Daily 4X Long EUR vs. USD_Open_max,VelocityShares Daily 4X Long EUR vs. USD_Open_min,VelocityShares Daily 4X Long EUR vs. USD_Open_volatility,VelocityShares Daily 4X Long EUR vs. USD_Open_change,VelocityShares Daily 4X Long EUR vs. USD_High_average,VelocityShares Daily 4X Long EUR vs. USD_High_max,VelocityShares Daily 4X Long EUR vs. USD_High_min,VelocityShares Daily 4X Long EUR vs. USD_High_volatility,VelocityShares Daily 4X Long EUR vs. USD_High_change,VelocityShares Daily 4X Long EUR vs. USD_Low_average,VelocityShares Daily 4X Long EUR vs. USD_Low_max,VelocityShares Daily 4X Long EUR vs. USD_Low_min,VelocityShares Daily 4X Long EUR vs. USD_Low_volatility,VelocityShares Daily 4X Long EUR vs. USD_Low_change,VelocityShares Daily 4X Long EUR vs. USD_Close_average,VelocityShares Daily 4X Long EUR vs. USD_Close_max,VelocityShares Daily 4X Long EUR vs. USD_Close_min,VelocityShares Daily 4X Long EUR vs. USD_Close_volatility,VelocityShares Daily 4X Long EUR vs. USD_Close_change
2018-06-24,22.19,22.19,22.19,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-07-01,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2018-07-08,22.6,22.6,22.6,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2018-07-15,23.01,23.01,23.01,0.0,0.0,23.01,23.01,23.01,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2018-07-22,22.7,22.7,22.7,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2018-07-29,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2018-08-05,20.47,20.47,20.47,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.3,20.3,20.3,0.0,0.0
2018-08-12,20.53,20.53,20.53,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.76,20.76,20.76,0.0,0.0
2018-08-19,22.19,22.19,22.19,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.31,22.31,22.31,0.0,0.0
2018-08-26,21.85,21.85,21.85,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2018-09-02,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.35,21.35,21.35,0.0,0.0
2018-09-09,22.2,22.2,22.2,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.2,22.2,22.2,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2018-09-16,22.97,22.97,22.97,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.67,22.67,22.67,0.0,0.0
2018-09-23,21.18,21.18,21.18,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.18,21.18,21.18,0.0,0.0,21.23,21.23,21.23,0.0,0.0
2018-09-30,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2018-10-07,21.23,21.23,21.23,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.17,21.17,21.17,0.0,0.0,21.17,21.17,21.17,0.0,0.0
2018-10-14,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.33,20.33,20.33,0.0,0.0
2018-10-21,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2018-10-28,19.76,19.76,19.76,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2018-11-04,19.0,19.0,19.0,0.0,0.0,19.0,19.0,19.0,0.0,0.0,18.64,18.64,18.64,0.0,0.0,18.64,18.64,18.64,0.0,0.0
2018-11-11,19.85,19.85,19.85,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.04,20.04,20.04,0.0,0.0
2018-11-18,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2018-11-25,19.2,19.2,19.2,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.21,19.21,19.21,0.0,0.0
2018-12-02,19.55,19.55,19.55,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2018-12-09,19.11,19.11,19.11,0.0,0.0,19.13,19.13,19.13,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2018-12-16,19.61,19.61,19.61,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2018-12-23,19.75,19.75,19.75,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.71,19.71,19.71,0.0,0.0,19.8,19.8,19.8,0.0,0.0
2018-12-30,19.79,19.79,19.79,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.72,19.72,19.72,0.0,0.0,19.86,19.86,19.86,0.0,0.0
2019-01-06,19.7,19.7,19.7,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.76,19.76,19.76,0.0,0.0
2019-01-13,19.08,19.08,19.08,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.01,19.01,19.01,0.0,0.0
2019-01-20,19.45,19.45,19.45,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-01-27,19.37,19.37,19.37,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.38,19.38,19.38,0.0,0.0
2019-02-03,18.23,18.23,18.23,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.29,18.29,18.29,0.0,0.0
2019-02-10,18.21,18.21,18.21,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-02-17,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0,18.77,18.77,18.77,0.0,0.0
2019-02-24,18.49,18.49,18.49,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.6,18.6,18.6,0.0,0.0
2019-03-03,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2019-03-10,18.54,18.54,18.54,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.46,18.46,18.46,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-03-17,18.28,18.28,18.28,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.28,18.28,18.28,0.0,0.0,18.28,18.28,18.28,0.0,0.0
2019-03-24,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.54,17.54,17.54,0.0,0.0,17.58,17.58,17.58,0.0,0.0
2019-03-31,17.9,17.9,17.9,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.87,17.87,17.87,0.0,0.0,17.87,17.87,17.87,0.0,0.0
2019-04-07,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2019-04-14,17.72,17.72,17.72,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.74,17.74,17.74,0.0,0.0
2019-04-21,17.05,17.05,17.05,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-04-28,17.2,17.2,17.2,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.3,17.3,17.3,0.0,0.0
2019-05-05,17.46,17.46,17.46,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.44,17.44,17.44,0.0,0.0,17.44,17.44,17.44,0.0,0.0
2019-05-12,16.99,16.99,16.99,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.99,16.99,16.99,0.0,0.0,17.0,17.0,17.0,0.0,0.0
2019-05-19,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0,17.22,17.22,17.22,0.0,0.0
2019-05-26,17.15,17.15,17.15,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.15,17.15,17.15,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2019-06-02,17.67,17.67,17.67,0.0,0.0,17.82,17.82,17.82,0.0,0.0,17.67,17.67,17.67,0.0,0.0,17.82,17.82,17.82,0.0,0.0
2019-06-09,17.29,17.29,17.29,0.0,0.0,17.29,17.29,17.29,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.16,17.16,17.16,0.0,0.0
2019-06-16,18.18,18.18,18.18,0.0,0.0,18.24,18.24,18.24,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.21,18.21,18.21,0.0,0.0
2019-06-23,17.75,17.75,17.75,0.0,0.0,17.77,17.77,17.77,0.0,0.0,17.48,17.48,17.48,0.0,0.0,17.48,17.48,17.48,0.0,0.0
2019-06-30,16.99,16.99,16.99,0.0,0.0,16.99,16.99,16.99,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.99,16.99,16.99,0.0,0.0
2019-07-07,17.28,17.28,17.28,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2019-07-14,16.94,16.94,16.94,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.9,16.9,16.9,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2019-07-21,16.4,16.4,16.4,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.4,16.4,16.4,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2019-07-28,16.69,16.69,16.69,0.0,0.0,16.73,16.73,16.73,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.73,16.73,16.73,0.0,0.0
2019-08-04,16.78,16.78,16.78,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.78,16.78,16.78,0.0,0.0,16.79,16.79,16.79,0.0,0.0
2019-08-11,16.07,16.07,16.07,0.0,0.0,16.07,16.07,16.07,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2019-08-18,16.16,16.16,16.16,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.04,16.04,16.04,0.0,0.0
2019-08-25,15.41,15.41,15.41,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2019-09-01,15.7,15.7,15.7,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2019-09-08,15.47,15.47,15.47,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2019-09-15,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-09-22,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-09-29,15.17,15.17,15.17,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.09,15.09,15.09,0.0,0.0
2019-10-06,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0
2019-10-13,16.02,16.02,16.02,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-10-20,15.65,15.65,15.65,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-10-27,15.65,15.65,15.65,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.83,15.83,15.83,0.0,0.0
2019-11-03,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0,15.26,15.26,15.26,0.0,0.0
2019-11-10,15.51,15.51,15.51,0.0,0.0,15.51,15.51,15.51,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.46,15.46,15.46,0.0,0.0
2019-11-17,15.06,15.06,15.06,0.0,0.0,15.16,15.16,15.16,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2019-11-24,15.3,15.3,15.3,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.3,15.3,15.3,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-12-01,15.2,15.2,15.2,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.2,15.2,15.2,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2019-12-08,15.8,15.8,15.8,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-12-15,15.43,15.43,15.43,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.41,15.41,15.41,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2019-12-22,16.04,16.04,16.04,0.0,0.0,16.04,16.04,16.04,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2019-12-29,15.8,15.8,15.8,0.0,0.0,15.81,15.81,15.81,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.76,15.76,15.76,0.0,0.0
