Date,UI_Open_average,UI_Open_max,UI_Open_min,UI_Open_volatility,UI_Open_change,UI_High_average,UI_High_max,UI_High_min,UI_High_volatility,UI_High_change,UI_Low_average,UI_Low_max,UI_Low_min,UI_Low_volatility,UI_Low_change,UI_Close_average,UI_Close_max,UI_Close_min,UI_Close_volatility,UI_Close_change,UI_Volume_average,UI_Volume_max,UI_Volume_min,UI_Volume_volatility,UI_Volume_change
2018-01-14,74.126,75.77,73.31,2.4599999999999937,1.789999999999992,75.088,75.78,74.65,1.1299999999999955,1.1299999999999955,73.476,74.22,73.25,0.9699999999999989,0.9699999999999989,74.346,75.55,73.52,2.030000000000001,1.5499999999999972,213036,349011,145043,203968,-20772
2018-01-21,78.542,80.78,75.76,5.019999999999996,5.019999999999996,80.894,82.3,78.88,3.4200000000000017,3.4200000000000017,78.114,80.78,75.76,5.019999999999996,5.019999999999996,79.952,81.74,78.13,3.6099999999999994,3.25,402427,670489,266551,403938,-93489
2018-01-28,79.992,81.49,77.68,3.809999999999988,-3.319999999999993,80.64,81.96,78.25,3.7099999999999937,-3.6500000000000057,78.778,80.7,76.53,4.170000000000002,-4.170000000000002,79.49,81.49,76.98,4.509999999999991,-4.509999999999991,360916,550537,223510,327027,76555
2018-02-04,72.702,78.7,67.65,11.049999999999997,-5.259999999999991,74.19200000000001,79.19,70.79,8.399999999999991,-8.209999999999994,70.932,76.67,66.0,10.670000000000002,-6.0,73.064,78.77,67.46,11.310000000000002,-8.72999999999999,807693,1906593,373458,1533135,61021
2018-02-11,71.8825,74.56,69.66,4.900000000000006,3.969999999999999,73.5025,75.88,70.59,5.289999999999992,5.289999999999992,71.205,74.0,69.65,4.349999999999994,4.349999999999994,72.94,75.29,70.37,4.920000000000002,3.6700000000000017,299929,335630,228563,107067,-107067
2018-02-18,55.514,57.05,52.5,4.549999999999997,4.549999999999997,58.414,59.83,57.72,2.1099999999999994,1.7299999999999969,54.492,57.05,49.4,7.649999999999999,7.649999999999999,56.972,59.29,55.28,4.009999999999998,4.009999999999998,2108035,5487894,832144,4655750,-4655750
2018-02-25,63.404,67.09,61.26,5.830000000000005,5.3700000000000045,66.734,70.35,61.87,8.479999999999997,8.479999999999997,62.732,67.09,59.66,7.430000000000007,7.430000000000007,65.294,69.06,61.21,7.850000000000001,7.850000000000001,1142622,1541592,998948,542644,72157
2018-03-04,69.672,70.38,69.07,1.3100000000000023,1.0300000000000011,70.732,71.41,70.2,1.2099999999999937,-0.7199999999999989,69.17999999999999,69.89,68.34,1.5499999999999972,0.75,69.866,70.34,69.33,1.0100000000000051,-0.009999999999990905,575327,844800,262707,582093,-515367
2018-03-11,70.258,70.78,69.86,0.9200000000000017,-0.39000000000000057,71.184,71.82,70.79,1.029999999999987,-0.0799999999999983,69.05199999999999,70.35,66.73,3.6199999999999903,2.0999999999999943,70.508,71.29,69.82,1.470000000000013,-0.9000000000000057,449347,757799,242356,515443,-201604
2018-03-18,70.484,72.08,68.91,3.1700000000000017,-2.260000000000005,71.51,72.7,70.49,2.210000000000008,-2.210000000000008,69.02,69.99,68.02,1.9699999999999989,-1.7800000000000011,70.228,71.94,68.14,3.799999999999997,-1.5699999999999932,285297,328466,178990,149476,17191
2018-03-25,69.1925,71.0,67.99,3.010000000000005,-2.069999999999993,70.39750000000001,71.2,70.0,1.2000000000000028,-1.0499999999999972,67.89,68.46,66.73,1.7299999999999898,-0.0799999999999983,68.56,68.9,67.68,1.2199999999999989,0.04000000000000625,575006,746043,491253,254790,33646
2018-04-01,70.354,71.97,68.75,3.219999999999999,1.4699999999999989,71.66,72.75,70.4,2.3499999999999943,1.1299999999999955,69.428,70.81,68.54,2.269999999999996,0.519999999999996,70.346,72.64,69.13,3.510000000000005,-0.15000000000000568,391393,541219,277949,263270,-138917
2018-04-08,70.632,72.01,69.11,2.9000000000000057,1.4699999999999989,71.362,72.03,70.33,1.7000000000000028,1.4300000000000068,69.592,70.63,69.02,1.6099999999999994,1.5300000000000011,70.534,71.78,69.26,2.519999999999996,1.8599999999999994,321516,544739,155326,389413,-389413
2018-04-15,73.388,74.27,71.5,2.769999999999996,2.700000000000003,74.718,74.98,74.38,0.6000000000000085,0.5900000000000034,72.646,73.84,71.42,2.4200000000000017,0.7000000000000028,73.838,74.81,72.19,2.6200000000000045,-1.5100000000000051,272725,388545,160694,227851,-136444
2018-04-22,71.73,72.64,70.85,1.7900000000000063,-1.7900000000000063,72.90599999999999,74.16,72.3,1.8599999999999994,-1.6700000000000017,70.60600000000001,71.11,69.79,1.3199999999999932,-0.4399999999999977,71.574,72.23,71.19,1.0400000000000063,0.07000000000000739,230977,373841,121581,252260,-122373
2018-04-29,71.62,72.8,70.7,2.0999999999999943,1.8100000000000023,72.958,74.34,71.84,2.5,2.5,70.684,72.08,69.45,2.6299999999999955,2.6299999999999955,72.31,74.25,71.04,3.2099999999999937,2.5400000000000063,218217,324059,167797,156262,139926
2018-05-06,76.68,82.06,72.0,10.060000000000002,8.0,80.336,85.77,74.98,10.789999999999992,8.0,75.512,80.05,71.52,8.530000000000001,6.660000000000011,78.074,81.72,73.35,8.370000000000005,6.859999999999999,848161,2649369,134689,2514680,331181
2018-05-13,80.6,81.11,79.79,1.3199999999999932,1.0600000000000023,81.494,81.76,81.23,0.5300000000000011,0.12000000000000455,79.95400000000001,80.5,79.3,1.2000000000000028,1.2000000000000028,80.686,80.98,80.34,0.6400000000000006,0.35999999999999943,236360,256851,217480,39371,-105
2018-05-20,80.65,81.17,79.5,1.6700000000000017,-0.030000000000001137,81.4,82.05,80.48,1.5699999999999932,0.10999999999999943,79.7775,79.99,79.25,0.7399999999999949,0.10999999999999943,80.7825,81.72,80.01,1.7099999999999937,1.7099999999999937,327856,538036,211470,326566,204959
2018-05-27,82.542,84.71,80.84,3.8699999999999903,3.089999999999989,83.9,84.9,82.48,2.4200000000000017,2.4200000000000017,81.682,83.46,80.76,2.6999999999999886,2.6999999999999886,83.134,84.75,80.85,3.9000000000000057,3.9000000000000057,276625,410147,181795,228352,-66386
2018-06-03,84.918,85.34,84.08,1.2600000000000051,0.480000000000004,86.08200000000001,87.03,85.51,1.519999999999996,1.0600000000000023,84.092,85.0,83.01,1.9899999999999949,0.5100000000000051,85.258,86.76,84.31,2.450000000000003,1.7600000000000051,200721,246598,177939,68659,34891
2018-06-10,86.868,87.33,86.47,0.8599999999999994,-0.5100000000000051,87.832,88.28,87.42,0.8599999999999994,0.8200000000000074,86.034,86.52,85.72,0.7999999999999972,0.29000000000000625,87.14,87.57,86.28,1.289999999999992,1.0699999999999932,462897,557546,298200,259346,139369
2018-06-17,86.094,87.91,83.17,4.739999999999995,-3.25,87.234,89.99,83.67,6.319999999999993,-4.269999999999996,83.828,85.97,80.64,5.329999999999998,-4.959999999999994,84.9,87.78,81.23,6.549999999999997,-6.549999999999997,995252,2913167,352252,2560915,199161
2018-06-24,83.566,85.6,81.65,3.9499999999999886,2.6400000000000006,85.76,87.47,84.36,3.1099999999999994,1.8900000000000006,82.502,84.5,80.91,3.5900000000000034,2.6099999999999994,84.37599999999999,86.1,82.46,3.6400000000000006,2.4599999999999937,419063,499830,365195,134635,-134635
2018-07-01,85.65,86.9,84.35,2.5500000000000114,0.4100000000000108,86.8575,88.02,85.43,2.589999999999989,1.5300000000000011,84.34,86.69,83.41,3.280000000000001,3.1499999999999915,85.62,87.83,83.61,4.219999999999999,4.219999999999999,424169,610629,282472,328157,-43989
2018-07-08,88.376,89.18,87.98,1.2000000000000028,-0.10000000000000853,88.924,89.6,88.62,0.9799999999999898,0.0,87.35,88.34,86.47,1.8700000000000045,-0.09000000000000341,88.33,88.63,87.97,0.6599999999999966,-0.10999999999999943,288444,434147,209209,224938,-194871
2018-07-15,88.754,89.23,88.14,1.0900000000000034,0.06999999999999318,89.23400000000001,89.56,88.54,1.019999999999996,-0.7099999999999937,88.154,88.51,87.26,1.25,-0.8699999999999903,88.616,89.0,87.92,1.0799999999999983,-0.8199999999999932,178876,225959,147483,78476,12191
2018-07-22,86.266,88.19,84.47,3.719999999999999,-3.719999999999999,87.058,88.43,84.47,3.960000000000008,-3.960000000000008,84.474,86.26,81.77,4.490000000000009,-4.490000000000009,85.27,86.59,83.03,3.5600000000000023,-3.3599999999999994,245754,353082,147453,205629,-17333
2018-07-29,83.542,84.79,82.51,2.280000000000001,1.2900000000000063,84.78999999999999,85.86,83.85,2.010000000000005,1.5100000000000051,82.568,84.0,81.41,2.5900000000000034,2.5900000000000034,83.81,84.61,82.58,2.030000000000001,1.710000000000008,266034,434066,137452,296614,-277016
2018-08-05,81.682,84.38,80.54,3.839999999999989,-2.8799999999999955,82.818,85.07,82.1,2.969999999999999,-2.8999999999999915,80.384,80.92,79.55,1.3700000000000045,-0.9300000000000068,81.024,81.78,79.72,2.0600000000000023,-0.269999999999996,261023,467951,149200,318751,-168858
2018-08-12,81.756,82.2,80.88,1.3200000000000074,1.1800000000000068,82.96600000000001,84.37,82.39,1.980000000000004,0.5100000000000051,80.854,81.76,80.04,1.7199999999999989,1.1600000000000108,82.098,82.47,81.66,0.8100000000000023,0.29999999999999716,234915,327878,150115,177763,52312
2018-08-19,83.49000000000001,84.67,81.26,3.4099999999999966,1.1700000000000017,85.318,86.86,84.63,2.230000000000004,0.7900000000000063,82.324,82.76,81.26,1.5,0.1700000000000017,84.016,85.04,83.0,2.0400000000000063,0.37000000000000455,443820,677205,223002,454203,454203
2018-08-26,86.83500000000001,89.09,85.38,3.710000000000008,1.490000000000009,89.63,90.37,88.95,1.4200000000000017,0.5600000000000023,85.68,86.78,84.9,1.8799999999999955,1.8799999999999955,88.05,89.71,86.11,3.5999999999999943,0.4899999999999949,508136,735971,370225,365746,-167551
2018-09-02,89.884,90.44,89.24,1.2000000000000028,0.8599999999999994,91.126,92.95,90.13,2.8200000000000074,-0.8700000000000045,88.134,89.35,87.1,2.25,-2.1099999999999994,89.67,90.33,89.24,1.0900000000000034,-0.37999999999999545,457379,541830,396833,144997,-70129
2018-09-09,94.406,97.41,88.84,8.569999999999993,8.569999999999993,97.298,98.91,93.37,5.539999999999992,5.539999999999992,93.85600000000001,96.84,87.98,8.86,8.86,96.114,97.76,92.45,5.310000000000002,4.980000000000004,742772,1042640,550837,491803,9076
2018-09-16,97.596,98.0,96.98,1.019999999999996,0.269999999999996,99.088,100.48,97.82,2.660000000000011,-0.6099999999999994,96.52,96.89,95.11,1.7800000000000011,-0.01999999999999602,97.904,98.73,96.79,1.9399999999999977,-0.3299999999999983,521224,842121,399019,443102,-3740
2018-09-23,99.032,99.37,98.41,0.960000000000008,-0.010000000000005116,99.884,101.33,99.39,1.9399999999999977,-1.6799999999999926,97.798,98.37,96.4,1.9699999999999989,-1.9699999999999989,98.358,98.92,97.07,1.8500000000000085,-1.8300000000000125,295723,390443,202024,188419,77148
2018-09-30,95.8,97.91,91.67,6.239999999999995,-5.579999999999998,96.546,99.05,92.7,6.349999999999994,-4.859999999999999,93.452,97.04,89.86,7.180000000000007,-5.980000000000004,94.648,98.33,90.98,7.349999999999994,-6.459999999999994,371718,494975,239683,255292,202142
2018-10-07,86.442,90.51,83.03,7.480000000000004,-4.1000000000000085,88.406,91.51,86.43,5.079999999999998,-3.180000000000007,84.424,87.66,82.72,4.939999999999998,-3.1499999999999915,85.34400000000001,87.81,83.01,4.799999999999997,-1.5300000000000011,666577,883805,439035,444770,-411108
2018-10-14,89.43599999999999,90.86,87.1,3.760000000000005,1.4100000000000108,91.688,92.15,91.16,0.9900000000000091,0.5499999999999972,88.518,89.75,87.1,2.6500000000000057,1.4100000000000108,90.062,91.17,88.29,2.8799999999999955,0.4300000000000068,412824,573538,280069,293469,-293469
2018-10-21,87.952,89.77,85.83,3.9399999999999977,0.27000000000001023,90.232,91.17,89.18,1.9899999999999949,-0.960000000000008,85.63,86.52,84.72,1.7999999999999972,-0.75,87.386,89.66,84.81,4.849999999999994,-2.8999999999999915,482233,636531,402349,234182,48583
2018-10-28,91.316,93.29,85.45,7.840000000000003,7.840000000000003,93.758,95.96,90.75,5.209999999999994,2.769999999999996,89.834,92.0,85.45,6.549999999999997,4.670000000000002,91.73400000000001,93.09,90.04,3.049999999999997,0.3199999999999932,452253,523436,385254,138182,-98050
2018-11-04,97.04,110.03,89.68,20.349999999999994,20.349999999999994,101.368,112.38,92.62,19.75999999999999,18.799999999999997,95.42399999999999,105.81,88.41,17.400000000000006,17.400000000000006,99.292,111.13,90.9,20.22999999999999,15.059999999999988,816055,2031219,274680,1756539,487151
2018-11-11,108.71600000000001,110.98,106.31,4.670000000000002,4.560000000000002,111.106,112.45,108.3,4.150000000000006,4.150000000000006,107.406,109.64,105.77,3.8700000000000045,2.8100000000000023,109.53,111.93,106.69,5.240000000000009,2.490000000000009,626235,787669,342837,444832,-154223
