Date,ENVStock_Open_average,ENVStock_Open_max,ENVStock_Open_min,ENVStock_Open_volatility,ENVStock_Open_change,ENVStock_High_average,ENVStock_High_max,ENVStock_High_min,ENVStock_High_volatility,ENVStock_High_change,ENVStock_Low_average,ENVStock_Low_max,ENVStock_Low_min,ENVStock_Low_volatility,ENVStock_Low_change,ENVStock_Close_average,ENVStock_Close_max,ENVStock_Close_min,ENVStock_Close_volatility,ENVStock_Close_change,ENVStock_Volume_average,ENVStock_Volume_max,ENVStock_Volume_min,ENVStock_Volume_volatility,ENVStock_Volume_change
2018-01-14,53.575,54.1,53.25,0.8500000000000014,-0.8500000000000014,54.1625,54.65,53.85,0.7999999999999972,-0.5,52.8875,53.25,52.65,0.6000000000000014,0.25,53.5125,54.1,52.8,1.3000000000000043,1.3000000000000043,184319,274447,90358,184089,-82472
2018-01-21,53.57,54.0,52.8,1.2000000000000028,-0.6500000000000057,54.124,54.55,53.15,1.3999999999999986,0.04999999999999716,52.784,53.75,52.01,1.740000000000002,-0.8500000000000014,53.53,54.4,52.25,2.1499999999999986,0.29999999999999716,259458,360192,145457,214735,214735
2018-01-28,53.980000000000004,55.45,53.15,2.3000000000000043,-1.25,54.576,55.45,53.6,1.8500000000000014,-1.0499999999999972,53.146,53.75,52.06,1.6899999999999977,-1.2299999999999969,53.89,55.05,52.75,2.299999999999997,-1.5499999999999972,268821,357314,177379,179935,-75988
2018-02-04,51.14,52.1,50.0,2.1000000000000014,-2.1000000000000014,51.95,53.25,50.65,2.6000000000000014,-2.6000000000000014,50.066,51.4,48.38,3.019999999999996,-3.019999999999996,50.92,51.8,49.5,2.299999999999997,-1.1500000000000057,236731,323374,178595,144779,-117249
2018-02-11,52.32,54.75,50.5,4.25,4.25,53.9,56.35,51.55,4.800000000000004,4.800000000000004,52.12,54.75,49.65,5.100000000000001,5.100000000000001,53.52,56.0,51.25,4.75,4.75,213187,242747,175061,67686,-2820
2018-02-18,56.35,57.2,55.6,1.6000000000000014,0.6000000000000014,57.5375,57.85,56.95,0.8999999999999986,0.6499999999999986,55.1125,56.0,53.6,2.3999999999999986,-1.9499999999999957,56.4375,57.1,55.6,1.5,0.8500000000000014,406979,711566,194466,517100,517100
2018-02-25,55.93,57.55,54.6,2.9499999999999957,-2.9499999999999957,56.94,58.3,55.3,3.0,-0.6000000000000014,55.13,56.5,54.1,2.3999999999999986,-2.1499999999999986,55.81,56.8,54.7,2.0999999999999943,-0.14999999999999858,308539,355824,271263,84561,-59889
2018-03-04,57.12,58.4,55.7,2.6999999999999957,2.049999999999997,58.18,59.65,57.35,2.299999999999997,2.1000000000000014,56.56,57.6,55.7,1.8999999999999986,1.3999999999999986,57.66,59.5,56.3,3.200000000000003,2.1000000000000014,238723,316473,177232,139241,139241
2018-03-11,58.72,59.5,58.05,1.4500000000000028,-1.4500000000000028,59.22,59.7,58.75,0.9500000000000028,-0.9500000000000028,57.836,58.25,57.5,0.75,-0.75,58.25,59.0,57.5,1.5,-1.1499999999999986,220813,317326,147462,169864,94668
2018-03-18,58.38,59.15,57.5,1.6499999999999986,0.8500000000000014,59.162,60.27,58.2,2.0700000000000003,0.7899999999999991,57.67,58.7,56.6,2.1000000000000014,0.10000000000000142,58.39,59.75,57.0,2.75,-1.0499999999999972,230876,284112,149392,134720,83293
2018-03-25,58.1,58.95,57.55,1.4000000000000057,-0.45000000000000284,58.53,59.02,57.9,1.1200000000000045,-0.7700000000000031,56.7475,57.4,55.94,1.4600000000000009,-1.4100000000000037,57.8625,58.9,57.3,1.6000000000000014,-1.6000000000000014,248626,323600,193803,129797,44928
2018-04-01,55.22,57.1,53.9,3.200000000000003,-2.5500000000000043,55.76,57.85,54.75,3.1000000000000014,-3.1000000000000014,53.95,55.4,52.35,3.049999999999997,-1.8999999999999986,54.79,55.7,53.9,1.8000000000000043,-1.8000000000000043,303022,486731,117440,369291,-183321
2018-04-08,53.67,54.45,53.2,1.25,0.6000000000000014,54.3,54.65,54.0,0.6499999999999986,0.05000000000000426,53.1,53.6,52.8,0.8000000000000043,0.5500000000000043,53.63,54.3,53.15,1.1499999999999986,0.8000000000000043,193452,237569,137756,99813,99813
2018-04-15,54.95,55.4,54.1,1.2999999999999972,1.2999999999999972,55.46,55.95,55.1,0.8500000000000014,0.8000000000000043,54.43,55.08,53.75,1.3299999999999983,0.7999999999999972,55.08,55.6,54.7,0.8999999999999986,0.3499999999999943,167914,284730,118108,166622,-38320
2018-04-22,54.7,55.15,54.3,0.8500000000000014,-0.8500000000000014,54.93,55.6,54.35,1.25,-1.2000000000000028,53.826,54.48,53.0,1.4799999999999969,-0.7299999999999969,54.36,54.9,54.0,0.8999999999999986,-0.8999999999999986,170241,195359,145927,49432,10591
2018-04-29,55.52,56.75,54.3,2.450000000000003,1.6500000000000057,56.826,58.45,54.95,3.5,2.4499999999999957,55.092,56.2,53.85,2.3500000000000014,2.0900000000000034,56.09,57.2,54.3,2.9000000000000057,2.9000000000000057,288320,632213,157927,474286,-25318
2018-05-06,57.339999999999996,58.4,55.6,2.799999999999997,-1.6499999999999986,58.13,58.95,56.35,2.6000000000000014,-1.8500000000000014,56.14,58.05,53.25,4.799999999999997,-2.5500000000000043,57.19,58.25,55.8,2.450000000000003,-1.5,290014,490556,149983,340573,144838
2018-05-13,55.11,56.3,54.5,1.7999999999999972,-1.0,55.9,56.75,55.3,1.4500000000000028,-0.25,54.589999999999996,55.15,54.25,0.8999999999999986,0.5499999999999972,55.01,55.85,54.45,1.3999999999999986,1.0500000000000043,264725,655764,104855,550909,415788
2018-05-20,54.28,55.8,52.05,3.75,-1.2999999999999972,55.24,56.4,54.5,1.8999999999999986,-1.3500000000000014,53.432,55.0,51.36,3.6400000000000006,-0.5499999999999972,54.39,55.25,52.55,2.700000000000003,-0.5,787983,1623423,131456,1491967,-34052
2018-05-27,54.2625,54.9,52.95,1.9499999999999957,-1.3999999999999986,54.875,55.4,54.0,1.3999999999999986,-1.0,53.3625,54.15,52.8,1.3500000000000014,-0.8500000000000014,54.0,54.85,52.9,1.9500000000000028,-0.8499999999999943,400699,494981,345647,149334,-89244
