Date,ALB_Open_average,ALB_Open_max,ALB_Open_min,ALB_Open_volatility,ALB_Open_change,ALB_High_average,ALB_High_max,ALB_High_min,ALB_High_volatility,ALB_High_change,ALB_Low_average,ALB_Low_max,ALB_Low_min,ALB_Low_volatility,ALB_Low_change,ALB_Close_average,ALB_Close_max,ALB_Close_min,ALB_Close_volatility,ALB_Close_change,ALB_Volume_average,ALB_Volume_max,ALB_Volume_min,ALB_Volume_volatility,ALB_Volume_change
2018-01-14,122.638,134.11,115.2,18.91000000000001,-18.330000000000013,123.68,134.87,115.93,18.939999999999998,-18.939999999999998,118.56,126.0,112.54,13.459999999999994,-12.64,120.48,128.0,113.53,14.469999999999999,-14.469999999999999,4288395,8622302,2016991,6605311,768430
2018-01-21,114.44,117.0,112.66,4.340000000000003,-0.0799999999999983,115.67399999999999,117.81,114.16,3.6500000000000057,-0.5400000000000063,112.428,114.01,111.31,2.700000000000003,-0.8100000000000023,113.678,116.9,111.68,5.219999999999999,-1.3199999999999932,2473403,2972124,1916729,1055395,-721310
2018-01-28,109.59,112.38,104.28,8.099999999999994,-8.099999999999994,111.282,113.74,109.12,4.61999999999999,-3.839999999999989,107.606,111.05,102.85,8.200000000000003,-8.200000000000003,108.56400000000001,111.59,105.15,6.439999999999998,-6.219999999999999,2658159,3837970,1962034,1875936,1691961
2018-02-04,106.638,109.28,103.51,5.769999999999996,5.769999999999996,109.512,112.15,108.52,3.6300000000000097,3.6300000000000097,105.554,109.01,103.31,5.700000000000003,5.700000000000003,107.732,111.59,105.18,6.409999999999997,4.049999999999997,2432110,2903894,1668253,1235641,-266817
2018-02-11,111.3925,114.36,107.18,7.179999999999993,2.760000000000005,113.5,114.65,112.16,2.490000000000009,1.990000000000009,109.51249999999999,111.96,106.63,5.329999999999998,3.8799999999999955,111.755,114.61,108.45,6.159999999999997,3.789999999999992,2061279,2763450,1669248,1094202,-1094202
2018-02-18,114.28399999999999,115.84,112.0,3.8400000000000034,2.3499999999999943,116.074,118.83,114.75,4.079999999999998,-0.4899999999999949,112.152,115.61,107.12,8.489999999999995,-4.8799999999999955,114.024,118.75,110.1,8.650000000000006,-4.480000000000004,2704579,7151964,1021920,6130044,5720240
2018-02-25,102.868,112.6,94.22,18.379999999999995,-16.340000000000003,104.164,113.1,95.85,17.25,-15.439999999999998,97.636,110.56,90.49,20.070000000000007,-17.060000000000002,99.894,111.57,95.02,16.549999999999997,-15.129999999999995,4955003,7170806,2503289,4667517,-162401
2018-03-04,99.852,101.99,98.4,3.589999999999989,3.589999999999989,101.85,103.97,100.62,3.3499999999999943,3.0799999999999983,99.14,101.6,97.79,3.809999999999988,3.809999999999988,100.844,102.99,99.28,3.7099999999999937,2.8499999999999943,1889855,3587430,1274365,2313065,-2078467
2018-03-11,100.428,103.13,97.57,5.560000000000002,-5.430000000000007,101.288,104.39,98.0,6.390000000000001,-6.390000000000001,98.562,102.55,95.81,6.739999999999995,-6.739999999999995,99.362,103.13,96.91,6.219999999999999,-6.219999999999999,1626743,2101782,1186260,915522,-186813
2018-03-18,95.504,96.96,94.0,2.9599999999999937,-2.3900000000000006,96.868,98.77,95.33,3.4399999999999977,-1.6299999999999955,93.766,94.61,93.03,1.5799999999999983,-0.8599999999999994,94.89999999999999,97.47,93.24,4.230000000000004,-0.9599999999999937,2004975,3660049,1356673,2303376,-1968405
