Date,ASB_Open_average,ASB_Open_max,ASB_Open_min,ASB_Open_volatility,ASB_Open_change,ASB_High_average,ASB_High_max,ASB_High_min,ASB_High_volatility,ASB_High_change,ASB_Low_average,ASB_Low_max,ASB_Low_min,ASB_Low_volatility,ASB_Low_change,ASB_Close_average,ASB_Close_max,ASB_Close_min,ASB_Close_volatility,ASB_Close_change,ASB_Volume_average,ASB_Volume_max,ASB_Volume_min,ASB_Volume_volatility,ASB_Volume_change
2018-01-14,26.2875,26.65,25.9,0.75,-0.75,26.425,26.7,26.27,0.4299999999999997,-0.4299999999999997,25.93,26.02,25.8,0.21999999999999886,-0.21999999999999886,26.1375,26.25,25.9,0.3500000000000014,0.0,724703,830250,552447,277803,-38538
2018-01-21,25.599999999999998,26.15,24.2,1.9499999999999993,-1.9499999999999993,25.919999999999998,26.25,25.3,0.9499999999999993,-0.9499999999999993,25.23,25.75,24.0,1.75,-1.75,25.62,26.05,25.2,0.8500000000000014,-0.8500000000000014,897549,1507858,447679,1060179,1060179
2018-01-28,25.05,25.55,24.65,0.9000000000000021,0.4499999999999993,25.54,25.95,25.05,0.8999999999999986,0.25,24.826,25.18,24.5,0.6799999999999997,0.129999999999999,25.23,25.7,24.75,0.9499999999999993,0.1999999999999993,2297002,5168129,1169415,3998714,662060
2018-02-04,24.44,25.25,23.85,1.3999999999999986,-1.3999999999999986,24.814,25.45,24.02,1.4299999999999997,-1.4299999999999997,23.87,24.5,23.25,1.25,-1.25,24.19,24.6,23.6,1.0,-0.7000000000000028,2812738,3688351,2388815,1299536,376431
2018-02-11,24.3,24.85,23.95,0.9000000000000021,0.75,24.66,25.1,24.15,0.9500000000000028,0.8000000000000007,24.154,24.7,23.75,0.9499999999999993,0.9499999999999993,24.53,24.9,24.05,0.8499999999999979,0.8499999999999979,1629054,1905695,1210984,694711,-662257
2018-02-18,24.8,25.0,24.6,0.3999999999999986,-0.1999999999999993,25.15,25.2,25.1,0.09999999999999787,0.09999999999999787,24.575,24.65,24.5,0.14999999999999858,0.14999999999999858,24.825,25.2,24.55,0.6499999999999986,0.5999999999999979,907716,1082283,693271,389012,389012
2018-02-25,24.94,25.25,24.5,0.75,-0.6999999999999993,25.264,25.65,25.02,0.629999999999999,-0.15000000000000213,24.62,25.0,24.15,0.8500000000000014,-0.6500000000000021,24.95,25.25,24.7,0.5500000000000007,-0.1999999999999993,1429694,2788115,948006,1840109,357008
2018-03-04,25.69,26.25,24.85,1.3999999999999986,1.3999999999999986,26.168,26.6,25.52,1.0800000000000018,1.0800000000000018,25.474,26.05,24.65,1.4000000000000021,1.4000000000000021,26.009999999999998,26.5,25.4,1.1000000000000014,1.1000000000000014,1356154,2254771,1000620,1254151,60637
2018-03-11,26.77,27.1,26.5,0.6000000000000014,0.3999999999999986,27.056,27.2,26.88,0.3200000000000003,0.0,26.476,26.6,26.3,0.3000000000000007,0.20000000000000284,26.759999999999998,26.9,26.5,0.3999999999999986,-0.09999999999999787,2912022,6166987,1261621,4905366,3539239
2018-03-18,26.15,26.8,25.4,1.4000000000000021,-1.4000000000000021,26.278000000000002,26.8,25.55,1.25,-1.25,25.55,26.05,24.35,1.6999999999999993,-1.629999999999999,25.68,26.3,24.35,1.9499999999999993,-1.7999999999999972,1168842,1951482,796136,1155346,747809
2018-03-25,24.875,25.35,24.65,0.7000000000000028,0.0,25.15,25.4,24.82,0.5799999999999983,-0.41999999999999815,24.53,24.65,24.35,0.29999999999999716,0.029999999999997584,24.8875,25.4,24.65,0.75,-0.5499999999999972,1237716,1670640,909973,760667,-277840
2018-04-01,24.66,25.05,24.4,0.6500000000000021,-0.25,24.912,25.1,24.75,0.3500000000000014,-0.17999999999999972,24.195999999999998,24.65,23.88,0.7699999999999996,-0.07000000000000028,24.6,24.9,24.3,0.5999999999999979,-0.05000000000000071,1267520,1587832,1033422,554410,332594
2018-04-08,24.68,25.1,24.35,0.75,0.75,24.91,25.12,24.6,0.5199999999999996,0.22000000000000242,24.416,24.65,24.3,0.34999999999999787,0.0799999999999983,24.6,24.85,24.4,0.45000000000000284,0.05000000000000071,1281860,1554267,850034,704233,-472367
2018-04-15,24.96,26.7,24.3,2.3999999999999986,2.099999999999998,25.168,27.1,24.57,2.530000000000001,2.330000000000002,24.54,25.85,24.15,1.7000000000000028,1.4500000000000028,24.85,26.5,24.2,2.3000000000000007,1.8000000000000007,1916086,4747754,974853,3772901,3399225
2018-04-22,26.669999999999998,26.8,26.45,0.3500000000000014,-0.1999999999999993,26.83,27.0,26.7,0.3000000000000007,-0.16999999999999815,26.31,26.4,26.2,0.1999999999999993,0.0,26.55,26.7,26.4,0.3000000000000007,0.14999999999999858,1534564,1908455,1075180,833275,-600369
2018-04-29,26.34,26.7,26.0,0.6999999999999993,-0.6999999999999993,26.669999999999998,26.9,26.3,0.5999999999999979,-0.29999999999999716,25.98,26.4,25.65,0.75,-0.5999999999999979,26.330000000000002,26.5,26.0,0.5,-0.09999999999999787,1396649,2199752,774404,1425348,-471006
2018-05-06,26.74,27.05,26.35,0.6999999999999993,0.6999999999999993,27.092,27.25,26.73,0.5199999999999996,0.5199999999999996,26.596,26.93,26.25,0.6799999999999997,0.6799999999999997,26.88,27.1,26.55,0.5500000000000007,0.5500000000000007,1200366,1783817,896788,887029,-800382
