Date,AKAMStock_Open_average,AKAMStock_Open_max,AKAMStock_Open_min,AKAMStock_Open_volatility,AKAMStock_Open_change,AKAMStock_High_average,AKAMStock_High_max,AKAMStock_High_min,AKAMStock_High_volatility,AKAMStock_High_change,AKAMStock_Low_average,AKAMStock_Low_max,AKAMStock_Low_min,AKAMStock_Low_volatility,AKAMStock_Low_change,AKAMStock_Close_average,AKAMStock_Close_max,AKAMStock_Close_min,AKAMStock_Close_volatility,AKAMStock_Close_change,AKAMStock_Volume_average,AKAMStock_Volume_max,AKAMStock_Volume_min,AKAMStock_Volume_volatility,AKAMStock_Volume_change
2018-01-14,65.2025,65.53,64.94,0.5900000000000034,-0.23000000000000398,65.565,65.87,65.4,0.46999999999999886,0.3100000000000023,64.6725,65.07,64.18,0.8899999999999864,0.8899999999999864,65.1525,65.63,64.5,1.1299999999999955,1.1299999999999955,1818789,3788277,971649,2816628,-2417976
2018-01-21,66.17,67.1,65.41,1.6899999999999977,1.6899999999999977,66.706,67.87,65.65,2.219999999999999,2.219999999999999,65.89,66.97,65.03,1.9399999999999977,1.9399999999999977,66.432,67.62,65.65,1.9699999999999989,1.9699999999999989,1269331,1507761,1004782,502979,177450
2018-01-28,66.93,67.39,66.42,0.9699999999999989,-0.10999999999999943,67.686,68.3,67.2,1.0999999999999943,-0.4300000000000068,66.134,66.98,65.37,1.6099999999999994,-1.6099999999999994,66.816,67.56,65.72,1.8400000000000034,-1.5300000000000011,1650857,1965934,1318783,647151,332064
2018-02-04,64.526,67.75,61.7,6.049999999999997,-2.2900000000000063,65.656,68.65,64.04,4.609999999999999,-1.3700000000000045,62.374,64.31,61.0,3.3100000000000023,-1.6899999999999977,63.516,64.48,62.49,1.990000000000002,1.3199999999999932,3993258,9634937,2148223,7486714,304388
2018-02-11,65.516,67.0,64.55,2.450000000000003,2.3499999999999943,66.60600000000001,67.95,65.03,2.9200000000000017,2.480000000000004,65.25,66.82,63.9,2.9199999999999946,2.9199999999999946,66.116,67.4,64.49,2.910000000000011,1.9599999999999937,1610818,1974305,1170537,803768,-439311
2018-02-18,66.6075,66.97,66.42,0.5499999999999972,0.0,67.4075,67.78,67.11,0.6700000000000017,0.0,66.245,66.38,66.04,0.3399999999999892,0.09999999999999432,66.675,67.36,66.25,1.1099999999999994,0.5900000000000034,1301288,1771067,929865,841202,-514215
2018-02-25,67.82600000000001,68.7,66.93,1.769999999999996,-0.6299999999999955,69.034,69.5,68.74,0.7600000000000051,0.5,67.246,67.56,66.67,0.8900000000000006,-0.8900000000000006,68.33,69.43,67.46,1.970000000000013,0.8300000000000125,1279618,1493030,1040242,452788,145919
2018-03-04,71.112,76.72,68.84,7.8799999999999955,7.8799999999999955,72.94,78.28,70.11,8.170000000000002,8.170000000000002,70.276,73.98,68.28,5.700000000000003,5.700000000000003,72.178,76.07,69.81,6.259999999999991,6.259999999999991,2505508,4378303,1002078,3376225,2349440
2018-03-11,74.682,75.87,73.12,2.75,-1.3500000000000085,75.088,75.99,73.6,2.3900000000000006,-1.1199999999999903,73.696,74.55,72.69,1.8599999999999994,-0.5499999999999972,74.05,74.97,73.25,1.7199999999999989,-0.9500000000000028,1637583,2620622,987354,1633268,1321014
2018-03-18,72.846,73.73,71.69,2.0400000000000063,-1.8200000000000074,73.458,74.0,72.41,1.5900000000000034,-1.5900000000000034,71.878,73.14,70.1,3.0400000000000063,-1.8900000000000006,72.28,73.68,70.19,3.490000000000009,-2.299999999999997,1120019,1324281,848814,475467,-112924
