Date,HOLI_Open_average,HOLI_Open_max,HOLI_Open_min,HOLI_Open_volatility,HOLI_Open_change,HOLI_High_average,HOLI_High_max,HOLI_High_min,HOLI_High_volatility,HOLI_High_change,HOLI_Low_average,HOLI_Low_max,HOLI_Low_min,HOLI_Low_volatility,HOLI_Low_change,HOLI_Close_average,HOLI_Close_max,HOLI_Close_min,HOLI_Close_volatility,HOLI_Close_change,HOLI_Volume_average,HOLI_Volume_max,HOLI_Volume_min,HOLI_Volume_volatility,HOLI_Volume_change
2018-01-14,24.618,25.41,23.25,2.16,2.16,25.052,25.46,23.83,1.6300000000000026,1.6300000000000026,24.318,25.01,22.9,2.110000000000003,1.9500000000000028,24.892,25.43,23.76,1.6699999999999982,1.4399999999999977,317791,554372,163074,391298,-338734
2018-01-21,25.464000000000002,26.12,24.98,1.1400000000000006,0.8900000000000006,25.9,26.78,25.26,1.5199999999999996,1.5199999999999996,25.04,26.0,24.72,1.2800000000000011,1.25,25.554,26.09,24.93,1.1600000000000001,1.1600000000000001,192116,300031,143328,156703,156703
2018-01-28,25.374,25.82,24.4,1.4200000000000017,-1.4200000000000017,25.642,26.15,24.69,1.4599999999999973,-1.3699999999999974,24.65,25.08,23.83,1.25,-1.0800000000000018,25.04,25.9,24.07,1.8299999999999983,-1.3099999999999987,271202,384065,137416,246649,-9004
2018-02-04,24.096,25.0,22.87,2.129999999999999,1.2899999999999991,24.942,25.36,24.68,0.6799999999999997,0.6799999999999997,23.774,24.84,22.45,2.3900000000000006,1.129999999999999,24.498,24.93,23.74,1.1900000000000013,0.2799999999999976,277829,375097,204577,170520,30169
2018-02-11,25.052500000000002,25.54,24.51,1.0299999999999976,0.6600000000000001,25.5625,26.24,25.05,1.1899999999999977,1.1899999999999977,24.8525,25.54,24.17,1.3699999999999974,0.9399999999999977,25.38,26.04,24.63,1.4100000000000001,1.4100000000000001,240687,353035,150309,202726,103023
2018-02-18,26.055999999999997,26.33,25.9,0.4299999999999997,0.120000000000001,26.56,27.11,26.14,0.9699999999999989,0.9699999999999989,25.65,26.0,25.32,0.6799999999999997,0.3500000000000014,26.168,27.0,25.81,1.1900000000000013,1.120000000000001,291755,457281,155663,301618,168380
2018-02-25,26.37,27.0,25.77,1.2300000000000004,-1.1099999999999994,26.528,27.22,25.89,1.3299999999999983,-1.3299999999999983,25.71,26.54,25.15,1.3900000000000006,-1.2799999999999976,26.084,26.61,25.51,1.0999999999999979,-1.0999999999999979,291271,353701,251540,102161,70444
2018-03-04,26.196,26.71,25.74,0.9700000000000024,0.9700000000000024,26.768,28.09,26.18,1.9100000000000001,1.5599999999999987,25.888,26.71,25.54,1.1700000000000017,1.120000000000001,26.492,27.61,25.99,1.620000000000001,1.5199999999999996,609515,1009790,323133,686657,650537
2018-03-11,27.034,27.8,26.73,1.0700000000000003,-1.0700000000000003,27.36,28.35,26.93,1.4200000000000017,-1.4200000000000017,26.246,26.45,25.59,0.8599999999999994,-0.8300000000000018,26.638,26.85,25.94,0.9100000000000001,-0.879999999999999,411299,719096,205802,513294,-396648
2018-03-18,25.516000000000002,26.09,24.75,1.3399999999999999,-1.3099999999999987,25.85,26.6,24.86,1.740000000000002,-1.6400000000000006,24.998,25.9,24.16,1.7399999999999984,-1.7399999999999984,25.204,26.17,24.3,1.870000000000001,-1.240000000000002,253620,318564,178996,139568,106869
2018-03-25,24.695,24.84,24.58,0.26000000000000156,-0.23000000000000043,24.915,25.12,24.74,0.38000000000000256,-0.38000000000000256,24.240000000000002,24.48,23.74,0.740000000000002,-0.740000000000002,24.4675,24.72,23.93,0.7899999999999991,-0.6999999999999993,282415,366263,179573,186690,-186690
2018-04-01,24.318,24.8,23.46,1.3399999999999999,0.6500000000000021,24.834,25.39,24.4,0.990000000000002,0.3200000000000003,24.032,24.57,23.36,1.2100000000000009,0.5500000000000007,24.486,25.17,23.98,1.1900000000000013,0.3000000000000007,370390,533578,201831,331747,-39257
2018-04-08,24.456,24.73,24.09,0.6400000000000006,-0.5800000000000018,24.662,25.07,24.22,0.8500000000000014,-0.8500000000000014,24.118,24.27,23.95,0.3200000000000003,-0.28999999999999915,24.285999999999998,24.79,24.04,0.75,-0.75,270414,381398,146056,235342,-118212
