Date,First Trust IndustrialsProducer Durables AlphaDEX_etf_Open_average,First Trust IndustrialsProducer Durables AlphaDEX_etf_Open_max,First Trust IndustrialsProducer Durables AlphaDEX_etf_Open_min,First Trust IndustrialsProducer Durables AlphaDEX_etf_Open_volatility,First Trust IndustrialsProducer Durables AlphaDEX_etf_Open_change,First Trust IndustrialsProducer Durables AlphaDEX_etf_High_average,First Trust IndustrialsProducer Durables AlphaDEX_etf_High_max,First Trust IndustrialsProducer Durables AlphaDEX_etf_High_min,First Trust IndustrialsProducer Durables AlphaDEX_etf_High_volatility,First Trust IndustrialsProducer Durables AlphaDEX_etf_High_change,First Trust IndustrialsProducer Durables AlphaDEX_etf_Low_average,First Trust IndustrialsProducer Durables AlphaDEX_etf_Low_max,First Trust IndustrialsProducer Durables AlphaDEX_etf_Low_min,First Trust IndustrialsProducer Durables AlphaDEX_etf_Low_volatility,First Trust IndustrialsProducer Durables AlphaDEX_etf_Low_change,First Trust IndustrialsProducer Durables AlphaDEX_etf_Close_average,First Trust IndustrialsProducer Durables AlphaDEX_etf_Close_max,First Trust IndustrialsProducer Durables AlphaDEX_etf_Close_min,First Trust IndustrialsProducer Durables AlphaDEX_etf_Close_volatility,First Trust IndustrialsProducer Durables AlphaDEX_etf_Close_change
2018-03-25,39.1,39.1,39.1,0.0,0.0,39.84,39.84,39.84,0.0,0.0,39.1,39.1,39.1,0.0,0.0,39.59,39.59,39.59,0.0,0.0
2018-04-01,39.51,39.51,39.51,0.0,0.0,39.67,39.67,39.67,0.0,0.0,38.38,38.38,38.38,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2018-04-08,39.67,39.67,39.67,0.0,0.0,39.69,39.69,39.69,0.0,0.0,39.21,39.21,39.21,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2018-04-15,40.43,40.43,40.43,0.0,0.0,40.47,40.47,40.47,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2018-04-22,38.84,38.84,38.84,0.0,0.0,38.92,38.92,38.92,0.0,0.0,38.58,38.58,38.58,0.0,0.0,38.88,38.88,38.88,0.0,0.0
2018-04-29,38.01,38.01,38.01,0.0,0.0,38.81,38.81,38.81,0.0,0.0,37.93,37.93,37.93,0.0,0.0,38.67,38.67,38.67,0.0,0.0
2018-05-06,39.86,39.86,39.86,0.0,0.0,40.13,40.13,40.13,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2018-05-13,39.97,39.97,39.97,0.0,0.0,40.19,40.19,40.19,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2018-05-20,40.24,40.24,40.24,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.24,40.24,40.24,0.0,0.0,40.36,40.36,40.36,0.0,0.0
2018-05-27,40.2,40.2,40.2,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.2,40.2,40.2,0.0,0.0,40.34,40.34,40.34,0.0,0.0
2018-06-03,40.8,40.8,40.8,0.0,0.0,41.1,41.1,41.1,0.0,0.0,40.75,40.75,40.75,0.0,0.0,41.1,41.1,41.1,0.0,0.0
2018-06-10,40.61,40.61,40.61,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.39,40.39,40.39,0.0,0.0,40.9,40.9,40.9,0.0,0.0
2018-06-17,40.19,40.19,40.19,0.0,0.0,40.25,40.25,40.25,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.88,39.88,39.88,0.0,0.0
2018-06-24,39.03,39.03,39.03,0.0,0.0,39.45,39.45,39.45,0.0,0.0,39.03,39.03,39.03,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2018-07-01,39.34,39.34,39.34,0.0,0.0,39.67,39.67,39.67,0.0,0.0,39.23,39.23,39.23,0.0,0.0,39.55,39.55,39.55,0.0,0.0
2018-07-08,39.83,39.83,39.83,0.0,0.0,40.22,40.22,40.22,0.0,0.0,39.83,39.83,39.83,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2018-07-15,40.47,40.47,40.47,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.38,40.38,40.38,0.0,0.0,40.53,40.53,40.53,0.0,0.0
2018-07-22,41.07,41.07,41.07,0.0,0.0,41.15,41.15,41.15,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.89,40.89,40.89,0.0,0.0
2018-07-29,41.23,41.23,41.23,0.0,0.0,41.35,41.35,41.35,0.0,0.0,41.05,41.05,41.05,0.0,0.0,41.28,41.28,41.28,0.0,0.0
2018-08-05,41.31,41.31,41.31,0.0,0.0,41.43,41.43,41.43,0.0,0.0,41.1,41.1,41.1,0.0,0.0,41.3,41.3,41.3,0.0,0.0
2018-08-12,41.46,41.46,41.46,0.0,0.0,41.83,41.83,41.83,0.0,0.0,41.46,41.46,41.46,0.0,0.0,41.79,41.79,41.79,0.0,0.0
2018-08-19,42.17,42.17,42.17,0.0,0.0,42.17,42.17,42.17,0.0,0.0,41.93,41.93,41.93,0.0,0.0,42.08,42.08,42.08,0.0,0.0
2018-08-26,42.29,42.29,42.29,0.0,0.0,42.52,42.52,42.52,0.0,0.0,42.28,42.28,42.28,0.0,0.0,42.49,42.49,42.49,0.0,0.0
2018-09-02,42.49,42.49,42.49,0.0,0.0,42.67,42.67,42.67,0.0,0.0,42.26,42.26,42.26,0.0,0.0,42.41,42.41,42.41,0.0,0.0
2018-09-09,42.8,42.8,42.8,0.0,0.0,43.15,43.15,43.15,0.0,0.0,42.8,42.8,42.8,0.0,0.0,43.0,43.0,43.0,0.0,0.0
2018-09-16,43.11,43.11,43.11,0.0,0.0,43.23,43.23,43.23,0.0,0.0,42.96,42.96,42.96,0.0,0.0,42.97,42.97,42.97,0.0,0.0
2018-09-23,42.26,42.26,42.26,0.0,0.0,42.48,42.48,42.48,0.0,0.0,42.25,42.25,42.25,0.0,0.0,42.37,42.37,42.37,0.0,0.0
2018-09-30,41.99,41.99,41.99,0.0,0.0,42.03,42.03,42.03,0.0,0.0,41.35,41.35,41.35,0.0,0.0,41.58,41.58,41.58,0.0,0.0
2018-10-07,39.06,39.06,39.06,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.18,38.18,38.18,0.0,0.0,38.64,38.64,38.64,0.0,0.0
2018-10-14,38.52,38.52,38.52,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.02,38.02,38.02,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2018-10-21,36.08,36.08,36.08,0.0,0.0,36.47,36.47,36.47,0.0,0.0,35.53,35.53,35.53,0.0,0.0,36.13,36.13,36.13,0.0,0.0
2018-10-28,38.11,38.11,38.11,0.0,0.0,38.29,38.29,38.29,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.78,37.78,37.78,0.0,0.0
2018-11-04,38.6,38.6,38.6,0.0,0.0,38.64,38.64,38.64,0.0,0.0,38.11,38.11,38.11,0.0,0.0,38.52,38.52,38.52,0.0,0.0
2018-11-11,38.28,38.28,38.28,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.09,38.09,38.09,0.0,0.0,38.37,38.37,38.37,0.0,0.0
2018-11-18,37.33,37.33,37.33,0.0,0.0,37.86,37.86,37.86,0.0,0.0,37.29,37.29,37.29,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2018-11-25,38.68,38.68,38.68,0.0,0.0,39.27,39.27,39.27,0.0,0.0,38.68,38.68,38.68,0.0,0.0,39.22,39.22,39.22,0.0,0.0
2018-12-02,37.5,37.5,37.5,0.0,0.0,37.78,37.78,37.78,0.0,0.0,36.29,36.29,36.29,0.0,0.0,36.39,36.39,36.39,0.0,0.0
2018-12-09,35.49,35.49,35.49,0.0,0.0,35.83,35.83,35.83,0.0,0.0,35.29,35.29,35.29,0.0,0.0,35.37,35.37,35.37,0.0,0.0
2018-12-16,33.59,33.59,33.59,0.0,0.0,33.87,33.87,33.87,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2018-12-23,34.01,34.01,34.01,0.0,0.0,34.21,34.21,34.21,0.0,0.0,33.62,33.62,33.62,0.0,0.0,33.81,33.81,33.81,0.0,0.0
2018-12-30,33.8,33.8,33.8,0.0,0.0,34.64,34.64,34.64,0.0,0.0,33.8,33.8,33.8,0.0,0.0,34.55,34.55,34.55,0.0,0.0
2019-01-06,35.96,35.96,35.96,0.0,0.0,36.25,36.25,36.25,0.0,0.0,35.87,35.87,35.87,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2019-01-13,37.02,37.02,37.02,0.0,0.0,37.65,37.65,37.65,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-01-20,37.3,37.3,37.3,0.0,0.0,37.58,37.58,37.58,0.0,0.0,37.3,37.3,37.3,0.0,0.0,37.47,37.47,37.47,0.0,0.0
2019-01-27,38.22,38.22,38.22,0.0,0.0,38.53,38.53,38.53,0.0,0.0,38.17,38.17,38.17,0.0,0.0,38.36,38.36,38.36,0.0,0.0
2019-02-03,38.49,38.49,38.49,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.32,38.32,38.32,0.0,0.0,38.69,38.69,38.69,0.0,0.0
2019-02-10,40.05,40.05,40.05,0.0,0.0,40.26,40.26,40.26,0.0,0.0,40.04,40.04,40.04,0.0,0.0,40.22,40.22,40.22,0.0,0.0
2019-02-17,40.39,40.39,40.39,0.0,0.0,40.51,40.51,40.51,0.0,0.0,40.32,40.32,40.32,0.0,0.0,40.47,40.47,40.47,0.0,0.0
2019-02-24,40.4,40.4,40.4,0.0,0.0,40.48,40.48,40.48,0.0,0.0,40.01,40.01,40.01,0.0,0.0,40.25,40.25,40.25,0.0,0.0
2019-03-03,38.94,38.94,38.94,0.0,0.0,39.11,39.11,39.11,0.0,0.0,38.79,38.79,38.79,0.0,0.0,39.1,39.1,39.1,0.0,0.0
2019-03-10,39.73,39.73,39.73,0.0,0.0,39.86,39.86,39.86,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.62,39.62,39.62,0.0,0.0
2019-03-17,39.69,39.69,39.69,0.0,0.0,39.69,39.69,39.69,0.0,0.0,38.76,38.76,38.76,0.0,0.0,38.76,38.76,38.76,0.0,0.0
2019-03-24,39.83,39.83,39.83,0.0,0.0,39.98,39.98,39.98,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2019-03-31,41.07,41.07,41.07,0.0,0.0,41.21,41.21,41.21,0.0,0.0,41.07,41.07,41.07,0.0,0.0,41.16,41.16,41.16,0.0,0.0
2019-04-07,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.34,41.34,41.34,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2019-04-14,41.58,41.58,41.58,0.0,0.0,41.86,41.86,41.86,0.0,0.0,41.58,41.58,41.58,0.0,0.0,41.81,41.81,41.81,0.0,0.0
2019-04-21,41.4,41.4,41.4,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.69,41.69,41.69,0.0,0.0
2019-04-28,41.7,41.7,41.7,0.0,0.0,42.13,42.13,42.13,0.0,0.0,41.7,41.7,41.7,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2019-05-05,40.76,40.76,40.76,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.19,40.19,40.19,0.0,0.0,41.02,41.02,41.02,0.0,0.0
2019-05-12,40.32,40.32,40.32,0.0,0.0,40.6,40.6,40.6,0.0,0.0,40.07,40.07,40.07,0.0,0.0,40.1,40.1,40.1,0.0,0.0
2019-05-19,39.82,39.82,39.82,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.49,39.49,39.49,0.0,0.0,39.66,39.66,39.66,0.0,0.0
2019-05-26,38.91,38.91,38.91,0.0,0.0,39.0,39.0,39.0,0.0,0.0,38.71,38.71,38.71,0.0,0.0,38.75,38.75,38.75,0.0,0.0
2019-06-02,40.73,40.73,40.73,0.0,0.0,40.94,40.94,40.94,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-06-09,41.01,41.01,41.01,0.0,0.0,41.13,41.13,41.13,0.0,0.0,40.93,40.93,40.93,0.0,0.0,41.06,41.06,41.06,0.0,0.0
2019-06-16,42.09,42.09,42.09,0.0,0.0,42.2,42.2,42.2,0.0,0.0,41.84,41.84,41.84,0.0,0.0,41.88,41.88,41.88,0.0,0.0
2019-06-23,41.94,41.94,41.94,0.0,0.0,42.42,42.42,42.42,0.0,0.0,41.94,41.94,41.94,0.0,0.0,42.4,42.4,42.4,0.0,0.0
2019-06-30,42.55,42.55,42.55,0.0,0.0,42.65,42.65,42.65,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.65,42.65,42.65,0.0,0.0
2019-07-07,42.06,42.06,42.06,0.0,0.0,42.77,42.77,42.77,0.0,0.0,42.06,42.06,42.06,0.0,0.0,42.74,42.74,42.74,0.0,0.0
2019-07-14,42.24,42.24,42.24,0.0,0.0,42.54,42.54,42.54,0.0,0.0,42.17,42.17,42.17,0.0,0.0,42.17,42.17,42.17,0.0,0.0
2019-07-21,43.11,43.11,43.11,0.0,0.0,43.2,43.2,43.2,0.0,0.0,42.91,42.91,42.91,0.0,0.0,43.14,43.14,43.14,0.0,0.0
2019-07-28,41.29,41.29,41.29,0.0,0.0,41.29,41.29,41.29,0.0,0.0,40.8,40.8,40.8,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2019-08-04,41.32,41.32,41.32,0.0,0.0,41.32,41.32,41.32,0.0,0.0,40.86,40.86,40.86,0.0,0.0,41.01,41.01,41.01,0.0,0.0
2019-08-11,39.51,39.51,39.51,0.0,0.0,40.17,40.17,40.17,0.0,0.0,39.51,39.51,39.51,0.0,0.0,40.11,40.11,40.11,0.0,0.0
2019-08-18,40.28,40.28,40.28,0.0,0.0,40.46,40.46,40.46,0.0,0.0,39.3,39.3,39.3,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2019-08-25,40.85,40.85,40.85,0.0,0.0,41.04,41.04,41.04,0.0,0.0,40.71,40.71,40.71,0.0,0.0,40.87,40.87,40.87,0.0,0.0
2019-09-01,41.87,41.87,41.87,0.0,0.0,42.02,42.02,42.02,0.0,0.0,41.76,41.76,41.76,0.0,0.0,41.77,41.77,41.77,0.0,0.0
2019-09-08,42.83,42.83,42.83,0.0,0.0,43.01,43.01,43.01,0.0,0.0,42.74,42.74,42.74,0.0,0.0,42.77,42.77,42.77,0.0,0.0
2019-09-15,42.36,42.36,42.36,0.0,0.0,42.47,42.47,42.47,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.98,41.98,41.98,0.0,0.0
2019-09-22,41.9,41.9,41.9,0.0,0.0,41.94,41.94,41.94,0.0,0.0,41.38,41.38,41.38,0.0,0.0,41.5,41.5,41.5,0.0,0.0
2019-09-29,40.43,40.43,40.43,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.73,40.73,40.73,0.0,0.0
2019-10-06,41.22,41.22,41.22,0.0,0.0,41.85,41.85,41.85,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.47,41.47,41.47,0.0,0.0
2019-10-13,42.0,42.0,42.0,0.0,0.0,42.16,42.16,42.16,0.0,0.0,41.94,41.94,41.94,0.0,0.0,42.11,42.11,42.11,0.0,0.0
2019-10-20,42.55,42.55,42.55,0.0,0.0,43.03,43.03,43.03,0.0,0.0,42.55,42.55,42.55,0.0,0.0,42.96,42.96,42.96,0.0,0.0
2019-10-27,43.08,43.08,43.08,0.0,0.0,43.72,43.72,43.72,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.72,43.72,43.72,0.0,0.0
2019-11-03,44.47,44.47,44.47,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.47,44.47,44.47,0.0,0.0,44.66,44.66,44.66,0.0,0.0
2019-11-10,44.83,44.83,44.83,0.0,0.0,44.99,44.99,44.99,0.0,0.0,44.79,44.79,44.79,0.0,0.0,44.89,44.89,44.89,0.0,0.0
2019-11-17,44.38,44.38,44.38,0.0,0.0,44.46,44.46,44.46,0.0,0.0,44.28,44.28,44.28,0.0,0.0,44.45,44.45,44.45,0.0,0.0
2019-11-24,45.0,45.0,45.0,0.0,0.0,45.03,45.03,45.03,0.0,0.0,44.73,44.73,44.73,0.0,0.0,44.75,44.75,44.75,0.0,0.0
2019-12-01,44.69,44.69,44.69,0.0,0.0,44.82,44.82,44.82,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.68,44.68,44.68,0.0,0.0
2019-12-08,45.03,45.03,45.03,0.0,0.0,45.32,45.32,45.32,0.0,0.0,44.8,44.8,44.8,0.0,0.0,44.85,44.85,44.85,0.0,0.0
2019-12-15,44.94,44.94,44.94,0.0,0.0,45.28,45.28,45.28,0.0,0.0,44.94,44.94,44.94,0.0,0.0,45.24,45.24,45.24,0.0,0.0
2019-12-22,45.49,45.49,45.49,0.0,0.0,45.49,45.49,45.49,0.0,0.0,45.26,45.26,45.26,0.0,0.0,45.28,45.28,45.28,0.0,0.0
2019-12-29,45.2,45.2,45.2,0.0,0.0,45.53,45.53,45.53,0.0,0.0,45.09,45.09,45.09,0.0,0.0,45.53,45.53,45.53,0.0,0.0
