Date,MU_Open_average,MU_Open_max,MU_Open_min,MU_Open_volatility,MU_Open_change,MU_High_average,MU_High_max,MU_High_min,MU_High_volatility,MU_High_change,MU_Low_average,MU_Low_max,MU_Low_min,MU_Low_volatility,MU_Low_change,MU_Close_average,MU_Close_max,MU_Close_min,MU_Close_volatility,MU_Close_change,MU_Volume_average,MU_Volume_max,MU_Volume_min,MU_Volume_volatility,MU_Volume_change
2018-01-14,43.396,44.21,42.47,1.740000000000002,-0.6700000000000017,43.994,44.65,42.88,1.769999999999996,-0.9799999999999969,42.728,43.91,41.68,2.229999999999997,-0.740000000000002,43.36,44.26,42.75,1.509999999999998,-0.03999999999999915,36150490,41469156,25152064,16317092,-295400
2018-01-21,43.542,44.23,43.22,1.009999999999998,0.0,44.11,44.72,43.42,1.2999999999999972,-1.2399999999999949,42.748,43.03,42.38,0.6499999999999986,-0.3499999999999943,43.4,43.95,43.01,0.9400000000000048,-0.6600000000000037,33958306,41334108,27177472,14156636,-11879104
2018-01-28,42.03,43.04,40.14,2.8999999999999986,-1.8500000000000014,42.918,44.09,41.53,2.5600000000000023,-1.269999999999996,41.192,42.77,39.01,3.760000000000005,-2.460000000000001,41.62,43.72,39.4,4.32,-2.270000000000003,41228856,45796836,35713520,10083316,6934932
2018-02-04,41.678,43.26,40.55,2.710000000000001,0.46000000000000085,42.878,43.93,41.19,2.740000000000002,-1.25,40.138,41.74,37.52,4.219999999999999,0.3300000000000054,41.698,43.88,40.0,3.8800000000000026,-1.6900000000000048,57050392,66972800,47941060,19031740,-19031740
2018-02-11,42.75,43.73,41.93,1.7999999999999972,1.240000000000002,43.895,45.11,42.92,2.1899999999999977,2.1899999999999977,42.325,43.13,41.93,1.2000000000000028,1.1500000000000057,43.447500000000005,44.21,42.63,1.5799999999999983,1.5799999999999983,37884912,49404592,30296776,19107816,19107816
2018-02-18,45.264,46.97,44.02,2.9499999999999957,2.9499999999999957,46.135999999999996,48.23,44.83,3.3999999999999986,2.9599999999999937,44.836,46.7,43.9,2.8000000000000043,2.8000000000000043,45.64,47.98,44.25,3.729999999999997,3.0799999999999983,36527402,48476672,24359578,24117094,5750232
2018-02-25,48.077999999999996,48.8,46.36,2.4399999999999977,1.1400000000000006,49.774,52.36,48.81,3.549999999999997,3.3699999999999974,47.442,48.72,45.95,2.769999999999996,1.2999999999999972,49.23,52.03,47.62,4.410000000000004,3.450000000000003,54903676,70984056,44731112,26252944,26252944
2018-03-04,54.718,56.5,53.34,3.1599999999999966,3.1000000000000014,56.422,61.17,54.64,6.530000000000001,6.530000000000001,54.12,56.35,53.12,3.230000000000004,3.1400000000000006,55.378,59.37,53.74,5.6299999999999955,5.6299999999999955,78121686,138651648,51685912,86965736,65555352
2018-03-11,60.324,62.17,59.32,2.8500000000000014,-1.8100000000000023,61.062,63.42,60.06,3.3599999999999994,-2.4299999999999997,58.454,59.21,57.56,1.6499999999999986,0.22999999999999687,59.754,60.58,58.84,1.7399999999999949,0.7100000000000009,82856582,142315824,50963688,91352136,-70942496
2018-03-18,59.094,61.35,56.26,5.090000000000003,-3.8400000000000034,59.756,61.72,56.71,5.009999999999998,-4.539999999999999,56.982,60.6,52.72,7.880000000000003,-7.079999999999998,58.182,61.15,54.21,6.939999999999998,-5.589999999999996,73603114,118369488,51220156,67149332,16370240
2018-03-25,52.6725,55.06,51.54,3.520000000000003,-3.520000000000003,53.305,55.47,51.72,3.75,-3.75,50.77,51.68,49.56,2.1199999999999974,-2.1199999999999974,51.5225,52.4,50.06,2.3399999999999963,-2.3399999999999963,63026716,67785072,59875496,7909576,-7909576
2018-04-01,49.866,52.06,47.72,4.340000000000003,-1.6699999999999946,51.556,53.5,49.83,3.6700000000000017,-1.9400000000000048,48.79,50.32,47.26,3.0600000000000023,-2.3999999999999986,50.24,53.39,47.96,5.43,-3.5899999999999963,66367542,89203496,50532860,38670636,-1903528
2018-04-08,51.26,53.4,49.25,4.149999999999999,3.0,52.288,53.49,50.75,2.740000000000002,1.7299999999999969,50.548,51.58,48.63,2.9499999999999957,2.6899999999999977,51.486,52.59,50.48,2.1100000000000065,1.1700000000000017,42113579,50491012,30879466,19611546,-19611546
