Date,OKE_stock_Open_average,OKE_stock_Open_max,OKE_stock_Open_min,OKE_stock_Open_volatility,OKE_stock_Open_change,OKE_stock_High_average,OKE_stock_High_max,OKE_stock_High_min,OKE_stock_High_volatility,OKE_stock_High_change,OKE_stock_Low_average,OKE_stock_Low_max,OKE_stock_Low_min,OKE_stock_Low_volatility,OKE_stock_Low_change,OKE_stock_Close_average,OKE_stock_Close_max,OKE_stock_Close_min,OKE_stock_Close_volatility,OKE_stock_Close_change,OKE_stock_Volume_average,OKE_stock_Volume_max,OKE_stock_Volume_min,OKE_stock_Volume_volatility,OKE_stock_Volume_change
2018-01-14,58.945,59.46,58.07,1.3900000000000006,-0.9299999999999997,59.39,60.06,58.34,1.7199999999999989,-1.7199999999999989,58.16,58.72,57.14,1.5799999999999983,-1.5799999999999983,58.6675,59.41,58.14,1.269999999999996,-0.4799999999999969,5203042,8657039,3439103,5217936,4145179
2018-01-21,60.036,60.95,58.34,2.6099999999999994,1.6599999999999966,60.69,61.36,59.88,1.4799999999999969,0.509999999999998,59.708,60.61,58.34,2.269999999999996,1.3899999999999935,60.36,60.71,59.88,0.8299999999999983,0.269999999999996,2999643,4065591,2412765,1652826,-1474835
2018-01-28,59.132,59.86,58.83,1.0300000000000011,-0.769999999999996,59.596000000000004,60.13,59.13,1.0,-0.9100000000000037,58.56,59.45,57.61,1.8400000000000034,-1.8400000000000034,58.914,59.74,57.75,1.990000000000002,-1.740000000000002,2563665,4023797,1858617,2165180,-1563947
2018-02-04,55.91,57.2,54.54,2.6600000000000037,-2.260000000000005,56.78,57.61,55.22,2.3900000000000006,-2.3900000000000006,54.448,56.32,52.39,3.9299999999999997,-2.3900000000000006,55.458,56.58,54.33,2.25,-1.230000000000004,3184232,3602875,2495371,1107504,73050
2018-02-11,56.596000000000004,57.63,55.27,2.3599999999999994,2.299999999999997,57.562,57.94,56.99,0.9499999999999957,0.6899999999999977,56.174,57.12,55.04,2.0799999999999983,1.5799999999999983,57.114,57.8,56.55,1.25,0.35999999999999943,2707474,3417092,2030523,1386569,-239201
2018-02-18,56.9975,57.43,56.62,0.8100000000000023,0.4299999999999997,57.9475,58.37,57.4,0.9699999999999989,0.6600000000000037,56.5525,57.05,56.09,0.9599999999999937,0.3399999999999963,57.08,58.02,56.1,1.9200000000000017,1.0,2462212,3773546,1468697,2304849,1127219
2018-02-25,57.146,58.32,56.0,2.3200000000000003,-2.3200000000000003,57.72,58.34,56.88,1.4600000000000009,-1.0800000000000054,56.084,56.76,55.17,1.5899999999999963,-1.5899999999999963,56.878,57.47,56.33,1.1400000000000006,-0.39000000000000057,3340347,3969670,2415038,1554632,-915223
2018-03-04,56.796,57.15,56.43,0.7199999999999989,0.2700000000000031,57.314,57.47,56.96,0.509999999999998,0.0800000000000054,56.402,56.89,55.9,0.990000000000002,0.730000000000004,56.910000000000004,57.31,56.6,0.7100000000000009,0.4000000000000057,2130324,2535427,1537371,998056,-475005
2018-03-11,57.414,57.89,56.73,1.1600000000000037,-0.5200000000000031,58.058,58.32,57.85,0.46999999999999886,0.46999999999999886,56.546,57.36,54.45,2.9099999999999966,-0.5600000000000023,57.392,57.81,56.64,1.1700000000000017,0.21999999999999886,4462447,7757435,2205304,5552131,3981993
2018-03-18,57.76,57.98,57.6,0.37999999999999545,0.01999999999999602,58.246,58.85,57.7,1.1499999999999986,0.17999999999999972,57.03,57.7,56.04,1.6600000000000037,0.7100000000000009,57.33,58.46,56.47,1.990000000000002,0.28000000000000114,3338633,3788540,2754718,1033822,220441
