Date,MAAStock_Open_average,MAAStock_Open_max,MAAStock_Open_min,MAAStock_Open_volatility,MAAStock_Open_change,MAAStock_High_average,MAAStock_High_max,MAAStock_High_min,MAAStock_High_volatility,MAAStock_High_change,MAAStock_Low_average,MAAStock_Low_max,MAAStock_Low_min,MAAStock_Low_volatility,MAAStock_Low_change,MAAStock_Close_average,MAAStock_Close_max,MAAStock_Close_min,MAAStock_Close_volatility,MAAStock_Close_change,MAAStock_Volume_average,MAAStock_Volume_max,MAAStock_Volume_min,MAAStock_Volume_volatility,MAAStock_Volume_change
2018-01-14,92.3175,92.74,91.63,1.1099999999999994,0.8000000000000114,93.2025,93.64,92.61,1.0300000000000011,-0.29000000000000625,91.66499999999999,92.08,91.13,0.9500000000000028,0.18999999999999773,92.2825,92.87,91.54,1.3299999999999983,0.3199999999999932,787206,885673,672899,212774,-173950
2018-01-21,94.028,94.85,92.5,2.3499999999999943,2.269999999999996,94.59,95.18,93.25,1.9300000000000068,1.5699999999999932,93.35000000000001,94.29,92.23,2.0600000000000023,1.1099999999999994,94.374,95.0,93.25,1.75,1.2600000000000051,635938,781824,555161,226663,-9390
2018-01-28,93.102,94.5,90.96,3.5400000000000063,-3.2700000000000102,94.118,95.4,92.13,3.2700000000000102,-2.240000000000009,91.92,93.07,90.05,3.019999999999996,-3.019999999999996,93.004,95.37,91.69,3.680000000000007,-1.5600000000000023,957331,1467307,580826,886481,294317
2018-02-04,88.342,91.73,85.75,5.980000000000004,-5.980000000000004,90.318,93.49,88.52,4.969999999999999,-4.969999999999999,86.95,88.9,85.3,3.6000000000000085,-3.1500000000000057,87.83200000000001,89.19,85.39,3.799999999999997,-1.1500000000000057,1084818,1500921,845852,655069,479156
2018-02-11,88.082,88.95,87.22,1.730000000000004,0.6300000000000097,88.8,89.88,87.91,1.9699999999999989,1.1599999999999966,87.002,88.33,85.64,2.6899999999999977,2.6899999999999977,88.262,88.98,87.74,1.240000000000009,1.0100000000000051,998722,1765579,645741,1119838,704980
2018-02-18,87.12,88.27,85.71,2.5600000000000023,-1.8299999999999983,88.2775,89.72,86.75,2.969999999999999,-1.6099999999999994,85.945,87.03,85.31,1.7199999999999989,-1.0700000000000074,86.93,88.25,85.51,2.739999999999995,-0.20000000000000284,766651,875438,513086,362352,-318158
2018-02-25,86.644,88.34,85.42,2.9200000000000017,-2.9200000000000017,87.47,88.47,86.09,2.3799999999999955,-2.3799999999999955,85.816,87.28,85.16,2.1200000000000045,-2.1200000000000045,86.154,87.77,85.59,2.1799999999999926,-2.089999999999989,833725,1053245,610929,442316,225378
2018-03-04,86.504,87.31,85.58,1.730000000000004,1.730000000000004,87.69,89.37,86.86,2.510000000000005,1.9300000000000068,86.07600000000001,86.66,85.43,1.2299999999999898,1.2299999999999898,87.212,89.36,86.22,3.1400000000000006,2.6099999999999994,1083561,1502958,867851,635107,147427
2018-03-11,90.066,91.13,89.16,1.9699999999999989,1.9699999999999989,90.81,92.05,89.76,2.289999999999992,2.289999999999992,89.6,90.82,88.78,2.039999999999992,2.039999999999992,90.388,91.9,89.34,2.5600000000000023,2.5600000000000023,823735,1075932,616711,459221,395374
2018-03-18,89.988,91.7,88.13,3.5700000000000074,-3.5700000000000074,90.596,91.77,88.37,3.3999999999999915,-3.3299999999999983,88.694,90.26,86.61,3.6500000000000057,-3.6500000000000057,89.068,91.03,86.83,4.200000000000003,-4.200000000000003,689967,803232,525027,278205,170209
