Date,BLRX_Open_average,BLRX_Open_max,BLRX_Open_min,BLRX_Open_volatility,BLRX_Open_change,BLRX_High_average,BLRX_High_max,BLRX_High_min,BLRX_High_volatility,BLRX_High_change,BLRX_Low_average,BLRX_Low_max,BLRX_Low_min,BLRX_Low_volatility,BLRX_Low_change,BLRX_Close_average,BLRX_Close_max,BLRX_Close_min,BLRX_Close_volatility,BLRX_Close_change,BLRX_Volume_average,BLRX_Volume_max,BLRX_Volume_min,BLRX_Volume_volatility,BLRX_Volume_change
2018-01-14,16.68,17.7,16.05,1.6499999999999986,-1.5,16.98,17.85,16.35,1.5,-1.5,15.75,16.2,15.6,0.5999999999999996,0.0,16.2,16.65,15.9,0.7499999999999982,-0.29999999999999893,77095,156046,31511,124535,-106348
2018-01-21,16.080000000000002,16.5,15.75,0.75,-0.4499999999999993,16.41,16.8,16.2,0.6000000000000014,-0.4499999999999993,15.795,15.9,15.75,0.15000000000000036,0.0,16.17,16.35,15.9,0.45000000000000107,-0.15000000000000213,33159,65294,19087,46207,-30409
2018-01-28,16.05,16.5,15.3,1.1999999999999993,-1.1999999999999993,16.26,16.8,15.6,1.200000000000001,-1.200000000000001,15.51,16.05,13.95,2.1000000000000014,-2.1000000000000014,15.656,16.35,14.100999999999999,2.2490000000000023,-2.2490000000000023,40091,84495,23699,60796,45598
2018-02-04,14.6758,15.3,14.110999999999999,1.1890000000000018,0.18400000000000105,15.1268,15.498,14.85,0.6479999999999997,0.13400000000000034,14.352,14.715,14.1,0.6150000000000002,0.15000000000000036,14.7482,15.15,14.55,0.5999999999999996,0.11900000000000155,24445,35293,8018,27275,-27275
2018-02-11,15.056999999999999,15.45,14.508,0.9420000000000002,0.629999999999999,15.337499999999999,15.45,15.0,0.4499999999999993,0.4499999999999993,14.7,15.0,14.4,0.5999999999999996,0.5999999999999996,15.00725,15.15,14.579,0.5709999999999997,0.5709999999999997,16613,24380,8452,15928,-10624
2018-02-18,15.24,15.45,14.85,0.5999999999999996,-0.5999999999999996,15.36,15.45,15.15,0.29999999999999893,-0.14999999999999858,14.82,15.0,14.55,0.4499999999999993,-0.3000000000000007,15.057,15.15,14.835,0.3149999999999995,0.0,13253,19313,9330,9983,6752
2018-02-25,14.9982,15.15,14.841,0.30900000000000105,0.0,15.1798,15.3,15.0,0.3000000000000007,-0.15000000000000036,14.685,14.85,14.4,0.4499999999999993,0.0,14.9738,15.15,14.572000000000001,0.5779999999999994,0.0,13724,18992,6728,12264,-7734
2018-03-04,14.946,15.15,14.58,0.5700000000000003,-0.41999999999999993,15.105,15.3,14.925,0.375,-0.22499999999999964,14.5502,14.85,14.25,0.5999999999999996,-0.3000000000000007,14.852599999999999,15.3,14.415,0.8850000000000016,-0.5830000000000002,19457,31197,11099,20098,6686
2018-03-11,14.355599999999999,14.55,14.25,0.3000000000000007,-0.04800000000000004,14.7252,15.15,14.523,0.6270000000000007,0.022999999999999687,14.149,14.325,13.95,0.375,0.15000000000000036,14.386199999999999,14.552999999999999,14.12,0.43299999999999983,0.20500000000000007,23663,33911,15089,18822,559
2018-03-18,14.376,14.7,14.25,0.4499999999999993,0.4499999999999993,14.7404,14.998,14.495999999999999,0.5020000000000007,-0.29800000000000004,14.1368,14.325,13.95,0.375,-0.15000000000000036,14.3672,14.472000000000001,14.25,0.2220000000000013,-0.14099999999999824,17642,23013,14975,8038,5988
2018-03-25,13.275,14.1,12.75,1.3499999999999996,-1.049999999999999,13.605,14.1,13.35,0.75,-0.5999999999999996,12.5715,12.936,12.3,0.6359999999999992,-0.3360000000000003,12.93275,13.05,12.657,0.3930000000000007,-0.39200000000000124,30535,39909,14410,25499,-25499
