Date,PKGStock_Open_average,PKGStock_Open_max,PKGStock_Open_min,PKGStock_Open_volatility,PKGStock_Open_change,PKGStock_High_average,PKGStock_High_max,PKGStock_High_min,PKGStock_High_volatility,PKGStock_High_change,PKGStock_Low_average,PKGStock_Low_max,PKGStock_Low_min,PKGStock_Low_volatility,PKGStock_Low_change,PKGStock_Close_average,PKGStock_Close_max,PKGStock_Close_min,PKGStock_Close_volatility,PKGStock_Close_change,PKGStock_Volume_average,PKGStock_Volume_max,PKGStock_Volume_min,PKGStock_Volume_volatility,PKGStock_Volume_change
2018-01-14,127.1725,128.79,126.6,2.1899999999999977,-2.0999999999999943,127.8325,129.04,127.23,1.809999999999988,-1.3499999999999943,125.8475,126.47,125.29,1.1799999999999926,1.1799999999999926,126.5775,127.56,125.88,1.6800000000000068,1.6800000000000068,642309,741165,553272,187893,32182
2018-01-21,126.816,127.8,126.21,1.5900000000000034,-1.5300000000000011,128.314,131.13,127.23,3.8999999999999915,3.25,125.406,126.43,124.69,1.740000000000009,-1.740000000000009,126.498,127.25,125.63,1.6200000000000045,-0.3199999999999932,809132,1295973,620355,675618,645149
2018-01-28,125.552,128.8,123.14,5.660000000000011,-5.660000000000011,125.934,128.82,123.59,5.22999999999999,-5.22999999999999,122.694,125.89,119.28,6.609999999999999,-4.090000000000003,124.59,125.97,123.1,2.8700000000000045,-2.8700000000000045,1351125,2269244,745453,1523791,274649
2018-02-04,116.944,121.86,113.08,8.780000000000001,-8.780000000000001,118.576,122.5,114.4,8.099999999999994,-8.099999999999994,113.75,117.13,110.28,6.849999999999994,-4.719999999999999,115.786,118.96,111.95,7.009999999999991,-3.3699999999999903,1132650,1487026,830047,656979,-378659
2018-02-11,116.234,117.64,115.17,2.469999999999999,2.230000000000004,117.676,120.01,116.35,3.660000000000011,2.7700000000000102,115.27,117.28,114.15,3.1299999999999955,3.1299999999999955,117.202,119.37,115.99,3.3800000000000097,2.680000000000007,768871,1080939,464771,616168,32424
2018-02-18,119.3525,119.95,118.51,1.4399999999999977,1.1400000000000006,120.5275,121.64,119.75,1.8900000000000006,-0.1700000000000017,118.405,118.9,118.0,0.9000000000000057,0.20000000000000284,119.0525,119.36,118.77,0.5900000000000034,0.5,574825,715707,452999,262708,-262708
2018-02-25,119.89,121.59,117.7,3.8900000000000006,-2.299999999999997,120.80199999999999,122.18,118.21,3.970000000000013,-3.5600000000000023,118.358,120.22,115.48,4.739999999999995,-4.039999999999992,119.414,121.74,117.32,4.420000000000002,-4.420000000000002,677943,842043,418018,424025,-168023
2018-03-04,117.51,118.09,116.63,1.460000000000008,0.9300000000000068,119.232,120.31,118.2,2.1099999999999994,2.1099999999999994,116.696,117.34,116.01,1.3299999999999983,0.5300000000000011,118.106,119.86,116.68,3.1799999999999926,2.9299999999999926,796770,1245420,618380,627040,627040
2018-03-11,119.41,120.45,117.66,2.7900000000000063,-2.200000000000003,120.356,121.97,119.03,2.9399999999999977,-1.769999999999996,118.21000000000001,119.92,116.65,3.269999999999996,-2.799999999999997,118.982,120.23,117.59,2.6400000000000006,-1.5499999999999972,1035751,2864643,493652,2370991,2158703
2018-03-18,116.316,118.3,113.32,4.980000000000004,-4.980000000000004,117.332,119.06,114.11,4.950000000000003,-4.8700000000000045,113.814,115.96,109.04,6.9199999999999875,-6.9199999999999875,114.60000000000001,117.65,109.2,8.450000000000003,-7.459999999999994,739108,1034048,558481,475567,-291503
2018-03-25,112.2625,115.03,109.35,5.680000000000007,2.700000000000003,114.1225,115.03,113.13,1.9000000000000057,-0.6700000000000017,110.8625,111.77,109.35,2.4200000000000017,2.1000000000000085,112.635,114.34,111.18,3.1599999999999966,-1.6400000000000006,800332,1142278,661372,480906,-466092
2018-04-01,111.492,113.26,110.15,3.1099999999999994,0.0,112.902,114.38,112.24,2.1400000000000006,-0.480000000000004,109.94200000000001,112.98,107.96,5.02000000000001,1.460000000000008,111.49,113.16,109.93,3.2299999999999898,0.20999999999999375,717479,973960,574654,399306,-379612
2018-04-08,112.74799999999999,114.21,110.86,3.3499999999999943,3.3499999999999943,113.842,114.6,112.83,1.769999999999996,1.4500000000000028,111.94200000000001,112.98,110.28,2.700000000000003,2.700000000000003,112.88600000000001,113.8,111.04,2.759999999999991,2.5,501788,716123,348623,367500,-365967
2018-04-15,115.644,116.58,114.52,2.0600000000000023,1.8900000000000006,116.486,117.36,115.17,2.1899999999999977,1.75,114.822,115.67,113.6,2.0700000000000074,1.9500000000000028,115.666,116.19,113.92,2.269999999999996,2.2099999999999937,572505,672340,507226,165114,127606
2018-04-22,116.904,118.23,114.84,3.3900000000000006,0.7199999999999989,118.13,118.7,117.45,1.25,0.0799999999999983,114.762,116.7,112.56,4.140000000000001,-0.6700000000000017,116.544,117.91,114.0,3.9099999999999966,-1.0100000000000051,1075026,1513752,886028,627724,67294
2018-04-29,114.49,116.39,111.71,4.680000000000007,-3.3499999999999943,115.87,117.06,114.45,2.6099999999999994,-1.9200000000000017,112.902,115.28,111.36,3.9200000000000017,-2.8400000000000034,114.388,116.33,112.09,4.239999999999995,-1.539999999999992,972338,1372669,591345,781324,-332590
2018-05-06,114.958,116.38,114.25,2.1299999999999955,2.049999999999997,115.822,117.44,114.6,2.8400000000000034,2.75,114.138,115.96,112.9,3.059999999999988,3.059999999999988,115.228,116.62,113.76,2.8599999999999994,2.5200000000000102,528023,637256,318170,319086,-113999
2018-05-13,117.48,120.22,115.21,5.010000000000005,3.230000000000004,119.038,121.7,116.2,5.5,4.359999999999999,116.798,119.67,114.38,5.290000000000006,3.5600000000000023,118.44,121.18,114.93,6.25,4.460000000000008,704868,945747,324685,621062,426510
2018-05-20,122.08,122.62,121.45,1.1700000000000017,-0.1599999999999966,122.774,123.96,121.72,2.239999999999995,-0.7000000000000028,121.06,122.12,119.41,2.710000000000008,-1.6000000000000085,121.854,122.8,119.87,2.9299999999999926,-2.4299999999999926,792272,1014111,523777,490334,490334
2018-05-27,118.81,119.05,118.6,0.45000000000000284,-0.45000000000000284,119.5725,120.42,118.88,1.5400000000000063,0.8599999999999994,117.75999999999999,118.28,117.25,1.0300000000000011,0.7999999999999972,118.55,120.04,117.5,2.5400000000000063,1.8000000000000114,693480,962260,584796,377464,35058
2018-06-03,121.786,123.03,120.58,2.450000000000003,2.239999999999995,122.74,123.5,121.61,1.8900000000000006,1.730000000000004,120.94200000000001,122.23,120.18,2.049999999999997,1.3100000000000023,122.036,123.03,120.4,2.6299999999999955,2.239999999999995,619666,774784,361211,413573,-39151
2018-06-10,122.008,124.08,119.06,5.019999999999996,-3.719999999999999,122.678,124.7,119.53,5.170000000000002,-4.739999999999995,120.628,123.23,116.82,6.410000000000011,-5.610000000000014,121.588,123.78,119.03,4.75,-4.75,847256,1111825,678708,433117,433117
2018-06-17,117.024,118.0,115.11,2.8900000000000006,-2.8900000000000006,117.66,119.35,116.32,3.030000000000001,-3.030000000000001,115.712,117.45,113.98,3.469999999999999,-2.8299999999999983,116.40599999999999,119.07,114.14,4.929999999999993,-3.789999999999992,981120,1479728,522056,957672,440121
2018-06-24,114.044,115.19,112.37,2.819999999999993,-2.819999999999993,114.444,115.49,112.83,2.6599999999999966,-1.8599999999999994,112.66,113.94,110.91,3.030000000000001,-2.1499999999999915,113.238,114.92,111.79,3.1299999999999955,-3.1299999999999955,529692,780311,412462,367849,-367849
2018-07-01,112.55250000000001,113.68,111.07,2.6100000000000136,1.460000000000008,113.42750000000001,113.83,112.42,1.4099999999999966,1.3599999999999994,111.505,112.33,110.25,2.0799999999999983,1.7999999999999972,112.7975,113.28,112.37,0.9099999999999966,0.9099999999999966,569138,653835,498737,155098,-155098
2018-07-08,114.304,114.79,113.93,0.8599999999999994,0.6399999999999864,115.142,116.17,114.59,1.5799999999999983,0.8100000000000023,113.88799999999999,114.75,113.22,1.5300000000000011,1.0799999999999983,114.464,114.83,113.98,0.8499999999999943,0.46999999999999886,666021,1142756,286636,856120,-577578
2018-07-15,114.868,115.51,113.97,1.5400000000000063,0.5100000000000051,115.916,116.55,115.13,1.4200000000000017,0.8699999999999903,114.364,115.01,113.19,1.8200000000000074,0.7600000000000051,115.23400000000001,116.29,114.29,2.0,1.4099999999999966,568715,669542,468042,201500,45782
2018-07-22,114.75,116.19,110.85,5.340000000000003,-4.930000000000007,115.236,116.74,111.66,5.079999999999998,-4.840000000000003,112.722,115.5,108.63,6.8700000000000045,-6.77000000000001,113.788,116.4,109.35,7.050000000000011,-6.480000000000004,987929,1790090,551076,1239014,311044
2018-07-29,111.23,112.99,109.64,3.3499999999999943,1.4500000000000028,112.154,113.44,110.95,2.489999999999995,-0.0799999999999983,110.396,111.72,109.14,2.5799999999999983,0.75,111.622,112.9,110.79,2.1099999999999994,0.2600000000000051,697347,958972,428102,530870,-272568
2018-08-05,111.324,112.43,110.82,1.6100000000000136,0.10000000000000853,112.084,112.6,111.15,1.4499999999999886,-0.7299999999999898,110.576,110.82,110.21,0.6099999999999994,-0.44000000000001194,111.19200000000001,112.2,110.56,1.6400000000000006,-0.3499999999999943,581413,674056,433512,240544,-171791
2018-08-12,110.19200000000001,110.92,108.98,1.9399999999999977,-0.6400000000000006,111.18,112.04,110.32,1.720000000000013,0.7800000000000011,109.198,110.36,107.39,2.969999999999999,0.6200000000000045,110.362,111.61,108.48,3.1299999999999955,1.5499999999999972,643701,754672,499345,255327,148931
2018-08-19,111.578,112.4,110.58,1.8200000000000074,-1.3199999999999932,111.82000000000001,112.65,110.72,1.9300000000000068,-1.4899999999999949,110.654,112.06,109.71,2.3500000000000085,-1.440000000000012,111.194,112.26,110.11,2.1500000000000057,-1.6200000000000045,623597,675252,526049,149203,-27704
2018-08-26,111.682,112.88,110.76,2.1199999999999903,-0.28000000000000114,112.736,113.46,111.43,2.029999999999987,-2.029999999999987,110.822,111.37,109.67,1.7000000000000028,-1.3299999999999983,111.658,112.77,109.92,2.8499999999999943,-2.739999999999995,666304,947537,458241,489296,-160769
2018-09-02,110.55,111.99,109.14,2.8499999999999943,1.5699999999999932,111.7475,112.89,110.03,2.8599999999999994,2.039999999999992,109.83500000000001,111.01,108.66,2.3500000000000085,2.1300000000000097,111.1175,111.91,109.25,2.6599999999999966,2.6599999999999966,629937,767472,533050,234422,101278
2018-09-09,112.944,113.82,112.33,1.4899999999999949,1.4899999999999949,113.95,115.17,113.21,1.960000000000008,1.4500000000000028,112.412,113.51,111.51,2.0,1.5,113.39,114.46,112.64,1.8199999999999932,1.259999999999991,568980,662699,491394,171305,60521
2018-09-16,116.916,118.63,114.69,3.9399999999999977,3.760000000000005,117.754,118.88,116.14,2.739999999999995,2.3100000000000023,116.24,117.85,114.69,3.1599999999999966,1.3599999999999994,116.888,118.16,115.36,2.799999999999997,1.3299999999999983,745979,1072282,565139,507143,507143
2018-09-23,113.586,116.48,110.57,5.910000000000011,-5.530000000000001,113.896,116.48,111.16,5.320000000000007,-5.140000000000001,111.604,114.13,109.5,4.6299999999999955,-4.6299999999999955,112.144,115.89,109.69,6.200000000000003,-6.200000000000003,705010,978642,458593,520049,-363893
2018-09-30,108.806,110.47,106.11,4.359999999999999,-3.510000000000005,109.408,110.62,107.27,3.3500000000000085,-2.3699999999999903,107.112,109.51,105.46,4.050000000000011,-3.8700000000000045,107.64,109.98,105.63,4.3500000000000085,-4.3500000000000085,949890,1088320,701698,386622,215169
2018-10-07,95.132,105.01,89.0,16.010000000000005,-15.210000000000008,95.62599999999999,105.6,89.8,15.799999999999997,-15.799999999999997,91.484,100.73,86.98,13.75,-13.75,91.976,101.38,88.05,13.329999999999998,-13.329999999999998,2464117,3607358,1133074,2474284,755423
