Date,BLIN_Open_average,BLIN_Open_max,BLIN_Open_min,BLIN_Open_volatility,BLIN_Open_change,BLIN_High_average,BLIN_High_max,BLIN_High_min,BLIN_High_volatility,BLIN_High_change,BLIN_Low_average,BLIN_Low_max,BLIN_Low_min,BLIN_Low_volatility,BLIN_Low_change,BLIN_Close_average,BLIN_Close_max,BLIN_Close_min,BLIN_Close_volatility,BLIN_Close_change,BLIN_Volume_average,BLIN_Volume_max,BLIN_Volume_min,BLIN_Volume_volatility,BLIN_Volume_change
2018-01-14,2.532,2.57,2.5,0.06999999999999984,0.029999999999999805,2.5808,2.625,2.55,0.07500000000000018,-0.07500000000000018,2.4962,2.501,2.49,0.010999999999999677,-0.010999999999999677,2.5466,2.57,2.5,0.06999999999999984,-0.06000000000000005,19922,48315,4306,44009,-13190
2018-01-21,2.4778000000000002,2.499,2.44,0.05900000000000016,-0.050000000000000266,2.5044,2.56,2.47,0.08999999999999986,-0.08999999999999986,2.424,2.47,2.39,0.08000000000000007,0.009999999999999787,2.4650000000000003,2.54,2.41,0.1299999999999999,-0.1299999999999999,16680,32734,3163,29571,-871
2018-01-28,2.2992,2.4,2.221,0.17899999999999983,-0.17899999999999983,2.3996,2.452,2.37,0.08199999999999985,-0.03299999999999992,2.2726,2.35,2.214,0.13600000000000012,-0.13600000000000012,2.3214,2.435,2.261,0.17399999999999993,-0.07800000000000029,23096,52074,12144,39930,-9945
2018-02-04,2.275,2.38,2.15,0.22999999999999998,-0.06000000000000005,2.3658,2.394,2.31,0.08400000000000007,0.02400000000000002,2.189,2.25,2.115,0.1349999999999998,-0.06000000000000005,2.289,2.394,2.151,0.24300000000000033,0.04400000000000004,11460,18721,7735,10986,6063
2018-02-11,2.2725,2.4,2.1,0.2999999999999998,-0.2999999999999998,2.31475,2.49,2.129,0.3610000000000002,-0.3610000000000002,2.12825,2.25,1.95,0.30000000000000004,-0.30000000000000004,2.19325,2.395,1.9880000000000002,0.4069999999999998,-0.4069999999999998,48272,88729,23129,65600,-32131
2018-02-18,1.964,1.99,1.93,0.06000000000000005,-0.040000000000000036,2.039,2.14,1.95,0.19000000000000017,-0.19000000000000017,1.881,1.96,1.81,0.1499999999999999,-0.1499999999999999,1.9318,1.97,1.9,0.07000000000000006,-0.06099999999999994,17184,34127,5482,28645,-22759
2018-02-25,1.8602,1.91,1.82,0.08999999999999986,0.039999999999999813,1.9364,2.1,1.86,0.24,0.17000000000000015,1.8412,1.91,1.81,0.09999999999999987,0.06999999999999984,1.9072,2.016,1.84,0.17599999999999993,0.08600000000000008,11584,24397,4657,19740,14076
2018-03-04,2.0585999999999998,2.157,1.94,0.21700000000000008,0.12700000000000022,2.1758,2.289,2.03,0.25900000000000034,0.2200000000000002,2.0254,2.157,1.9,0.2570000000000001,0.2570000000000001,2.0796,2.19,1.93,0.26,0.26,37014,127237,8346,118891,-6475
2018-03-11,2.2172,2.24,2.17,0.07000000000000028,0.010000000000000231,2.2312,2.3,2.17,0.1299999999999999,-0.05999999999999961,2.1834,2.24,2.15,0.0900000000000003,0.0900000000000003,2.1892,2.24,2.16,0.08000000000000007,0.08000000000000007,8253,35002,150,34852,-33722
2018-03-18,2.2248,2.283,2.171,0.1120000000000001,0.06299999999999972,2.2374,2.283,2.22,0.06299999999999972,0.05899999999999972,2.158,2.21,2.12,0.08999999999999986,-0.020000000000000018,2.213,2.23,2.17,0.06000000000000005,0.05500000000000016,2959,7687,241,7446,-856
2018-03-25,2.15525,2.221,2.09,0.13100000000000023,-0.13100000000000023,2.193,2.24,2.125,0.11500000000000021,-0.03500000000000014,2.12025,2.221,2.05,0.17100000000000026,-0.13100000000000023,2.14675,2.221,2.06,0.16100000000000003,-0.03500000000000014,4082,11895,207,11688,1067
2018-04-01,2.04725,2.1,2.002,0.09800000000000031,-0.02300000000000013,2.0985,2.148,2.044,0.10400000000000009,-0.05799999999999983,2.04725,2.1,2.002,0.09800000000000031,-0.02300000000000013,2.0865,2.102,2.044,0.05799999999999983,-0.05799999999999983,1776,4035,757,3278,-648
2018-04-08,1.9998,2.089,1.8940000000000001,0.19499999999999984,-0.19499999999999984,2.0052,2.09,1.919,0.17099999999999982,-0.17099999999999982,1.964,2.089,1.89,0.19900000000000007,-0.19900000000000007,1.97,2.09,1.9,0.18999999999999995,-0.18999999999999995,8614,19392,1057,18335,18335
2018-04-15,1.8592,1.901,1.81,0.09099999999999997,-0.03600000000000003,1.8712,1.901,1.82,0.08099999999999996,-0.03600000000000003,1.8124,1.9,1.76,0.1399999999999999,-0.1080000000000001,1.8342,1.9,1.7919999999999998,0.1080000000000001,-0.1080000000000001,4449,16013,779,15234,1107
2018-04-22,1.7162,1.79,1.65,0.14000000000000012,-0.10999999999999988,1.7624,1.84,1.699,0.14100000000000001,-0.07300000000000018,1.6643999999999999,1.77,1.551,0.21900000000000008,-0.13000000000000012,1.6914,1.7719999999999998,1.635,0.1369999999999998,-0.1319999999999999,37916,75330,5666,69664,22275
2018-04-29,1.7728,2.02,1.646,0.3740000000000001,0.06400000000000006,2.154,3.5,1.77,1.73,-0.006000000000000005,1.6324,1.71,1.493,0.21699999999999986,-0.1529999999999998,1.7036,1.8780000000000001,1.59,0.28800000000000003,-0.09999999999999987,571737,2619717,12491,2607226,159133
2018-05-06,1.6,1.64,1.56,0.07999999999999985,0.05999999999999983,1.655,1.7369999999999999,1.609,0.1279999999999999,-0.09699999999999998,1.5142,1.56,1.4509999999999998,0.10900000000000021,0.030000000000000027,1.5944,1.64,1.57,0.06999999999999984,-0.04499999999999993,55050,166392,3825,162567,-162567
2018-05-13,1.467,1.565,1.37,0.19499999999999984,-0.09499999999999997,1.5162,1.621,1.43,0.19100000000000006,-0.14100000000000001,1.3696,1.45,1.25,0.19999999999999996,-0.07199999999999984,1.4772,1.5759999999999998,1.43,0.1459999999999999,-0.1259999999999999,57304,123499,12103,111396,-14642
2018-05-20,1.4725,1.55,1.38,0.17000000000000015,-0.06000000000000005,1.6475,1.95,1.5,0.44999999999999996,-0.10000000000000009,1.3824999999999998,1.44,1.3,0.1399999999999999,-0.10999999999999988,1.4649999999999999,1.56,1.38,0.18000000000000016,-0.14000000000000012,341271,1020867,73355,947512,-107410
2018-05-27,1.3986,1.46,1.34,0.11999999999999988,0.0,1.472,1.55,1.43,0.1200000000000001,0.0,1.3326,1.3430000000000002,1.32,0.02300000000000013,0.020000000000000018,1.3848,1.43,1.35,0.07999999999999985,-0.020000000000000018,58835,174134,14358,159776,14720
2018-06-03,1.254,1.35,1.22,0.13000000000000012,-0.09000000000000008,1.3202,1.39,1.24,0.1499999999999999,-0.10899999999999999,1.1782,1.2,1.12,0.07999999999999985,-0.07099999999999973,1.2276,1.27,1.21,0.06000000000000005,-0.028000000000000025,320390,857825,136488,721337,73731
2018-06-10,1.222,1.26,1.2,0.06000000000000005,0.0,1.252,1.29,1.23,0.06000000000000005,-0.06000000000000005,1.1814,1.2,1.16,0.040000000000000036,-0.0129999999999999,1.222,1.27,1.19,0.08000000000000007,-0.050000000000000044,96851,179213,61552,117661,-117661
2018-06-17,1.2466,1.28,1.22,0.06000000000000005,0.006000000000000005,1.2914,1.35,1.23,0.1200000000000001,-0.1200000000000001,1.198,1.23,1.16,0.07000000000000006,-0.030000000000000027,1.2406,1.28,1.23,0.050000000000000044,-0.050000000000000044,122652,324418,47854,276564,-251367
2018-06-24,1.1568,1.18,1.14,0.040000000000000036,-0.020000000000000018,1.2026,1.23,1.179,0.050999999999999934,-0.050999999999999934,1.1179999999999999,1.16,1.03,0.1299999999999999,-0.05999999999999983,1.162,1.21,1.12,0.08999999999999986,-0.08999999999999986,65616,91071,12055,79016,-17113
2018-07-01,1.16225,1.27,1.1059999999999999,0.16400000000000015,0.14000000000000012,1.302,1.45,1.189,0.2609999999999999,0.20900000000000007,1.1324999999999998,1.151,1.1059999999999999,0.04500000000000015,0.02100000000000013,1.21725,1.31,1.14,0.17000000000000015,0.17000000000000015,229212,467971,14956,453015,423174
2018-07-08,2.008,2.9,1.63,1.27,-1.27,2.2378,3.75,1.64,2.1100000000000003,-2.1100000000000003,1.708,2.27,1.4,0.8700000000000001,-0.8700000000000001,1.784,2.3,1.5,0.7999999999999998,-0.7999999999999998,8764980,39045132,383206,38661926,-38661926
2018-07-15,1.57,1.61,1.48,0.13000000000000012,0.07000000000000006,1.6918,1.75,1.574,0.17599999999999993,-0.1259999999999999,1.474,1.52,1.42,0.10000000000000009,0.050000000000000044,1.576,1.62,1.5,0.1200000000000001,-0.1200000000000001,500654,1341679,169513,1172166,-338230
2018-07-22,1.496,1.63,1.4,0.22999999999999998,-0.20999999999999996,1.6418,2.18,1.42,0.7600000000000002,-0.7600000000000002,1.402,1.55,1.3,0.25,-0.25,1.4278,1.61,1.319,0.29100000000000015,-0.29100000000000015,3129269,13884034,148594,13735440,-13735440
2018-07-29,1.29,1.34,1.26,0.08000000000000007,-0.050000000000000044,1.345,1.3730000000000002,1.3,0.07300000000000018,0.011000000000000343,1.2474,1.284,1.21,0.07400000000000007,0.061000000000000165,1.2978,1.33,1.281,0.049000000000000155,0.030000000000000027,129321,293179,36992,256187,144850
2018-08-05,1.3748,1.43,1.31,0.11999999999999988,0.040000000000000036,1.4196,1.476,1.35,0.1259999999999999,-0.1259999999999999,1.316,1.35,1.28,0.07000000000000006,-0.030000000000000027,1.356,1.44,1.3,0.1399999999999999,-0.1399999999999999,116467,260775,50622,210153,-162780
2018-08-12,1.008,1.32,0.87,0.45000000000000007,-0.45000000000000007,1.0528,1.3359999999999999,0.914,0.4219999999999998,-0.4219999999999998,0.9246,1.281,0.7859999999999999,0.495,-0.42999999999999994,0.981,1.31,0.86,0.45000000000000007,-0.45000000000000007,203216,687785,34219,653566,-84482
2018-08-19,0.8896000000000001,0.92,0.86,0.06000000000000005,0.020000000000000018,0.9336,0.96,0.91,0.04999999999999993,-0.04999999999999993,0.8704,0.89,0.852,0.038000000000000034,0.008000000000000007,0.896,0.92,0.87,0.050000000000000044,-0.020000000000000018,114134,308845,38926,269919,-218893
2018-08-26,1.0725,1.35,0.92,0.43000000000000005,0.43000000000000005,1.2597500000000001,1.78,0.92,0.86,0.361,1.0075,1.16,0.88,0.2799999999999999,0.2799999999999999,1.0825,1.38,0.89,0.4899999999999999,0.2599999999999999,4002913,14975122,32985,14942137,584057
2018-09-02,1.0396,1.15,0.978,0.17199999999999993,-0.1499999999999999,1.1126,1.163,1.07,0.09299999999999997,-0.08299999999999996,0.974,1.0,0.95,0.050000000000000044,0.030000000000000027,1.0258,1.04,1.0,0.040000000000000036,0.0,362231,916183,107567,808616,-348040
2018-09-09,1.062,1.18,1.0,0.17999999999999994,0.0,1.076,1.22,1.02,0.19999999999999996,-0.010000000000000009,0.994,1.01,0.96,0.050000000000000044,0.0,1.0128,1.06,0.97,0.09000000000000008,0.02400000000000002,343916,1072934,52008,1020926,-182307
2018-09-16,1.012,1.06,0.98,0.08000000000000007,-0.030000000000000027,1.0336,1.06,1.0,0.06000000000000005,-0.06000000000000005,0.982,1.01,0.95,0.06000000000000005,-0.040000000000000036,1.006,1.02,0.99,0.030000000000000027,-0.020000000000000018,95158,182503,58029,124474,12962
2018-09-23,0.9928,1.0,0.98,0.020000000000000018,-0.020000000000000018,1.039,1.13,1.0,0.1299999999999999,0.004999999999999893,0.98,0.98,0.98,0.0,0.0,0.9946,1.02,0.98,0.040000000000000036,-0.0030000000000000027,204103,775180,48343,726837,7099
2018-09-30,1.001,1.02,0.98,0.040000000000000036,0.03500000000000003,1.074,1.18,1.03,0.1499999999999999,0.010000000000000009,0.9836,1.0,0.963,0.03700000000000003,0.0050000000000000044,1.0126,1.048,0.98,0.06800000000000006,0.008000000000000007,368305,1006595,128160,878435,-111360
2018-10-07,0.8946,0.943,0.82,0.123,-0.123,0.9384,0.9990000000000001,0.88,0.1190000000000001,-0.1190000000000001,0.826,0.9,0.76,0.14,-0.14,0.856,0.93,0.78,0.15000000000000002,-0.15000000000000002,189932,314406,61450,252956,-74792
2018-10-14,0.525,0.76,0.45,0.31,-0.3,0.5378000000000001,0.799,0.45,0.34900000000000003,-0.339,0.4838,0.68,0.41200000000000003,0.268,-0.268,0.4958,0.6970000000000001,0.41700000000000004,0.28,-0.28,1208209,2998346,281837,2716509,-518072
2018-10-21,0.4112,0.423,0.39299999999999996,0.030000000000000027,-0.030000000000000027,0.4308,0.44,0.42,0.020000000000000018,-0.020000000000000018,0.39080000000000004,0.41200000000000003,0.38,0.03200000000000003,-0.03200000000000003,0.4042,0.418,0.39,0.02799999999999997,-0.02400000000000002,1519039,2789924,795562,1994362,143622
