Date,NTN_stock_Open_average,NTN_stock_Open_max,NTN_stock_Open_min,NTN_stock_Open_volatility,NTN_stock_Open_change,NTN_stock_High_average,NTN_stock_High_max,NTN_stock_High_min,NTN_stock_High_volatility,NTN_stock_High_change,NTN_stock_Low_average,NTN_stock_Low_max,NTN_stock_Low_min,NTN_stock_Low_volatility,NTN_stock_Low_change,NTN_stock_Close_average,NTN_stock_Close_max,NTN_stock_Close_min,NTN_stock_Close_volatility,NTN_stock_Close_change,NTN_stock_Volume_average,NTN_stock_Volume_max,NTN_stock_Volume_min,NTN_stock_Volume_volatility,NTN_stock_Volume_change
2018-01-14,4.6866666666666665,4.95,4.46,0.4900000000000002,0.1900000000000004,5.15,5.5,4.95,0.5499999999999998,0.5,4.58,4.65,4.46,0.1900000000000004,0.1900000000000004,4.986666666666666,5.42,4.63,0.79,0.5099999999999998,1065,1649,494,1155,-595
2018-01-21,5.5574,5.68,5.41,0.2699999999999996,0.25700000000000056,5.6734,5.86,5.41,0.4500000000000002,0.25700000000000056,5.4694,5.667000000000001,5.26,0.4070000000000009,0.25700000000000056,5.5274,5.7,5.26,0.4400000000000004,0.25700000000000056,982,3444,14,3430,20
2018-01-28,5.556,5.95,5.38,0.5700000000000003,0.04999999999999982,5.738,5.95,5.53,0.41999999999999993,0.2599999999999998,5.4922,5.631,5.38,0.25100000000000033,0.04999999999999982,5.6742,5.87,5.53,0.33999999999999986,0.2599999999999998,129,351,9,342,-127
2018-02-04,5.69,5.94,5.51,0.4300000000000006,-0.3200000000000003,5.830666666666667,5.94,5.722,0.21799999999999997,-0.21799999999999997,5.59,5.64,5.51,0.1299999999999999,-0.019999999999999574,5.730666666666667,5.83,5.64,0.1900000000000004,0.08200000000000074,421,1232,8,1224,-1224
2018-02-11,5.8533333333333335,6.21,5.54,0.6699999999999999,0.2699999999999996,5.9399999999999995,6.21,5.8,0.41000000000000014,0.009999999999999787,5.72,5.84,5.51,0.33000000000000007,0.2999999999999998,5.816666666666666,5.84,5.8,0.040000000000000036,0.009999999999999787,207,452,0,452,-452
2018-02-18,6.2225,6.48,5.81,0.6700000000000008,0.4300000000000006,6.327500000000001,6.49,5.9,0.5899999999999999,0.54,6.1075,6.36,5.81,0.5500000000000007,0.4300000000000006,6.215,6.47,5.9,0.5699999999999994,0.54,537,855,339,516,-116
2018-02-25,6.328,6.5,6.24,0.2599999999999998,-0.2400000000000002,6.4312000000000005,6.5,6.25,0.25,0.0,6.276,6.4,6.24,0.16000000000000014,0.019999999999999574,6.4272,6.5,6.24,0.2599999999999998,0.009999999999999787,274,766,42,724,-724
2018-03-04,5.872,6.85,4.94,1.9099999999999993,-1.2999999999999998,5.944,6.88,5.04,1.8399999999999999,-1.4299999999999997,5.614,6.47,4.94,1.5299999999999994,-1.2999999999999998,5.702,6.6,5.04,1.5599999999999996,-1.2599999999999998,1798,4193,387,3806,713
2018-03-11,5.92,6.99,5.16,1.83,0.8300000000000001,6.66,6.99,6.0,0.9900000000000002,-0.9800000000000004,5.654,6.0,5.16,0.8399999999999999,0.6499999999999995,6.1174,6.597,5.88,0.7170000000000005,-0.7170000000000005,5058,7120,2857,4263,-4263
2018-03-18,5.636,5.86,5.35,0.5100000000000007,-0.10000000000000053,5.824,6.04,5.6,0.4400000000000004,-0.4400000000000004,5.518,5.67,5.35,0.3200000000000003,0.08999999999999986,5.758,6.04,5.58,0.45999999999999996,-0.45999999999999996,1384,3593,428,3165,-2326
