Date,JBLU_stock_Open_average,JBLU_stock_Open_max,JBLU_stock_Open_min,JBLU_stock_Open_volatility,JBLU_stock_Open_change,JBLU_stock_High_average,JBLU_stock_High_max,JBLU_stock_High_min,JBLU_stock_High_volatility,JBLU_stock_High_change,JBLU_stock_Low_average,JBLU_stock_Low_max,JBLU_stock_Low_min,JBLU_stock_Low_volatility,JBLU_stock_Low_change,JBLU_stock_Close_average,JBLU_stock_Close_max,JBLU_stock_Close_min,JBLU_stock_Close_volatility,JBLU_stock_Close_change,JBLU_stock_Volume_average,JBLU_stock_Volume_max,JBLU_stock_Volume_min,JBLU_stock_Volume_volatility,JBLU_stock_Volume_change
2018-01-14,22.6625,23.0,22.51,0.48999999999999844,-0.4499999999999993,22.815,23.07,22.64,0.4299999999999997,-0.41000000000000014,22.375,22.43,22.27,0.16000000000000014,0.129999999999999,22.45,22.57,22.3,0.2699999999999996,0.2699999999999996,3064455,3788575,2422062,1366513,-633708
2018-01-21,21.872,22.61,20.79,1.8200000000000003,-1.6799999999999997,22.192,22.63,20.79,1.8399999999999999,-1.8100000000000023,21.312,22.28,20.11,2.1700000000000017,-2.1700000000000017,21.672,22.59,20.5,2.09,-2.09,8100373,14993475,2952571,12040904,6712257
2018-01-28,20.682000000000002,20.87,20.39,0.4800000000000004,0.46000000000000085,20.982,21.2,20.56,0.6400000000000006,0.4299999999999997,20.456,20.72,20.19,0.5299999999999976,0.09999999999999787,20.612,20.94,20.28,0.6600000000000001,0.04999999999999716,4766235,5333755,4036786,1296969,-507602
2018-02-04,20.116,20.4,19.64,0.759999999999998,-0.1999999999999993,20.46,20.65,20.11,0.5399999999999991,-0.39000000000000057,19.708,20.23,19.23,1.0,-0.5799999999999983,20.056,20.39,19.82,0.5700000000000003,0.07000000000000028,5500478,6611122,3716845,2894277,-736028
2018-02-11,20.098,20.32,19.82,0.5,0.21000000000000085,20.34,20.64,20.11,0.5300000000000011,0.5300000000000011,19.9,20.29,19.64,0.6499999999999986,0.6499999999999986,20.114,20.3,19.87,0.4299999999999997,0.4299999999999997,4015258,6753822,2173671,4580151,-4580151
2018-02-18,20.4825,20.9,20.07,0.8299999999999983,0.6999999999999993,20.91,21.38,20.32,1.0599999999999987,1.0599999999999987,20.35,20.76,19.91,0.8500000000000014,0.8099999999999987,20.7325,21.32,20.02,1.3000000000000007,1.3000000000000007,3986963,4887855,3138187,1749668,-138098
2018-02-25,21.326,21.79,20.92,0.8699999999999974,-0.5399999999999991,21.66,22.06,21.34,0.7199999999999989,-0.7199999999999989,21.094,21.35,20.84,0.5100000000000016,-0.5100000000000016,21.3,21.73,21.05,0.6799999999999997,-0.4400000000000013,3727855,5643033,2394726,3248307,-2349125
2018-03-04,21.488,21.75,21.23,0.5199999999999996,0.1999999999999993,21.752,22.09,21.45,0.6400000000000006,0.5399999999999991,21.304,21.7,21.05,0.6499999999999986,0.629999999999999,21.584,22.0,21.27,0.7300000000000004,0.7300000000000004,3302091,3733528,2782811,950717,-247476
2018-03-11,22.302,22.48,22.08,0.40000000000000213,0.40000000000000213,22.57,22.8,22.21,0.5899999999999999,0.5899999999999999,22.122,22.31,21.91,0.3999999999999986,0.3999999999999986,22.316,22.59,22.04,0.5500000000000007,0.5500000000000007,4530519,6741716,2682026,4059690,2119364
2018-03-18,21.904,22.37,21.23,1.1400000000000006,-1.1400000000000006,22.068,22.55,21.41,1.1400000000000006,-1.1400000000000006,21.598,22.2,20.8,1.3999999999999986,-1.2899999999999991,21.672,22.3,20.84,1.4600000000000009,-1.3300000000000018,4610497,7136884,2603415,4533469,1362854
2018-03-25,20.445,21.21,19.94,1.2699999999999996,-1.0300000000000011,20.61,21.21,20.3,0.9100000000000001,-0.7600000000000016,20.0125,20.24,19.8,0.4399999999999977,-0.129999999999999,20.23,20.48,19.95,0.5300000000000011,-0.16000000000000014,6725958,9143286,2528906,6614380,-4581740
2018-04-01,20.216,20.65,19.79,0.8599999999999994,0.07000000000000028,20.49,20.82,20.18,0.6400000000000006,0.2700000000000031,19.858,20.45,19.5,0.9499999999999993,0.25,20.19,20.64,19.73,0.9100000000000001,0.21999999999999886,6311960,9274549,4147024,5127525,1591436
2018-04-08,19.637999999999998,20.04,19.34,0.6999999999999993,-0.33999999999999986,19.826,20.34,19.5,0.8399999999999999,-0.5,19.330000000000002,19.48,19.17,0.3099999999999987,-0.05000000000000071,19.446,19.55,19.33,0.22000000000000242,0.030000000000001137,6105360,7410199,3847037,3563162,-3552146
2018-04-15,19.828,19.99,19.6,0.389999999999997,0.08999999999999986,20.068,20.25,19.93,0.3200000000000003,-0.1700000000000017,19.644,19.81,19.5,0.3099999999999987,0.05999999999999872,19.814,19.97,19.66,0.3099999999999987,0.08999999999999986,4004797,4725309,3252098,1473211,747407
2018-04-22,19.424,19.92,18.97,0.9500000000000028,-0.7300000000000004,19.642,20.14,19.21,0.9299999999999997,-0.7800000000000011,19.084,19.67,18.57,1.1000000000000014,-0.620000000000001,19.412000000000003,19.91,19.17,0.7399999999999984,-0.629999999999999,5903002,8163626,2913929,5249697,-3002397
2018-04-29,19.238,19.43,19.13,0.3000000000000007,0.019999999999999574,19.482,19.75,19.34,0.41000000000000014,0.129999999999999,19.054,19.3,18.89,0.41000000000000014,0.129999999999999,19.308,19.44,19.19,0.25,0.16999999999999815,4121651,5788162,2823085,2965077,-2965077
2018-05-06,19.073999999999998,19.38,18.74,0.6400000000000006,-0.5700000000000003,19.232,19.55,18.93,0.620000000000001,-0.4299999999999997,18.876,19.15,18.68,0.46999999999999886,-0.31999999999999673,19.0,19.25,18.71,0.5399999999999991,-0.2699999999999996,4006174,5098717,3217857,1880860,908675
2018-05-13,19.108,19.47,18.76,0.7099999999999973,0.28000000000000114,19.398,19.76,19.15,0.610000000000003,0.19000000000000128,18.952,19.32,18.66,0.6600000000000001,0.25,19.142,19.47,18.87,0.5999999999999979,0.16999999999999815,4377139,6058872,2883403,3175469,-631307
2018-05-20,19.014,19.22,18.69,0.5299999999999976,-0.08000000000000185,19.332,19.93,18.92,1.009999999999998,0.5799999999999983,18.826,19.11,18.53,0.5799999999999983,-0.05999999999999872,19.038,19.41,18.67,0.7399999999999984,0.23000000000000043,5942586,8508428,3042827,5465601,-1423052
2018-05-27,19.145,19.27,19.0,0.2699999999999996,-0.21000000000000085,19.2875,19.5,19.12,0.379999999999999,-0.379999999999999,18.8575,19.01,18.75,0.26000000000000156,-0.26000000000000156,18.96,19.2,18.77,0.4299999999999997,-0.4299999999999997,4554204,4933767,3852261,1081506,201861
2018-06-03,18.82,19.03,18.65,0.38000000000000256,-0.13000000000000256,18.994,19.16,18.84,0.3200000000000003,-0.3099999999999987,18.72,18.86,18.56,0.3000000000000007,-0.23000000000000043,18.87,19.11,18.77,0.33999999999999986,-0.2699999999999996,4574296,6203686,3478027,2725659,-884479
2018-06-10,18.976,19.11,18.87,0.23999999999999844,0.0799999999999983,19.2,19.35,19.11,0.240000000000002,-0.120000000000001,18.824,18.9,18.71,0.18999999999999773,-0.019999999999999574,19.048,19.19,18.94,0.25,0.11000000000000298,4932852,6691239,3802042,2889197,749858
2018-06-17,19.074,19.18,19.0,0.17999999999999972,0.129999999999999,19.296,19.48,19.14,0.33999999999999986,0.21999999999999886,18.932,19.01,18.89,0.120000000000001,0.05999999999999872,19.084,19.27,18.97,0.3000000000000007,-0.1999999999999993,3943414,6332443,2518053,3814390,3159840
2018-06-24,18.87,18.96,18.74,0.22000000000000242,0.07000000000000028,19.03,19.2,18.92,0.2799999999999976,0.10999999999999943,18.706,18.89,18.57,0.3200000000000003,0.19000000000000128,18.86,18.98,18.75,0.23000000000000043,0.19000000000000128,4775552,6929329,3580446,3348883,2028499
2018-07-01,19.0975,19.33,18.85,0.4799999999999969,0.4799999999999969,19.3375,19.54,19.16,0.379999999999999,0.379999999999999,18.99,19.2,18.79,0.41000000000000014,0.41000000000000014,19.2375,19.45,19.1,0.34999999999999787,0.34999999999999787,2596837,3041408,1911107,1130301,-260997
2018-07-08,19.404,19.55,19.05,0.5,-0.4399999999999977,19.564,19.74,19.41,0.3299999999999983,-0.3299999999999983,19.154,19.37,18.96,0.41000000000000014,-0.3200000000000003,19.372,19.64,19.15,0.490000000000002,-0.35999999999999943,3881211,5162074,2962521,2199553,-412748
2018-07-15,19.654,19.93,19.35,0.5799999999999983,0.4499999999999993,19.862,20.11,19.55,0.5599999999999987,0.379999999999999,19.528,19.71,19.31,0.40000000000000213,0.33000000000000185,19.712,19.97,19.4,0.5700000000000003,0.4400000000000013,4087684,5402176,2872941,2529235,2319187
2018-07-22,18.483999999999998,19.77,17.13,2.6400000000000006,-1.8200000000000003,18.812,20.1,17.88,2.2200000000000024,-1.870000000000001,17.878,19.51,17.1,2.41,-1.6400000000000006,18.169999999999998,19.81,17.22,2.59,-1.759999999999998,11620085,21084978,5492986,15591992,1781749
2018-07-29,17.83,17.99,17.49,0.5,-0.17999999999999972,18.106,18.3,17.84,0.46000000000000085,0.1999999999999993,17.676,17.86,17.37,0.48999999999999844,-0.05000000000000071,17.904,18.25,17.55,0.6999999999999993,0.33999999999999986,5890418,6996370,4908689,2087681,1130432
2018-08-05,18.366,18.48,18.3,0.17999999999999972,0.09999999999999787,18.524,18.66,18.41,0.25,0.0799999999999983,18.254,18.43,18.12,0.3099999999999987,-0.14999999999999858,18.394000000000002,18.5,18.21,0.28999999999999915,0.09999999999999787,3690812,4746579,2222608,2523971,-480484
2018-08-12,18.439999999999998,18.65,18.2,0.4499999999999993,0.16999999999999815,18.63,18.86,18.41,0.4499999999999993,0.379999999999999,18.296,18.6,18.08,0.5200000000000031,0.5200000000000031,18.490000000000002,18.8,18.17,0.629999999999999,0.629999999999999,3902856,4675839,2790778,1885061,-1704222
2018-08-19,18.94,19.29,18.55,0.7399999999999984,-0.2699999999999996,19.174,19.46,18.72,0.740000000000002,-0.6799999999999997,18.856,19.25,18.44,0.8099999999999987,-0.379999999999999,19.008,19.3,18.63,0.6700000000000017,-0.6300000000000026,3654118,4559669,2869800,1689869,-847276
2018-08-26,18.95,19.22,18.61,0.6099999999999994,0.5100000000000016,19.158,19.3,18.74,0.5600000000000023,0.4700000000000024,18.852,19.1,18.6,0.5,0.3999999999999986,19.014,19.21,18.61,0.6000000000000014,0.46999999999999886,5855154,7253159,3169630,4083529,-4083529
2018-09-02,19.11,19.26,18.94,0.3200000000000003,-0.17999999999999972,19.2975,19.45,19.16,0.28999999999999915,-0.23000000000000043,18.8925,19.06,18.75,0.3099999999999987,-0.3099999999999987,19.0125,19.22,18.8,0.41999999999999815,-0.41999999999999815,5316199,7853284,3823070,4030214,-532319
2018-09-09,19.032,19.23,18.87,0.35999999999999943,0.35999999999999943,19.23,19.39,19.13,0.26000000000000156,0.21000000000000085,18.93,19.07,18.79,0.28000000000000114,0.28000000000000114,19.086,19.22,18.97,0.25,0.16000000000000014,3016062,4067775,2527637,1540138,-899434
2018-09-16,19.658,19.98,19.12,0.8599999999999994,0.7799999999999976,19.978,20.14,19.82,0.3200000000000003,0.3100000000000023,19.564,19.87,19.11,0.7600000000000016,0.7600000000000016,19.814,19.91,19.64,0.2699999999999996,0.25,3640383,5617489,2506266,3111223,1512070
2018-09-23,19.482,19.93,19.25,0.6799999999999997,-0.5599999999999987,19.704,19.93,19.45,0.4800000000000004,-0.16000000000000014,19.242,19.33,19.17,0.1599999999999966,0.0799999999999983,19.34,19.49,19.17,0.31999999999999673,-0.129999999999999,4407094,5990418,3613967,2376451,2376451
2018-09-30,18.858,19.41,18.48,0.9299999999999997,-0.9299999999999997,18.99,19.49,18.59,0.8999999999999986,-0.8999999999999986,18.506,18.95,18.07,0.879999999999999,-0.879999999999999,18.606,18.99,18.1,0.889999999999997,-0.889999999999997,4730621,5772882,4269717,1503165,-18256
2018-10-07,17.376,18.04,16.55,1.4899999999999984,-1.4899999999999984,17.476,18.22,16.68,1.5399999999999991,-1.5399999999999991,16.778,17.84,16.04,1.8000000000000007,-1.7699999999999996,16.912,17.98,16.21,1.7699999999999996,-1.620000000000001,7598593,10505760,4514840,5990920,2947557
2018-10-14,16.658,17.18,16.33,0.8500000000000014,0.010000000000001563,16.874,17.3,16.56,0.740000000000002,-0.13000000000000256,16.386,16.65,16.26,0.389999999999997,0.03999999999999915,16.614,16.87,16.34,0.5300000000000011,0.03999999999999915,4227715,4964965,3375251,1589714,-1589714
2018-10-21,16.27,16.61,15.93,0.6799999999999997,-0.370000000000001,16.654,16.74,16.52,0.21999999999999886,-0.21999999999999886,15.954,16.45,15.76,0.6899999999999995,-0.5499999999999989,16.35,16.63,15.82,0.8099999999999987,-0.28999999999999915,6100473,10554230,3577775,6976455,-2059560
2018-10-28,16.816,17.33,16.36,0.9699999999999989,0.889999999999997,17.218,17.7,16.67,1.0299999999999976,1.0299999999999976,16.59,17.25,16.01,1.2399999999999984,1.2399999999999984,16.972,17.66,16.16,1.5,1.5,4655073,5500435,3403651,2096784,852974
2018-11-04,17.918,18.12,17.58,0.5400000000000027,0.5400000000000027,18.194,18.5,17.87,0.629999999999999,0.629999999999999,17.79,17.98,17.53,0.4499999999999993,0.4499999999999993,18.05,18.23,17.86,0.370000000000001,0.240000000000002,4535587,6733776,3262417,3471359,1768406
2018-11-11,18.186,18.38,18.01,0.36999999999999744,-0.29999999999999716,18.312,18.48,18.15,0.33000000000000185,-0.20000000000000284,17.918,18.1,17.72,0.38000000000000256,-0.1999999999999993,18.114,18.21,17.99,0.22000000000000242,0.0400000000000027,5074427,6498141,3828960,2669181,-2194586
2018-11-18,17.810000000000002,18.16,17.48,0.6799999999999997,0.23999999999999844,18.177500000000002,18.53,17.94,0.5899999999999999,0.5800000000000018,17.685,18.15,17.36,0.7899999999999991,0.5599999999999987,17.9325,18.35,17.6,0.75,0.620000000000001,2851935,5011565,1418350,3593215,-3593215
2018-11-25,18.774,19.1,18.5,0.6000000000000014,0.6000000000000014,19.086,19.57,18.68,0.8900000000000006,0.8900000000000006,18.656,18.99,18.35,0.639999999999997,0.639999999999997,18.956,19.52,18.5,1.0199999999999996,1.0199999999999996,4651765,5937451,3985729,1951722,1951722
2018-12-02,18.8525,19.52,18.3,1.2199999999999989,-1.2199999999999989,19.1175,19.72,18.54,1.1799999999999997,-1.1799999999999997,18.3825,19.11,17.71,1.3999999999999986,-1.3999999999999986,18.68,19.24,17.89,1.3499999999999979,-1.3499999999999979,5633787,6978566,4813542,2165024,1180062
2018-12-09,17.772,18.13,17.09,1.0399999999999991,-0.8000000000000007,17.948,18.23,17.41,0.8200000000000003,-0.6699999999999982,17.398,17.83,16.8,1.0299999999999976,-0.7399999999999984,17.524,17.95,16.83,1.120000000000001,-1.120000000000001,6705893,11099765,4220744,6879021,3045867
2018-12-16,16.578,16.82,16.09,0.7300000000000004,-0.7300000000000004,16.708,16.99,16.19,0.7999999999999972,-0.6799999999999997,16.142,16.56,15.51,1.049999999999999,-0.8699999999999992,16.314,16.79,15.53,1.2599999999999998,-0.9900000000000002,5857100,7834445,3141178,4693267,1972932
2018-12-23,15.715,16.06,15.31,0.7499999999999982,0.4599999999999991,16.005,16.2,15.7,0.5,0.5,15.415,15.82,15.19,0.6300000000000008,0.6300000000000008,15.8125,16.07,15.19,0.8800000000000008,0.8100000000000005,3362738,3708594,2547223,1161371,942738
2018-12-30,16.0,16.14,15.8,0.33999999999999986,0.08999999999999986,16.35,16.78,16.07,0.7100000000000009,0.5100000000000016,15.7425,16.08,15.29,0.7899999999999991,0.1399999999999988,16.185,16.55,15.93,0.620000000000001,0.490000000000002,4414729,6430809,2589417,3841392,869580
2019-01-06,16.716,17.08,16.16,0.9199999999999982,0.4399999999999977,17.134,17.34,16.93,0.41000000000000014,0.3999999999999986,16.566,16.95,16.09,0.8599999999999994,0.5500000000000007,17.034,17.25,16.69,0.5599999999999987,0.5599999999999987,4258318,7406281,2681789,4724492,-507186
