Date,OIS_Open_average,OIS_Open_max,OIS_Open_min,OIS_Open_volatility,OIS_Open_change,OIS_High_average,OIS_High_max,OIS_High_min,OIS_High_volatility,OIS_High_change,OIS_Low_average,OIS_Low_max,OIS_Low_min,OIS_Low_volatility,OIS_Low_change,OIS_Close_average,OIS_Close_max,OIS_Close_min,OIS_Close_volatility,OIS_Close_change,OIS_Volume_average,OIS_Volume_max,OIS_Volume_min,OIS_Volume_volatility,OIS_Volume_change
2018-01-14,33.26,34.05,32.2,1.8499999999999943,-1.1499999999999986,33.784,34.72,32.95,1.769999999999996,-1.1700000000000017,32.71,33.3,32.08,1.2199999999999989,-0.6799999999999997,33.13,33.6,32.45,1.1499999999999986,0.10000000000000142,715928,1025122,510334,514788,-320971
2018-01-21,33.15,33.55,32.35,1.1999999999999957,-1.1999999999999957,33.449999999999996,33.9,32.65,1.25,-1.25,32.44,32.95,31.7,1.2500000000000036,-0.9499999999999993,32.87,33.5,32.25,1.25,-1.1000000000000014,867580,1609889,319268,1290621,264742
2018-01-28,31.79,32.8,30.55,2.2499999999999964,-1.25,32.458,33.24,31.35,1.8900000000000006,-1.6499999999999986,31.0,31.7,29.45,2.25,-1.9000000000000021,31.54,32.8,29.6,3.1999999999999957,-3.1999999999999957,712180,1305060,474474,830586,-634381
2018-02-04,29.03,30.2,27.95,2.25,-1.0,29.58,30.65,28.45,2.1999999999999993,-2.1999999999999993,28.099999999999998,29.3,26.65,2.650000000000002,-1.5500000000000007,28.71,30.25,27.55,2.6999999999999993,-2.1499999999999986,688766,918727,515328,403399,-237328
2018-02-11,27.8125,29.5,26.75,2.75,-1.0,28.8625,30.3,27.7,2.6000000000000014,-0.6500000000000021,27.07,27.6,26.65,0.9500000000000028,-0.9500000000000028,27.675,28.75,26.95,1.8000000000000007,-0.3999999999999986,1322952,1798994,1003708,795286,183650
2018-02-18,26.7,27.45,26.05,1.3999999999999986,-0.8499999999999979,27.233999999999998,27.95,26.45,1.5,-1.1999999999999993,26.266000000000002,27.18,25.75,1.4299999999999997,-1.129999999999999,26.55,27.25,26.0,1.25,-0.6499999999999986,1487141,3860105,650596,3209509,288353
2018-02-25,25.2,26.5,24.5,2.0,-1.8999999999999986,25.736,27.0,24.95,2.0500000000000007,-1.25,24.386,25.45,23.65,1.8000000000000007,-1.3000000000000007,25.03,25.55,24.6,0.9499999999999993,-0.1999999999999993,1666186,2124492,1344334,780158,-81720
2018-03-04,25.7,26.15,25.1,1.0499999999999972,0.6499999999999986,26.12,26.45,25.7,0.75,0.05000000000000071,25.35,25.8,24.8,1.0,0.6500000000000021,25.82,26.35,25.4,0.9500000000000028,0.9500000000000028,1058453,2287478,547536,1739942,-1739942
2018-03-11,25.580000000000002,26.35,24.65,1.7000000000000028,-1.3500000000000014,25.89,26.7,25.2,1.5,-1.5,24.814,25.62,24.2,1.4200000000000017,-1.4200000000000017,25.17,25.85,24.55,1.3000000000000007,-1.3000000000000007,1008767,1777762,686565,1091197,-151977
2018-03-18,25.4,26.0,24.7,1.3000000000000007,1.1999999999999993,26.126,26.7,25.1,1.5999999999999979,1.5999999999999979,25.05,25.4,24.65,0.75,0.75,25.74,26.6,24.9,1.7000000000000028,1.7000000000000028,1060332,1308528,744711,563817,563817
