Date,ASGN_stock_Open_average,ASGN_stock_Open_max,ASGN_stock_Open_min,ASGN_stock_Open_volatility,ASGN_stock_Open_change,ASGN_stock_High_average,ASGN_stock_High_max,ASGN_stock_High_min,ASGN_stock_High_volatility,ASGN_stock_High_change,ASGN_stock_Low_average,ASGN_stock_Low_max,ASGN_stock_Low_min,ASGN_stock_Low_volatility,ASGN_stock_Low_change,ASGN_stock_Close_average,ASGN_stock_Close_max,ASGN_stock_Close_min,ASGN_stock_Close_volatility,ASGN_stock_Close_change,ASGN_stock_Volume_average,ASGN_stock_Volume_max,ASGN_stock_Volume_min,ASGN_stock_Volume_volatility,ASGN_stock_Volume_change
2018-01-14,67.3925,68.08,67.06,1.019999999999996,-0.15000000000000568,68.21000000000001,68.51,67.63,0.8800000000000097,0.8800000000000097,66.5675,67.14,66.22,0.9200000000000017,0.9200000000000017,67.635,68.4,66.36,2.0400000000000063,2.0400000000000063,183398,235149,125685,109464,-50429
2018-01-21,68.648,69.0,68.25,0.75,0.730000000000004,69.176,70.83,68.29,2.539999999999992,2.539999999999992,67.894,68.59,67.57,1.0200000000000102,1.0200000000000102,68.978,70.8,68.19,2.6099999999999994,2.6099999999999994,188906,283713,111533,172180,138799
2018-01-28,72.464,77.05,69.62,7.429999999999993,4.820000000000007,74.706,77.68,70.31,7.3700000000000045,5.839999999999989,71.43599999999999,75.0,68.56,6.439999999999998,3.9200000000000017,73.46,76.57,68.88,7.689999999999998,4.760000000000005,562336,1013178,234803,778375,279846
2018-02-04,72.724,74.85,70.95,3.8999999999999915,-3.8999999999999915,74.06,76.19,71.79,4.3999999999999915,-4.3999999999999915,70.954,72.82,68.15,4.6699999999999875,-4.6699999999999875,72.028,74.2,70.04,4.159999999999997,-2.8699999999999903,378703,445288,305211,140077,48626
2018-02-11,72.988,75.96,70.47,5.489999999999995,4.590000000000003,74.69,76.71,72.63,4.079999999999998,4.079999999999998,72.04,74.73,69.77,4.960000000000008,4.960000000000008,74.002,75.5,71.95,3.549999999999997,3.5,298930,372123,207198,164925,85200
2018-02-18,76.875,78.59,75.03,3.5600000000000023,3.5600000000000023,78.28999999999999,78.92,77.03,1.8900000000000006,1.789999999999992,76.445,77.5,74.71,2.7900000000000063,2.7900000000000063,77.55250000000001,78.79,76.23,2.5600000000000023,2.5600000000000023,276087,329635,213327,116308,-95172
2018-02-25,77.852,79.2,76.29,2.9099999999999966,-2.529999999999987,79.04,79.71,77.94,1.769999999999996,-0.6700000000000017,76.654,77.81,75.41,2.4000000000000057,-2.240000000000009,77.872,78.85,76.69,2.1599999999999966,-0.0799999999999983,347257,453182,292049,161133,4026
2018-03-04,80.24,82.83,77.91,4.920000000000002,4.920000000000002,81.792,85.15,78.67,6.480000000000004,6.480000000000004,79.518,82.3,77.03,5.269999999999996,5.269999999999996,81.496,84.9,78.19,6.710000000000008,6.710000000000008,319863,391980,261495,130485,39262
2018-03-11,83.674,84.99,82.93,2.059999999999988,-1.1999999999999886,84.726,85.93,83.63,2.3000000000000114,0.37000000000000455,82.518,83.13,82.02,1.1099999999999994,0.7099999999999937,83.438,85.15,82.49,2.660000000000011,2.660000000000011,381126,802449,221768,580681,526900
2018-03-18,83.92,84.94,82.24,2.700000000000003,-2.700000000000003,84.744,86.13,82.82,3.3100000000000023,-2.1200000000000045,82.174,83.95,79.23,4.719999999999999,-3.4099999999999966,82.92,85.53,79.28,6.25,-4.090000000000003,303164,368497,227146,141351,25630
