Date,Franklin FTSE Brazil_Open_average,Franklin FTSE Brazil_Open_max,Franklin FTSE Brazil_Open_min,Franklin FTSE Brazil_Open_volatility,Franklin FTSE Brazil_Open_change,Franklin FTSE Brazil_High_average,Franklin FTSE Brazil_High_max,Franklin FTSE Brazil_High_min,Franklin FTSE Brazil_High_volatility,Franklin FTSE Brazil_High_change,Franklin FTSE Brazil_Low_average,Franklin FTSE Brazil_Low_max,Franklin FTSE Brazil_Low_min,Franklin FTSE Brazil_Low_volatility,Franklin FTSE Brazil_Low_change,Franklin FTSE Brazil_Close_average,Franklin FTSE Brazil_Close_max,Franklin FTSE Brazil_Close_min,Franklin FTSE Brazil_Close_volatility,Franklin FTSE Brazil_Close_change
2018-09-16,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0,20.93,20.93,20.93,0.0,0.0
2018-09-23,21.02,21.02,21.02,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.02,21.02,21.02,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2018-09-30,24.55,24.55,24.55,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2018-10-07,23.95,23.95,23.95,0.0,0.0,24.11,24.11,24.11,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2018-10-14,24.77,24.77,24.77,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2018-10-21,25.76,25.76,25.76,0.0,0.0,25.77,25.77,25.77,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-10-28,25.82,25.82,25.82,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.74,25.74,25.74,0.0,0.0
2018-11-04,24.4,24.4,24.4,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2018-11-11,24.79,24.79,24.79,0.0,0.0,25.2,25.2,25.2,0.0,0.0,24.79,24.79,24.79,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2018-11-18,23.83,23.83,23.83,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-11-25,25.41,25.41,25.41,0.0,0.0,25.42,25.42,25.42,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2018-12-02,23.86,23.86,23.86,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2018-12-09,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2018-12-16,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.72,22.72,22.72,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2018-12-23,23.85,23.85,23.85,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2018-12-30,26.0,26.0,26.0,0.0,0.0,26.04,26.04,26.04,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2019-01-06,26.42,26.42,26.42,0.0,0.0,26.9,26.9,26.9,0.0,0.0,26.4,26.4,26.4,0.0,0.0,26.71,26.71,26.71,0.0,0.0
2019-01-13,26.88,26.88,26.88,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.88,26.88,26.88,0.0,0.0
2019-01-20,26.38,26.38,26.38,0.0,0.0,26.67,26.67,26.67,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.55,26.55,26.55,0.0,0.0
2019-01-27,27.69,27.69,27.69,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.69,27.69,27.69,0.0,0.0,28.1,28.1,28.1,0.0,0.0
2019-02-03,26.33,26.33,26.33,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.36,26.36,26.36,0.0,0.0
2019-02-10,27.64,27.64,27.64,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.59,27.59,27.59,0.0,0.0,27.59,27.59,27.59,0.0,0.0
2019-02-17,27.41,27.41,27.41,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.28,27.28,27.28,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2019-02-24,26.09,26.09,26.09,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.28,26.28,26.28,0.0,0.0
2019-03-03,26.37,26.37,26.37,0.0,0.0,26.66,26.66,26.66,0.0,0.0,26.37,26.37,26.37,0.0,0.0,26.66,26.66,26.66,0.0,0.0
2019-03-10,27.22,27.22,27.22,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-03-17,25.3,25.3,25.3,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2019-03-24,25.91,25.91,25.91,0.0,0.0,26.02,26.02,26.02,0.0,0.0,25.91,25.91,25.91,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2019-03-31,26.23,26.23,26.23,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.16,26.16,26.16,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-04-07,25.36,25.36,25.36,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2019-04-14,25.17,25.17,25.17,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-04-21,25.88,25.88,25.88,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.63,25.63,25.63,0.0,0.0,25.63,25.63,25.63,0.0,0.0
2019-04-28,25.01,25.01,25.01,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-05-05,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2019-05-12,23.35,23.35,23.35,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2019-05-19,24.65,24.65,24.65,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2019-05-26,26.28,26.28,26.28,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2019-06-02,26.31,26.31,26.31,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.44,26.44,26.44,0.0,0.0
2019-06-09,26.2,26.2,26.2,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.03,26.03,26.03,0.0,0.0
2019-06-16,27.59,27.59,27.59,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2019-06-23,27.73,27.73,27.73,0.0,0.0,27.79,27.79,27.79,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.37,27.37,27.37,0.0,0.0
2019-06-30,28.28,28.28,28.28,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.43,28.43,28.43,0.0,0.0
2019-07-07,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.61,28.61,28.61,0.0,0.0
2019-07-14,28.72,28.72,28.72,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-07-21,27.97,27.97,27.97,0.0,0.0,28.25,28.25,28.25,0.0,0.0,27.97,27.97,27.97,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-07-28,26.46,26.46,26.46,0.0,0.0,26.46,26.46,26.46,0.0,0.0,25.99,25.99,25.99,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-08-04,26.32,26.32,26.32,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-08-11,25.83,25.83,25.83,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.27,25.27,25.27,0.0,0.0
2019-08-18,23.98,23.98,23.98,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-08-25,25.35,25.35,25.35,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-09-01,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2019-09-08,26.05,26.05,26.05,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.18,26.18,26.18,0.0,0.0
2019-09-15,25.88,25.88,25.88,0.0,0.0,25.93,25.93,25.93,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.93,25.93,25.93,0.0,0.0
2019-09-22,26.07,26.07,26.07,0.0,0.0,26.15,26.15,26.15,0.0,0.0,26.06,26.06,26.06,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2019-09-29,26.08,26.08,26.08,0.0,0.0,26.08,26.08,26.08,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2019-10-06,26.07,26.07,26.07,0.0,0.0,26.12,26.12,26.12,0.0,0.0,26.07,26.07,26.07,0.0,0.0,26.12,26.12,26.12,0.0,0.0
2019-10-13,26.2,26.2,26.2,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.52,26.52,26.52,0.0,0.0
2019-10-20,28.0,28.0,28.0,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.03,28.03,28.03,0.0,0.0
2019-10-27,28.13,28.13,28.13,0.0,0.0,28.2,28.2,28.2,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2019-11-03,26.97,26.97,26.97,0.0,0.0,27.13,27.13,27.13,0.0,0.0,26.97,26.97,26.97,0.0,0.0,27.07,27.07,27.07,0.0,0.0
2019-11-10,26.59,26.59,26.59,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-11-17,26.8,26.8,26.8,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.64,26.64,26.64,0.0,0.0,26.64,26.64,26.64,0.0,0.0
2019-11-24,26.78,26.78,26.78,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2019-12-01,27.69,27.69,27.69,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.69,27.69,27.69,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-12-08,28.2,28.2,28.2,0.0,0.0,28.24,28.24,28.24,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2019-12-15,28.78,28.78,28.78,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2019-12-22,29.33,29.33,29.33,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.05,29.05,29.05,0.0,0.0
2019-12-29,29.55,29.55,29.55,0.0,0.0,29.64,29.64,29.64,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.61,29.61,29.61,0.0,0.0
