Date,U.S. 1Y_Open_average,U.S. 1Y_Open_max,U.S. 1Y_Open_min,U.S. 1Y_Open_volatility,U.S. 1Y_Open_change,U.S. 1Y_High_average,U.S. 1Y_High_max,U.S. 1Y_High_min,U.S. 1Y_High_volatility,U.S. 1Y_High_change,U.S. 1Y_Low_average,U.S. 1Y_Low_max,U.S. 1Y_Low_min,U.S. 1Y_Low_volatility,U.S. 1Y_Low_change,U.S. 1Y_Close_average,U.S. 1Y_Close_max,U.S. 1Y_Close_min,U.S. 1Y_Close_volatility,U.S. 1Y_Close_change
2018-01-14,1.771,1.771,1.771,0.0,0.0,1.794,1.794,1.794,0.0,0.0,1.771,1.771,1.771,0.0,0.0,1.781,1.781,1.781,0.0,0.0
2018-01-21,1.776,1.776,1.776,0.0,0.0,1.804,1.804,1.804,0.0,0.0,1.77,1.77,1.77,0.0,0.0,1.781,1.781,1.781,0.0,0.0
2018-01-28,1.871,1.871,1.871,0.0,0.0,1.876,1.876,1.876,0.0,0.0,1.839,1.839,1.839,0.0,0.0,1.858,1.858,1.858,0.0,0.0
2018-02-04,1.881,1.881,1.881,0.0,0.0,1.935,1.935,1.935,0.0,0.0,1.881,1.881,1.881,0.0,0.0,1.925,1.925,1.925,0.0,0.0
2018-02-11,1.984,1.984,1.984,0.0,0.0,1.984,1.984,1.984,0.0,0.0,1.979,1.979,1.979,0.0,0.0,1.979,1.979,1.979,0.0,0.0
2018-02-18,2.01,2.01,2.01,0.0,0.0,2.036,2.036,2.036,0.0,0.0,2.005,2.005,2.005,0.0,0.0,2.015,2.015,2.015,0.0,0.0
2018-02-25,2.048,2.048,2.048,0.0,0.0,2.064,2.064,2.064,0.0,0.0,2.043,2.043,2.043,0.0,0.0,2.053,2.053,2.053,0.0,0.0
2018-03-04,2.042,2.042,2.042,0.0,0.0,2.042,2.042,2.042,0.0,0.0,2.0269999999999997,2.0269999999999997,2.0269999999999997,0.0,0.0,2.029,2.029,2.029,0.0,0.0
2018-03-11,2.052,2.052,2.052,0.0,0.0,2.073,2.073,2.073,0.0,0.0,2.052,2.052,2.052,0.0,0.0,2.068,2.068,2.068,0.0,0.0
2018-03-18,2.036,2.036,2.036,0.0,0.0,2.075,2.075,2.075,0.0,0.0,2.026,2.026,2.026,0.0,0.0,2.033,2.033,2.033,0.0,0.0
2018-03-25,2.0980000000000003,2.0980000000000003,2.0980000000000003,0.0,0.0,2.103,2.103,2.103,0.0,0.0,2.077,2.077,2.077,0.0,0.0,2.085,2.085,2.085,0.0,0.0
2018-04-01,2.048,2.048,2.048,0.0,0.0,2.1,2.1,2.1,0.0,0.0,2.048,2.048,2.048,0.0,0.0,2.066,2.066,2.066,0.0,0.0
2018-04-08,2.094,2.094,2.094,0.0,0.0,2.12,2.12,2.12,0.0,0.0,2.094,2.094,2.094,0.0,0.0,2.11,2.11,2.11,0.0,0.0
2018-04-15,2.201,2.201,2.201,0.0,0.0,2.219,2.219,2.219,0.0,0.0,2.195,2.195,2.195,0.0,0.0,2.2159999999999997,2.2159999999999997,2.2159999999999997,0.0,0.0
2018-04-22,2.247,2.247,2.247,0.0,0.0,2.265,2.265,2.265,0.0,0.0,2.237,2.237,2.237,0.0,0.0,2.239,2.239,2.239,0.0,0.0
2018-04-29,2.2359999999999998,2.2359999999999998,2.2359999999999998,0.0,0.0,2.246,2.246,2.246,0.0,0.0,2.2359999999999998,2.2359999999999998,2.2359999999999998,0.0,0.0,2.241,2.241,2.241,0.0,0.0
2018-05-06,2.259,2.259,2.259,0.0,0.0,2.28,2.28,2.28,0.0,0.0,2.256,2.256,2.256,0.0,0.0,2.266,2.266,2.266,0.0,0.0
2018-05-13,2.287,2.287,2.287,0.0,0.0,2.329,2.329,2.329,0.0,0.0,2.287,2.287,2.287,0.0,0.0,2.323,2.323,2.323,0.0,0.0
2018-05-20,2.2569999999999997,2.2569999999999997,2.2569999999999997,0.0,0.0,2.2569999999999997,2.2569999999999997,2.2569999999999997,0.0,0.0,2.255,2.255,2.255,0.0,0.0,2.255,2.255,2.255,0.0,0.0
2018-05-27,2.267,2.267,2.267,0.0,0.0,2.293,2.293,2.293,0.0,0.0,2.244,2.244,2.244,0.0,0.0,2.291,2.291,2.291,0.0,0.0
2018-06-03,2.298,2.298,2.298,0.0,0.0,2.311,2.311,2.311,0.0,0.0,2.293,2.293,2.293,0.0,0.0,2.3080000000000003,2.3080000000000003,2.3080000000000003,0.0,0.0
2018-06-10,2.313,2.313,2.313,0.0,0.0,2.326,2.326,2.326,0.0,0.0,2.305,2.305,2.305,0.0,0.0,2.323,2.323,2.323,0.0,0.0
2018-06-17,2.3280000000000003,2.3280000000000003,2.3280000000000003,0.0,0.0,2.339,2.339,2.339,0.0,0.0,2.32,2.32,2.32,0.0,0.0,2.326,2.326,2.326,0.0,0.0
2018-06-24,2.32,2.32,2.32,0.0,0.0,2.333,2.333,2.333,0.0,0.0,2.32,2.32,2.32,0.0,0.0,2.327,2.327,2.327,0.0,0.0
2018-07-01,2.3080000000000003,2.3080000000000003,2.3080000000000003,0.0,0.0,2.327,2.327,2.327,0.0,0.0,2.3080000000000003,2.3080000000000003,2.3080000000000003,0.0,0.0,2.324,2.324,2.324,0.0,0.0
2018-07-08,2.347,2.347,2.347,0.0,0.0,2.371,2.371,2.371,0.0,0.0,2.347,2.347,2.347,0.0,0.0,2.3680000000000003,2.3680000000000003,2.3680000000000003,0.0,0.0
2018-07-15,2.3890000000000002,2.3890000000000002,2.3890000000000002,0.0,0.0,2.415,2.415,2.415,0.0,0.0,2.386,2.386,2.386,0.0,0.0,2.407,2.407,2.407,0.0,0.0
2018-07-22,2.401,2.401,2.401,0.0,0.0,2.43,2.43,2.43,0.0,0.0,2.401,2.401,2.401,0.0,0.0,2.414,2.414,2.414,0.0,0.0
2018-07-29,2.418,2.418,2.418,0.0,0.0,2.426,2.426,2.426,0.0,0.0,2.418,2.418,2.418,0.0,0.0,2.418,2.418,2.418,0.0,0.0
2018-08-05,2.407,2.407,2.407,0.0,0.0,2.418,2.418,2.418,0.0,0.0,2.399,2.399,2.399,0.0,0.0,2.407,2.407,2.407,0.0,0.0
2018-08-12,2.425,2.425,2.425,0.0,0.0,2.438,2.438,2.438,0.0,0.0,2.425,2.425,2.425,0.0,0.0,2.425,2.425,2.425,0.0,0.0
2018-08-19,2.435,2.435,2.435,0.0,0.0,2.445,2.445,2.445,0.0,0.0,2.435,2.435,2.435,0.0,0.0,2.4459999999999997,2.4459999999999997,2.4459999999999997,0.0,0.0
2018-08-26,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0
2018-09-02,2.5069999999999997,2.5069999999999997,2.5069999999999997,0.0,0.0,2.517,2.517,2.517,0.0,0.0,2.504,2.504,2.504,0.0,0.0,2.512,2.512,2.512,0.0,0.0
2018-09-09,2.562,2.562,2.562,0.0,0.0,2.5669999999999997,2.5669999999999997,2.5669999999999997,0.0,0.0,2.562,2.562,2.562,0.0,0.0,2.565,2.565,2.565,0.0,0.0
2018-09-16,2.58,2.58,2.58,0.0,0.0,2.585,2.585,2.585,0.0,0.0,2.572,2.572,2.572,0.0,0.0,2.577,2.577,2.577,0.0,0.0
2018-09-23,2.571,2.571,2.571,0.0,0.0,2.5810000000000004,2.5810000000000004,2.5810000000000004,0.0,0.0,2.571,2.571,2.571,0.0,0.0,2.5789999999999997,2.5789999999999997,2.5789999999999997,0.0,0.0
2018-09-30,2.62,2.62,2.62,0.0,0.0,2.62,2.62,2.62,0.0,0.0,2.62,2.62,2.62,0.0,0.0,2.62,2.62,2.62,0.0,0.0
2018-10-07,2.6460000000000004,2.6460000000000004,2.6460000000000004,0.0,0.0,2.665,2.665,2.665,0.0,0.0,2.6460000000000004,2.6460000000000004,2.6460000000000004,0.0,0.0,2.665,2.665,2.665,0.0,0.0
2018-10-14,2.6719999999999997,2.6719999999999997,2.6719999999999997,0.0,0.0,2.6719999999999997,2.6719999999999997,2.6719999999999997,0.0,0.0,2.6639999999999997,2.6639999999999997,2.6639999999999997,0.0,0.0,2.6660000000000004,2.6660000000000004,2.6660000000000004,0.0,0.0
2018-10-21,2.6289999999999996,2.6289999999999996,2.6289999999999996,0.0,0.0,2.6519999999999997,2.6519999999999997,2.6519999999999997,0.0,0.0,2.6210000000000004,2.6210000000000004,2.6210000000000004,0.0,0.0,2.642,2.642,2.642,0.0,0.0
2018-10-28,2.675,2.675,2.675,0.0,0.0,2.685,2.685,2.685,0.0,0.0,2.667,2.667,2.667,0.0,0.0,2.6830000000000003,2.6830000000000003,2.6830000000000003,0.0,0.0
2018-11-04,2.728,2.728,2.728,0.0,0.0,2.728,2.728,2.728,0.0,0.0,2.728,2.728,2.728,0.0,0.0,2.728,2.728,2.728,0.0,0.0
2018-11-11,2.6660000000000004,2.6660000000000004,2.6660000000000004,0.0,0.0,2.677,2.677,2.677,0.0,0.0,2.656,2.656,2.656,0.0,0.0,2.659,2.659,2.659,0.0,0.0
2018-11-18,2.6710000000000003,2.6710000000000003,2.6710000000000003,0.0,0.0,2.679,2.679,2.679,0.0,0.0,2.668,2.668,2.668,0.0,0.0,2.676,2.676,2.676,0.0,0.0
2018-11-25,2.68,2.68,2.68,0.0,0.0,2.7089999999999996,2.7089999999999996,2.7089999999999996,0.0,0.0,2.68,2.68,2.68,0.0,0.0,2.707,2.707,2.707,0.0,0.0
2018-12-02,2.678,2.678,2.678,0.0,0.0,2.688,2.688,2.688,0.0,0.0,2.675,2.675,2.675,0.0,0.0,2.6889999999999996,2.6889999999999996,2.6889999999999996,0.0,0.0
2018-12-09,2.677,2.677,2.677,0.0,0.0,2.677,2.677,2.677,0.0,0.0,2.653,2.653,2.653,0.0,0.0,2.659,2.659,2.659,0.0,0.0
2018-12-16,2.634,2.634,2.634,0.0,0.0,2.634,2.634,2.634,0.0,0.0,2.5860000000000003,2.5860000000000003,2.5860000000000003,0.0,0.0,2.6069999999999998,2.6069999999999998,2.6069999999999998,0.0,0.0
2018-12-23,2.575,2.575,2.575,0.0,0.0,2.612,2.612,2.612,0.0,0.0,2.575,2.575,2.575,0.0,0.0,2.6010000000000004,2.6010000000000004,2.6010000000000004,0.0,0.0
2018-12-30,2.562,2.562,2.562,0.0,0.0,2.583,2.583,2.583,0.0,0.0,2.546,2.546,2.546,0.0,0.0,2.575,2.575,2.575,0.0,0.0
2019-01-06,2.595,2.595,2.595,0.0,0.0,2.595,2.595,2.595,0.0,0.0,2.5639999999999996,2.5639999999999996,2.5639999999999996,0.0,0.0,2.574,2.574,2.574,0.0,0.0
2019-01-13,2.597,2.597,2.597,0.0,0.0,2.597,2.597,2.597,0.0,0.0,2.597,2.597,2.597,0.0,0.0,2.597,2.597,2.597,0.0,0.0
2019-01-20,2.596,2.596,2.596,0.0,0.0,2.6039999999999996,2.6039999999999996,2.6039999999999996,0.0,0.0,2.591,2.591,2.591,0.0,0.0,2.5989999999999998,2.5989999999999998,2.5989999999999998,0.0,0.0
2019-01-27,2.557,2.557,2.557,0.0,0.0,2.58,2.58,2.58,0.0,0.0,2.557,2.557,2.557,0.0,0.0,2.5669999999999997,2.5669999999999997,2.5669999999999997,0.0,0.0
2019-02-03,2.524,2.524,2.524,0.0,0.0,2.548,2.548,2.548,0.0,0.0,2.524,2.524,2.524,0.0,0.0,2.545,2.545,2.545,0.0,0.0
2019-02-10,2.545,2.545,2.545,0.0,0.0,2.545,2.545,2.545,0.0,0.0,2.545,2.545,2.545,0.0,0.0,2.545,2.545,2.545,0.0,0.0
2019-02-17,2.541,2.541,2.541,0.0,0.0,2.557,2.557,2.557,0.0,0.0,2.5380000000000003,2.5380000000000003,2.5380000000000003,0.0,0.0,2.5540000000000003,2.5540000000000003,2.5540000000000003,0.0,0.0
2019-02-24,2.544,2.544,2.544,0.0,0.0,2.546,2.546,2.546,0.0,0.0,2.536,2.536,2.536,0.0,0.0,2.541,2.541,2.541,0.0,0.0
2019-03-03,2.519,2.519,2.519,0.0,0.0,2.535,2.535,2.535,0.0,0.0,2.519,2.519,2.519,0.0,0.0,2.532,2.532,2.532,0.0,0.0
2019-03-10,2.513,2.513,2.513,0.0,0.0,2.521,2.521,2.521,0.0,0.0,2.513,2.513,2.513,0.0,0.0,2.516,2.516,2.516,0.0,0.0
2019-03-17,2.444,2.444,2.444,0.0,0.0,2.457,2.457,2.457,0.0,0.0,2.42,2.42,2.42,0.0,0.0,2.428,2.428,2.428,0.0,0.0
2019-03-24,2.395,2.395,2.395,0.0,0.0,2.419,2.419,2.419,0.0,0.0,2.395,2.395,2.395,0.0,0.0,2.416,2.416,2.416,0.0,0.0
2019-03-31,2.426,2.426,2.426,0.0,0.0,2.428,2.428,2.428,0.0,0.0,2.423,2.423,2.423,0.0,0.0,2.4290000000000003,2.4290000000000003,2.4290000000000003,0.0,0.0
2019-04-07,2.4330000000000003,2.4330000000000003,2.4330000000000003,0.0,0.0,2.441,2.441,2.441,0.0,0.0,2.43,2.43,2.43,0.0,0.0,2.436,2.436,2.436,0.0,0.0
2019-04-14,2.443,2.443,2.443,0.0,0.0,2.461,2.461,2.461,0.0,0.0,2.443,2.443,2.443,0.0,0.0,2.4530000000000003,2.4530000000000003,2.4530000000000003,0.0,0.0
2019-04-21,2.408,2.408,2.408,0.0,0.0,2.416,2.416,2.416,0.0,0.0,2.408,2.408,2.408,0.0,0.0,2.411,2.411,2.411,0.0,0.0
2019-04-28,2.381,2.381,2.381,0.0,0.0,2.392,2.392,2.392,0.0,0.0,2.381,2.381,2.381,0.0,0.0,2.3890000000000002,2.3890000000000002,2.3890000000000002,0.0,0.0
2019-05-05,2.367,2.367,2.367,0.0,0.0,2.367,2.367,2.367,0.0,0.0,2.323,2.323,2.323,0.0,0.0,2.3280000000000003,2.3280000000000003,2.3280000000000003,0.0,0.0
2019-05-12,2.335,2.335,2.335,0.0,0.0,2.345,2.345,2.345,0.0,0.0,2.325,2.325,2.325,0.0,0.0,2.345,2.345,2.345,0.0,0.0
2019-05-19,2.329,2.329,2.329,0.0,0.0,2.329,2.329,2.329,0.0,0.0,2.327,2.327,2.327,0.0,0.0,2.327,2.327,2.327,0.0,0.0
2019-05-26,2.226,2.226,2.226,0.0,0.0,2.226,2.226,2.226,0.0,0.0,2.126,2.126,2.126,0.0,0.0,2.137,2.137,2.137,0.0,0.0
2019-06-02,1.99,1.99,1.99,0.0,0.0,2.042,2.042,2.042,0.0,0.0,1.99,1.99,1.99,0.0,0.0,2.026,2.026,2.026,0.0,0.0
2019-06-09,2.0340000000000003,2.0340000000000003,2.0340000000000003,0.0,0.0,2.055,2.055,2.055,0.0,0.0,2.0180000000000002,2.0180000000000002,2.0180000000000002,0.0,0.0,2.0469999999999997,2.0469999999999997,2.0469999999999997,0.0,0.0
