Date,IQ Leaders GTAA Tracker_Open_average,IQ Leaders GTAA Tracker_Open_max,IQ Leaders GTAA Tracker_Open_min,IQ Leaders GTAA Tracker_Open_volatility,IQ Leaders GTAA Tracker_Open_change,IQ Leaders GTAA Tracker_High_average,IQ Leaders GTAA Tracker_High_max,IQ Leaders GTAA Tracker_High_min,IQ Leaders GTAA Tracker_High_volatility,IQ Leaders GTAA Tracker_High_change,IQ Leaders GTAA Tracker_Low_average,IQ Leaders GTAA Tracker_Low_max,IQ Leaders GTAA Tracker_Low_min,IQ Leaders GTAA Tracker_Low_volatility,IQ Leaders GTAA Tracker_Low_change,IQ Leaders GTAA Tracker_Close_average,IQ Leaders GTAA Tracker_Close_max,IQ Leaders GTAA Tracker_Close_min,IQ Leaders GTAA Tracker_Close_volatility,IQ Leaders GTAA Tracker_Close_change
2018-04-15,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2018-04-22,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-04-29,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2018-05-06,24.45,24.45,24.45,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2018-05-13,24.3,24.3,24.3,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2018-05-20,24.22,24.22,24.22,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-05-27,24.22,24.22,24.22,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-06-03,24.39,24.39,24.39,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2018-06-10,24.18,24.18,24.18,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2018-06-17,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-06-24,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-07-01,23.96,23.96,23.96,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2018-07-08,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2018-07-15,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2018-07-22,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-07-29,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2018-08-05,23.86,23.86,23.86,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2018-08-12,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2018-08-19,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2018-08-26,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2018-09-02,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2018-09-09,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2018-09-16,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-09-23,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-09-30,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2018-10-07,23.07,23.07,23.07,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-10-14,23.11,23.11,23.11,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-10-21,22.63,22.63,22.63,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2018-10-28,23.07,23.07,23.07,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.11,23.11,23.11,0.0,0.0
2018-11-04,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2018-11-11,22.86,22.86,22.86,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2018-11-18,22.65,22.65,22.65,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2018-11-25,23.24,23.24,23.24,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2018-12-02,22.47,22.47,22.47,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.35,22.35,22.35,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2018-12-09,22.35,22.35,22.35,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.34,22.34,22.34,0.0,0.0
2018-12-16,21.64,21.64,21.64,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.58,21.58,21.58,0.0,0.0
2018-12-23,22.03,22.03,22.03,0.0,0.0,22.03,22.03,22.03,0.0,0.0,21.95,21.95,21.95,0.0,0.0,21.95,21.95,21.95,0.0,0.0
2018-12-30,22.27,22.27,22.27,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.33,22.33,22.33,0.0,0.0
2019-01-06,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-01-13,22.88,22.88,22.88,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.88,22.88,22.88,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2019-01-20,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.83,22.83,22.83,0.0,0.0
2019-01-27,23.15,23.15,23.15,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2019-02-03,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-02-10,23.4,23.4,23.4,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-02-17,23.64,23.64,23.64,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-02-24,23.62,23.62,23.62,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-03-03,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-03-10,23.87,23.87,23.87,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-03-17,23.52,23.52,23.52,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2019-03-24,23.84,23.84,23.84,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-03-31,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.99,23.99,23.99,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-04-07,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-04-14,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0
2019-04-21,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2019-04-28,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2019-05-05,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-05-12,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-05-19,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-05-26,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-06-02,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-06-09,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2019-06-16,24.07,24.07,24.07,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-06-23,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-06-30,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2019-07-07,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-07-14,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2019-07-21,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-07-28,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-08-04,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-08-11,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-08-18,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0
2019-08-25,23.86,23.86,23.86,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-09-01,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-09-08,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2019-09-15,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2019-09-22,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2019-09-29,23.94,23.94,23.94,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-10-06,24.11,24.11,24.11,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-10-13,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-10-20,24.58,24.58,24.58,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0
2019-10-27,24.85,24.85,24.85,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.84,24.84,24.84,0.0,0.0,24.84,24.84,24.84,0.0,0.0
2019-11-03,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2019-11-10,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-11-17,25.01,25.01,25.01,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-11-24,24.86,24.86,24.86,0.0,0.0,24.91,24.91,24.91,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-12-01,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-12-08,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2019-12-15,25.44,25.44,25.44,0.0,0.0,25.58,25.58,25.58,0.0,0.0,24.0,24.0,24.0,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2019-12-22,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-12-29,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
