Date,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_min,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_volatility,First Trust Asia Pacific Ex-Japan AlphaDEX_Open_change,First Trust Asia Pacific Ex-Japan AlphaDEX_High_average,First Trust Asia Pacific Ex-Japan AlphaDEX_High_max,First Trust Asia Pacific Ex-Japan AlphaDEX_High_min,First Trust Asia Pacific Ex-Japan AlphaDEX_High_volatility,First Trust Asia Pacific Ex-Japan AlphaDEX_High_change,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_min,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_volatility,First Trust Asia Pacific Ex-Japan AlphaDEX_Low_change,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_average,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_max,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_min,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_volatility,First Trust Asia Pacific Ex-Japan AlphaDEX_Close_change
2018-12-23,27.6,27.6,27.6,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.22,27.22,27.22,0.0,0.0
2018-12-30,28.08,28.08,28.08,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.36,28.36,28.36,0.0,0.0
2019-01-06,28.88,28.88,28.88,0.0,0.0,28.88,28.88,28.88,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.86,28.86,28.86,0.0,0.0
2019-01-13,29.34,29.34,29.34,0.0,0.0,29.38,29.38,29.38,0.0,0.0,29.27,29.27,29.27,0.0,0.0,29.27,29.27,29.27,0.0,0.0
2019-01-20,29.48,29.48,29.48,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2019-01-27,29.97,29.97,29.97,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-02-03,30.02,30.02,30.02,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2019-02-10,30.53,30.53,30.53,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-02-17,31.39,31.39,31.39,0.0,0.0,31.4,31.4,31.4,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-02-24,30.9,30.9,30.9,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.61,30.61,30.61,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-03-03,30.08,30.08,30.08,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-03-10,30.67,30.67,30.67,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-03-17,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.06,30.06,30.06,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2019-03-24,30.94,30.94,30.94,0.0,0.0,31.06,31.06,31.06,0.0,0.0,30.94,30.94,30.94,0.0,0.0,30.99,30.99,30.99,0.0,0.0
2019-03-31,30.92,30.92,30.92,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.88,30.88,30.88,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2019-04-07,30.82,30.82,30.82,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.84,30.84,30.84,0.0,0.0
2019-04-14,30.43,30.43,30.43,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.36,30.36,30.36,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-04-21,30.44,30.44,30.44,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2019-04-28,29.28,29.28,29.28,0.0,0.0,29.88,29.88,29.88,0.0,0.0,29.22,29.22,29.22,0.0,0.0,29.88,29.88,29.88,0.0,0.0
2019-05-05,28.57,28.57,28.57,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.28,28.28,28.28,0.0,0.0,28.34,28.34,28.34,0.0,0.0
2019-05-12,28.79,28.79,28.79,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-05-19,28.76,28.76,28.76,0.0,0.0,28.76,28.76,28.76,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0
2019-05-26,28.25,28.25,28.25,0.0,0.0,28.28,28.28,28.28,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-06-02,28.78,28.78,28.78,0.0,0.0,28.94,28.94,28.94,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.92,28.92,28.92,0.0,0.0
2019-06-09,28.42,28.42,28.42,0.0,0.0,28.48,28.48,28.48,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2019-06-16,29.6,29.6,29.6,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.45,29.45,29.45,0.0,0.0
2019-06-23,30.0,30.0,30.0,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2019-06-30,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2019-07-07,29.59,29.59,29.59,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-07-14,29.59,29.59,29.59,0.0,0.0,29.73,29.73,29.73,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2019-07-21,29.39,29.39,29.39,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.24,29.24,29.24,0.0,0.0
2019-07-28,27.18,27.18,27.18,0.0,0.0,27.18,27.18,27.18,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.48,26.48,26.48,0.0,0.0
2019-08-04,26.53,26.53,26.53,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2019-08-11,26.71,26.71,26.71,0.0,0.0,26.74,26.74,26.74,0.0,0.0,26.68,26.68,26.68,0.0,0.0,26.68,26.68,26.68,0.0,0.0
2019-08-18,26.13,26.13,26.13,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2019-08-25,26.69,26.69,26.69,0.0,0.0,26.92,26.92,26.92,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2019-09-01,27.84,27.84,27.84,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2019-09-08,28.29,28.29,28.29,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2019-09-15,27.93,27.93,27.93,0.0,0.0,28.03,28.03,28.03,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2019-09-22,27.33,27.33,27.33,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.33,27.33,27.33,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2019-09-29,27.06,27.06,27.06,0.0,0.0,27.24,27.24,27.24,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2019-10-06,27.32,27.32,27.32,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.33,27.33,27.33,0.0,0.0
2019-10-13,27.25,27.25,27.25,0.0,0.0,27.41,27.41,27.41,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-10-20,27.95,27.95,27.95,0.0,0.0,28.37,28.37,28.37,0.0,0.0,27.81,27.81,27.81,0.0,0.0,28.25,28.25,28.25,0.0,0.0
2019-10-27,28.19,28.19,28.19,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.69,28.69,28.69,0.0,0.0
2019-11-03,28.3,28.3,28.3,0.0,0.0,28.46,28.46,28.46,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2019-11-10,28.13,28.13,28.13,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-11-17,28.26,28.26,28.26,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-11-24,27.65,27.65,27.65,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.76,27.76,27.76,0.0,0.0
2019-12-01,27.82,27.82,27.82,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-12-08,28.14,28.14,28.14,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.23,28.23,28.23,0.0,0.0
2019-12-15,28.3,28.3,28.3,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-12-22,28.44,28.44,28.44,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.44,28.44,28.44,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-12-29,28.07,28.07,28.07,0.0,0.0,28.23,28.23,28.23,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.23,28.23,28.23,0.0,0.0
