Date,BKH_Open_average,BKH_Open_max,BKH_Open_min,BKH_Open_volatility,BKH_Open_change,BKH_High_average,BKH_High_max,BKH_High_min,BKH_High_volatility,BKH_High_change,BKH_Low_average,BKH_Low_max,BKH_Low_min,BKH_Low_volatility,BKH_Low_change,BKH_Close_average,BKH_Close_max,BKH_Close_min,BKH_Close_volatility,BKH_Close_change,BKH_Volume_average,BKH_Volume_max,BKH_Volume_min,BKH_Volume_volatility,BKH_Volume_change
2018-01-14,53.672,54.17,53.11,1.0600000000000023,-0.240000000000002,54.226,54.89,53.73,1.1600000000000037,0.240000000000002,53.156,53.73,52.5,1.2299999999999969,0.12999999999999545,53.74,54.75,53.21,1.5399999999999991,1.1300000000000026,657652,894293,504917,389376,38533
2018-01-21,55.92,57.06,54.74,2.3200000000000003,2.3200000000000003,56.58,57.36,55.86,1.5,1.5,55.296,55.76,54.6,1.1599999999999966,1.1599999999999966,56.108,57.1,55.58,1.5200000000000031,0.19000000000000483,886242,1142097,667356,474741,235930
2018-01-28,55.056,55.86,53.87,1.990000000000002,-1.990000000000002,55.565999999999995,56.36,54.37,1.990000000000002,-1.990000000000002,54.11,55.12,52.34,2.779999999999994,-2.539999999999999,54.46,55.55,52.41,3.1400000000000006,-3.1100000000000065,1975592,5139543,876440,4263103,382084
2018-02-04,51.583999999999996,52.09,50.97,1.1200000000000045,0.29000000000000625,52.58,53.35,52.19,1.1600000000000037,0.980000000000004,50.982,51.42,50.71,0.7100000000000009,0.4200000000000017,51.892,53.17,50.72,2.450000000000003,1.4200000000000017,1168967,1705187,721818,983369,-983369
2018-02-11,52.08,53.04,51.33,1.7100000000000009,-0.9399999999999977,52.515,53.21,52.05,1.1600000000000037,-0.6400000000000006,51.685,52.04,51.32,0.7199999999999989,-0.21000000000000085,52.16,52.39,51.76,0.6300000000000026,0.09000000000000341,524928,775624,408310,367314,-345707
2018-02-18,51.546,52.3,50.88,1.4199999999999946,-0.259999999999998,52.016,52.41,51.54,0.8699999999999974,-0.11999999999999744,51.078,51.84,50.65,1.1900000000000048,0.38000000000000256,51.396,51.98,50.66,1.3200000000000003,0.4399999999999977,406701,572205,258858,313347,-313347
2018-02-25,51.346,52.22,50.74,1.4799999999999969,-0.990000000000002,52.089999999999996,52.97,51.43,1.5399999999999991,-0.5600000000000023,50.914,51.57,50.49,1.0799999999999983,-0.5200000000000031,51.39,52.26,50.79,1.4699999999999989,0.6599999999999966,506583,615859,367817,248042,189846
2018-03-04,52.007999999999996,52.25,51.66,0.5900000000000034,-0.20000000000000284,52.344,52.59,52.02,0.5700000000000003,-0.01999999999999602,51.512,51.76,51.39,0.36999999999999744,0.29999999999999716,51.984,52.31,51.52,0.7899999999999991,0.060000000000002274,472121,617938,306739,311199,37927
2018-03-11,52.364,53.19,51.58,1.6099999999999994,0.8499999999999943,53.052,53.83,52.16,1.6700000000000017,1.1199999999999974,51.98,53.15,51.31,1.8399999999999963,1.740000000000002,52.614,53.58,51.6,1.9799999999999969,1.9799999999999969,1207174,3199362,509181,2690181,271713
2018-03-18,53.054,53.45,52.27,1.1799999999999997,-1.1799999999999997,53.634,54.03,52.96,1.0700000000000003,-0.769999999999996,52.532000000000004,53.04,51.83,1.2100000000000009,-1.1499999999999986,52.886,53.29,52.0,1.2899999999999991,-0.3999999999999986,467694,582218,306830,275388,-100242
