Date,GPI_Open_average,GPI_Open_max,GPI_Open_min,GPI_Open_volatility,GPI_Open_change,GPI_High_average,GPI_High_max,GPI_High_min,GPI_High_volatility,GPI_High_change,GPI_Low_average,GPI_Low_max,GPI_Low_min,GPI_Low_volatility,GPI_Low_change,GPI_Close_average,GPI_Close_max,GPI_Close_min,GPI_Close_volatility,GPI_Close_change,GPI_Volume_average,GPI_Volume_max,GPI_Volume_min,GPI_Volume_volatility,GPI_Volume_change
2018-01-14,79.956,83.41,78.35,5.060000000000002,-3.9099999999999966,80.808,83.97,79.18,4.789999999999992,-3.1299999999999955,78.344,79.34,77.41,1.9300000000000068,0.12000000000000455,79.34400000000001,80.84,78.06,2.780000000000001,1.1599999999999966,147878,206863,118972,87891,-87891
2018-01-21,79.834,80.45,79.3,1.1500000000000057,-0.45000000000000284,80.6,81.15,80.11,1.0400000000000063,-0.1600000000000108,78.514,79.48,77.76,1.7199999999999989,1.7199999999999989,79.53,80.29,79.04,1.25,0.6499999999999915,128236,182510,91718,90792,-66376
2018-01-28,77.178,79.85,71.64,8.209999999999994,-7.969999999999999,77.49799999999999,80.21,72.55,7.659999999999997,-7.390000000000001,74.098,78.38,67.29,11.08999999999999,-11.08999999999999,74.934,79.33,67.61,11.719999999999999,-11.719999999999999,254810,369008,180424,188584,188584
2018-02-04,73.282,77.63,66.26,11.36999999999999,11.36999999999999,76.502,79.17,71.58,7.590000000000003,7.519999999999996,72.09400000000001,75.26,65.68,9.579999999999998,9.579999999999998,74.85,77.83,71.4,6.429999999999993,6.429999999999993,460014,695904,257510,438394,-76958
2018-02-11,76.5675,77.78,74.61,3.1700000000000017,-1.5600000000000023,77.62,78.08,77.04,1.039999999999992,-0.29999999999999716,74.64,75.21,74.01,1.1999999999999886,1.039999999999992,76.025,76.54,75.21,1.3300000000000125,0.8900000000000006,191872,253787,147751,106036,-106036
2018-02-18,75.476,76.13,74.96,1.1700000000000017,0.45999999999999375,76.596,77.54,75.89,1.6500000000000057,-1.4100000000000108,74.366,74.62,74.06,0.5600000000000023,0.1700000000000017,75.08200000000001,75.65,74.59,1.0600000000000023,0.8400000000000034,184372,209293,132394,76899,19711
2018-02-25,70.43,75.59,66.76,8.829999999999998,-7.1000000000000085,71.872,76.33,69.35,6.980000000000004,-4.599999999999994,68.342,72.33,66.33,6.0,-4.3999999999999915,69.788,72.42,67.3,5.1200000000000045,-1.0,322343,508570,234852,273718,75382
2018-03-04,73.19,74.29,71.94,2.3500000000000085,2.3500000000000085,74.38,75.51,73.59,1.9200000000000017,1.4100000000000108,72.45,74.08,71.36,2.719999999999999,2.5799999999999983,73.854,74.82,73.03,1.789999999999992,1.1399999999999864,198561,348490,139642,208848,-46296
2018-03-11,74.126,75.78,72.26,3.519999999999996,-2.3400000000000034,74.654,76.06,73.5,2.5600000000000023,-2.460000000000008,72.688,74.47,71.3,3.1700000000000017,-3.1700000000000017,73.356,74.73,72.17,2.5600000000000023,-1.75,173566,317797,124268,193529,16535
2018-03-18,65.104,68.4,63.3,5.1000000000000085,-3.5700000000000074,65.92,68.4,65.15,3.25,-3.25,62.949999999999996,63.69,61.49,2.1999999999999957,1.4199999999999946,64.494,65.39,64.06,1.3299999999999983,-1.3100000000000023,726530,1890418,215742,1674676,-1674676
2018-03-25,63.955,64.98,62.83,2.1500000000000057,0.8500000000000085,65.25999999999999,65.68,64.94,0.7400000000000091,0.4099999999999966,61.9625,63.6,59.72,3.8800000000000026,-2.530000000000001,63.005,65.34,60.64,4.700000000000003,-1.9699999999999989,233954,318025,166969,151056,151056
2018-04-01,62.288000000000004,64.34,60.2,4.140000000000001,1.75,63.772,64.69,62.74,1.9499999999999957,0.46000000000000085,61.236,63.28,60.1,3.1799999999999997,0.6099999999999994,62.45,63.86,61.0,2.8599999999999994,-0.5,239262,272613,191491,81122,60861
