Date,IHC_Open_average,IHC_Open_max,IHC_Open_min,IHC_Open_volatility,IHC_Open_change,IHC_High_average,IHC_High_max,IHC_High_min,IHC_High_volatility,IHC_High_change,IHC_Low_average,IHC_Low_max,IHC_Low_min,IHC_Low_volatility,IHC_Low_change,IHC_Close_average,IHC_Close_max,IHC_Close_min,IHC_Close_volatility,IHC_Close_change,IHC_Volume_average,IHC_Volume_max,IHC_Volume_min,IHC_Volume_volatility,IHC_Volume_change
2018-01-14,27.1375,27.5,26.7,0.8000000000000007,-0.8000000000000007,27.8,28.0,27.5,0.5,0.14999999999999858,26.805,27.02,26.7,0.3200000000000003,-0.3200000000000003,27.225,27.85,26.8,1.0500000000000007,0.8000000000000007,14890,16814,12179,4635,2877
2018-01-21,27.37,27.85,27.15,0.7000000000000028,-0.5500000000000007,27.564,28.05,27.2,0.8500000000000014,0.10000000000000142,27.12,27.3,27.05,0.25,0.25,27.31,27.9,27.05,0.8499999999999979,0.5,9630,14440,6946,7494,404
2018-01-28,28.9,29.55,27.7,1.8500000000000014,1.8500000000000014,29.52,30.05,28.65,1.4000000000000021,0.9000000000000021,28.46,29.2,27.7,1.5,0.05000000000000071,28.87,29.5,27.9,1.6000000000000014,-0.6000000000000014,14021,27753,7092,20661,878
2018-02-04,27.18,27.6,26.95,0.6500000000000021,-0.6500000000000021,27.58,28.15,27.1,1.0499999999999972,-1.0499999999999972,26.94,27.25,26.55,0.6999999999999993,-0.6999999999999993,27.15,27.45,26.8,0.6499999999999986,-0.4499999999999993,12472,15140,9951,5189,-2888
2018-02-11,27.336,27.9,26.55,1.3499999999999979,0.46999999999999886,27.946,28.85,27.35,1.5,1.4200000000000017,27.172,27.9,26.55,1.3499999999999979,1.0499999999999972,27.68,28.7,26.85,1.8499999999999979,1.8499999999999979,8322,9087,7698,1389,-1389
2018-02-18,28.8925,29.2,28.55,0.6499999999999986,0.21999999999999886,29.3125,29.5,29.2,0.3000000000000007,0.10000000000000142,28.7825,29.05,28.5,0.5500000000000007,0.23000000000000043,29.125,29.25,28.85,0.3999999999999986,0.05000000000000071,4912,10571,2763,7808,-7148
2018-02-25,28.89,29.35,28.15,1.2000000000000028,-0.75,29.196,29.55,29.0,0.5500000000000007,-0.5500000000000007,28.62,29.05,28.15,0.9000000000000021,-0.4499999999999993,28.82,29.2,28.5,0.6999999999999993,-0.5,5657,9610,2921,6689,2748
2018-03-04,29.55,30.45,28.8,1.6499999999999986,1.3000000000000007,29.92,31.05,29.15,1.9000000000000021,1.9000000000000021,29.27,30.45,28.15,2.3000000000000007,2.0,29.72,31.0,28.5,2.5,2.5,7929,13974,3628,10346,2223
2018-03-11,31.496,31.69,31.2,0.490000000000002,0.25,31.976,33.3,31.54,1.759999999999998,1.7499999999999964,30.99,31.45,30.4,1.0500000000000007,1.0500000000000007,31.72,33.0,31.3,1.6999999999999993,1.4499999999999993,10872,24704,4917,19787,18808
2018-03-18,34.32,34.95,33.2,1.75,1.4499999999999957,34.836,35.49,34.1,1.3900000000000006,1.3900000000000006,34.034,34.7,32.9,1.8000000000000043,1.3999999999999986,34.46,34.7,34.1,0.6000000000000014,0.19999999999999574,12252,16122,8984,7138,916
