Date,AMRB_Open_average,AMRB_Open_max,AMRB_Open_min,AMRB_Open_volatility,AMRB_Open_change,AMRB_High_average,AMRB_High_max,AMRB_High_min,AMRB_High_volatility,AMRB_High_change,AMRB_Low_average,AMRB_Low_max,AMRB_Low_min,AMRB_Low_volatility,AMRB_Low_change,AMRB_Close_average,AMRB_Close_max,AMRB_Close_min,AMRB_Close_volatility,AMRB_Close_change,AMRB_Volume_average,AMRB_Volume_max,AMRB_Volume_min,AMRB_Volume_volatility,AMRB_Volume_change
2018-01-14,15.7,15.86,15.62,0.2400000000000002,0.0600000000000005,15.774,15.9,15.68,0.22000000000000064,-0.17999999999999972,15.61,15.7,15.5,0.1999999999999993,-0.11999999999999922,15.684,15.86,15.5,0.35999999999999943,-0.35999999999999943,4996,8934,2747,6187,-5979
2018-01-21,15.43,15.68,15.21,0.46999999999999886,0.009999999999999787,15.51,15.75,15.29,0.46000000000000085,-0.16000000000000014,15.363999999999999,15.6,15.2,0.40000000000000036,-0.030000000000001137,15.432,15.6,15.29,0.3100000000000005,-0.13000000000000078,7878,21365,504,20861,2903
2018-01-28,15.248,15.4,15.18,0.22000000000000064,-0.05000000000000071,15.292,15.45,15.18,0.2699999999999996,-0.2699999999999996,15.164,15.4,15.01,0.39000000000000057,-0.22000000000000064,15.218,15.4,15.01,0.39000000000000057,-0.39000000000000057,13126,43533,353,43180,-29245
2018-02-04,14.988,15.13,14.83,0.3000000000000007,0.1899999999999995,15.126,15.37,14.93,0.4399999999999995,0.25,14.922,15.02,14.83,0.1899999999999995,0.1899999999999995,15.02,15.12,14.93,0.1899999999999995,0.08000000000000007,21886,93876,532,93344,6767
2018-02-11,15.26,15.38,15.2,0.1800000000000015,-0.1800000000000015,15.476666666666667,15.84,15.21,0.629999999999999,0.4599999999999991,15.17,15.2,15.12,0.08000000000000007,0.08000000000000007,15.18,15.21,15.12,0.09000000000000163,0.09000000000000163,6295,14667,1498,13169,11946
2018-02-18,15.212,15.3,15.08,0.22000000000000064,-0.22000000000000064,15.302,15.43,15.21,0.21999999999999886,0.129999999999999,15.184,15.27,15.08,0.1899999999999995,-0.16999999999999993,15.272,15.3,15.21,0.08999999999999986,-0.02000000000000135,4072,13896,0,13896,9866
2018-02-25,15.48,15.74,15.05,0.6899999999999995,0.25,15.594,15.74,15.41,0.33000000000000007,0.13000000000000078,15.266,15.41,15.05,0.35999999999999943,-0.05000000000000071,15.374,15.61,15.26,0.34999999999999964,-0.25,29703,136087,1940,134147,-807
2018-03-04,15.4725,15.7,15.25,0.4499999999999993,-0.14000000000000057,15.665,15.73,15.6,0.13000000000000078,-0.09999999999999964,15.32,15.37,15.25,0.11999999999999922,-0.09999999999999964,15.455,15.54,15.32,0.21999999999999886,0.0799999999999983,45967,91656,1690,89966,-77419
2018-03-11,15.546,15.65,15.5,0.15000000000000036,-0.040000000000000924,15.626,15.71,15.52,0.19000000000000128,-0.040000000000000924,14.742,15.5,12.21,3.289999999999999,-3.119999999999999,15.542,15.7,15.43,0.2699999999999996,0.009999999999999787,4160,8304,1196,7108,5722
2018-03-18,15.434000000000001,15.5,15.31,0.1899999999999995,-0.09999999999999964,15.484,15.65,15.36,0.2900000000000009,-0.09999999999999964,15.28,15.4,15.18,0.22000000000000064,-0.08000000000000007,15.316,15.41,15.25,0.16000000000000014,-0.08999999999999986,4320,8530,821,7709,-2371
2018-03-25,15.425,15.64,15.07,0.5700000000000003,0.06999999999999851,15.52,15.67,15.35,0.3200000000000003,0.1399999999999988,15.205,15.5,15.0,0.5,0.25,15.3925,15.51,15.25,0.2599999999999998,0.2599999999999998,3286,6038,305,5733,5733
2018-04-01,15.446,15.53,15.26,0.2699999999999996,-0.11999999999999922,15.574,15.7,15.5,0.1999999999999993,-0.07000000000000028,15.376,15.5,15.21,0.28999999999999915,0.1999999999999993,15.532,15.7,15.45,0.25,0.0600000000000005,6343,15478,180,15298,-14492
2018-04-08,15.36,15.44,15.3,0.1399999999999988,0.09999999999999964,15.426,15.57,15.31,0.2599999999999998,0.10999999999999943,15.342,15.44,15.3,0.1399999999999988,0.009999999999999787,15.398,15.57,15.31,0.2599999999999998,0.25,861,3096,0,3096,1885
2018-04-15,15.496,15.72,15.32,0.40000000000000036,-0.08000000000000007,15.56,15.72,15.32,0.40000000000000036,-0.2599999999999998,15.394,15.46,15.3,0.16000000000000014,-0.09999999999999964,15.43,15.58,15.3,0.27999999999999936,-0.27999999999999936,896,2032,341,1691,250
2018-04-22,15.522,15.69,15.28,0.41000000000000014,-0.1399999999999988,15.572,15.7,15.28,0.41999999999999993,-0.05999999999999872,15.491999999999999,15.69,15.28,0.41000000000000014,-0.1899999999999995,15.526,15.7,15.28,0.41999999999999993,-0.1999999999999993,2684,7454,399,7055,7055
2018-04-29,15.286,15.6,14.95,0.6500000000000004,-0.4499999999999993,15.664,15.72,15.6,0.120000000000001,0.05000000000000071,15.235999999999999,15.6,14.95,0.6500000000000004,-0.4800000000000004,15.558,15.67,15.25,0.41999999999999993,-0.03999999999999915,6265,12265,647,11618,11446
2018-05-06,15.434,15.66,15.1,0.5600000000000005,0.0600000000000005,15.676,15.71,15.63,0.08000000000000007,0.02000000000000135,15.389999999999999,15.5,15.1,0.40000000000000036,0.05000000000000071,15.576,15.69,15.45,0.2400000000000002,0.14000000000000057,2313,3331,1409,1922,500
2018-05-13,15.66,15.72,15.55,0.16999999999999993,-0.16999999999999993,15.704,15.72,15.69,0.030000000000001137,-0.02000000000000135,15.516,15.58,15.5,0.08000000000000007,0.0,15.528,15.58,15.5,0.08000000000000007,0.040000000000000924,1694,3736,347,3389,-553
2018-05-20,15.6725,15.94,15.45,0.4900000000000002,0.2400000000000002,15.8675,15.99,15.6,0.39000000000000057,-0.05000000000000071,15.67,15.94,15.45,0.4900000000000002,0.2400000000000002,15.7125,15.94,15.55,0.3899999999999988,0.17999999999999972,5809,16795,117,16678,-16678
2018-05-27,15.68,15.94,15.52,0.41999999999999993,-0.41999999999999993,15.914,16.0,15.8,0.1999999999999993,-0.0600000000000005,15.596,15.88,15.5,0.3800000000000008,-0.3800000000000008,15.682,15.88,15.5,0.3800000000000008,-0.370000000000001,2469,4450,1221,3229,1583
