Date,WMT_Open_average,WMT_Open_max,WMT_Open_min,WMT_Open_volatility,WMT_Open_change,WMT_High_average,WMT_High_max,WMT_High_min,WMT_High_volatility,WMT_High_change,WMT_Low_average,WMT_Low_max,WMT_Low_min,WMT_Low_volatility,WMT_Low_change,WMT_Close_average,WMT_Close_max,WMT_Close_min,WMT_Close_volatility,WMT_Close_change,WMT_Volume_average,WMT_Volume_max,WMT_Volume_min,WMT_Volume_volatility,WMT_Volume_change
2018-01-14,102.9675,104.74,101.15,3.589999999999989,3.299999999999997,103.68,104.94,101.91,3.030000000000001,3.0200000000000102,102.08,103.66,100.34,3.319999999999993,3.319999999999993,103.07,104.59,100.69,3.9000000000000057,3.9000000000000057,9134772,12307866,7170701,5137165,1207879
2018-01-21,105.798,107.0,104.5,2.5,2.5,106.65,108.41,105.45,2.9599999999999937,2.9599999999999937,105.192,106.68,104.04,2.6400000000000006,2.6400000000000006,106.426,108.39,105.45,2.9399999999999977,2.9399999999999977,7012526,8287814,5857136,2430678,-521963
2018-01-28,107.226,109.14,105.15,3.989999999999995,-2.9599999999999937,108.11,109.98,106.47,3.510000000000005,-3.510000000000005,106.108,107.99,104.15,3.839999999999989,-3.839999999999989,106.776,109.55,104.48,5.069999999999993,-5.069999999999993,8597684,9812836,6386836,3426000,897864
2018-02-04,101.06,103.4,97.64,5.760000000000005,-2.8700000000000045,102.972,104.61,101.08,3.530000000000001,-3.510000000000005,98.156,100.01,96.43,3.5799999999999983,-0.6599999999999966,100.646,102.85,99.37,3.4799999999999898,-0.7199999999999989,13660056,16413797,11165223,5248574,1623015
2018-02-11,101.192,103.09,99.33,3.760000000000005,2.960000000000008,102.498,104.94,100.44,4.5,4.5,100.42999999999999,101.98,98.8,3.180000000000007,3.180000000000007,102.048,104.78,99.55,5.230000000000004,5.230000000000004,9324945,16064310,6622769,9441541,6929166
2018-02-18,94.10249999999999,96.99,91.43,5.559999999999988,-4.109999999999999,95.03999999999999,97.94,93.39,4.549999999999997,-4.450000000000003,92.10249999999999,94.1,91.24,2.8599999999999994,-2.339999999999989,92.82249999999999,94.11,91.52,2.5900000000000034,-1.2199999999999989,33687161,52088476,12791460,39297016,-39297016
2018-02-25,91.194,93.63,87.27,6.359999999999999,-5.63000000000001,91.74,93.8,88.9,4.8999999999999915,-4.8999999999999915,89.736,92.22,87.24,4.980000000000004,-4.980000000000004,90.5,93.12,88.77,4.3500000000000085,-4.3500000000000085,16034396,19043368,13376071,5667297,4344090
2018-03-04,88.496,90.35,87.77,2.5799999999999983,0.09999999999999432,89.276,90.5,88.13,2.3700000000000045,-1.7800000000000011,87.78,88.63,87.33,1.2999999999999972,-0.539999999999992,88.684,89.98,87.74,2.240000000000009,-1.2600000000000051,11046791,13383214,9588676,3794538,-3628862
2018-03-11,88.2,88.7,87.68,1.019999999999996,-0.980000000000004,89.242,90.09,88.79,1.2999999999999972,0.6500000000000057,87.352,87.98,85.9,2.0799999999999983,-0.37999999999999545,88.144,89.17,87.51,1.6599999999999966,1.1000000000000085,14339753,28395992,7172984,21223008,19921966
2018-03-18,87.908,88.91,87.35,1.5600000000000023,-1.5600000000000023,88.584,89.68,87.74,1.940000000000012,-1.3400000000000034,86.884,87.68,85.28,2.4000000000000057,-1.8199999999999932,87.22800000000001,88.18,85.42,2.760000000000005,-2.030000000000001,10904115,12248169,8257950,3990219,-1928315
