Date,SCS_Open_average,SCS_Open_max,SCS_Open_min,SCS_Open_volatility,SCS_Open_change,SCS_High_average,SCS_High_max,SCS_High_min,SCS_High_volatility,SCS_High_change,SCS_Low_average,SCS_Low_max,SCS_Low_min,SCS_Low_volatility,SCS_Low_change,SCS_Close_average,SCS_Close_max,SCS_Close_min,SCS_Close_volatility,SCS_Close_change,SCS_Volume_average,SCS_Volume_max,SCS_Volume_min,SCS_Volume_volatility,SCS_Volume_change
2018-01-14,15.53,15.7,15.4,0.29999999999999893,0.05000000000000071,15.73,15.8,15.6,0.20000000000000107,-0.05000000000000071,15.386,15.5,15.28,0.22000000000000064,0.14999999999999858,15.530000000000001,15.75,15.3,0.4499999999999993,0.25,725439,788764,644457,144307,-31437
2018-01-21,15.700000000000001,15.8,15.55,0.25,0.1999999999999993,15.794,15.9,15.7,0.20000000000000107,0.120000000000001,15.5,15.6,15.35,0.25,0.15000000000000036,15.709999999999999,15.8,15.6,0.20000000000000107,0.20000000000000107,510150,623719,365867,257852,179202
2018-01-28,15.41,15.7,15.1,0.5999999999999996,-0.5,15.57,15.8,15.35,0.45000000000000107,-0.45000000000000107,15.046,15.38,14.5,0.8800000000000008,-0.8800000000000008,15.23,15.55,14.55,1.0,-0.8999999999999986,738378,896577,553400,343177,343177
2018-02-04,14.17,14.35,13.95,0.40000000000000036,-0.20000000000000107,14.436,14.5,14.35,0.15000000000000036,0.019999999999999574,13.9,14.05,13.7,0.3500000000000014,-0.25,14.15,14.35,13.9,0.4499999999999993,0.1999999999999993,1077682,1499970,542341,957629,683642
2018-02-11,14.125,14.25,13.9,0.34999999999999964,0.09999999999999964,14.3125,14.5,14.15,0.34999999999999964,0.25,13.9875,14.2,13.85,0.34999999999999964,0.29999999999999893,14.1375,14.25,13.95,0.3000000000000007,0.3000000000000007,584395,817830,418654,399176,116153
2018-02-18,14.459999999999999,14.75,14.2,0.5500000000000007,0.5500000000000007,14.7,14.95,14.45,0.5,0.5,14.376000000000001,14.65,14.15,0.5,0.5,14.55,14.8,14.3,0.5,0.5,511846,861905,304782,557123,-363741
2018-02-25,14.03,14.8,13.5,1.3000000000000007,-1.0500000000000007,14.24,14.95,13.9,1.049999999999999,-1.0,13.66,14.45,13.35,1.0999999999999996,-0.8999999999999986,13.9,14.5,13.65,0.8499999999999996,-0.6500000000000004,520539,643133,441919,201214,21037
2018-03-04,14.22,14.4,13.9,0.5,0.5,14.45,14.75,14.3,0.4499999999999993,0.4499999999999993,14.1,14.4,13.7,0.7000000000000011,0.7000000000000011,14.39,14.7,14.25,0.4499999999999993,0.4499999999999993,525766,733536,362099,371437,-151350
2018-03-11,14.5,14.75,14.25,0.5,-0.3000000000000007,14.626,14.9,14.4,0.5,-0.370000000000001,14.22,14.5,14.1,0.40000000000000036,-0.34999999999999964,14.35,14.55,14.2,0.3500000000000014,-0.3500000000000014,664822,1156535,327468,829067,250665
2018-03-18,14.31,14.8,13.8,1.0,-0.3999999999999986,14.548,15.49,14.05,1.4399999999999995,-0.25,13.95,14.45,13.6,0.8499999999999996,-0.14999999999999858,14.09,14.9,13.6,1.3000000000000007,-0.1999999999999993,1107317,1842319,801648,1040671,253051
2018-03-25,13.65,13.85,13.5,0.34999999999999964,-0.25,13.7625,13.9,13.65,0.25,-0.25,13.375,13.45,13.2,0.25,-0.25,13.5875,13.6,13.55,0.049999999999998934,-0.049999999999998934,706992,857834,617253,240581,88427
2018-04-01,13.87,14.1,13.6,0.5,0.40000000000000036,14.1,14.25,13.9,0.34999999999999964,0.1999999999999993,13.72,14.05,13.55,0.5,0.14999999999999858,13.91,14.2,13.7,0.5,-0.05000000000000071,434554,678349,316331,362018,-182362
2018-04-08,14.05,14.2,13.9,0.29999999999999893,0.29999999999999893,14.23,14.45,14.1,0.34999999999999964,0.34999999999999964,13.95,14.05,13.85,0.20000000000000107,0.20000000000000107,14.09,14.25,13.95,0.3000000000000007,0.25,349599,435447,243301,192146,11432
2018-04-15,14.18,14.4,13.9,0.5,-0.5,14.24,14.5,14.05,0.4499999999999993,-0.40000000000000036,13.924,14.25,13.7,0.5500000000000007,-0.5500000000000007,14.05,14.3,13.85,0.45000000000000107,-0.45000000000000107,400626,541075,304660,236415,9636
2018-04-22,13.81,14.0,13.6,0.40000000000000036,-0.40000000000000036,13.89,14.03,13.63,0.3999999999999986,-0.3999999999999986,13.52,13.7,13.25,0.4499999999999993,-0.4499999999999993,13.64,13.9,13.25,0.6500000000000004,-0.6500000000000004,454422,603867,273996,329871,159090
2018-04-29,13.61,14.1,13.2,0.9000000000000004,0.9000000000000004,13.91,14.2,13.5,0.6999999999999993,0.6999999999999993,13.436,13.7,13.12,0.5800000000000001,0.33000000000000007,13.71,14.1,13.45,0.6500000000000004,0.10000000000000142,621361,1241542,380377,861165,696109
2018-05-06,13.76,13.85,13.6,0.25,0.25,13.886000000000001,14.0,13.75,0.25,0.15000000000000036,13.6,13.75,13.4,0.34999999999999964,0.25,13.78,13.85,13.65,0.1999999999999993,0.09999999999999964,418330,640634,189278,451356,-254241
2018-05-13,14.09,14.35,13.7,0.6500000000000004,0.6000000000000014,14.274,14.43,13.95,0.4800000000000004,0.40000000000000036,14.026,14.2,13.65,0.5499999999999989,0.5499999999999989,14.19,14.3,13.9,0.40000000000000036,0.40000000000000036,527186,731125,318147,412978,119540
2018-05-20,14.15,14.3,14.05,0.25,-0.25,14.2875,14.5,14.2,0.3000000000000007,-0.25,13.9875,14.05,13.9,0.15000000000000036,0.0,14.125,14.15,14.1,0.05000000000000071,-0.05000000000000071,324561,500737,198294,302443,-159212
2018-05-27,14.35,14.6,14.0,0.5999999999999996,0.5999999999999996,14.59,14.85,14.35,0.5,0.5,14.274,14.59,13.95,0.6400000000000006,0.6400000000000006,14.47,14.8,14.15,0.6500000000000004,0.6500000000000004,418808,597110,263356,333754,333754
2018-06-03,14.93,15.0,14.75,0.25,0.1999999999999993,15.05,15.1,15.0,0.09999999999999964,0.09999999999999964,14.82,14.9,14.6,0.3000000000000007,0.3000000000000007,14.969999999999999,15.0,14.95,0.05000000000000071,0.05000000000000071,361396,460415,278348,182067,-62577
2018-06-10,14.94,15.0,14.85,0.15000000000000036,-0.05000000000000071,15.15,15.55,15.0,0.5500000000000007,0.45000000000000107,14.85,14.95,14.75,0.1999999999999993,-0.049999999999998934,15.04,15.45,14.9,0.5499999999999989,0.4499999999999993,560489,808157,391045,417112,303189
2018-06-17,14.79,15.45,14.15,1.299999999999999,-1.0,14.93,15.65,14.35,1.3000000000000007,-1.0999999999999996,14.27,15.15,13.5,1.6500000000000004,-1.5,14.59,15.55,13.6,1.950000000000001,-1.75,1580121,3429816,621528,2808288,731312
2018-06-24,13.55,13.8,13.35,0.45000000000000107,-0.25,13.74,13.95,13.6,0.34999999999999964,-0.10000000000000142,13.37,13.5,13.1,0.40000000000000036,-0.40000000000000036,13.6,13.75,13.5,0.25,-0.09999999999999964,657302,920410,476519,443891,-443891
2018-07-01,14.025,14.3,13.8,0.5,0.5,14.1875,14.4,14.05,0.34999999999999964,0.34999999999999964,13.925,14.2,13.7,0.5,0.3999999999999986,14.1,14.3,13.85,0.45000000000000107,0.45000000000000107,395060,485425,280394,205031,188505
2018-07-08,14.07,14.35,13.9,0.4499999999999993,-0.25,14.188,14.35,14.09,0.2599999999999998,-0.25,13.83,14.0,13.6,0.40000000000000036,-0.40000000000000036,13.96,14.05,13.8,0.25,-0.25,524737,956863,342095,614768,185427
