Date,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Open_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Open_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Open_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Open_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Open_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_High_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_High_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_High_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_High_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_High_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Low_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Low_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Low_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Low_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Low_change,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Close_average,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Close_max,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Close_min,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Close_volatility,UBS E-TRACS Alerian MLP Infrastructure Exp 02 Apr_Close_change
2018-05-06,22.73,22.73,22.73,0.0,0.0,23.14,23.14,23.14,0.0,0.0,22.67,22.67,22.67,0.0,0.0,23.13,23.13,23.13,0.0,0.0
2018-05-13,23.41,23.41,23.41,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2018-05-20,22.74,22.74,22.74,0.0,0.0,22.91,22.91,22.91,0.0,0.0,22.41,22.41,22.41,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2018-05-27,23.52,23.52,23.52,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2018-06-03,23.52,23.52,23.52,0.0,0.0,23.97,23.97,23.97,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2018-06-10,22.84,22.84,22.84,0.0,0.0,23.23,23.23,23.23,0.0,0.0,22.84,22.84,22.84,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2018-06-17,23.23,23.23,23.23,0.0,0.0,23.23,23.23,23.23,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2018-06-24,22.86,22.86,22.86,0.0,0.0,22.89,22.89,22.89,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2018-07-01,23.17,23.17,23.17,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.0,23.0,23.0,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2018-07-08,22.58,22.58,22.58,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2018-07-15,23.23,23.23,23.23,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2018-07-22,23.65,23.65,23.65,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.65,23.65,23.65,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2018-07-29,24.98,24.98,24.98,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.98,24.98,24.98,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-08-05,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,24.96,24.96,24.96,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-08-12,25.3,25.3,25.3,0.0,0.0,25.76,25.76,25.76,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.76,25.76,25.76,0.0,0.0
2018-08-19,25.53,25.53,25.53,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-08-26,24.6,24.6,24.6,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2018-09-02,24.65,24.65,24.65,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2018-09-09,24.63,24.63,24.63,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2018-09-16,24.53,24.53,24.53,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2018-09-23,24.1,24.1,24.1,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.63,24.63,24.63,0.0,0.0
2018-09-30,24.4,24.4,24.4,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2018-10-07,23.38,23.38,23.38,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-10-14,23.42,23.42,23.42,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-10-21,22.0,22.0,22.0,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.24,21.24,21.24,0.0,0.0,21.5,21.5,21.5,0.0,0.0
2018-10-28,21.91,21.91,21.91,0.0,0.0,22.33,22.33,22.33,0.0,0.0,21.86,21.86,21.86,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2018-11-04,22.46,22.46,22.46,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2018-11-11,21.93,21.93,21.93,0.0,0.0,22.16,22.16,22.16,0.0,0.0,21.84,21.84,21.84,0.0,0.0,21.89,21.89,21.89,0.0,0.0
2018-11-18,21.53,21.53,21.53,0.0,0.0,21.67,21.67,21.67,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2018-11-25,21.81,21.81,21.81,0.0,0.0,22.26,22.26,22.26,0.0,0.0,21.81,21.81,21.81,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-12-02,21.32,21.32,21.32,0.0,0.0,21.41,21.41,21.41,0.0,0.0,20.86,20.86,20.86,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2018-12-09,21.58,21.58,21.58,0.0,0.0,21.84,21.84,21.84,0.0,0.0,20.75,20.75,20.75,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2018-12-16,19.53,19.53,19.53,0.0,0.0,19.59,19.59,19.59,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2018-12-23,19.64,19.64,19.64,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2018-12-30,21.34,21.34,21.34,0.0,0.0,21.88,21.88,21.88,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.63,21.63,21.63,0.0,0.0
2019-01-06,21.25,21.25,21.25,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.14,21.14,21.14,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-01-13,21.82,21.82,21.82,0.0,0.0,21.94,21.94,21.94,0.0,0.0,21.61,21.61,21.61,0.0,0.0,21.94,21.94,21.94,0.0,0.0
2019-01-20,21.61,21.61,21.61,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2019-01-27,21.9,21.9,21.9,0.0,0.0,22.28,22.28,22.28,0.0,0.0,21.9,21.9,21.9,0.0,0.0,22.23,22.23,22.23,0.0,0.0
2019-02-03,21.32,21.32,21.32,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-02-10,22.47,22.47,22.47,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-02-17,22.34,22.34,22.34,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.41,22.41,22.41,0.0,0.0
2019-02-24,22.17,22.17,22.17,0.0,0.0,22.25,22.25,22.25,0.0,0.0,21.9,21.9,21.9,0.0,0.0,22.14,22.14,22.14,0.0,0.0
2019-03-03,22.25,22.25,22.25,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-03-10,22.46,22.46,22.46,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-03-17,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.38,22.38,22.38,0.0,0.0,22.55,22.55,22.55,0.0,0.0
2019-03-24,22.83,22.83,22.83,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2019-03-31,23.04,23.04,23.04,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.93,22.93,22.93,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-04-07,22.69,22.69,22.69,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-04-14,22.23,22.23,22.23,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2019-04-21,22.22,22.22,22.22,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.13,22.13,22.13,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-04-28,21.69,21.69,21.69,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-05-05,22.24,22.24,22.24,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2019-05-12,22.55,22.55,22.55,0.0,0.0,22.66,22.66,22.66,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2019-05-19,22.41,22.41,22.41,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-05-26,21.97,21.97,21.97,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.9,21.9,21.9,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-06-02,22.09,22.09,22.09,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.01,22.01,22.01,0.0,0.0,22.13,22.13,22.13,0.0,0.0
2019-06-09,22.02,22.02,22.02,0.0,0.0,22.12,22.12,22.12,0.0,0.0,21.86,21.86,21.86,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2019-06-16,22.26,22.26,22.26,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2019-06-23,22.48,22.48,22.48,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-06-30,22.8,22.8,22.8,0.0,0.0,22.82,22.82,22.82,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.69,22.69,22.69,0.0,0.0
2019-07-07,22.79,22.79,22.79,0.0,0.0,22.86,22.86,22.86,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2019-07-14,22.33,22.33,22.33,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-07-21,22.36,22.36,22.36,0.0,0.0,22.36,22.36,22.36,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0
2019-07-28,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.89,20.89,20.89,0.0,0.0
2019-08-04,20.48,20.48,20.48,0.0,0.0,20.56,20.56,20.56,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.36,20.36,20.36,0.0,0.0
2019-08-11,20.57,20.57,20.57,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.74,20.74,20.74,0.0,0.0
2019-08-18,20.27,20.27,20.27,0.0,0.0,20.27,20.27,20.27,0.0,0.0,20.05,20.05,20.05,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-08-25,20.73,20.73,20.73,0.0,0.0,20.81,20.81,20.81,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.69,20.69,20.69,0.0,0.0
2019-09-01,20.61,20.61,20.61,0.0,0.0,20.89,20.89,20.89,0.0,0.0,20.61,20.61,20.61,0.0,0.0,20.82,20.82,20.82,0.0,0.0
2019-09-08,21.63,21.63,21.63,0.0,0.0,21.83,21.83,21.83,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.48,21.48,21.48,0.0,0.0
2019-09-15,21.47,21.47,21.47,0.0,0.0,21.49,21.49,21.49,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2019-09-22,20.69,20.69,20.69,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.69,20.69,20.69,0.0,0.0,20.85,20.85,20.85,0.0,0.0
2019-09-29,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.33,20.33,20.33,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2019-10-06,19.49,19.49,19.49,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2019-10-13,19.51,19.51,19.51,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.44,19.44,19.44,0.0,0.0
2019-10-20,19.45,19.45,19.45,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.12,19.12,19.12,0.0,0.0,19.12,19.12,19.12,0.0,0.0
2019-10-27,19.36,19.36,19.36,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-11-03,18.5,18.5,18.5,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.38,18.38,18.38,0.0,0.0,18.46,18.46,18.46,0.0,0.0
2019-11-10,18.35,18.35,18.35,0.0,0.0,18.4,18.4,18.4,0.0,0.0,17.9,17.9,17.9,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-11-17,18.27,18.27,18.27,0.0,0.0,18.39,18.39,18.39,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2019-11-24,17.97,17.97,17.97,0.0,0.0,18.29,18.29,18.29,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2019-12-01,17.72,17.72,17.72,0.0,0.0,18.24,18.24,18.24,0.0,0.0,17.72,17.72,17.72,0.0,0.0,18.24,18.24,18.24,0.0,0.0
2019-12-08,18.7,18.7,18.7,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-12-15,19.38,19.38,19.38,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2019-12-22,19.59,19.59,19.59,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.31,19.31,19.31,0.0,0.0
2019-12-29,19.78,19.78,19.78,0.0,0.0,19.86,19.86,19.86,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.85,19.85,19.85,0.0,0.0
