Date,PowerShares Dynamic Media_Open_average,PowerShares Dynamic Media_Open_max,PowerShares Dynamic Media_Open_min,PowerShares Dynamic Media_Open_volatility,PowerShares Dynamic Media_Open_change,PowerShares Dynamic Media_High_average,PowerShares Dynamic Media_High_max,PowerShares Dynamic Media_High_min,PowerShares Dynamic Media_High_volatility,PowerShares Dynamic Media_High_change,PowerShares Dynamic Media_Low_average,PowerShares Dynamic Media_Low_max,PowerShares Dynamic Media_Low_min,PowerShares Dynamic Media_Low_volatility,PowerShares Dynamic Media_Low_change,PowerShares Dynamic Media_Close_average,PowerShares Dynamic Media_Close_max,PowerShares Dynamic Media_Close_min,PowerShares Dynamic Media_Close_volatility,PowerShares Dynamic Media_Close_change
2018-03-25,29.34,29.34,29.34,0.0,0.0,29.34,29.34,29.34,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.73,28.73,28.73,0.0,0.0
2018-04-01,29.14,29.14,29.14,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.01,29.01,29.01,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2018-04-08,29.41,29.41,29.41,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2018-04-15,30.02,30.02,30.02,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2018-04-22,29.09,29.09,29.09,0.0,0.0,29.3,29.3,29.3,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.18,29.18,29.18,0.0,0.0
2018-04-29,29.33,29.33,29.33,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.5,29.5,29.5,0.0,0.0
2018-05-06,30.09,30.09,30.09,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2018-05-13,30.51,30.51,30.51,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2018-05-20,30.56,30.56,30.56,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.62,30.62,30.62,0.0,0.0
2018-05-27,31.29,31.29,31.29,0.0,0.0,31.29,31.29,31.29,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2018-06-03,31.88,31.88,31.88,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2018-06-10,32.84,32.84,32.84,0.0,0.0,33.24,33.24,33.24,0.0,0.0,32.84,32.84,32.84,0.0,0.0,33.17,33.17,33.17,0.0,0.0
2018-06-17,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2018-06-24,32.34,32.34,32.34,0.0,0.0,32.73,32.73,32.73,0.0,0.0,32.3,32.3,32.3,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2018-07-01,33.43,33.43,33.43,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.46,33.46,33.46,0.0,0.0
2018-07-08,33.38,33.38,33.38,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.03,33.03,33.03,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2018-07-15,32.51,32.51,32.51,0.0,0.0,32.57,32.57,32.57,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2018-07-22,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.09,31.09,31.09,0.0,0.0
2018-07-29,31.44,31.44,31.44,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2018-08-05,32.07,32.07,32.07,0.0,0.0,32.14,32.14,32.14,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2018-08-12,31.97,31.97,31.97,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2018-08-19,32.85,32.85,32.85,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2018-08-26,32.65,32.65,32.65,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2018-09-02,32.06,32.06,32.06,0.0,0.0,32.06,32.06,32.06,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.95,31.95,31.95,0.0,0.0
2018-09-09,32.68,32.68,32.68,0.0,0.0,32.68,32.68,32.68,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.2,32.2,32.2,0.0,0.0
2018-09-16,31.9,31.9,31.9,0.0,0.0,32.49,32.49,32.49,0.0,0.0,31.9,31.9,31.9,0.0,0.0,32.42,32.42,32.42,0.0,0.0
2018-09-23,33.04,33.04,33.04,0.0,0.0,33.05,33.05,33.05,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.6,32.6,32.6,0.0,0.0
2018-09-30,31.94,31.94,31.94,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.82,31.82,31.82,0.0,0.0
2018-10-07,30.66,30.66,30.66,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.86,30.86,30.86,0.0,0.0
2018-10-14,31.21,31.21,31.21,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.49,31.49,31.49,0.0,0.0
2018-10-21,30.33,30.33,30.33,0.0,0.0,30.62,30.62,30.62,0.0,0.0,29.18,29.18,29.18,0.0,0.0,29.6,29.6,29.6,0.0,0.0
2018-10-28,31.33,31.33,31.33,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2018-11-04,31.07,31.07,31.07,0.0,0.0,31.14,31.14,31.14,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2018-11-11,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2018-11-18,30.61,30.61,30.61,0.0,0.0,30.61,30.61,30.61,0.0,0.0,29.97,29.97,29.97,0.0,0.0,30.11,30.11,30.11,0.0,0.0
2018-11-25,31.37,31.37,31.37,0.0,0.0,31.5,31.5,31.5,0.0,0.0,30.58,30.58,30.58,0.0,0.0,31.15,31.15,31.15,0.0,0.0
2018-12-02,30.21,30.21,30.21,0.0,0.0,30.34,30.34,30.34,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.34,30.34,30.34,0.0,0.0
2018-12-09,29.99,29.99,29.99,0.0,0.0,30.19,30.19,30.19,0.0,0.0,29.43,29.43,29.43,0.0,0.0,29.53,29.53,29.53,0.0,0.0
2018-12-16,27.12,27.12,27.12,0.0,0.0,27.32,27.32,27.32,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.83,26.83,26.83,0.0,0.0
2018-12-23,28.36,28.36,28.36,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2018-12-30,29.59,29.59,29.59,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2019-01-06,30.55,30.55,30.55,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2019-01-13,31.17,31.17,31.17,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-01-20,31.1,31.1,31.1,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-01-27,31.79,31.79,31.79,0.0,0.0,32.0,32.0,32.0,0.0,0.0,31.67,31.67,31.67,0.0,0.0,32.0,32.0,32.0,0.0,0.0
2019-02-03,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2019-02-10,32.28,32.28,32.28,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-02-17,32.82,32.82,32.82,0.0,0.0,32.82,32.82,32.82,0.0,0.0,32.4,32.4,32.4,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2019-02-24,33.34,33.34,33.34,0.0,0.0,33.34,33.34,33.34,0.0,0.0,32.73,32.73,32.73,0.0,0.0,33.07,33.07,33.07,0.0,0.0
2019-03-03,32.71,32.71,32.71,0.0,0.0,33.02,33.02,33.02,0.0,0.0,32.71,32.71,32.71,0.0,0.0,33.02,33.02,33.02,0.0,0.0
2019-03-10,32.97,32.97,32.97,0.0,0.0,33.01,33.01,33.01,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2019-03-17,32.14,32.14,32.14,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.14,32.14,32.14,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-03-24,32.67,32.67,32.67,0.0,0.0,32.78,32.78,32.78,0.0,0.0,32.67,32.67,32.67,0.0,0.0,32.78,32.78,32.78,0.0,0.0
2019-03-31,33.36,33.36,33.36,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.5,33.5,33.5,0.0,0.0
2019-04-07,34.4,34.4,34.4,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-04-14,34.31,34.31,34.31,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.23,34.23,34.23,0.0,0.0
2019-04-21,34.98,34.98,34.98,0.0,0.0,35.15,35.15,35.15,0.0,0.0,34.87,34.87,34.87,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2019-04-28,34.07,34.07,34.07,0.0,0.0,35.17,35.17,35.17,0.0,0.0,34.07,34.07,34.07,0.0,0.0,35.03,35.03,35.03,0.0,0.0
2019-05-05,33.78,33.78,33.78,0.0,0.0,33.78,33.78,33.78,0.0,0.0,32.88,32.88,32.88,0.0,0.0,33.12,33.12,33.12,0.0,0.0
2019-05-12,33.36,33.36,33.36,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.32,33.32,33.32,0.0,0.0
2019-05-19,32.9,32.9,32.9,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-05-26,32.12,32.12,32.12,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-06-02,32.81,32.81,32.81,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-06-09,33.0,33.0,33.0,0.0,0.0,33.28,33.28,33.28,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-06-16,33.6,33.6,33.6,0.0,0.0,33.6,33.6,33.6,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2019-06-23,33.4,33.4,33.4,0.0,0.0,33.71,33.71,33.71,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2019-06-30,34.27,34.27,34.27,0.0,0.0,34.27,34.27,34.27,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.21,34.21,34.21,0.0,0.0
2019-07-07,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2019-07-14,33.78,33.78,33.78,0.0,0.0,33.89,33.89,33.89,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2019-07-21,34.7,34.7,34.7,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.63,34.63,34.63,0.0,0.0,34.77,34.77,34.77,0.0,0.0
2019-07-28,33.25,33.25,33.25,0.0,0.0,33.25,33.25,33.25,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2019-08-04,32.45,32.45,32.45,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2019-08-11,32.2,32.2,32.2,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.24,32.24,32.24,0.0,0.0
2019-08-18,31.37,31.37,31.37,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.61,31.61,31.61,0.0,0.0
2019-08-25,32.11,32.11,32.11,0.0,0.0,32.11,32.11,32.11,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.97,31.97,31.97,0.0,0.0
2019-09-01,32.3,32.3,32.3,0.0,0.0,32.35,32.35,32.35,0.0,0.0,32.07,32.07,32.07,0.0,0.0,32.21,32.21,32.21,0.0,0.0
2019-09-08,32.46,32.46,32.46,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-09-15,32.05,32.05,32.05,0.0,0.0,32.18,32.18,32.18,0.0,0.0,31.91,31.91,31.91,0.0,0.0,32.18,32.18,32.18,0.0,0.0
2019-09-22,31.21,31.21,31.21,0.0,0.0,31.45,31.45,31.45,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-09-29,31.02,31.02,31.02,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2019-10-06,31.16,31.16,31.16,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.19,31.19,31.19,0.0,0.0
2019-10-13,31.85,31.85,31.85,0.0,0.0,31.92,31.92,31.92,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.89,31.89,31.89,0.0,0.0
2019-10-20,31.69,31.69,31.69,0.0,0.0,31.99,31.99,31.99,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-10-27,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.12,32.12,32.12,0.0,0.0,32.17,32.17,32.17,0.0,0.0
2019-11-03,32.17,32.17,32.17,0.0,0.0,32.37,32.37,32.37,0.0,0.0,32.17,32.17,32.17,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-11-10,32.53,32.53,32.53,0.0,0.0,32.75,32.75,32.75,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2019-11-17,32.8,32.8,32.8,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.8,32.8,32.8,0.0,0.0,33.19,33.19,33.19,0.0,0.0
2019-11-24,33.09,33.09,33.09,0.0,0.0,33.3,33.3,33.3,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-12-01,32.59,32.59,32.59,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.67,32.67,32.67,0.0,0.0
2019-12-08,33.22,33.22,33.22,0.0,0.0,33.26,33.26,33.26,0.0,0.0,33.13,33.13,33.13,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2019-12-15,34.17,34.17,34.17,0.0,0.0,34.17,34.17,34.17,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.11,34.11,34.11,0.0,0.0
2019-12-22,34.15,34.15,34.15,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.84,33.84,33.84,0.0,0.0
2019-12-29,33.71,33.71,33.71,0.0,0.0,34.08,34.08,34.08,0.0,0.0,33.71,33.71,33.71,0.0,0.0,34.0,34.0,34.0,0.0,0.0
