Date,EBIX_Open_average,EBIX_Open_max,EBIX_Open_min,EBIX_Open_volatility,EBIX_Open_change,EBIX_High_average,EBIX_High_max,EBIX_High_min,EBIX_High_volatility,EBIX_High_change,EBIX_Low_average,EBIX_Low_max,EBIX_Low_min,EBIX_Low_volatility,EBIX_Low_change,EBIX_Close_average,EBIX_Close_max,EBIX_Close_min,EBIX_Close_volatility,EBIX_Close_change,EBIX_Volume_average,EBIX_Volume_max,EBIX_Volume_min,EBIX_Volume_volatility,EBIX_Volume_change
2018-01-14,81.89,82.75,81.15,1.5999999999999943,0.9500000000000028,82.692,83.3,82.05,1.25,-0.4899999999999949,81.29,81.8,81.1,0.7000000000000028,0.5999999999999943,81.9,82.8,81.25,1.5499999999999972,1.0,113669,147096,83233,63863,-18074
2018-01-21,83.27,84.1,82.3,1.7999999999999972,1.6500000000000057,84.02,84.35,83.3,1.0499999999999972,0.44999999999998863,82.53,83.2,82.05,1.1500000000000057,1.1000000000000085,83.51,84.15,82.55,1.6000000000000085,1.0,173803,295151,98022,197129,-85045
2018-01-28,82.37,83.85,80.0,3.8499999999999943,-3.549999999999997,83.09,84.6,80.85,3.75,-3.75,80.91,83.35,78.45,4.8999999999999915,-4.8999999999999915,81.63,83.45,79.15,4.299999999999997,-4.299999999999997,171992,266961,108874,158087,145269
2018-02-04,79.62,80.5,77.75,2.75,2.75,80.98,81.85,80.6,1.25,1.25,78.40599999999999,79.8,77.25,2.549999999999997,2.5,80.07,81.3,78.25,3.049999999999997,1.0,167880,268181,78261,189920,-96581
2018-02-11,83.0,85.85,80.85,5.0,4.75,84.6875,87.0,81.7,5.299999999999997,5.299999999999997,82.55000000000001,85.65,80.15,5.5,5.5,84.3625,86.75,81.25,5.5,5.5,135494,156863,92860,64003,48888
2018-02-18,86.4,86.9,85.85,1.0500000000000114,0.4000000000000057,87.11,87.5,86.85,0.6500000000000057,0.15000000000000568,85.21000000000001,86.15,84.4,1.75,-0.09999999999999432,85.88,86.9,84.85,2.0500000000000114,-0.75,132959,185180,86420,98760,53130
2018-02-25,84.21000000000001,86.65,82.3,4.3500000000000085,-3.1500000000000057,85.28,87.0,83.05,3.950000000000003,-3.950000000000003,81.29,85.45,77.6,7.8500000000000085,-7.8500000000000085,82.92,86.55,78.0,8.549999999999997,-8.549999999999997,416402,643868,141544,502324,502324
2018-03-04,80.36,82.35,78.3,4.049999999999997,3.9499999999999886,81.98,83.85,79.45,4.3999999999999915,4.3999999999999915,79.67,82.15,77.35,4.800000000000011,4.800000000000011,81.14,83.4,78.6,4.800000000000011,4.800000000000011,206176,288801,132037,156764,-127057
2018-03-11,82.24000000000001,84.15,79.65,4.5,-4.5,82.65,84.5,79.75,4.75,-4.75,80.12,82.15,76.5,5.650000000000006,-5.650000000000006,80.88,82.85,77.5,5.349999999999994,-4.799999999999997,293560,593244,142886,450358,150893
2018-03-18,77.09,78.55,75.8,2.75,-1.5,78.27,79.55,76.8,2.75,-1.4500000000000028,76.076,77.05,75.05,2.0,-0.7999999999999972,76.94,79.5,75.05,4.450000000000003,-0.15000000000000568,214117,261462,179404,82058,-77914
2018-03-25,74.7875,76.9,72.55,4.3500000000000085,-2.4000000000000057,75.8875,77.3,75.0,2.299999999999997,-2.299999999999997,72.8,74.1,72.0,2.0999999999999943,0.5499999999999972,73.8125,74.95,72.35,2.6000000000000085,1.1000000000000085,377343,434659,337148,97511,-45874
