Date,ELTK_Open_average,ELTK_Open_max,ELTK_Open_min,ELTK_Open_volatility,ELTK_Open_change,ELTK_High_average,ELTK_High_max,ELTK_High_min,ELTK_High_volatility,ELTK_High_change,ELTK_Low_average,ELTK_Low_max,ELTK_Low_min,ELTK_Low_volatility,ELTK_Low_change,ELTK_Close_average,ELTK_Close_max,ELTK_Close_min,ELTK_Close_volatility,ELTK_Close_change,ELTK_Volume_average,ELTK_Volume_max,ELTK_Volume_min,ELTK_Volume_volatility,ELTK_Volume_change
2018-01-14,4.6225000000000005,4.73,4.39,0.34000000000000075,0.34000000000000075,5.2825,5.95,4.85,1.1000000000000005,-1.0600000000000005,4.55,4.65,4.38,0.27000000000000046,0.23000000000000043,4.6875,4.74,4.64,0.10000000000000053,0.10000000000000053,448285,1289910,21661,1268249,-1268249
2018-01-21,4.644,4.8,4.46,0.33999999999999986,-0.29000000000000004,4.764,4.85,4.67,0.17999999999999972,-0.17999999999999972,4.462,4.55,4.35,0.20000000000000018,-0.15000000000000036,4.56,4.72,4.42,0.2999999999999998,-0.23999999999999932,37049,51109,23845,27264,24785
2018-01-28,4.24,4.49,4.03,0.45999999999999996,-0.3700000000000001,4.308,4.56,4.12,0.4399999999999995,-0.4399999999999995,4.038,4.27,3.85,0.4199999999999995,-0.4199999999999995,4.1,4.37,3.9,0.4700000000000002,-0.4700000000000002,23019,41134,2542,38592,-58
2018-02-04,3.7199999999999998,3.86,3.53,0.33000000000000007,-0.06000000000000005,3.908,4.03,3.8,0.23000000000000043,-0.23000000000000043,3.624,3.71,3.53,0.18000000000000016,0.020000000000000018,3.674,3.73,3.62,0.10999999999999988,0.08000000000000007,9208,26550,1221,25329,-24417
2018-02-11,3.68,3.8,3.6,0.19999999999999973,0.09999999999999964,3.83,4.07,3.71,0.3600000000000003,0.20999999999999996,3.604,3.66,3.54,0.1200000000000001,-0.040000000000000036,3.734,3.86,3.66,0.19999999999999973,0.06999999999999984,33360,93828,920,92908,47069
2018-02-18,3.76,3.81,3.67,0.14000000000000012,0.050000000000000266,3.8875,3.91,3.86,0.050000000000000266,0.020000000000000018,3.73,3.8,3.66,0.13999999999999968,-0.05999999999999961,3.7975000000000003,3.91,3.7,0.20999999999999996,-0.1599999999999997,3313,6701,920,5781,3928
2018-02-25,3.656,3.73,3.59,0.14000000000000012,-0.11000000000000032,3.88,4.1,3.71,0.3899999999999997,0.31999999999999984,3.56,3.68,3.46,0.2200000000000002,-0.16000000000000014,3.64,3.85,3.46,0.3900000000000001,0.14000000000000012,53699,130759,4327,126432,85776
2018-03-04,4.016,4.15,3.77,0.38000000000000034,0.1900000000000004,4.21,4.34,3.96,0.3799999999999999,0.3700000000000001,3.928,4.1,3.69,0.4099999999999997,0.4099999999999997,4.016,4.15,3.73,0.4200000000000004,0.4200000000000004,12728,23995,1560,22435,-9049
2018-03-11,4.236,4.5,4.06,0.4400000000000004,0.2999999999999998,4.454,4.74,4.23,0.5099999999999998,0.41000000000000014,4.082,4.13,4.01,0.1200000000000001,0.03000000000000025,4.198,4.43,4.02,0.41000000000000014,0.03000000000000025,68503,260016,1015,259001,17580
2018-03-18,4.306,4.4,4.14,0.2600000000000007,0.2600000000000007,4.45,4.55,4.4,0.14999999999999947,-0.009999999999999787,4.094,4.3,3.7,0.5999999999999996,-0.39999999999999947,4.162,4.35,3.7,0.6499999999999995,-0.4399999999999995,20695,48910,4674,44236,27149
2018-03-25,3.7175000000000002,3.75,3.66,0.08999999999999986,-0.06000000000000005,3.9450000000000003,4.08,3.83,0.25,0.06000000000000005,3.6675,3.74,3.6,0.14000000000000012,-0.11000000000000032,3.7075,3.76,3.63,0.1299999999999999,-0.10000000000000009,25913,74459,8060,66399,1869
2018-04-01,3.742,3.9,3.6,0.2999999999999998,0.1599999999999997,3.9200000000000004,4.19,3.65,0.5400000000000005,0.29000000000000004,3.618,3.72,3.5,0.2200000000000002,0.1200000000000001,3.712,3.81,3.6,0.20999999999999996,0.16000000000000014,31472,86779,5151,81628,-2139
2018-04-08,3.816,3.94,3.71,0.22999999999999998,0.10999999999999988,3.904,3.96,3.85,0.10999999999999988,0.020000000000000018,3.714,3.77,3.65,0.1200000000000001,0.08000000000000007,3.7520000000000002,3.85,3.69,0.16000000000000014,0.040000000000000036,3657,8682,969,7713,4471
