Date,Franklin LibertyQ U.S. Mid Cap Equity_Open_average,Franklin LibertyQ U.S. Mid Cap Equity_Open_max,Franklin LibertyQ U.S. Mid Cap Equity_Open_min,Franklin LibertyQ U.S. Mid Cap Equity_Open_volatility,Franklin LibertyQ U.S. Mid Cap Equity_Open_change,Franklin LibertyQ U.S. Mid Cap Equity_High_average,Franklin LibertyQ U.S. Mid Cap Equity_High_max,Franklin LibertyQ U.S. Mid Cap Equity_High_min,Franklin LibertyQ U.S. Mid Cap Equity_High_volatility,Franklin LibertyQ U.S. Mid Cap Equity_High_change,Franklin LibertyQ U.S. Mid Cap Equity_Low_average,Franklin LibertyQ U.S. Mid Cap Equity_Low_max,Franklin LibertyQ U.S. Mid Cap Equity_Low_min,Franklin LibertyQ U.S. Mid Cap Equity_Low_volatility,Franklin LibertyQ U.S. Mid Cap Equity_Low_change,Franklin LibertyQ U.S. Mid Cap Equity_Close_average,Franklin LibertyQ U.S. Mid Cap Equity_Close_max,Franklin LibertyQ U.S. Mid Cap Equity_Close_min,Franklin LibertyQ U.S. Mid Cap Equity_Close_volatility,Franklin LibertyQ U.S. Mid Cap Equity_Close_change
2018-12-16,25.27,25.27,25.27,0.0,0.0,25.27,25.27,25.27,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2018-12-23,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2018-12-30,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-01-06,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2019-01-13,28.09,28.09,28.09,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-01-20,28.04,28.04,28.04,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.02,28.02,28.02,0.0,0.0,28.15,28.15,28.15,0.0,0.0
2019-01-27,28.63,28.63,28.63,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2019-02-03,29.1,29.1,29.1,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-02-10,29.67,29.67,29.67,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2019-02-17,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.92,29.92,29.92,0.0,0.0
2019-02-24,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-03-03,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.65,29.65,29.65,0.0,0.0
2019-03-10,30.07,30.07,30.07,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2019-03-17,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2019-03-24,30.49,30.49,30.49,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-03-31,30.97,30.97,30.97,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.97,30.97,30.97,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-04-07,31.23,31.23,31.23,0.0,0.0,31.29,31.29,31.29,0.0,0.0,31.23,31.23,31.23,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-04-14,31.04,31.04,31.04,0.0,0.0,31.04,31.04,31.04,0.0,0.0,31.03,31.03,31.03,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-04-21,31.38,31.38,31.38,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.32,31.32,31.32,0.0,0.0
2019-04-28,31.16,31.16,31.16,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.38,31.38,31.38,0.0,0.0
2019-05-05,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0,30.09,30.09,30.09,0.0,0.0
2019-05-12,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.22,30.22,30.22,0.0,0.0
2019-05-19,30.01,30.01,30.01,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.01,30.01,30.01,0.0,0.0
2019-05-26,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-06-02,31.0,31.0,31.0,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.92,30.92,30.92,0.0,0.0
2019-06-09,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.79,30.79,30.79,0.0,0.0
2019-06-16,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2019-06-23,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.41,31.41,31.41,0.0,0.0
2019-06-30,31.6,31.6,31.6,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.55,31.55,31.55,0.0,0.0
2019-07-07,31.88,31.88,31.88,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.88,31.88,31.88,0.0,0.0
2019-07-14,31.73,31.73,31.73,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2019-07-21,31.98,31.98,31.98,0.0,0.0,32.02,32.02,32.02,0.0,0.0,31.97,31.97,31.97,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-07-28,30.3,30.3,30.3,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.1,30.1,30.1,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-08-04,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-08-11,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.82,30.82,30.82,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-08-18,30.27,30.27,30.27,0.0,0.0,30.28,30.28,30.28,0.0,0.0,30.13,30.13,30.13,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-08-25,30.96,30.96,30.96,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.82,30.82,30.82,0.0,0.0
2019-09-01,31.54,31.54,31.54,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2019-09-08,31.22,31.22,31.22,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-09-15,31.36,31.36,31.36,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-09-22,31.38,31.38,31.38,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2019-09-29,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0,30.98,30.98,30.98,0.0,0.0
2019-10-06,31.37,31.37,31.37,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2019-10-13,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2019-10-20,32.2,32.2,32.2,0.0,0.0,32.2,32.2,32.2,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.16,32.16,32.16,0.0,0.0
2019-10-27,32.31,32.31,32.31,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.34,32.34,32.34,0.0,0.0
2019-11-03,32.36,32.36,32.36,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.4,32.4,32.4,0.0,0.0
2019-11-10,32.69,32.69,32.69,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.72,32.72,32.72,0.0,0.0
2019-11-17,32.63,32.63,32.63,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.63,32.63,32.63,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-11-24,32.65,32.65,32.65,0.0,0.0,32.65,32.65,32.65,0.0,0.0,32.59,32.59,32.59,0.0,0.0,32.59,32.59,32.59,0.0,0.0
2019-12-01,32.85,32.85,32.85,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-12-08,33.17,33.17,33.17,0.0,0.0,33.17,33.17,33.17,0.0,0.0,32.96,32.96,32.96,0.0,0.0,32.96,32.96,32.96,0.0,0.0
2019-12-15,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-12-22,33.23,33.23,33.23,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2019-12-29,32.88,32.88,32.88,0.0,0.0,33.28,33.28,33.28,0.0,0.0,32.88,32.88,32.88,0.0,0.0,33.24,33.24,33.24,0.0,0.0
