Date,Direxion Daily SP Biotech Bear 3X_Open_average,Direxion Daily SP Biotech Bear 3X_Open_max,Direxion Daily SP Biotech Bear 3X_Open_min,Direxion Daily SP Biotech Bear 3X_Open_volatility,Direxion Daily SP Biotech Bear 3X_Open_change,Direxion Daily SP Biotech Bear 3X_High_average,Direxion Daily SP Biotech Bear 3X_High_max,Direxion Daily SP Biotech Bear 3X_High_min,Direxion Daily SP Biotech Bear 3X_High_volatility,Direxion Daily SP Biotech Bear 3X_High_change,Direxion Daily SP Biotech Bear 3X_Low_average,Direxion Daily SP Biotech Bear 3X_Low_max,Direxion Daily SP Biotech Bear 3X_Low_min,Direxion Daily SP Biotech Bear 3X_Low_volatility,Direxion Daily SP Biotech Bear 3X_Low_change,Direxion Daily SP Biotech Bear 3X_Close_average,Direxion Daily SP Biotech Bear 3X_Close_max,Direxion Daily SP Biotech Bear 3X_Close_min,Direxion Daily SP Biotech Bear 3X_Close_volatility,Direxion Daily SP Biotech Bear 3X_Close_change
2018-03-25,37.11,37.11,37.11,0.0,0.0,42.13,42.13,42.13,0.0,0.0,37.01,37.01,37.01,0.0,0.0,41.31,41.31,41.31,0.0,0.0
2018-04-01,39.4,39.4,39.4,0.0,0.0,39.4,39.4,39.4,0.0,0.0,36.63,36.63,36.63,0.0,0.0,38.82,38.82,38.82,0.0,0.0
2018-04-08,32.4,32.4,32.4,0.0,0.0,34.09,34.09,34.09,0.0,0.0,31.8,31.8,31.8,0.0,0.0,33.62,33.62,33.62,0.0,0.0
2018-04-15,33.62,33.62,33.62,0.0,0.0,35.37,35.37,35.37,0.0,0.0,33.28,33.28,33.28,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2018-04-22,33.34,33.34,33.34,0.0,0.0,35.52,35.52,35.52,0.0,0.0,33.03,33.03,33.03,0.0,0.0,35.52,35.52,35.52,0.0,0.0
2018-04-29,34.35,34.35,34.35,0.0,0.0,34.47,34.47,34.47,0.0,0.0,32.94,32.94,32.94,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2018-05-06,29.62,29.62,29.62,0.0,0.0,29.97,29.97,29.97,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2018-05-13,27.43,27.43,27.43,0.0,0.0,30.04,30.04,30.04,0.0,0.0,27.32,27.32,27.32,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2018-05-20,28.71,28.71,28.71,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.18,28.18,28.18,0.0,0.0,28.53,28.53,28.53,0.0,0.0
2018-05-27,24.86,24.86,24.86,0.0,0.0,26.89,26.89,26.89,0.0,0.0,24.6,24.6,24.6,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-06-03,25.45,25.45,25.45,0.0,0.0,26.27,26.27,26.27,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.89,25.89,25.89,0.0,0.0
2018-06-10,25.1,25.1,25.1,0.0,0.0,25.59,25.59,25.59,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2018-06-17,23.75,23.75,23.75,0.0,0.0,25.5,25.5,25.5,0.0,0.0,23.6,23.6,23.6,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2018-06-24,26.49,26.49,26.49,0.0,0.0,26.9,26.9,26.9,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2018-07-01,21.92,21.92,21.92,0.0,0.0,22.84,22.84,22.84,0.0,0.0,21.52,21.52,21.52,0.0,0.0,22.19,22.19,22.19,0.0,0.0
2018-07-08,21.95,21.95,21.95,0.0,0.0,23.24,23.24,23.24,0.0,0.0,21.82,21.82,21.82,0.0,0.0,22.93,22.93,22.93,0.0,0.0
2018-07-15,22.11,22.11,22.11,0.0,0.0,22.59,22.59,22.59,0.0,0.0,21.91,21.91,21.91,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2018-07-22,25.92,25.92,25.92,0.0,0.0,27.51,27.51,27.51,0.0,0.0,25.58,25.58,25.58,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2018-07-29,25.95,25.95,25.95,0.0,0.0,26.54,26.54,26.54,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2018-08-05,25.59,25.59,25.59,0.0,0.0,26.7,26.7,26.7,0.0,0.0,25.47,25.47,25.47,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2018-08-12,26.29,26.29,26.29,0.0,0.0,27.14,27.14,27.14,0.0,0.0,26.29,26.29,26.29,0.0,0.0,26.92,26.92,26.92,0.0,0.0
2018-08-19,24.1,24.1,24.1,0.0,0.0,24.15,24.15,24.15,0.0,0.0,22.89,22.89,22.89,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2018-08-26,21.9,21.9,21.9,0.0,0.0,22.2,22.2,22.2,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.68,21.68,21.68,0.0,0.0
2018-09-02,23.85,23.85,23.85,0.0,0.0,24.55,24.55,24.55,0.0,0.0,23.69,23.69,23.69,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2018-09-09,24.81,24.81,24.81,0.0,0.0,26.08,26.08,26.08,0.0,0.0,24.4,24.4,24.4,0.0,0.0,25.94,25.94,25.94,0.0,0.0
2018-09-16,24.8,24.8,24.8,0.0,0.0,25.03,25.03,25.03,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.9,23.9,23.9,0.0,0.0
2018-09-23,24.25,24.25,24.25,0.0,0.0,25.57,25.57,25.57,0.0,0.0,23.95,23.95,23.95,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2018-09-30,29.28,29.28,29.28,0.0,0.0,31.04,31.04,31.04,0.0,0.0,28.18,28.18,28.18,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2018-10-07,33.32,33.32,33.32,0.0,0.0,35.11,35.11,35.11,0.0,0.0,33.0,33.0,33.0,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2018-10-14,32.61,32.61,32.61,0.0,0.0,36.73,36.73,36.73,0.0,0.0,32.61,32.61,32.61,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2018-10-21,36.04,36.04,36.04,0.0,0.0,43.39,43.39,43.39,0.0,0.0,35.28,35.28,35.28,0.0,0.0,41.07,41.07,41.07,0.0,0.0
2018-10-28,32.0,32.0,32.0,0.0,0.0,34.77,34.77,34.77,0.0,0.0,31.6,31.6,31.6,0.0,0.0,32.68,32.68,32.68,0.0,0.0
2018-11-04,35.82,35.82,35.82,0.0,0.0,40.07,40.07,40.07,0.0,0.0,35.66,35.66,35.66,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2018-11-11,37.0,37.0,37.0,0.0,0.0,41.07,41.07,41.07,0.0,0.0,36.47,36.47,36.47,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2018-11-18,36.3,36.3,36.3,0.0,0.0,37.12,37.12,37.12,0.0,0.0,34.87,34.87,34.87,0.0,0.0,35.22,35.22,35.22,0.0,0.0
2018-11-25,29.11,29.11,29.11,0.0,0.0,30.44,30.44,30.44,0.0,0.0,28.78,28.78,28.78,0.0,0.0,29.0,29.0,29.0,0.0,0.0
2018-12-02,36.46,36.46,36.46,0.0,0.0,38.24,38.24,38.24,0.0,0.0,34.24,34.24,34.24,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2018-12-09,38.28,38.28,38.28,0.0,0.0,40.99,40.99,40.99,0.0,0.0,36.1,36.1,36.1,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2018-12-16,61.44,61.44,61.44,0.0,0.0,62.25,62.25,62.25,0.0,0.0,55.5,55.5,55.5,0.0,0.0,59.28,59.28,59.28,0.0,0.0
2018-12-23,44.99,44.99,44.99,0.0,0.0,45.34,45.34,45.34,0.0,0.0,42.58,42.58,42.58,0.0,0.0,42.78,42.78,42.78,0.0,0.0
2018-12-30,34.63,34.63,34.63,0.0,0.0,34.63,34.63,34.63,0.0,0.0,29.71,29.71,29.71,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-01-06,28.26,28.26,28.26,0.0,0.0,29.34,29.34,29.34,0.0,0.0,27.77,27.77,27.77,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2019-01-13,26.21,26.21,26.21,0.0,0.0,27.59,27.59,27.59,0.0,0.0,25.88,25.88,25.88,0.0,0.0,25.9,25.9,25.9,0.0,0.0
2019-01-20,27.65,27.65,27.65,0.0,0.0,29.02,29.02,29.02,0.0,0.0,27.62,27.62,27.62,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-01-27,24.87,24.87,24.87,0.0,0.0,25.43,25.43,25.43,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-02-03,25.59,25.59,25.59,0.0,0.0,26.32,26.32,26.32,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2019-02-10,23.75,23.75,23.75,0.0,0.0,23.98,23.98,23.98,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2019-02-17,20.98,20.98,20.98,0.0,0.0,20.99,20.99,20.99,0.0,0.0,19.87,19.87,19.87,0.0,0.0,20.02,20.02,20.02,0.0,0.0
2019-02-24,17.77,17.77,17.77,0.0,0.0,19.98,19.98,19.98,0.0,0.0,17.73,17.73,17.73,0.0,0.0,18.98,18.98,18.98,0.0,0.0
2019-03-03,21.48,21.48,21.48,0.0,0.0,21.88,21.88,21.88,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-03-10,18.31,18.31,18.31,0.0,0.0,18.72,18.72,18.72,0.0,0.0,17.44,17.44,17.44,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2019-03-17,20.38,20.38,20.38,0.0,0.0,21.31,21.31,21.31,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-03-24,17.94,17.94,17.94,0.0,0.0,18.63,18.63,18.63,0.0,0.0,17.68,17.68,17.68,0.0,0.0,18.49,18.49,18.49,0.0,0.0
2019-03-31,16.66,16.66,16.66,0.0,0.0,17.33,17.33,17.33,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.84,16.84,16.84,0.0,0.0
2019-04-07,18.5,18.5,18.5,0.0,0.0,19.76,19.76,19.76,0.0,0.0,18.27,18.27,18.27,0.0,0.0,19.13,19.13,19.13,0.0,0.0
2019-04-14,22.34,22.34,22.34,0.0,0.0,22.8,22.8,22.8,0.0,0.0,21.46,21.46,21.46,0.0,0.0,22.15,22.15,22.15,0.0,0.0
2019-04-21,19.94,19.94,19.94,0.0,0.0,20.54,20.54,20.54,0.0,0.0,19.71,19.71,19.71,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-04-28,22.15,22.15,22.15,0.0,0.0,22.16,22.16,22.16,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-05-05,23.6,23.6,23.6,0.0,0.0,25.11,25.11,25.11,0.0,0.0,23.25,23.25,23.25,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2019-05-12,23.57,23.57,23.57,0.0,0.0,24.48,24.48,24.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-05-19,22.86,22.86,22.86,0.0,0.0,23.0,23.0,23.0,0.0,0.0,22.01,22.01,22.01,0.0,0.0,22.42,22.42,22.42,0.0,0.0
2019-05-26,25.05,25.05,25.05,0.0,0.0,25.11,25.11,25.11,0.0,0.0,23.64,23.64,23.64,0.0,0.0,24.51,24.51,24.51,0.0,0.0
2019-06-02,21.57,21.57,21.57,0.0,0.0,22.87,22.87,22.87,0.0,0.0,21.41,21.41,21.41,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2019-06-09,22.02,22.02,22.02,0.0,0.0,22.03,22.03,22.03,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2019-06-16,18.67,18.67,18.67,0.0,0.0,20.3,20.3,20.3,0.0,0.0,18.65,18.65,18.65,0.0,0.0,20.28,20.28,20.28,0.0,0.0
2019-06-23,17.18,17.18,17.18,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2019-06-30,18.58,18.58,18.58,0.0,0.0,19.71,19.71,19.71,0.0,0.0,18.52,18.52,18.52,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2019-07-07,18.96,18.96,18.96,0.0,0.0,19.38,19.38,19.38,0.0,0.0,18.68,18.68,18.68,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-07-14,19.15,19.15,19.15,0.0,0.0,19.41,19.41,19.41,0.0,0.0,18.66,18.66,18.66,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2019-07-21,19.12,19.12,19.12,0.0,0.0,20.15,20.15,20.15,0.0,0.0,18.91,18.91,18.91,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2019-07-28,21.32,21.32,21.32,0.0,0.0,22.76,22.76,22.76,0.0,0.0,21.19,21.19,21.19,0.0,0.0,22.22,22.22,22.22,0.0,0.0
2019-08-04,20.46,20.46,20.46,0.0,0.0,21.32,21.32,21.32,0.0,0.0,20.11,20.11,20.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0
2019-08-11,20.0,20.0,20.0,0.0,0.0,20.7,20.7,20.7,0.0,0.0,19.9,19.9,19.9,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2019-08-18,22.46,22.46,22.46,0.0,0.0,23.17,23.17,23.17,0.0,0.0,22.19,22.19,22.19,0.0,0.0,22.45,22.45,22.45,0.0,0.0
2019-08-25,21.43,21.43,21.43,0.0,0.0,22.7,22.7,22.7,0.0,0.0,21.33,21.33,21.33,0.0,0.0,22.24,22.24,22.24,0.0,0.0
2019-09-01,22.22,22.22,22.22,0.0,0.0,23.52,23.52,23.52,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2019-09-08,20.55,20.55,20.55,0.0,0.0,20.8,20.8,20.8,0.0,0.0,19.11,19.11,19.11,0.0,0.0,19.26,19.26,19.26,0.0,0.0
2019-09-15,20.36,20.36,20.36,0.0,0.0,20.89,20.89,20.89,0.0,0.0,19.71,19.71,19.71,0.0,0.0,20.87,20.87,20.87,0.0,0.0
2019-09-22,25.01,25.01,25.01,0.0,0.0,26.02,26.02,26.02,0.0,0.0,24.53,24.53,24.53,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2019-09-29,24.86,24.86,24.86,0.0,0.0,25.13,25.13,25.13,0.0,0.0,24.05,24.05,24.05,0.0,0.0,24.89,24.89,24.89,0.0,0.0
2019-10-06,24.4,24.4,24.4,0.0,0.0,25.02,25.02,25.02,0.0,0.0,23.5,23.5,23.5,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2019-10-13,22.16,22.16,22.16,0.0,0.0,22.67,22.67,22.67,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2019-10-20,20.31,20.31,20.31,0.0,0.0,20.59,20.59,20.59,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.75,19.75,19.75,0.0,0.0
2019-10-27,18.45,18.45,18.45,0.0,0.0,19.25,19.25,19.25,0.0,0.0,18.26,18.26,18.26,0.0,0.0,19.21,19.21,19.21,0.0,0.0
2019-11-03,18.72,18.72,18.72,0.0,0.0,19.11,19.11,19.11,0.0,0.0,18.56,18.56,18.56,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-11-10,17.97,17.97,17.97,0.0,0.0,18.39,18.39,18.39,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.84,17.84,17.84,0.0,0.0
2019-11-17,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2019-11-24,13.08,13.08,13.08,0.0,0.0,13.98,13.98,13.98,0.0,0.0,12.97,12.97,12.97,0.0,0.0,13.71,13.71,13.71,0.0,0.0
2019-12-01,12.18,12.18,12.18,0.0,0.0,12.73,12.73,12.73,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.73,12.73,12.73,0.0,0.0
2019-12-08,12.14,12.14,12.14,0.0,0.0,12.29,12.29,12.29,0.0,0.0,11.77,11.77,11.77,0.0,0.0,11.89,11.89,11.89,0.0,0.0
2019-12-15,11.78,11.78,11.78,0.0,0.0,12.09,12.09,12.09,0.0,0.0,11.44,11.44,11.44,0.0,0.0,11.47,11.47,11.47,0.0,0.0
2019-12-22,12.03,12.03,12.03,0.0,0.0,12.74,12.74,12.74,0.0,0.0,11.88,11.88,11.88,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2019-12-29,13.08,13.08,13.08,0.0,0.0,13.35,13.35,13.35,0.0,0.0,12.76,12.76,12.76,0.0,0.0,13.08,13.08,13.08,0.0,0.0
