Date,DRD_Open_average,DRD_Open_max,DRD_Open_min,DRD_Open_volatility,DRD_Open_change,DRD_High_average,DRD_High_max,DRD_High_min,DRD_High_volatility,DRD_High_change,DRD_Low_average,DRD_Low_max,DRD_Low_min,DRD_Low_volatility,DRD_Low_change,DRD_Close_average,DRD_Close_max,DRD_Close_min,DRD_Close_volatility,DRD_Close_change,DRD_Volume_average,DRD_Volume_max,DRD_Volume_min,DRD_Volume_volatility,DRD_Volume_change
2018-01-14,3.158,3.25,3.1,0.1499999999999999,-0.1299999999999999,3.2119999999999997,3.3,3.13,0.16999999999999993,-0.1200000000000001,3.108,3.15,3.09,0.06000000000000005,-0.06000000000000005,3.136,3.22,3.1,0.1200000000000001,-0.10000000000000009,64355,113995,26284,87711,-61593
2018-01-21,3.174,3.27,3.1,0.16999999999999993,0.020000000000000018,3.238,3.38,3.13,0.25,-0.11000000000000032,3.098,3.16,3.0,0.16000000000000014,-0.10000000000000009,3.146,3.24,3.01,0.23000000000000043,-0.23000000000000043,91362,195235,33789,161446,108574
2018-01-28,2.956,3.0,2.92,0.08000000000000007,-0.08000000000000007,3.0500000000000003,3.12,2.97,0.1499999999999999,-0.13999999999999968,2.894,2.92,2.85,0.06999999999999984,-0.04999999999999982,2.95,3.08,2.9,0.18000000000000016,-0.009999999999999787,77287,140743,39500,101243,-80716
2018-02-04,2.888,2.94,2.83,0.10999999999999988,-0.06999999999999984,2.972,3.04,2.94,0.10000000000000009,-0.10000000000000009,2.83,2.89,2.79,0.10000000000000009,-0.10000000000000009,2.872,2.92,2.83,0.08999999999999986,-0.08999999999999986,78102,106902,64156,42746,-39042
2018-02-11,2.9699999999999998,3.1,2.84,0.26000000000000023,0.20999999999999996,3.0549999999999997,3.15,2.92,0.22999999999999998,0.22999999999999998,2.935,3.03,2.84,0.18999999999999995,0.15000000000000036,2.9699999999999998,3.03,2.9,0.1299999999999999,0.0900000000000003,67783,86583,41541,45042,19884
2018-02-18,3.034,3.1,2.98,0.1200000000000001,-0.0900000000000003,3.122,3.13,3.1,0.029999999999999805,0.009999999999999787,2.984,3.02,2.95,0.06999999999999984,0.04999999999999982,3.044,3.1,3.0,0.10000000000000009,0.040000000000000036,41027,47179,36411,10768,-10768
2018-02-25,3.042,3.12,3.0,0.1200000000000001,0.06000000000000005,3.106,3.12,3.09,0.03000000000000025,0.010000000000000231,2.992,3.02,2.95,0.06999999999999984,0.009999999999999787,3.05,3.08,3.03,0.050000000000000266,0.040000000000000036,44102,57525,33073,24452,-7963
2018-03-04,2.99,3.12,2.92,0.20000000000000018,-0.18000000000000016,3.038,3.12,2.96,0.16000000000000014,-0.11000000000000032,2.938,3.0,2.87,0.1299999999999999,-0.10000000000000009,2.992,3.05,2.9,0.1499999999999999,-0.06999999999999984,71627,129372,33109,96263,27060
2018-03-11,2.834,3.04,2.7,0.33999999999999986,-0.2799999999999998,2.936,3.1,2.81,0.29000000000000004,-0.29000000000000004,2.784,2.94,2.65,0.29000000000000004,-0.25,2.902,3.07,2.77,0.2999999999999998,-0.2999999999999998,119856,204845,44544,160301,44318
2018-03-18,2.746,2.83,2.69,0.14000000000000012,0.05999999999999961,2.82,2.86,2.74,0.11999999999999966,0.11999999999999966,2.716,2.79,2.66,0.1299999999999999,0.08999999999999986,2.772,2.83,2.68,0.1499999999999999,0.1499999999999999,93064,180472,46181,134291,-47136
2018-03-25,2.7824999999999998,2.82,2.73,0.08999999999999986,-0.020000000000000018,2.8375,2.88,2.78,0.10000000000000009,-0.009999999999999787,2.7275,2.76,2.68,0.07999999999999963,0.019999999999999574,2.7925,2.87,2.73,0.14000000000000012,-0.050000000000000266,71549,103922,24851,79071,39643
2018-04-01,2.742,2.78,2.7,0.07999999999999963,-0.010000000000000231,2.794,2.86,2.76,0.10000000000000009,-0.10000000000000009,2.672,2.69,2.63,0.06000000000000005,-0.020000000000000018,2.724,2.75,2.69,0.06000000000000005,-0.040000000000000036,73851,114910,37868,77042,-77042
2018-04-08,2.736,2.82,2.67,0.1499999999999999,0.03000000000000025,2.746,2.82,2.69,0.1299999999999999,0.010000000000000231,2.608,2.65,2.56,0.08999999999999986,-0.06999999999999984,2.676,2.75,2.64,0.10999999999999988,-0.020000000000000018,101870,178803,59551,119252,-15000
2018-04-15,2.542,2.61,2.42,0.18999999999999995,-0.1499999999999999,2.562,2.64,2.42,0.2200000000000002,-0.16000000000000014,2.466,2.52,2.37,0.1499999999999999,-0.10000000000000009,2.512,2.59,2.38,0.20999999999999996,-0.16000000000000014,104874,169490,55245,114245,-89562
2018-04-22,2.374,2.41,2.33,0.08000000000000007,-0.08000000000000007,2.4,2.43,2.35,0.08000000000000007,-0.06999999999999984,2.322,2.37,2.25,0.1200000000000001,-0.10000000000000009,2.358,2.41,2.29,0.1200000000000001,-0.1200000000000001,86686,138018,31886,106132,47753
2018-04-29,2.408,2.51,2.29,0.21999999999999975,0.20999999999999996,2.472,2.57,2.33,0.23999999999999977,0.17999999999999972,2.358,2.48,2.23,0.25,0.16000000000000014,2.434,2.55,2.25,0.2999999999999998,0.2200000000000002,90265,158302,31551,126751,-126751
2018-05-06,2.548,2.65,2.4,0.25,0.22999999999999998,2.604,2.68,2.52,0.16000000000000014,0.10999999999999988,2.468,2.57,2.37,0.19999999999999973,0.10999999999999988,2.54,2.61,2.47,0.13999999999999968,0.03999999999999959,53342,72121,43079,29042,5476
2018-05-13,2.45,2.46,2.43,0.029999999999999805,0.029999999999999805,2.538,2.62,2.51,0.11000000000000032,-0.010000000000000231,2.434,2.46,2.42,0.040000000000000036,-0.010000000000000231,2.488,2.6,2.44,0.16000000000000014,0.0,47283,77151,22338,54813,-10705
2018-05-20,2.5475,2.6,2.51,0.0900000000000003,0.0900000000000003,2.64,2.77,2.57,0.20000000000000018,0.16999999999999993,2.5324999999999998,2.6,2.5,0.10000000000000009,0.10000000000000009,2.5925000000000002,2.68,2.53,0.15000000000000036,0.15000000000000036,52404,65836,41100,24736,24736
