Date,MSCI Frontier 100_Open_average,MSCI Frontier 100_Open_max,MSCI Frontier 100_Open_min,MSCI Frontier 100_Open_volatility,MSCI Frontier 100_Open_change,MSCI Frontier 100_High_average,MSCI Frontier 100_High_max,MSCI Frontier 100_High_min,MSCI Frontier 100_High_volatility,MSCI Frontier 100_High_change,MSCI Frontier 100_Low_average,MSCI Frontier 100_Low_max,MSCI Frontier 100_Low_min,MSCI Frontier 100_Low_volatility,MSCI Frontier 100_Low_change,MSCI Frontier 100_Close_average,MSCI Frontier 100_Close_max,MSCI Frontier 100_Close_min,MSCI Frontier 100_Close_volatility,MSCI Frontier 100_Close_change
2018-08-19,28.6,28.6,28.6,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2018-08-26,27.62,27.62,27.62,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2018-09-02,27.73,27.73,27.73,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2018-09-09,27.58,27.58,27.58,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.57,27.57,27.57,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2018-09-16,28.65,28.65,28.65,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2018-09-23,28.56,28.56,28.56,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2018-09-30,27.83,27.83,27.83,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.83,27.83,27.83,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2018-10-07,27.53,27.53,27.53,0.0,0.0,27.67,27.67,27.67,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-10-14,27.25,27.25,27.25,0.0,0.0,27.25,27.25,27.25,0.0,0.0,26.86,26.86,26.86,0.0,0.0,26.86,26.86,26.86,0.0,0.0
2018-10-21,26.93,26.93,26.93,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.61,26.61,26.61,0.0,0.0
2018-10-28,27.59,27.59,27.59,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.62,27.62,27.62,0.0,0.0
2018-11-04,27.23,27.23,27.23,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.1,27.1,27.1,0.0,0.0
2018-11-11,27.11,27.11,27.11,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2018-11-18,27.28,27.28,27.28,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.27,27.27,27.27,0.0,0.0
2018-11-25,27.9,27.9,27.9,0.0,0.0,27.98,27.98,27.98,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2018-12-02,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2018-12-09,27.11,27.11,27.11,0.0,0.0,27.22,27.22,27.22,0.0,0.0,26.94,26.94,26.94,0.0,0.0,27.03,27.03,27.03,0.0,0.0
2018-12-16,26.01,26.01,26.01,0.0,0.0,26.35,26.35,26.35,0.0,0.0,25.97,25.97,25.97,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2018-12-23,26.2,26.2,26.2,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.02,26.02,26.02,0.0,0.0,26.15,26.15,26.15,0.0,0.0
2018-12-30,26.94,26.94,26.94,0.0,0.0,27.07,27.07,27.07,0.0,0.0,26.77,26.77,26.77,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-01-06,27.47,27.47,27.47,0.0,0.0,27.64,27.64,27.64,0.0,0.0,27.26,27.26,27.26,0.0,0.0,27.41,27.41,27.41,0.0,0.0
2019-01-13,27.87,27.87,27.87,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-01-20,27.98,27.98,27.98,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.76,27.76,27.76,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-01-27,28.31,28.31,28.31,0.0,0.0,28.49,28.49,28.49,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.99,27.99,27.99,0.0,0.0
2019-02-03,28.49,28.49,28.49,0.0,0.0,28.58,28.58,28.58,0.0,0.0,28.27,28.27,28.27,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2019-02-10,28.95,28.95,28.95,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-02-17,28.96,28.96,28.96,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.96,28.96,28.96,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2019-02-24,28.58,28.58,28.58,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.5,28.5,28.5,0.0,0.0
2019-03-03,28.17,28.17,28.17,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.17,28.17,28.17,0.0,0.0,28.39,28.39,28.39,0.0,0.0
2019-03-10,28.71,28.71,28.71,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.82,28.82,28.82,0.0,0.0
2019-03-17,28.43,28.43,28.43,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.43,28.43,28.43,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2019-03-24,28.6,28.6,28.6,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-03-31,28.82,28.82,28.82,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.82,28.82,28.82,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2019-04-07,28.84,28.84,28.84,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-04-14,28.56,28.56,28.56,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.65,28.65,28.65,0.0,0.0
2019-04-21,28.18,28.18,28.18,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-04-28,28.42,28.42,28.42,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-05-05,28.29,28.29,28.29,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.76,27.76,27.76,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-05-12,27.93,27.93,27.93,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.8,27.8,27.8,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2019-05-19,28.13,28.13,28.13,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-05-26,28.7,28.7,28.7,0.0,0.0,28.89,28.89,28.89,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-06-02,29.5,29.5,29.5,0.0,0.0,29.8,29.8,29.8,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-06-09,29.07,29.07,29.07,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.58,28.58,28.58,0.0,0.0,29.03,29.03,29.03,0.0,0.0
2019-06-16,29.48,29.48,29.48,0.0,0.0,29.62,29.62,29.62,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-06-23,29.65,29.65,29.65,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2019-06-30,30.02,30.02,30.02,0.0,0.0,30.13,30.13,30.13,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.04,30.04,30.04,0.0,0.0
2019-07-07,30.3,30.3,30.3,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-07-14,30.17,30.17,30.17,0.0,0.0,30.17,30.17,30.17,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2019-07-21,30.25,30.25,30.25,0.0,0.0,30.49,30.49,30.49,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-07-28,29.39,29.39,29.39,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.02,29.02,29.02,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2019-08-04,29.0,29.0,29.0,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.96,28.96,28.96,0.0,0.0
2019-08-11,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-08-18,28.89,28.89,28.89,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2019-08-25,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-09-01,28.45,28.45,28.45,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.24,28.24,28.24,0.0,0.0
2019-09-08,28.2,28.2,28.2,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2019-09-15,28.28,28.28,28.28,0.0,0.0,28.33,28.33,28.33,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.3,28.3,28.3,0.0,0.0
2019-09-22,28.0,28.0,28.0,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.14,28.14,28.14,0.0,0.0
2019-09-29,28.09,28.09,28.09,0.0,0.0,28.14,28.14,28.14,0.0,0.0,27.99,27.99,27.99,0.0,0.0,28.06,28.06,28.06,0.0,0.0
2019-10-06,28.11,28.11,28.11,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.91,27.91,27.91,0.0,0.0,28.12,28.12,28.12,0.0,0.0
2019-10-13,28.19,28.19,28.19,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2019-10-20,28.3,28.3,28.3,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-10-27,28.4,28.4,28.4,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2019-11-03,28.66,28.66,28.66,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.6,28.6,28.6,0.0,0.0
2019-11-10,28.71,28.71,28.71,0.0,0.0,28.77,28.77,28.77,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-11-17,28.81,28.81,28.81,0.0,0.0,28.99,28.99,28.99,0.0,0.0,28.75,28.75,28.75,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-11-24,29.37,29.37,29.37,0.0,0.0,29.48,29.48,29.48,0.0,0.0,29.26,29.26,29.26,0.0,0.0,29.42,29.42,29.42,0.0,0.0
2019-12-01,29.89,29.89,29.89,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.91,29.91,29.91,0.0,0.0
2019-12-08,30.08,30.08,30.08,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.77,29.77,29.77,0.0,0.0
2019-12-15,30.22,30.22,30.22,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.17,30.17,30.17,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-12-22,30.37,30.37,30.37,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-12-29,30.35,30.35,30.35,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.51,30.51,30.51,0.0,0.0
