Date,HHSStock_Open_average,HHSStock_Open_max,HHSStock_Open_min,HHSStock_Open_volatility,HHSStock_Open_change,HHSStock_High_average,HHSStock_High_max,HHSStock_High_min,HHSStock_High_volatility,HHSStock_High_change,HHSStock_Low_average,HHSStock_Low_max,HHSStock_Low_min,HHSStock_Low_volatility,HHSStock_Low_change,HHSStock_Close_average,HHSStock_Close_max,HHSStock_Close_min,HHSStock_Close_volatility,HHSStock_Close_change,HHSStock_Volume_average,HHSStock_Volume_max,HHSStock_Volume_min,HHSStock_Volume_volatility,HHSStock_Volume_change
2018-01-14,10.350000000000001,10.5,10.3,0.1999999999999993,0.0,10.475,10.6,10.3,0.29999999999999893,-0.29999999999999893,9.805,10.1,9.22,0.879999999999999,-0.879999999999999,10.125,10.4,9.5,0.9000000000000004,-0.9000000000000004,20311,39338,12162,27176,-22851
2018-01-21,9.76,10.3,9.4,0.9000000000000004,-0.40000000000000036,9.86,10.4,9.5,0.9000000000000004,-0.40000000000000036,9.22,9.6,8.9,0.6999999999999993,-0.40000000000000036,9.372,9.6,9.15,0.4499999999999993,-0.34999999999999964,11544,22281,6489,15792,3751
2018-01-28,8.832,9.51,8.4,1.1099999999999994,-0.9599999999999991,9.146,9.51,8.9,0.6099999999999994,-0.5299999999999994,8.484,9.0,8.27,0.7300000000000004,-0.4499999999999993,8.724,9.05,8.41,0.6400000000000006,-0.2400000000000002,18964,33232,4916,28316,11397
2018-02-04,8.84,8.93,8.73,0.1999999999999993,-0.08999999999999986,8.994,9.05,8.93,0.120000000000001,-0.030000000000001137,8.55,8.63,8.44,0.19000000000000128,0.08000000000000007,8.874,9.0,8.75,0.25,0.08999999999999986,14272,29090,3803,25287,13334
2018-02-11,8.766,8.95,8.56,0.3899999999999988,0.08999999999999986,8.91,9.2,8.66,0.5399999999999991,0.3099999999999987,8.632,8.95,8.52,0.4299999999999997,0.3899999999999988,8.806,9.14,8.53,0.6100000000000012,0.45000000000000107,13078,19635,6852,12783,-4025
2018-02-18,9.059999999999999,9.19,8.85,0.33999999999999986,-0.16999999999999993,9.307500000000001,9.47,9.21,0.2599999999999998,-0.22000000000000064,8.955,9.03,8.85,0.17999999999999972,0.09999999999999964,9.04,9.13,8.92,0.21000000000000085,0.21000000000000085,7588,19672,1697,17975,-17975
2018-02-25,8.8725,9.01,8.49,0.5199999999999996,-0.5099999999999998,9.05,9.16,8.93,0.23000000000000043,-0.23000000000000043,8.627500000000001,8.82,8.48,0.33999999999999986,-0.33999999999999986,8.7625,9.04,8.5,0.5399999999999991,-0.23999999999999844,8120,14104,5222,8882,-8882
2018-03-04,8.998,9.39,8.83,0.5600000000000005,-0.07000000000000028,9.328,9.44,9.19,0.25,-0.2400000000000002,8.824,8.93,8.66,0.2699999999999996,-0.11999999999999922,8.954,9.13,8.66,0.47000000000000064,0.08000000000000007,16084,30838,4758,26080,-8953
2018-03-11,8.818,9.2,8.62,0.5800000000000001,-0.5599999999999987,9.044,9.2,8.81,0.3899999999999988,-0.009999999999999787,8.578,8.75,8.5,0.25,-0.2400000000000002,8.741999999999999,9.07,8.53,0.5400000000000009,0.2400000000000002,19582,46363,2716,43647,37729
2018-03-18,9.32,9.54,9.05,0.48999999999999844,0.3899999999999988,9.572,9.96,9.14,0.8200000000000003,0.29999999999999893,9.218,9.45,8.95,0.5,0.40000000000000036,9.394,9.59,9.09,0.5,0.2699999999999996,13951,25261,5559,19702,-3626
