Date,Vanguard Health Care_Open_average,Vanguard Health Care_Open_max,Vanguard Health Care_Open_min,Vanguard Health Care_Open_volatility,Vanguard Health Care_Open_change,Vanguard Health Care_High_average,Vanguard Health Care_High_max,Vanguard Health Care_High_min,Vanguard Health Care_High_volatility,Vanguard Health Care_High_change,Vanguard Health Care_Low_average,Vanguard Health Care_Low_max,Vanguard Health Care_Low_min,Vanguard Health Care_Low_volatility,Vanguard Health Care_Low_change,Vanguard Health Care_Close_average,Vanguard Health Care_Close_max,Vanguard Health Care_Close_min,Vanguard Health Care_Close_volatility,Vanguard Health Care_Close_change
2018-03-25,153.0,153.0,153.0,0.0,0.0,153.44,153.44,153.44,0.0,0.0,148.31,148.31,148.31,0.0,0.0,149.72,149.72,149.72,0.0,0.0
2018-04-01,151.41,151.41,151.41,0.0,0.0,153.92,153.92,153.92,0.0,0.0,151.0,151.0,151.0,0.0,0.0,151.8,151.8,151.8,0.0,0.0
2018-04-08,155.54,155.54,155.54,0.0,0.0,156.11,156.11,156.11,0.0,0.0,155.22,155.22,155.22,0.0,0.0,155.55,155.55,155.55,0.0,0.0
2018-04-15,155.47,155.47,155.47,0.0,0.0,156.0,156.0,156.0,0.0,0.0,154.86,154.86,154.86,0.0,0.0,155.52,155.52,155.52,0.0,0.0
2018-04-22,157.69,157.69,157.69,0.0,0.0,157.69,157.69,157.69,0.0,0.0,154.92,154.92,154.92,0.0,0.0,154.93,154.93,154.93,0.0,0.0
2018-04-29,153.78,153.78,153.78,0.0,0.0,154.44,154.44,154.44,0.0,0.0,153.0,153.0,153.0,0.0,0.0,153.44,153.44,153.44,0.0,0.0
2018-05-06,157.89,157.89,157.89,0.0,0.0,159.3,159.3,159.3,0.0,0.0,157.71,157.71,157.71,0.0,0.0,158.62,158.62,158.62,0.0,0.0
2018-05-13,158.76,158.76,158.76,0.0,0.0,159.22,159.22,159.22,0.0,0.0,158.03,158.03,158.03,0.0,0.0,158.34,158.34,158.34,0.0,0.0
2018-05-20,158.02,158.02,158.02,0.0,0.0,158.71,158.71,158.71,0.0,0.0,157.61,157.61,157.61,0.0,0.0,158.02,158.02,158.02,0.0,0.0
2018-05-27,159.07,159.07,159.07,0.0,0.0,159.77,159.77,159.77,0.0,0.0,158.44,158.44,158.44,0.0,0.0,159.69,159.69,159.69,0.0,0.0
2018-06-03,162.25,162.25,162.25,0.0,0.0,163.06,163.06,163.06,0.0,0.0,161.74,161.74,161.74,0.0,0.0,162.35,162.35,162.35,0.0,0.0
2018-06-10,162.91,162.91,162.91,0.0,0.0,162.91,162.91,162.91,0.0,0.0,161.94,161.94,161.94,0.0,0.0,162.53,162.53,162.53,0.0,0.0
2018-06-17,162.68,162.68,162.68,0.0,0.0,162.99,162.99,162.99,0.0,0.0,160.18,160.18,160.18,0.0,0.0,161.33,161.33,161.33,0.0,0.0
2018-06-24,158.3,158.3,158.3,0.0,0.0,159.97,159.97,159.97,0.0,0.0,157.8,157.8,157.8,0.0,0.0,159.83,159.83,159.83,0.0,0.0
2018-07-01,164.98,164.98,164.98,0.0,0.0,165.66,165.66,165.66,0.0,0.0,164.86,164.86,164.86,0.0,0.0,165.36,165.36,165.36,0.0,0.0
2018-07-08,166.97,166.97,166.97,0.0,0.0,166.97,166.97,166.97,0.0,0.0,165.52,165.52,165.52,0.0,0.0,165.73,165.73,165.73,0.0,0.0
2018-07-15,165.71,165.71,165.71,0.0,0.0,166.47,166.47,166.47,0.0,0.0,165.7,165.7,165.7,0.0,0.0,166.24,166.24,166.24,0.0,0.0
2018-07-22,167.1,167.1,167.1,0.0,0.0,167.22,167.22,167.22,0.0,0.0,166.34,166.34,166.34,0.0,0.0,166.85,166.85,166.85,0.0,0.0
2018-07-29,170.39,170.39,170.39,0.0,0.0,171.16,171.16,171.16,0.0,0.0,169.78,169.78,169.78,0.0,0.0,170.83,170.83,170.83,0.0,0.0
2018-08-05,170.4,170.4,170.4,0.0,0.0,171.12,171.12,171.12,0.0,0.0,169.84,169.84,169.84,0.0,0.0,170.29,170.29,170.29,0.0,0.0
2018-08-12,173.48,173.48,173.48,0.0,0.0,173.68,173.68,173.68,0.0,0.0,173.1,173.1,173.1,0.0,0.0,173.67,173.67,173.67,0.0,0.0
2018-08-19,175.38,175.38,175.38,0.0,0.0,175.67,175.67,175.67,0.0,0.0,175.0,175.0,175.0,0.0,0.0,175.63,175.63,175.63,0.0,0.0
2018-08-26,176.7,176.7,176.7,0.0,0.0,177.16,177.16,177.16,0.0,0.0,176.32,176.32,176.32,0.0,0.0,177.06,177.06,177.06,0.0,0.0
2018-09-02,176.68,176.68,176.68,0.0,0.0,176.75,176.75,176.75,0.0,0.0,175.55,175.55,175.55,0.0,0.0,175.56,175.56,175.56,0.0,0.0
2018-09-09,177.83,177.83,177.83,0.0,0.0,178.0,178.0,178.0,0.0,0.0,176.48,176.48,176.48,0.0,0.0,176.76,176.76,176.76,0.0,0.0
2018-09-16,178.6,178.6,178.6,0.0,0.0,179.41,179.41,179.41,0.0,0.0,178.42,178.42,178.42,0.0,0.0,179.17,179.17,179.17,0.0,0.0
2018-09-23,181.08,181.08,181.08,0.0,0.0,181.92,181.92,181.92,0.0,0.0,180.47,180.47,180.47,0.0,0.0,180.89,180.89,180.89,0.0,0.0
2018-09-30,177.5,177.5,177.5,0.0,0.0,177.97,177.97,177.97,0.0,0.0,175.75,175.75,175.75,0.0,0.0,177.25,177.25,177.25,0.0,0.0
2018-10-07,171.15,171.15,171.15,0.0,0.0,171.76,171.76,171.76,0.0,0.0,170.03,170.03,170.03,0.0,0.0,170.03,170.03,170.03,0.0,0.0
2018-10-14,171.97,171.97,171.97,0.0,0.0,172.35,172.35,172.35,0.0,0.0,169.91,169.91,169.91,0.0,0.0,170.68,170.68,170.68,0.0,0.0
2018-10-21,166.26,166.26,166.26,0.0,0.0,167.35,167.35,167.35,0.0,0.0,161.93,161.93,161.93,0.0,0.0,164.25,164.25,164.25,0.0,0.0
2018-10-28,168.67,168.67,168.67,0.0,0.0,170.25,170.25,170.25,0.0,0.0,168.67,168.67,168.67,0.0,0.0,169.63,169.63,169.63,0.0,0.0
2018-11-04,174.04,174.04,174.04,0.0,0.0,174.04,174.04,174.04,0.0,0.0,171.08,171.08,171.08,0.0,0.0,171.36,171.36,171.36,0.0,0.0
2018-11-11,172.05,172.05,172.05,0.0,0.0,172.58,172.58,172.58,0.0,0.0,168.74,168.74,168.74,0.0,0.0,169.49,169.49,169.49,0.0,0.0
2018-11-18,169.25,169.25,169.25,0.0,0.0,169.87,169.87,169.87,0.0,0.0,168.48,168.48,168.48,0.0,0.0,169.48,169.48,169.48,0.0,0.0
2018-11-25,179.11,179.11,179.11,0.0,0.0,179.15,179.15,179.15,0.0,0.0,177.5,177.5,177.5,0.0,0.0,178.6,178.6,178.6,0.0,0.0
2018-12-02,168.86,168.86,168.86,0.0,0.0,170.15,170.15,170.15,0.0,0.0,165.55,165.55,165.55,0.0,0.0,169.65,169.65,169.65,0.0,0.0
2018-12-09,163.7,163.7,163.7,0.0,0.0,164.91,164.91,164.91,0.0,0.0,160.66,160.66,160.66,0.0,0.0,161.61,161.61,161.61,0.0,0.0
2018-12-16,151.67,151.67,151.67,0.0,0.0,152.61,152.61,152.61,0.0,0.0,149.55,149.55,149.55,0.0,0.0,149.65,149.65,149.65,0.0,0.0
2018-12-23,159.19,159.19,159.19,0.0,0.0,160.74,160.74,160.74,0.0,0.0,159.05,159.05,159.05,0.0,0.0,160.6,160.6,160.6,0.0,0.0
2018-12-30,160.39,160.39,160.39,0.0,0.0,162.64,162.64,162.64,0.0,0.0,160.09,160.09,160.09,0.0,0.0,161.23,161.23,161.23,0.0,0.0
2019-01-06,163.58,163.58,163.58,0.0,0.0,164.95,164.95,164.95,0.0,0.0,162.74,162.74,162.74,0.0,0.0,162.76,162.76,162.76,0.0,0.0
2019-01-13,168.2,168.2,168.2,0.0,0.0,168.9,168.9,168.9,0.0,0.0,166.89,166.89,166.89,0.0,0.0,168.86,168.86,168.86,0.0,0.0
2019-01-20,165.99,165.99,165.99,0.0,0.0,166.25,166.25,166.25,0.0,0.0,164.25,164.25,164.25,0.0,0.0,164.94,164.94,164.94,0.0,0.0
2019-01-27,170.38,170.38,170.38,0.0,0.0,170.38,170.38,170.38,0.0,0.0,168.68,168.68,168.68,0.0,0.0,170.12,170.12,170.12,0.0,0.0
2019-02-03,169.27,169.27,169.27,0.0,0.0,169.67,169.67,169.67,0.0,0.0,168.44,168.44,168.44,0.0,0.0,168.85,168.85,168.85,0.0,0.0
2019-02-10,173.03,173.03,173.03,0.0,0.0,174.67,174.67,174.67,0.0,0.0,173.03,173.03,173.03,0.0,0.0,174.6,174.6,174.6,0.0,0.0
2019-02-17,175.0,175.0,175.0,0.0,0.0,175.56,175.56,175.56,0.0,0.0,174.5,174.5,174.5,0.0,0.0,174.62,174.62,174.62,0.0,0.0
2019-02-24,176.23,176.23,176.23,0.0,0.0,176.3,176.3,176.3,0.0,0.0,171.81,171.81,171.81,0.0,0.0,173.13,173.13,173.13,0.0,0.0
2019-03-03,168.89,168.89,168.89,0.0,0.0,170.72,170.72,170.72,0.0,0.0,168.5,168.5,168.5,0.0,0.0,170.61,170.61,170.61,0.0,0.0
2019-03-10,174.41,174.41,174.41,0.0,0.0,174.6,174.6,174.6,0.0,0.0,173.34,173.34,173.34,0.0,0.0,174.11,174.11,174.11,0.0,0.0
2019-03-17,170.39,170.39,170.39,0.0,0.0,170.86,170.86,170.86,0.0,0.0,168.93,168.93,168.93,0.0,0.0,170.33,170.33,170.33,0.0,0.0
2019-03-24,173.58,173.58,173.58,0.0,0.0,173.97,173.97,173.97,0.0,0.0,172.34,172.34,172.34,0.0,0.0,172.72,172.72,172.72,0.0,0.0
2019-03-31,173.2,173.2,173.2,0.0,0.0,173.3,173.3,173.3,0.0,0.0,171.97,171.97,171.97,0.0,0.0,173.28,173.28,173.28,0.0,0.0
2019-04-07,169.5,169.5,169.5,0.0,0.0,170.02,170.02,170.02,0.0,0.0,168.95,168.95,168.95,0.0,0.0,169.7,169.7,169.7,0.0,0.0
2019-04-14,161.19,161.19,161.19,0.0,0.0,162.61,162.61,162.61,0.0,0.0,160.82,160.82,160.82,0.0,0.0,161.67,161.67,161.67,0.0,0.0
2019-04-21,167.67,167.67,167.67,0.0,0.0,167.96,167.96,167.96,0.0,0.0,166.61,166.61,166.61,0.0,0.0,167.27,167.27,167.27,0.0,0.0
2019-04-28,166.9,166.9,166.9,0.0,0.0,170.94,170.94,170.94,0.0,0.0,166.47,166.47,166.47,0.0,0.0,170.76,170.76,170.76,0.0,0.0
2019-05-05,164.21,164.21,164.21,0.0,0.0,164.83,164.83,164.83,0.0,0.0,162.97,162.97,162.97,0.0,0.0,163.64,163.64,163.64,0.0,0.0
2019-05-12,165.16,165.16,165.16,0.0,0.0,166.23,166.23,166.23,0.0,0.0,164.63,164.63,164.63,0.0,0.0,165.71,165.71,165.71,0.0,0.0
2019-05-19,167.91,167.91,167.91,0.0,0.0,168.66,168.66,168.66,0.0,0.0,166.94,166.94,166.94,0.0,0.0,167.8,167.8,167.8,0.0,0.0
2019-05-26,163.69,163.69,163.69,0.0,0.0,165.16,165.16,165.16,0.0,0.0,163.44,163.44,163.44,0.0,0.0,163.89,163.89,163.89,0.0,0.0
2019-06-02,171.05,171.05,171.05,0.0,0.0,171.56,171.56,171.56,0.0,0.0,170.52,170.52,170.52,0.0,0.0,170.9,170.9,170.9,0.0,0.0
2019-06-09,171.11,171.11,171.11,0.0,0.0,172.21,172.21,172.21,0.0,0.0,171.06,171.06,171.06,0.0,0.0,172.05,172.05,172.05,0.0,0.0
2019-06-16,175.11,175.11,175.11,0.0,0.0,175.13,175.13,175.13,0.0,0.0,173.81,173.81,173.81,0.0,0.0,174.2,174.2,174.2,0.0,0.0
2019-06-23,175.5,175.5,175.5,0.0,0.0,175.5,175.5,175.5,0.0,0.0,174.14,174.14,174.14,0.0,0.0,174.77,174.77,174.77,0.0,0.0
2019-06-30,175.18,175.18,175.18,0.0,0.0,175.18,175.18,175.18,0.0,0.0,173.43,173.43,173.43,0.0,0.0,174.29,174.29,174.29,0.0,0.0
2019-07-07,173.65,173.65,173.65,0.0,0.0,174.12,174.12,174.12,0.0,0.0,173.0,173.0,173.0,0.0,0.0,173.84,173.84,173.84,0.0,0.0
2019-07-14,172.53,172.53,172.53,0.0,0.0,172.67,172.67,172.67,0.0,0.0,171.95,171.95,171.95,0.0,0.0,172.09,172.09,172.09,0.0,0.0
2019-07-21,173.16,173.16,173.16,0.0,0.0,173.75,173.75,173.75,0.0,0.0,172.72,172.72,172.72,0.0,0.0,173.66,173.66,173.66,0.0,0.0
2019-07-28,168.99,168.99,168.99,0.0,0.0,169.66,169.66,169.66,0.0,0.0,165.45,165.45,165.45,0.0,0.0,166.8,166.8,166.8,0.0,0.0
2019-08-04,170.95,170.95,170.95,0.0,0.0,171.51,171.51,171.51,0.0,0.0,169.21,169.21,169.21,0.0,0.0,169.81,169.81,169.81,0.0,0.0
2019-08-11,171.32,171.32,171.32,0.0,0.0,171.97,171.97,171.97,0.0,0.0,171.07,171.07,171.07,0.0,0.0,171.6,171.6,171.6,0.0,0.0
2019-08-18,167.68,167.68,167.68,0.0,0.0,168.22,168.22,168.22,0.0,0.0,166.93,166.93,166.93,0.0,0.0,168.16,168.16,168.16,0.0,0.0
2019-08-25,170.26,170.26,170.26,0.0,0.0,170.5,170.5,170.5,0.0,0.0,168.93,168.93,168.93,0.0,0.0,169.65,169.65,169.65,0.0,0.0
2019-09-01,170.61,170.61,170.61,0.0,0.0,170.61,170.61,170.61,0.0,0.0,168.16,168.16,168.16,0.0,0.0,168.75,168.75,168.75,0.0,0.0
2019-09-08,170.06,170.06,170.06,0.0,0.0,171.3,171.3,171.3,0.0,0.0,169.89,169.89,169.89,0.0,0.0,170.98,170.98,170.98,0.0,0.0
2019-09-15,172.23,172.23,172.23,0.0,0.0,172.56,172.56,172.56,0.0,0.0,171.74,171.74,171.74,0.0,0.0,171.82,171.82,171.82,0.0,0.0
2019-09-22,166.48,166.48,166.48,0.0,0.0,168.67,168.67,168.67,0.0,0.0,166.37,166.37,166.37,0.0,0.0,167.68,167.68,167.68,0.0,0.0
2019-09-29,167.09,167.09,167.09,0.0,0.0,168.13,168.13,168.13,0.0,0.0,166.72,166.72,166.72,0.0,0.0,166.87,166.87,166.87,0.0,0.0
2019-10-06,167.06,167.06,167.06,0.0,0.0,167.89,167.89,167.89,0.0,0.0,166.85,166.85,166.85,0.0,0.0,167.06,167.06,167.06,0.0,0.0
2019-10-13,171.37,171.37,171.37,0.0,0.0,171.41,171.41,171.41,0.0,0.0,170.39,170.39,170.39,0.0,0.0,170.63,170.63,170.63,0.0,0.0
2019-10-20,171.79,171.79,171.79,0.0,0.0,173.54,173.54,173.54,0.0,0.0,171.79,171.79,171.79,0.0,0.0,173.18,173.18,173.18,0.0,0.0
2019-10-27,177.34,177.34,177.34,0.0,0.0,177.75,177.75,177.75,0.0,0.0,176.07,176.07,176.07,0.0,0.0,176.14,176.14,176.14,0.0,0.0
2019-11-03,176.66,176.66,176.66,0.0,0.0,177.05,177.05,177.05,0.0,0.0,176.0,176.0,176.0,0.0,0.0,176.69,176.69,176.69,0.0,0.0
2019-11-10,181.4,181.4,181.4,0.0,0.0,182.33,182.33,182.33,0.0,0.0,180.81,180.81,180.81,0.0,0.0,180.92,180.92,180.92,0.0,0.0
2019-11-17,184.43,184.43,184.43,0.0,0.0,186.17,186.17,186.17,0.0,0.0,184.43,184.43,184.43,0.0,0.0,186.11,186.11,186.11,0.0,0.0
2019-11-24,186.77,186.77,186.77,0.0,0.0,186.77,186.77,186.77,0.0,0.0,184.78,184.78,184.78,0.0,0.0,185.35,185.35,185.35,0.0,0.0
2019-12-01,188.06,188.06,188.06,0.0,0.0,188.49,188.49,188.49,0.0,0.0,186.6,186.6,186.6,0.0,0.0,186.65,186.65,186.65,0.0,0.0
2019-12-08,189.01,189.01,189.01,0.0,0.0,190.67,190.67,190.67,0.0,0.0,189.01,189.01,189.01,0.0,0.0,189.97,189.97,189.97,0.0,0.0
2019-12-15,192.63,192.63,192.63,0.0,0.0,193.28,193.28,193.28,0.0,0.0,192.13,192.13,192.13,0.0,0.0,192.92,192.92,192.92,0.0,0.0
2019-12-22,192.55,192.55,192.55,0.0,0.0,192.88,192.88,192.88,0.0,0.0,190.98,190.98,190.98,0.0,0.0,191.2,191.2,191.2,0.0,0.0
2019-12-29,190.0,190.0,190.0,0.0,0.0,191.43,191.43,191.43,0.0,0.0,189.0,189.0,189.0,0.0,0.0,190.39,190.39,190.39,0.0,0.0
