Date,VRSKStock_Open_average,VRSKStock_Open_max,VRSKStock_Open_min,VRSKStock_Open_volatility,VRSKStock_Open_change,VRSKStock_High_average,VRSKStock_High_max,VRSKStock_High_min,VRSKStock_High_volatility,VRSKStock_High_change,VRSKStock_Low_average,VRSKStock_Low_max,VRSKStock_Low_min,VRSKStock_Low_volatility,VRSKStock_Low_change,VRSKStock_Close_average,VRSKStock_Close_max,VRSKStock_Close_min,VRSKStock_Close_volatility,VRSKStock_Close_change,VRSKStock_Volume_average,VRSKStock_Volume_max,VRSKStock_Volume_min,VRSKStock_Volume_volatility,VRSKStock_Volume_change
2018-01-14,97.92750000000001,98.5,97.37,1.1299999999999955,1.1299999999999955,98.4925,99.09,97.89,1.2000000000000028,1.2000000000000028,97.1625,97.99,96.29,1.6999999999999886,0.8900000000000006,98.0775,98.9,97.2,1.7000000000000028,1.7000000000000028,884994,1088586,719836,368750,121004
2018-01-21,99.15,99.45,98.96,0.4900000000000091,-0.05000000000001137,99.488,99.92,98.96,0.960000000000008,-0.5900000000000034,98.19200000000001,98.89,97.33,1.5600000000000023,-0.46999999999999886,98.934,99.52,98.31,1.2099999999999937,-1.2099999999999937,863800,1477579,628744,848835,848835
2018-01-28,98.906,99.84,98.0,1.8400000000000034,1.8400000000000034,99.88000000000001,100.54,98.86,1.6800000000000068,1.4000000000000057,98.188,98.8,97.54,1.259999999999991,1.259999999999991,99.302,100.26,98.25,2.010000000000005,0.5799999999999983,1247697,1599836,1033914,565922,52669
2018-02-04,94.94,98.88,92.98,5.8999999999999915,-5.8999999999999915,96.036,99.31,93.54,5.769999999999996,-5.769999999999996,92.922,94.85,90.6,4.25,-4.25,93.956,95.01,92.28,2.730000000000004,-1.980000000000004,1123476,1257480,940112,317368,-122799
2018-02-11,95.492,98.17,93.58,4.590000000000003,4.590000000000003,96.98,99.68,95.08,4.6000000000000085,4.550000000000011,94.742,98.17,92.62,5.549999999999997,5.280000000000001,96.566,98.79,94.3,4.490000000000009,4.490000000000009,1124358,2067699,800183,1267516,1167463
2018-02-18,99.7825,100.62,98.51,2.1099999999999994,1.4899999999999949,100.9425,102.0,98.51,3.489999999999995,3.059999999999988,98.44,99.18,96.59,2.5900000000000034,2.5900000000000034,99.355,101.54,97.04,4.5,4.5,1464623,1855629,802692,1052937,-663528
2018-02-25,102.30799999999999,103.85,100.19,3.6599999999999966,-1.6400000000000006,103.092,103.86,101.59,2.269999999999996,-2.030000000000001,101.258,103.04,99.3,3.740000000000009,-2.490000000000009,102.256,103.59,101.06,2.530000000000001,-2.219999999999999,992358,1140587,867377,273210,134749
2018-03-04,103.498,104.95,101.27,3.680000000000007,3.680000000000007,104.57600000000001,106.01,103.34,2.6700000000000017,2.6700000000000017,103.086,104.65,100.86,3.7900000000000063,3.7900000000000063,104.342,105.84,103.09,2.75,2.75,901433,1175886,636523,539363,318173
2018-03-11,104.914,105.82,104.25,1.5699999999999932,-1.519999999999996,105.338,106.07,104.7,1.3699999999999903,-0.6899999999999977,104.092,104.68,103.58,1.1000000000000085,-0.5200000000000102,104.492,104.86,104.09,0.769999999999996,-0.09000000000000341,679817,979268,508584,470684,298296
2018-03-18,104.374,105.07,104.02,1.0499999999999972,-0.44999999999998863,105.132,105.87,104.27,1.6000000000000085,-0.29000000000000625,103.452,104.8,102.05,2.75,-1.0499999999999972,104.068,105.24,102.11,3.1299999999999955,-1.8400000000000034,707329,1119101,466764,652337,-48877
2018-03-25,102.93,103.84,101.91,1.9300000000000068,-1.1299999999999955,103.8775,104.6,102.8,1.7999999999999972,0.8799999999999955,101.4375,101.74,101.05,0.6899999999999977,-0.12999999999999545,102.7525,104.0,101.66,2.3400000000000034,0.4099999999999966,822944,1275401,448632,826769,670286
2018-04-01,103.376,104.84,101.82,3.0200000000000102,1.259999999999991,104.708,105.75,103.41,2.3400000000000034,2.210000000000008,102.422,104.61,100.32,4.290000000000006,3.0600000000000023,103.838,105.45,101.59,3.8599999999999994,2.539999999999992,963001,1267335,805287,462048,260947
2018-04-08,105.968,106.6,104.56,2.039999999999992,2.039999999999992,106.686,106.92,106.06,0.8599999999999994,0.730000000000004,105.2,105.72,104.32,1.4000000000000057,0.8600000000000136,105.81,106.47,104.77,1.7000000000000028,0.6500000000000057,785093,1027113,537106,490007,-222007
2018-04-15,107.51599999999999,107.95,106.35,1.6000000000000085,1.4699999999999989,108.096,108.58,107.13,1.4500000000000028,1.4500000000000028,106.61,107.02,105.94,1.0799999999999983,1.0799999999999983,107.446,107.99,106.91,1.0799999999999983,0.46999999999999886,628393,844437,483647,360790,87742
2018-04-22,107.286,108.32,106.7,1.6199999999999903,-1.0300000000000011,107.574,108.33,107.01,1.3199999999999932,-0.4399999999999977,106.418,107.2,105.74,1.460000000000008,-0.6500000000000057,107.00200000000001,107.65,106.62,1.0300000000000011,-0.5300000000000011,783807,1025848,589467,436381,137914
2018-04-29,103.546,107.18,98.08,9.100000000000009,-6.680000000000007,105.04,107.76,101.0,6.760000000000005,-4.27000000000001,101.468,106.43,95.21,11.220000000000013,-6.170000000000002,103.222,106.69,100.0,6.689999999999998,-4.090000000000003,1817036,3128187,821568,2306619,764545
