Date,MSCI Frontier 100Etf_Open_average,MSCI Frontier 100Etf_Open_max,MSCI Frontier 100Etf_Open_min,MSCI Frontier 100Etf_Open_volatility,MSCI Frontier 100Etf_Open_change,MSCI Frontier 100Etf_High_average,MSCI Frontier 100Etf_High_max,MSCI Frontier 100Etf_High_min,MSCI Frontier 100Etf_High_volatility,MSCI Frontier 100Etf_High_change,MSCI Frontier 100Etf_Low_average,MSCI Frontier 100Etf_Low_max,MSCI Frontier 100Etf_Low_min,MSCI Frontier 100Etf_Low_volatility,MSCI Frontier 100Etf_Low_change,MSCI Frontier 100Etf_Close_average,MSCI Frontier 100Etf_Close_max,MSCI Frontier 100Etf_Close_min,MSCI Frontier 100Etf_Close_volatility,MSCI Frontier 100Etf_Close_change
2018-07-22,29.75,29.75,29.75,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.67,29.67,29.67,0.0,0.0
2018-07-29,29.75,29.75,29.75,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.57,29.57,29.57,0.0,0.0
2018-08-05,29.1,29.1,29.1,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.8,28.8,28.8,0.0,0.0
2018-08-12,28.56,28.56,28.56,0.0,0.0,28.85,28.85,28.85,0.0,0.0,28.52,28.52,28.52,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2018-08-19,29.0,29.0,29.0,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2018-08-26,27.62,27.62,27.62,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.94,27.94,27.94,0.0,0.0
2018-09-02,27.78,27.78,27.78,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.71,27.71,27.71,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2018-09-09,27.75,27.75,27.75,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.56,27.56,27.56,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2018-09-16,28.49,28.49,28.49,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2018-09-23,28.49,28.49,28.49,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.4,28.4,28.4,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2018-09-30,28.22,28.22,28.22,0.0,0.0,28.24,28.24,28.24,0.0,0.0,27.9,27.9,27.9,0.0,0.0,27.98,27.98,27.98,0.0,0.0
2018-10-07,27.55,27.55,27.55,0.0,0.0,27.87,27.87,27.87,0.0,0.0,27.45,27.45,27.45,0.0,0.0,27.74,27.74,27.74,0.0,0.0
2018-10-14,27.14,27.14,27.14,0.0,0.0,27.18,27.18,27.18,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2018-10-21,26.71,26.71,26.71,0.0,0.0,26.93,26.93,26.93,0.0,0.0,26.54,26.54,26.54,0.0,0.0,26.81,26.81,26.81,0.0,0.0
2018-10-28,27.8,27.8,27.8,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.57,27.57,27.57,0.0,0.0
2018-11-04,27.28,27.28,27.28,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.3,27.3,27.3,0.0,0.0
2018-11-11,27.13,27.13,27.13,0.0,0.0,27.37,27.37,27.37,0.0,0.0,27.11,27.11,27.11,0.0,0.0,27.2,27.2,27.2,0.0,0.0
2018-11-18,27.26,27.26,27.26,0.0,0.0,27.27,27.27,27.27,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.15,27.15,27.15,0.0,0.0
2018-11-25,27.5,27.5,27.5,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.6,27.6,27.6,0.0,0.0
2018-12-02,27.93,27.93,27.93,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.61,27.61,27.61,0.0,0.0,27.67,27.67,27.67,0.0,0.0
2018-12-09,27.36,27.36,27.36,0.0,0.0,27.48,27.48,27.48,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.28,27.28,27.28,0.0,0.0
2018-12-16,26.14,26.14,26.14,0.0,0.0,26.29,26.29,26.29,0.0,0.0,25.95,25.95,25.95,0.0,0.0,26.01,26.01,26.01,0.0,0.0
2018-12-23,26.55,26.55,26.55,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.11,26.11,26.11,0.0,0.0,26.27,26.27,26.27,0.0,0.0
2018-12-30,26.5,26.5,26.5,0.0,0.0,26.98,26.98,26.98,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.9,26.9,26.9,0.0,0.0
2019-01-06,27.36,27.36,27.36,0.0,0.0,27.63,27.63,27.63,0.0,0.0,27.3,27.3,27.3,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2019-01-13,27.87,27.87,27.87,0.0,0.0,28.05,28.05,28.05,0.0,0.0,27.78,27.78,27.78,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-01-20,28.11,28.11,28.11,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.11,28.11,28.11,0.0,0.0,28.16,28.16,28.16,0.0,0.0
2019-01-27,28.28,28.28,28.28,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.26,28.26,28.26,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-02-03,28.0,28.0,28.0,0.0,0.0,28.35,28.35,28.35,0.0,0.0,27.92,27.92,27.92,0.0,0.0,28.35,28.35,28.35,0.0,0.0
2019-02-10,28.95,28.95,28.95,0.0,0.0,29.0,29.0,29.0,0.0,0.0,28.79,28.79,28.79,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-02-17,28.86,28.86,28.86,0.0,0.0,28.91,28.91,28.91,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.91,28.91,28.91,0.0,0.0
2019-02-24,28.48,28.48,28.48,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.36,28.36,28.36,0.0,0.0,28.4,28.4,28.4,0.0,0.0
2019-03-03,27.98,27.98,27.98,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2019-03-10,28.5,28.5,28.5,0.0,0.0,28.72,28.72,28.72,0.0,0.0,28.45,28.45,28.45,0.0,0.0,28.68,28.68,28.68,0.0,0.0
2019-03-17,28.76,28.76,28.76,0.0,0.0,28.84,28.84,28.84,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-03-24,28.38,28.38,28.38,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.38,28.38,28.38,0.0,0.0,28.46,28.46,28.46,0.0,0.0
2019-03-31,28.82,28.82,28.82,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-04-07,28.88,28.88,28.88,0.0,0.0,29.05,29.05,29.05,0.0,0.0,28.8,28.8,28.8,0.0,0.0,28.85,28.85,28.85,0.0,0.0
2019-04-14,28.89,28.89,28.89,0.0,0.0,28.98,28.98,28.98,0.0,0.0,28.61,28.61,28.61,0.0,0.0,28.66,28.66,28.66,0.0,0.0
2019-04-21,28.63,28.63,28.63,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.28,28.28,28.28,0.0,0.0
2019-04-28,28.47,28.47,28.47,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.47,28.47,28.47,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2019-05-05,28.63,28.63,28.63,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.78,28.78,28.78,0.0,0.0
2019-05-12,28.12,28.12,28.12,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2019-05-19,28.13,28.13,28.13,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2019-05-26,28.67,28.67,28.67,0.0,0.0,28.83,28.83,28.83,0.0,0.0,28.57,28.57,28.57,0.0,0.0,28.71,28.71,28.71,0.0,0.0
2019-06-02,29.19,29.19,29.19,0.0,0.0,29.63,29.63,29.63,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2019-06-09,29.8,29.8,29.8,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2019-06-16,29.35,29.35,29.35,0.0,0.0,29.48,29.48,29.48,0.0,0.0,28.92,28.92,28.92,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-06-23,29.58,29.58,29.58,0.0,0.0,29.67,29.67,29.67,0.0,0.0,29.56,29.56,29.56,0.0,0.0,29.62,29.62,29.62,0.0,0.0
2019-06-30,29.82,29.82,29.82,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2019-07-07,30.33,30.33,30.33,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.38,30.38,30.38,0.0,0.0
2019-07-14,30.2,30.2,30.2,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2019-07-21,30.05,30.05,30.05,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.0,30.0,30.0,0.0,0.0,30.25,30.25,30.25,0.0,0.0
2019-07-28,29.63,29.63,29.63,0.0,0.0,29.85,29.85,29.85,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2019-08-04,29.46,29.46,29.46,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2019-08-11,28.93,28.93,28.93,0.0,0.0,29.15,29.15,29.15,0.0,0.0,28.85,28.85,28.85,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2019-08-18,29.02,29.02,29.02,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.7,28.7,28.7,0.0,0.0
2019-08-25,28.86,28.86,28.86,0.0,0.0,28.86,28.86,28.86,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2019-09-01,28.5,28.5,28.5,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.39,28.39,28.39,0.0,0.0,28.45,28.45,28.45,0.0,0.0
2019-09-08,28.15,28.15,28.15,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.1,28.1,28.1,0.0,0.0,28.2,28.2,28.2,0.0,0.0
2019-09-15,27.77,27.77,27.77,0.0,0.0,28.14,28.14,28.14,0.0,0.0,27.68,27.68,27.68,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2019-09-22,28.17,28.17,28.17,0.0,0.0,28.19,28.19,28.19,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.01,28.01,28.01,0.0,0.0
2019-09-29,27.93,27.93,27.93,0.0,0.0,28.15,28.15,28.15,0.0,0.0,27.93,27.93,27.93,0.0,0.0,28.11,28.11,28.11,0.0,0.0
2019-10-06,28.18,28.18,28.18,0.0,0.0,28.3,28.3,28.3,0.0,0.0,28.07,28.07,28.07,0.0,0.0,28.17,28.17,28.17,0.0,0.0
2019-10-13,28.23,28.23,28.23,0.0,0.0,28.25,28.25,28.25,0.0,0.0,28.08,28.08,28.08,0.0,0.0,28.18,28.18,28.18,0.0,0.0
2019-10-20,28.22,28.22,28.22,0.0,0.0,28.5,28.5,28.5,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.44,28.44,28.44,0.0,0.0
2019-10-27,28.41,28.41,28.41,0.0,0.0,28.64,28.64,28.64,0.0,0.0,28.41,28.41,28.41,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2019-11-03,28.35,28.35,28.35,0.0,0.0,28.59,28.59,28.59,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.48,28.48,28.48,0.0,0.0
2019-11-10,28.69,28.69,28.69,0.0,0.0,28.78,28.78,28.78,0.0,0.0,28.63,28.63,28.63,0.0,0.0,28.74,28.74,28.74,0.0,0.0
2019-11-17,28.66,28.66,28.66,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.66,28.66,28.66,0.0,0.0,28.75,28.75,28.75,0.0,0.0
2019-11-24,29.06,29.06,29.06,0.0,0.0,29.32,29.32,29.32,0.0,0.0,28.97,28.97,28.97,0.0,0.0,29.23,29.23,29.23,0.0,0.0
2019-12-01,29.77,29.77,29.77,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.7,29.7,29.7,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-12-08,30.15,30.15,30.15,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2019-12-15,30.07,30.07,30.07,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.07,30.07,30.07,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-12-22,30.22,30.22,30.22,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.32,30.32,30.32,0.0,0.0
2019-12-29,30.35,30.35,30.35,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.35,30.35,30.35,0.0,0.0,30.51,30.51,30.51,0.0,0.0
