Date,WisdomTree Total Dividend_Open_average,WisdomTree Total Dividend_Open_max,WisdomTree Total Dividend_Open_min,WisdomTree Total Dividend_Open_volatility,WisdomTree Total Dividend_Open_change,WisdomTree Total Dividend_High_average,WisdomTree Total Dividend_High_max,WisdomTree Total Dividend_High_min,WisdomTree Total Dividend_High_volatility,WisdomTree Total Dividend_High_change,WisdomTree Total Dividend_Low_average,WisdomTree Total Dividend_Low_max,WisdomTree Total Dividend_Low_min,WisdomTree Total Dividend_Low_volatility,WisdomTree Total Dividend_Low_change,WisdomTree Total Dividend_Close_average,WisdomTree Total Dividend_Close_max,WisdomTree Total Dividend_Close_min,WisdomTree Total Dividend_Close_volatility,WisdomTree Total Dividend_Close_change
2019-01-13,89.63,89.63,89.63,0.0,0.0,90.18,90.18,90.18,0.0,0.0,89.42,89.42,89.42,0.0,0.0,90.18,90.18,90.18,0.0,0.0
2019-01-20,89.07,89.07,89.07,0.0,0.0,89.28,89.28,89.28,0.0,0.0,88.62,88.62,88.62,0.0,0.0,89.23,89.23,89.23,0.0,0.0
2019-01-27,91.23,91.23,91.23,0.0,0.0,91.66,91.66,91.66,0.0,0.0,90.91,90.91,90.91,0.0,0.0,91.66,91.66,91.66,0.0,0.0
2019-02-03,91.64,91.64,91.64,0.0,0.0,91.64,91.64,91.64,0.0,0.0,91.27,91.27,91.27,0.0,0.0,91.49,91.49,91.49,0.0,0.0
2019-02-10,93.06,93.06,93.06,0.0,0.0,93.73,93.73,93.73,0.0,0.0,93.06,93.06,93.06,0.0,0.0,93.73,93.73,93.73,0.0,0.0
2019-02-17,94.71,94.71,94.71,0.0,0.0,94.85,94.85,94.85,0.0,0.0,94.17,94.17,94.17,0.0,0.0,94.17,94.17,94.17,0.0,0.0
2019-02-24,94.58,94.58,94.58,0.0,0.0,94.61,94.61,94.61,0.0,0.0,93.24,93.24,93.24,0.0,0.0,93.87,93.87,93.87,0.0,0.0
2019-03-03,92.69,92.69,92.69,0.0,0.0,93.59,93.59,93.59,0.0,0.0,92.69,92.69,92.69,0.0,0.0,93.59,93.59,93.59,0.0,0.0
2019-03-10,94.8,94.8,94.8,0.0,0.0,95.15,95.15,95.15,0.0,0.0,94.74,94.74,94.74,0.0,0.0,95.1,95.1,95.1,0.0,0.0
2019-03-17,93.56,93.56,93.56,0.0,0.0,93.78,93.78,93.78,0.0,0.0,93.19,93.19,93.19,0.0,0.0,93.6,93.6,93.6,0.0,0.0
2019-03-24,95.26,95.26,95.26,0.0,0.0,95.7,95.7,95.7,0.0,0.0,95.22,95.22,95.22,0.0,0.0,95.7,95.7,95.7,0.0,0.0
2019-03-31,96.3,96.3,96.3,0.0,0.0,96.51,96.51,96.51,0.0,0.0,96.15,96.15,96.15,0.0,0.0,96.51,96.51,96.51,0.0,0.0
2019-04-07,96.98,96.98,96.98,0.0,0.0,96.98,96.98,96.98,0.0,0.0,96.55,96.55,96.55,0.0,0.0,96.72,96.72,96.72,0.0,0.0
2019-04-14,96.79,96.79,96.79,0.0,0.0,96.86,96.86,96.86,0.0,0.0,96.62,96.62,96.62,0.0,0.0,96.73,96.73,96.73,0.0,0.0
2019-04-21,97.15,97.15,97.15,0.0,0.0,97.42,97.42,97.42,0.0,0.0,97.12,97.12,97.12,0.0,0.0,97.12,97.12,97.12,0.0,0.0
2019-04-28,96.2,96.2,96.2,0.0,0.0,97.33,97.33,97.33,0.0,0.0,96.2,96.2,96.2,0.0,0.0,97.22,97.22,97.22,0.0,0.0
2019-05-05,94.2,94.2,94.2,0.0,0.0,94.37,94.37,94.37,0.0,0.0,93.56,93.56,93.56,0.0,0.0,93.88,93.88,93.88,0.0,0.0
2019-05-12,94.84,94.84,94.84,0.0,0.0,95.25,95.25,95.25,0.0,0.0,94.57,94.57,94.57,0.0,0.0,94.82,94.82,94.82,0.0,0.0
2019-05-19,94.62,94.62,94.62,0.0,0.0,94.62,94.62,94.62,0.0,0.0,94.1,94.1,94.1,0.0,0.0,94.36,94.36,94.36,0.0,0.0
2019-05-26,91.36,91.36,91.36,0.0,0.0,92.03,92.03,92.03,0.0,0.0,91.31,91.31,91.31,0.0,0.0,91.8,91.8,91.8,0.0,0.0
2019-06-02,95.88,95.88,95.88,0.0,0.0,96.09,96.09,96.09,0.0,0.0,95.61,95.61,95.61,0.0,0.0,95.68,95.68,95.68,0.0,0.0
2019-06-09,96.02,96.02,96.02,0.0,0.0,96.11,96.11,96.11,0.0,0.0,95.8,95.8,95.8,0.0,0.0,95.89,95.89,95.89,0.0,0.0
2019-06-16,97.38,97.38,97.38,0.0,0.0,97.46,97.46,97.46,0.0,0.0,97.05,97.05,97.05,0.0,0.0,97.05,97.05,97.05,0.0,0.0
2019-06-23,98.15,98.15,98.15,0.0,0.0,98.19,98.19,98.19,0.0,0.0,97.26,97.26,97.26,0.0,0.0,97.63,97.63,97.63,0.0,0.0
2019-06-30,98.21,98.21,98.21,0.0,0.0,98.39,98.39,98.39,0.0,0.0,97.99,97.99,97.99,0.0,0.0,98.17,98.17,98.17,0.0,0.0
2019-07-07,99.23,99.23,99.23,0.0,0.0,99.23,99.23,99.23,0.0,0.0,98.85,98.85,98.85,0.0,0.0,98.98,98.98,98.98,0.0,0.0
2019-07-14,98.29,98.29,98.29,0.0,0.0,98.29,98.29,98.29,0.0,0.0,97.93,97.93,97.93,0.0,0.0,98.16,98.16,98.16,0.0,0.0
2019-07-21,99.39,99.39,99.39,0.0,0.0,99.45,99.45,99.45,0.0,0.0,99.27,99.27,99.27,0.0,0.0,99.28,99.28,99.28,0.0,0.0
2019-07-28,95.46,95.46,95.46,0.0,0.0,95.46,95.46,95.46,0.0,0.0,93.31,93.31,93.31,0.0,0.0,94.12,94.12,94.12,0.0,0.0
2019-08-04,95.46,95.46,95.46,0.0,0.0,95.63,95.63,95.63,0.0,0.0,94.75,94.75,94.75,0.0,0.0,95.02,95.02,95.02,0.0,0.0
2019-08-11,96.17,96.17,96.17,0.0,0.0,96.3,96.3,96.3,0.0,0.0,95.98,95.98,95.98,0.0,0.0,96.24,96.24,96.24,0.0,0.0
2019-08-18,94.59,94.59,94.59,0.0,0.0,94.59,94.59,94.59,0.0,0.0,94.15,94.15,94.15,0.0,0.0,94.57,94.57,94.57,0.0,0.0
2019-08-25,96.21,96.21,96.21,0.0,0.0,96.3,96.3,96.3,0.0,0.0,95.6,95.6,95.6,0.0,0.0,95.91,95.91,95.91,0.0,0.0
2019-09-01,98.26,98.26,98.26,0.0,0.0,98.32,98.32,98.32,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.29,98.29,98.29,0.0,0.0
2019-09-08,99.24,99.24,99.24,0.0,0.0,99.36,99.36,99.36,0.0,0.0,99.11,99.11,99.11,0.0,0.0,99.36,99.36,99.36,0.0,0.0
2019-09-15,98.83,98.83,98.83,0.0,0.0,99.46,99.46,99.46,0.0,0.0,98.83,98.83,98.83,0.0,0.0,99.27,99.27,99.27,0.0,0.0
2019-09-22,98.89,98.89,98.89,0.0,0.0,99.28,99.28,99.28,0.0,0.0,98.89,98.89,98.89,0.0,0.0,99.11,99.11,99.11,0.0,0.0
2019-09-29,97.7,97.7,97.7,0.0,0.0,98.1,98.1,98.1,0.0,0.0,97.59,97.59,97.59,0.0,0.0,97.64,97.64,97.64,0.0,0.0
2019-10-06,98.44,98.44,98.44,0.0,0.0,98.53,98.53,98.53,0.0,0.0,98.27,98.27,98.27,0.0,0.0,98.4,98.4,98.4,0.0,0.0
2019-10-13,99.67,99.67,99.67,0.0,0.0,99.96,99.96,99.96,0.0,0.0,99.67,99.67,99.67,0.0,0.0,99.96,99.96,99.96,0.0,0.0
2019-10-20,100.63,100.63,100.63,0.0,0.0,100.91,100.91,100.91,0.0,0.0,100.47,100.47,100.47,0.0,0.0,100.63,100.63,100.63,0.0,0.0
2019-10-27,102.1,102.1,102.1,0.0,0.0,102.17,102.17,102.17,0.0,0.0,101.92,101.92,101.92,0.0,0.0,102.05,102.05,102.05,0.0,0.0
2019-11-03,102.23,102.23,102.23,0.0,0.0,102.47,102.47,102.47,0.0,0.0,102.23,102.23,102.23,0.0,0.0,102.37,102.37,102.37,0.0,0.0
2019-11-10,103.15,103.15,103.15,0.0,0.0,103.31,103.31,103.31,0.0,0.0,102.96,102.96,102.96,0.0,0.0,103.27,103.27,103.27,0.0,0.0
2019-11-17,102.76,102.76,102.76,0.0,0.0,103.0,103.0,103.0,0.0,0.0,102.76,102.76,102.76,0.0,0.0,102.99,102.99,102.99,0.0,0.0
2019-11-24,103.35,103.35,103.35,0.0,0.0,103.35,103.35,103.35,0.0,0.0,102.36,102.36,102.36,0.0,0.0,102.41,102.41,102.41,0.0,0.0
2019-12-01,103.35,103.35,103.35,0.0,0.0,103.56,103.56,103.56,0.0,0.0,103.33,103.33,103.33,0.0,0.0,103.33,103.33,103.33,0.0,0.0
2019-12-08,104.7,104.7,104.7,0.0,0.0,104.96,104.96,104.96,0.0,0.0,104.7,104.7,104.7,0.0,0.0,104.77,104.77,104.77,0.0,0.0
2019-12-15,105.66,105.66,105.66,0.0,0.0,105.66,105.66,105.66,0.0,0.0,105.28,105.28,105.28,0.0,0.0,105.28,105.28,105.28,0.0,0.0
2019-12-22,105.74,105.74,105.74,0.0,0.0,105.74,105.74,105.74,0.0,0.0,105.1,105.1,105.1,0.0,0.0,105.21,105.21,105.21,0.0,0.0
2019-12-29,105.1,105.1,105.1,0.0,0.0,105.62,105.62,105.62,0.0,0.0,105.06,105.06,105.06,0.0,0.0,105.33,105.33,105.33,0.0,0.0
