Date,ALG_stock_Open_average,ALG_stock_Open_max,ALG_stock_Open_min,ALG_stock_Open_volatility,ALG_stock_Open_change,ALG_stock_High_average,ALG_stock_High_max,ALG_stock_High_min,ALG_stock_High_volatility,ALG_stock_High_change,ALG_stock_Low_average,ALG_stock_Low_max,ALG_stock_Low_min,ALG_stock_Low_volatility,ALG_stock_Low_change,ALG_stock_Close_average,ALG_stock_Close_max,ALG_stock_Close_min,ALG_stock_Close_volatility,ALG_stock_Close_change,ALG_stock_Volume_average,ALG_stock_Volume_max,ALG_stock_Volume_min,ALG_stock_Volume_volatility,ALG_stock_Volume_change
2018-01-14,115.1275,115.59,114.9,0.6899999999999977,-0.6899999999999977,116.6525,118.82,115.22,3.5999999999999943,2.0999999999999943,113.9925,114.9,113.17,1.730000000000004,1.730000000000004,115.73750000000001,118.43,114.43,4.0,4.0,51851,73755,28786,44969,-15247
2018-01-21,116.936,118.04,115.65,2.3900000000000006,-0.04000000000000625,118.21000000000001,120.58,116.98,3.5999999999999943,2.1799999999999926,115.04,116.5,113.79,2.7099999999999937,-0.3299999999999983,117.27,120.13,115.15,4.97999999999999,2.5799999999999983,64829,80557,47182,33375,14478
2018-01-28,117.022,119.49,114.68,4.809999999999988,-4.809999999999988,117.652,120.0,115.37,4.6299999999999955,-4.6299999999999955,114.714,118.02,111.45,6.569999999999993,-6.569999999999993,115.634,118.4,111.57,6.8300000000000125,-6.8300000000000125,51349,73780,39216,34564,18259
2018-02-04,110.34400000000001,111.72,108.22,3.5,0.980000000000004,112.52,113.41,111.72,1.6899999999999977,-1.5100000000000051,108.538,109.82,107.45,2.3699999999999903,-2.3699999999999903,110.85,111.8,109.74,2.0600000000000023,0.6400000000000006,62938,87440,34870,52570,-52570
2018-02-11,110.992,112.47,109.26,3.2099999999999937,0.6300000000000097,113.19,115.73,111.17,4.560000000000002,1.3100000000000023,109.84,111.88,108.25,3.6299999999999955,2.589999999999989,111.442,112.83,109.86,2.969999999999999,2.530000000000001,51113,63113,31767,31346,16557
2018-02-18,112.8075,113.1,112.22,0.8799999999999955,0.6599999999999966,114.57249999999999,115.8,113.56,2.239999999999995,0.7199999999999989,112.0275,112.88,111.16,1.7199999999999989,0.6999999999999886,113.39,115.75,112.36,3.3900000000000006,2.9200000000000017,58994,87142,38582,48560,9603
2018-02-25,112.56,116.06,107.82,8.240000000000009,-8.240000000000009,113.222,116.34,107.82,8.52000000000001,-8.52000000000001,109.422,114.34,102.62,11.719999999999999,-11.719999999999999,110.764,114.83,106.72,8.11,-8.11,62045,82377,34694,47683,47683
2018-03-04,110.174,113.26,105.72,7.540000000000006,7.540000000000006,113.458,117.41,110.5,6.909999999999997,6.909999999999997,109.69,113.26,105.71,7.550000000000011,7.550000000000011,112.296,116.15,108.55,7.6000000000000085,7.6000000000000085,74580,146654,49074,97580,-93978
2018-03-11,115.89999999999999,117.38,114.4,2.9799999999999898,-2.1999999999999886,117.03999999999999,118.0,115.96,2.0400000000000063,-0.1599999999999966,114.132,115.31,112.72,2.5900000000000034,-2.5900000000000034,115.688,116.91,114.56,2.3499999999999943,-0.25,52180,105684,24206,81478,53676
2018-03-18,113.876,116.07,112.0,4.069999999999993,-4.069999999999993,115.17,116.75,112.09,4.659999999999997,-3.9799999999999898,111.84,113.5,109.6,3.9000000000000057,-2.0800000000000125,112.566,114.34,109.6,4.740000000000009,-3.6700000000000017,34192,56456,21649,34807,5263
