Date,Franklin FTSE Hong Kong_Open_average,Franklin FTSE Hong Kong_Open_max,Franklin FTSE Hong Kong_Open_min,Franklin FTSE Hong Kong_Open_volatility,Franklin FTSE Hong Kong_Open_change,Franklin FTSE Hong Kong_High_average,Franklin FTSE Hong Kong_High_max,Franklin FTSE Hong Kong_High_min,Franklin FTSE Hong Kong_High_volatility,Franklin FTSE Hong Kong_High_change,Franklin FTSE Hong Kong_Low_average,Franklin FTSE Hong Kong_Low_max,Franklin FTSE Hong Kong_Low_min,Franklin FTSE Hong Kong_Low_volatility,Franklin FTSE Hong Kong_Low_change,Franklin FTSE Hong Kong_Close_average,Franklin FTSE Hong Kong_Close_max,Franklin FTSE Hong Kong_Close_min,Franklin FTSE Hong Kong_Close_volatility,Franklin FTSE Hong Kong_Close_change
2018-04-15,26.45,26.45,26.45,0.0,0.0,26.6,26.6,26.6,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2018-04-22,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0,26.33,26.33,26.33,0.0,0.0
2018-04-29,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2018-05-06,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.04,27.04,27.04,0.0,0.0
2018-05-13,27.5,27.5,27.5,0.0,0.0,27.51,27.51,27.51,0.0,0.0,27.5,27.5,27.5,0.0,0.0,27.51,27.51,27.51,0.0,0.0
2018-05-20,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-05-27,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2018-06-03,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-06-10,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-06-17,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-06-24,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2018-07-01,25.61,25.61,25.61,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-07-08,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-07-15,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2018-07-22,25.78,25.78,25.78,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2018-07-29,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2018-08-05,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-08-12,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2018-08-19,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-08-26,25.17,25.17,25.17,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-09-02,23.83,23.83,23.83,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2018-09-09,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-09-16,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2018-09-23,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2018-09-30,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2018-10-07,22.94,22.94,22.94,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.99,22.99,22.99,0.0,0.0
2018-10-14,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0
2018-10-21,22.04,22.04,22.04,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.04,22.04,22.04,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2018-10-28,23.17,23.17,23.17,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.18,23.18,23.18,0.0,0.0
2018-11-04,22.81,22.81,22.81,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2018-11-11,23.62,23.62,23.62,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2018-11-18,23.79,23.79,23.79,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2018-11-25,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2018-12-02,23.37,23.37,23.37,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-12-09,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2018-12-16,23.07,23.07,23.07,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2018-12-23,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2018-12-30,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2019-01-06,23.85,23.85,23.85,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2019-01-13,24.63,24.63,24.63,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-01-20,24.71,24.71,24.71,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2019-01-27,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0
2019-02-03,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0,25.54,25.54,25.54,0.0,0.0
2019-02-10,25.78,25.78,25.78,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2019-02-17,26.79,26.79,26.79,0.0,0.0,26.79,26.79,26.79,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-02-24,26.35,26.35,26.35,0.0,0.0,26.49,26.49,26.49,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2019-03-03,26.25,26.25,26.25,0.0,0.0,26.35,26.35,26.35,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-03-10,26.69,26.69,26.69,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.69,26.69,26.69,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-03-17,26.26,26.26,26.26,0.0,0.0,26.3,26.3,26.3,0.0,0.0,26.26,26.26,26.26,0.0,0.0,26.3,26.3,26.3,0.0,0.0
2019-03-24,27.32,27.32,27.32,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.31,27.31,27.31,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2019-03-31,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2019-04-07,27.41,27.41,27.41,0.0,0.0,27.49,27.49,27.49,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.29,27.29,27.29,0.0,0.0
2019-04-14,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2019-04-21,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.24,27.24,27.24,0.0,0.0
2019-04-28,26.87,26.87,26.87,0.0,0.0,27.14,27.14,27.14,0.0,0.0,26.87,26.87,26.87,0.0,0.0,27.14,27.14,27.14,0.0,0.0
2019-05-05,25.77,25.77,25.77,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.61,25.61,25.61,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2019-05-12,25.66,25.66,25.66,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.7,25.7,25.7,0.0,0.0
2019-05-19,25.67,25.67,25.67,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.69,25.69,25.69,0.0,0.0
2019-05-26,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0
2019-06-02,26.18,26.18,26.18,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.13,26.13,26.13,0.0,0.0,26.13,26.13,26.13,0.0,0.0
2019-06-09,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2019-06-16,26.63,26.63,26.63,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.63,26.63,26.63,0.0,0.0,26.63,26.63,26.63,0.0,0.0
2019-06-23,27.12,27.12,27.12,0.0,0.0,27.12,27.12,27.12,0.0,0.0,26.97,26.97,26.97,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-06-30,26.97,26.97,26.97,0.0,0.0,27.06,27.06,27.06,0.0,0.0,26.96,26.96,26.96,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2019-07-07,27.03,27.03,27.03,0.0,0.0,27.03,27.03,27.03,0.0,0.0,27.0,27.0,27.0,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-07-14,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0,27.02,27.02,27.02,0.0,0.0
2019-07-21,26.38,26.38,26.38,0.0,0.0,26.38,26.38,26.38,0.0,0.0,26.34,26.34,26.34,0.0,0.0,26.34,26.34,26.34,0.0,0.0
2019-07-28,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2019-08-04,23.27,23.27,23.27,0.0,0.0,23.32,23.32,23.32,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2019-08-11,24.57,24.57,24.57,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-08-18,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-08-25,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-09-01,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2019-09-08,24.78,24.78,24.78,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.85,24.85,24.85,0.0,0.0
2019-09-15,23.96,23.96,23.96,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.95,23.95,23.95,0.0,0.0
2019-09-22,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.68,23.68,23.68,0.0,0.0
2019-09-29,23.5,23.5,23.5,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-10-06,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-10-13,24.12,24.12,24.12,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2019-10-20,24.61,24.61,24.61,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.61,24.61,24.61,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2019-10-27,25.26,25.26,25.26,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2019-11-03,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-11-10,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0
2019-11-17,24.9,24.9,24.9,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-11-24,24.42,24.42,24.42,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-12-01,24.4,24.4,24.4,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2019-12-08,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.02,25.02,25.02,0.0,0.0,25.02,25.02,25.02,0.0,0.0
2019-12-15,24.88,24.88,24.88,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.92,24.92,24.92,0.0,0.0
2019-12-22,25.34,25.34,25.34,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.18,25.18,25.18,0.0,0.0,25.18,25.18,25.18,0.0,0.0
2019-12-29,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0
