Date,LH_stock_Open_average,LH_stock_Open_max,LH_stock_Open_min,LH_stock_Open_volatility,LH_stock_Open_change,LH_stock_High_average,LH_stock_High_max,LH_stock_High_min,LH_stock_High_volatility,LH_stock_High_change,LH_stock_Low_average,LH_stock_Low_max,LH_stock_Low_min,LH_stock_Low_volatility,LH_stock_Low_change,LH_stock_Close_average,LH_stock_Close_max,LH_stock_Close_min,LH_stock_Close_volatility,LH_stock_Close_change,LH_stock_Volume_average,LH_stock_Volume_max,LH_stock_Volume_min,LH_stock_Volume_volatility,LH_stock_Volume_change
2018-01-14,172.4875,174.06,171.58,2.4799999999999898,2.2299999999999898,173.565,174.79,172.43,2.359999999999985,2.359999999999985,171.87,173.22,170.85,2.3700000000000045,2.3700000000000045,172.7875,174.39,171.0,3.3899999999999864,3.3899999999999864,495198,637507,414460,223047,140505
2018-01-21,175.428,176.74,174.68,2.0600000000000023,0.06999999999999318,176.622,177.8,175.75,2.0500000000000114,0.5300000000000011,174.614,175.37,174.08,1.289999999999992,0.4900000000000091,175.6,176.41,174.71,1.6999999999999886,0.15000000000000568,579287,1042400,302478,739922,739922
2018-01-28,176.04,179.51,171.97,7.539999999999992,-7.539999999999992,177.036,181.72,172.77,8.949999999999989,-8.949999999999989,173.49,177.81,169.58,8.22999999999999,-8.22999999999999,174.556,178.11,169.66,8.450000000000017,-8.450000000000017,616316,668510,550894,117616,98532
2018-02-04,167.274,169.72,161.38,8.340000000000003,-2.9499999999999886,171.252,174.84,169.48,5.360000000000014,-1.490000000000009,164.406,168.57,160.28,8.289999999999992,1.3300000000000125,167.018,169.66,163.22,6.439999999999998,4.860000000000014,1065477,1337867,890969,446898,34497
2018-02-11,170.776,173.68,167.75,5.930000000000007,4.800000000000011,173.674,179.0,170.45,8.550000000000011,8.550000000000011,169.606,172.89,166.46,6.429999999999978,6.429999999999978,172.788,177.79,168.49,9.299999999999983,9.299999999999983,643873,800478,478400,322078,67988
2018-02-18,174.5325,177.16,172.28,4.8799999999999955,-4.8799999999999955,175.5375,178.19,172.48,5.710000000000008,-5.710000000000008,172.0375,174.15,169.78,4.3700000000000045,-4.3700000000000045,172.9375,174.41,171.21,3.1999999999999886,-2.039999999999992,728522,973235,429383,543852,203538
2018-02-25,173.454,176.74,169.58,7.159999999999997,-4.059999999999974,175.1,177.97,172.61,5.359999999999985,-2.3400000000000034,171.254,173.64,167.82,5.819999999999993,-2.9499999999999886,173.09,175.34,170.34,5.0,-2.6100000000000136,611758,789511,324665,464846,-212437
2018-03-04,172.658,174.48,171.37,3.109999999999985,2.030000000000001,174.188,175.86,173.1,2.7600000000000193,1.4800000000000182,171.18,172.25,170.02,2.2299999999999898,1.9499999999999886,173.342,175.75,171.45,4.300000000000011,1.759999999999991,743555,977655,492269,485386,485386
2018-03-11,175.1,176.62,173.85,2.7700000000000102,-1.6500000000000057,175.908,176.63,174.63,2.0,-1.9099999999999966,173.97,174.94,173.23,1.710000000000008,-1.710000000000008,174.454,175.61,173.83,1.7800000000000011,-1.7800000000000011,577189,708640,402745,305895,121623
2018-03-18,170.042,173.62,166.4,7.219999999999999,-7.219999999999999,170.588,173.62,167.05,6.569999999999993,-6.569999999999993,167.404,169.91,162.31,7.599999999999994,-7.52000000000001,167.768,170.58,162.49,8.090000000000003,-8.090000000000003,607835,880663,342296,538367,169997
2018-03-25,163.85750000000002,165.54,162.25,3.289999999999992,-2.180000000000007,164.72,166.42,163.25,3.1699999999999875,-1.6899999999999977,160.9875,161.69,159.94,1.75,-1.0400000000000205,162.6875,164.74,161.53,3.210000000000008,-2.990000000000009,785761,1057747,570209,487538,487538
2018-04-01,162.78,164.43,161.44,2.990000000000009,1.9099999999999966,164.588,166.21,163.19,3.0200000000000102,1.7299999999999898,160.648,163.81,158.25,5.560000000000002,1.6100000000000136,162.87,165.06,160.33,4.72999999999999,1.3199999999999932,795059,1287558,534689,752869,-598643
2018-04-08,164.246,165.77,162.2,3.5700000000000216,3.5700000000000216,165.77,166.49,164.98,1.5100000000000193,1.0500000000000114,163.188,164.41,161.59,2.819999999999993,1.960000000000008,164.334,165.14,162.64,2.5,2.180000000000007,650968,938948,479318,459630,341455
2018-04-15,167.16,167.98,166.02,1.9599999999999795,1.9599999999999795,168.292,168.92,167.51,1.4099999999999966,0.8300000000000125,165.77,166.75,164.55,2.1999999999999886,-1.0699999999999932,166.862,168.26,165.17,3.0900000000000034,-1.3300000000000125,748396,969096,618045,351051,-7142
2018-04-22,167.756,172.81,161.12,11.689999999999998,7.099999999999994,171.664,174.88,166.77,8.109999999999985,8.109999999999985,167.036,172.14,161.12,11.019999999999982,7.049999999999983,170.482,174.52,166.08,8.439999999999998,7.900000000000006,1000043,1573937,662111,911826,73962
2018-04-29,171.61599999999999,175.37,168.92,6.450000000000017,-6.450000000000017,172.702,175.49,170.49,5.0,-3.5900000000000034,168.948,170.72,166.78,3.9399999999999977,-3.3700000000000045,170.702,171.3,169.64,1.660000000000025,0.5500000000000114,727132,929962,524010,405952,-237508
2018-05-06,171.934,174.16,170.37,3.789999999999992,2.680000000000007,173.474,176.43,171.53,4.900000000000006,3.640000000000015,171.082,173.71,169.26,4.450000000000017,3.230000000000018,172.582,175.94,170.0,5.939999999999998,4.829999999999984,592830,909952,434737,475215,88875
2018-05-13,176.33,176.8,175.77,1.0300000000000011,0.7800000000000011,177.338,177.63,176.89,0.7400000000000091,-0.7400000000000091,175.518,175.81,175.17,0.6400000000000148,-0.3200000000000216,176.47,177.14,175.83,1.3099999999999739,-0.9299999999999784,677267,1220332,505556,714776,714776
2018-05-20,176.754,178.39,175.53,2.859999999999985,0.2400000000000091,178.782,184.33,176.04,8.29000000000002,5.740000000000009,175.67000000000002,176.96,174.2,2.7600000000000193,0.5999999999999943,177.492,182.14,175.4,6.739999999999981,4.4599999999999795,710425,1513434,356303,1157131,941973
2018-05-27,181.4225,182.57,180.68,1.8899999999999864,-0.07999999999998408,182.8125,183.9,182.23,1.670000000000016,0.3200000000000216,179.45749999999998,180.54,177.84,2.6999999999999886,1.3199999999999932,181.55,183.08,180.11,2.969999999999999,2.309999999999974,872237,1490211,583255,906956,-906956
2018-06-03,183.824,186.66,182.37,4.289999999999992,0.040000000000020464,185.246,187.25,183.23,4.02000000000001,3.3100000000000023,182.032,183.35,180.53,2.819999999999993,1.6599999999999966,184.186,186.96,182.35,4.610000000000014,3.9099999999999966,661408,1126634,507040,619594,588174
2018-06-10,188.23,189.83,186.79,3.0400000000000205,1.0500000000000114,189.794,190.35,189.11,1.2399999999999807,-0.799999999999983,186.898,187.47,185.56,1.9099999999999966,1.1500000000000057,188.594,189.41,187.75,1.6599999999999966,0.46000000000000796,712089,1032494,514660,517834,380261
2018-06-17,187.06,188.1,184.96,3.1399999999999864,-0.21000000000000796,188.144,189.63,187.33,2.299999999999983,0.9099999999999966,185.738,187.44,184.39,3.0500000000000114,2.8799999999999955,187.42,189.13,185.91,3.219999999999999,3.219999999999999,733985,903342,550416,352926,-236422
2018-06-24,182.918,189.09,178.35,10.740000000000009,-9.370000000000005,183.998,190.0,179.8,10.199999999999989,-8.300000000000011,180.198,186.31,176.18,10.129999999999995,-7.3700000000000045,181.832,187.51,179.39,8.120000000000005,-7.97999999999999,863081,1129789,516742,613047,-238716
2018-07-01,180.385,181.19,178.98,2.210000000000008,2.210000000000008,181.6675,182.31,181.01,1.3000000000000114,1.170000000000016,179.3375,180.86,177.62,3.240000000000009,3.240000000000009,180.70499999999998,181.34,179.91,1.4300000000000068,0.5600000000000023,482298,563554,354862,208692,87781
2018-07-08,184.008,185.7,182.65,3.049999999999983,3.049999999999983,185.504,187.57,182.95,4.6200000000000045,4.6200000000000045,183.4,185.55,181.56,3.990000000000009,3.990000000000009,184.86,187.21,182.13,5.0800000000000125,5.0800000000000125,492053,709249,390327,318922,-318922
2018-07-15,185.716,187.22,184.73,2.490000000000009,-1.460000000000008,187.224,188.31,186.24,2.069999999999993,0.8600000000000136,184.666,185.8,183.15,2.6500000000000057,-0.040000000000020464,186.226,186.99,184.85,2.140000000000015,0.5,589243,737596,442146,295450,33751
2018-07-22,182.02599999999998,186.73,174.54,12.189999999999998,-12.189999999999998,183.4,188.65,177.98,10.670000000000016,-10.670000000000016,178.124,185.71,173.57,12.140000000000015,-12.140000000000015,180.186,188.27,173.98,14.29000000000002,-14.29000000000002,1418541,2160159,654896,1505263,815425
2018-07-29,174.752,176.67,172.81,3.859999999999985,2.6699999999999875,176.728,179.07,175.18,3.8899999999999864,3.8899999999999864,173.856,176.67,171.63,5.039999999999992,4.349999999999994,175.638,178.91,172.59,6.319999999999993,6.319999999999993,802931,1275764,564467,711297,-545192
2018-08-05,179.552,180.61,178.22,2.390000000000015,1.8100000000000023,180.874,181.5,179.79,1.710000000000008,1.1299999999999955,178.838,179.5,177.52,1.9799999999999898,1.6699999999999875,179.766,180.12,179.35,0.7700000000000102,0.2400000000000091,583611,932245,367216,565029,-229252
2018-08-12,179.532,179.81,178.86,0.9499999999999886,-0.6699999999999875,181.056,182.75,179.69,3.0600000000000023,2.3799999999999955,178.79999999999998,179.73,177.88,1.8499999999999943,-0.029999999999972715,180.12800000000001,182.19,178.88,3.3100000000000023,2.4199999999999875,494840,793275,242407,550868,364672
2018-08-19,178.208,181.93,176.3,5.6299999999999955,-5.6299999999999955,178.78,182.16,176.74,5.4199999999999875,-5.4199999999999875,176.33,178.45,174.43,4.019999999999982,-4.019999999999982,176.76,179.02,174.7,4.320000000000022,-4.320000000000022,654159,856295,448063,408232,264274
2018-08-26,173.892,175.0,172.36,2.6399999999999864,-2.6399999999999864,174.482,175.59,173.42,2.170000000000016,-1.5800000000000125,172.876,173.8,172.01,1.7900000000000205,-1.1899999999999977,173.618,174.24,172.86,1.3799999999999955,-1.3100000000000023,665129,906237,471571,434666,-132707
2018-09-02,170.205,172.55,169.04,3.5100000000000193,-2.8400000000000034,170.70499999999998,172.85,169.56,3.289999999999992,-2.8499999999999943,168.2625,169.02,167.1,1.920000000000016,-1.920000000000016,168.85750000000002,169.71,167.67,2.0400000000000205,-1.4800000000000182,639734,739588,499057,240531,-131551
2018-09-09,170.34199999999998,172.74,168.01,4.730000000000018,4.730000000000018,172.028,173.41,169.81,3.5999999999999943,3.5999999999999943,169.62800000000001,172.25,167.42,4.8300000000000125,4.8300000000000125,171.434,172.98,168.89,4.090000000000003,4.090000000000003,821359,1195897,651865,544032,54137
2018-09-16,171.938,173.22,170.75,2.469999999999999,-0.6500000000000057,172.884,173.94,171.89,2.0500000000000114,0.44999999999998863,171.058,171.79,170.45,1.3400000000000034,0.7199999999999989,171.578,172.17,171.01,1.1599999999999966,0.7700000000000102,733284,937698,520507,417191,365504
2018-09-23,170.718,171.13,170.0,1.1299999999999955,-0.3800000000000239,172.47,174.14,171.73,2.4099999999999966,2.4099999999999966,169.948,170.56,168.27,2.289999999999992,2.289999999999992,171.06799999999998,173.68,169.51,4.170000000000016,4.170000000000016,616559,779970,430661,349309,24019
2018-09-30,172.57,174.23,170.82,3.4099999999999966,-3.4099999999999966,173.082,174.84,170.82,4.02000000000001,-4.02000000000001,171.16,172.93,168.19,4.740000000000009,-4.640000000000015,171.626,173.42,169.1,4.319999999999993,-4.319999999999993,553273,757658,402143,355515,-94247
