Date,NGStock_Open_average,NGStock_Open_max,NGStock_Open_min,NGStock_Open_volatility,NGStock_Open_change,NGStock_High_average,NGStock_High_max,NGStock_High_min,NGStock_High_volatility,NGStock_High_change,NGStock_Low_average,NGStock_Low_max,NGStock_Low_min,NGStock_Low_volatility,NGStock_Low_change,NGStock_Close_average,NGStock_Close_max,NGStock_Close_min,NGStock_Close_volatility,NGStock_Close_change,NGStock_Volume_average,NGStock_Volume_max,NGStock_Volume_min,NGStock_Volume_volatility,NGStock_Volume_change
2018-01-14,3.96,4.0,3.9,0.10000000000000009,-0.06000000000000005,4.015000000000001,4.03,3.99,0.040000000000000036,-0.040000000000000036,3.8975,3.91,3.88,0.03000000000000025,0.020000000000000018,3.955,3.98,3.91,0.06999999999999984,0.020000000000000018,120132,176230,62677,113553,-52480
2018-01-21,4.04,4.25,3.94,0.31000000000000005,-0.040000000000000036,4.158,4.41,3.97,0.43999999999999995,-0.06999999999999984,3.892,4.04,3.81,0.22999999999999998,-0.10999999999999988,4.0440000000000005,4.41,3.9,0.5100000000000002,0.03000000000000025,266543,410773,86099,324674,173172
2018-01-28,3.77,3.97,3.66,0.31000000000000005,-0.31000000000000005,3.822,3.99,3.71,0.28000000000000025,-0.28000000000000025,3.677,3.82,3.6,0.21999999999999975,-0.20999999999999996,3.722,3.82,3.63,0.18999999999999995,-0.18999999999999995,288277,383222,216542,166680,-87715
2018-02-04,3.668,3.69,3.61,0.08000000000000007,0.08000000000000007,3.759,3.815,3.7,0.11499999999999977,-0.05999999999999961,3.63,3.68,3.59,0.0900000000000003,-0.010000000000000231,3.676,3.72,3.6,0.1200000000000001,-0.10999999999999988,279927,371316,168088,203228,-55145
2018-02-11,3.8979999999999997,4.13,3.71,0.41999999999999993,0.33999999999999986,4.032,4.22,3.79,0.4299999999999997,0.3899999999999997,3.834,4.08,3.66,0.41999999999999993,0.41999999999999993,3.994,4.17,3.71,0.45999999999999996,0.3900000000000001,279426,667888,97393,570495,429607
2018-02-18,4.055,4.1,4.01,0.08999999999999986,-0.08000000000000007,4.1525,4.19,4.11,0.08000000000000007,-0.05999999999999961,4.0024999999999995,4.01,3.99,0.019999999999999574,-0.009999999999999787,4.0475,4.08,4.01,0.07000000000000028,0.07000000000000028,113226,166722,65803,100919,-82908
2018-02-25,4.024,4.13,3.93,0.19999999999999973,-0.07000000000000028,4.058,4.13,3.99,0.13999999999999968,-0.07000000000000028,3.918,4.03,3.87,0.16000000000000014,-0.16000000000000014,3.972,4.07,3.88,0.1900000000000004,-0.1900000000000004,175865,333611,85914,247697,-247697
2018-03-04,4.014,4.1,3.88,0.21999999999999975,0.1200000000000001,4.069999999999999,4.17,4.01,0.16000000000000014,-0.040000000000000036,3.957,4.08,3.88,0.20000000000000018,0.06000000000000005,4.018,4.1,3.96,0.13999999999999968,-0.07000000000000028,78694,144420,41762,102658,-102610
2018-03-11,4.014,4.18,3.94,0.23999999999999977,0.20999999999999952,4.09,4.21,4.0,0.20999999999999996,0.16999999999999993,3.954,4.05,3.91,0.13999999999999968,0.1299999999999999,4.048,4.2,3.97,0.22999999999999998,0.08000000000000007,480082,2006888,52237,1954651,1866413
2018-03-18,4.35,4.54,4.0,0.54,0.54,4.538,4.64,4.43,0.20999999999999996,0.05999999999999961,4.274,4.47,3.93,0.5399999999999996,0.5399999999999996,4.464,4.61,4.39,0.22000000000000064,0.22000000000000064,219050,291687,138422,153265,-33795
2018-03-25,4.5075,4.65,4.29,0.3600000000000003,-0.34999999999999964,4.5475,4.71,4.38,0.33000000000000007,-0.33000000000000007,4.3975,4.59,4.26,0.33000000000000007,-0.33000000000000007,4.45,4.68,4.31,0.3700000000000001,-0.34999999999999964,138625,164466,100904,63562,24945
2018-04-01,4.486,4.6,4.39,0.20999999999999996,0.15000000000000036,4.616,4.72,4.51,0.20999999999999996,0.15000000000000036,4.455,4.545,4.32,0.22499999999999964,0.21999999999999975,4.5600000000000005,4.65,4.5,0.15000000000000036,0.14000000000000057,117447,164633,60241,104392,-104392
2018-04-08,4.654,4.68,4.63,0.04999999999999982,-0.02999999999999936,4.694,4.79,4.66,0.1299999999999999,-0.009999999999999787,4.574,4.6,4.55,0.04999999999999982,0.009999999999999787,4.636,4.65,4.61,0.040000000000000036,0.0,130279,276796,63772,213024,-4651
2018-04-15,4.656000000000001,4.69,4.62,0.07000000000000028,0.07000000000000028,4.72,4.82,4.68,0.14000000000000057,0.14000000000000057,4.61,4.67,4.59,0.08000000000000007,0.08000000000000007,4.6899999999999995,4.81,4.61,0.1999999999999993,0.1299999999999999,145618,255343,66734,188609,126231
