Date,SBH_Open_average,SBH_Open_max,SBH_Open_min,SBH_Open_volatility,SBH_Open_change,SBH_High_average,SBH_High_max,SBH_High_min,SBH_High_volatility,SBH_High_change,SBH_Low_average,SBH_Low_max,SBH_Low_min,SBH_Low_volatility,SBH_Low_change,SBH_Close_average,SBH_Close_max,SBH_Close_min,SBH_Close_volatility,SBH_Close_change,SBH_Volume_average,SBH_Volume_max,SBH_Volume_min,SBH_Volume_volatility,SBH_Volume_change
2018-01-14,18.384,18.54,18.17,0.36999999999999744,0.07000000000000028,18.642,18.82,18.56,0.26000000000000156,-0.23000000000000043,18.032,18.22,17.93,0.28999999999999915,-0.030000000000001137,18.294,18.51,18.06,0.45000000000000284,0.15000000000000213,1575461,2520930,889790,1631140,-539786
2018-01-21,17.434,18.2,16.69,1.509999999999998,-1.509999999999998,17.62,18.32,16.99,1.3300000000000018,-1.0300000000000011,16.86,17.59,16.11,1.4800000000000004,-0.8999999999999986,17.218,17.76,16.78,0.9800000000000004,-0.6600000000000001,2922759,4904513,1625125,3279388,-1707254
2018-01-28,16.34,16.99,15.83,1.1599999999999984,-1.1599999999999984,16.596,17.08,16.17,0.9099999999999966,-0.9099999999999966,16.0,16.45,15.29,1.1600000000000001,-1.1500000000000021,16.084,16.61,15.3,1.3099999999999987,-1.1699999999999982,2704276,3439960,1950401,1489559,546301
2018-02-04,16.292,17.3,14.75,2.5500000000000007,2.3500000000000014,16.939999999999998,18.24,15.57,2.669999999999998,2.2399999999999984,15.764000000000001,16.5,14.66,1.8399999999999999,1.8399999999999999,16.456,17.59,15.42,2.17,2.17,4163173,5823990,2964336,2859654,-439717
2018-02-11,17.295,17.6,16.94,0.6600000000000001,-0.39000000000000057,17.595,17.67,17.56,0.11000000000000298,-0.11000000000000298,17.005,17.14,16.87,0.2699999999999996,0.21000000000000085,17.185,17.36,16.98,0.379999999999999,0.21999999999999886,1934723,2226434,1321737,904697,-904697
2018-02-18,17.132,17.28,17.01,0.2699999999999996,0.06999999999999673,17.355999999999998,17.63,17.15,0.4800000000000004,-0.41000000000000014,16.906,17.21,16.68,0.5300000000000011,-0.26000000000000156,17.124,17.22,17.02,0.1999999999999993,-0.09999999999999787,1763143,2367407,1171935,1195472,-759736
2018-02-25,16.9,17.2,16.55,0.6499999999999986,-0.08999999999999986,17.27,17.53,16.92,0.6099999999999994,-0.08000000000000185,16.692,16.95,16.48,0.46999999999999886,0.17999999999999972,16.98,17.43,16.72,0.7100000000000009,0.6499999999999986,1835073,2008590,1375398,633192,579638
2018-03-04,17.382,17.51,17.25,0.26000000000000156,0.08000000000000185,17.598,17.81,17.51,0.29999999999999716,0.28999999999999915,17.137999999999998,17.36,16.86,0.5,0.129999999999999,17.446,17.76,17.16,0.6000000000000014,0.33000000000000185,1385024,1817428,1183580,633848,138730
2018-03-11,17.27,17.82,16.85,0.9699999999999989,-0.7199999999999989,17.436,17.87,17.13,0.740000000000002,-0.740000000000002,16.936,17.36,16.74,0.620000000000001,-0.5899999999999999,17.078,17.41,16.83,0.5800000000000018,-0.4800000000000004,1446823,2447677,938484,1509193,-149290
2018-03-18,16.234,16.87,15.77,1.1000000000000014,-1.1000000000000014,16.37,16.87,16.0,0.870000000000001,-0.7699999999999996,15.927999999999999,16.38,15.51,0.8699999999999992,-0.8099999999999987,16.08,16.39,15.65,0.7400000000000002,-0.3100000000000023,1538318,2009923,1072917,937006,544443
