Date,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Open_average,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Open_max,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Open_min,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Open_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Open_change,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_High_average,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_High_max,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_High_min,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_High_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_High_change,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Low_average,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Low_max,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Low_min,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Low_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Low_change,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Close_average,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Close_max,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Close_min,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Close_volatility,UBS E-TRACS Monthly Pay 2xLeveraged Mortgage REITEtf_Close_change
2018-03-25,14.99,14.99,14.99,0.0,0.0,15.36,15.36,15.36,0.0,0.0,14.98,14.98,14.98,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2018-04-01,15.31,15.31,15.31,0.0,0.0,15.44,15.44,15.44,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.33,15.33,15.33,0.0,0.0
2018-04-08,14.42,14.42,14.42,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.23,14.23,14.23,0.0,0.0
2018-04-15,14.3,14.3,14.3,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.31,14.31,14.31,0.0,0.0
2018-04-22,14.64,14.64,14.64,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.61,14.61,14.61,0.0,0.0,14.7,14.7,14.7,0.0,0.0
2018-04-29,14.79,14.79,14.79,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.72,14.72,14.72,0.0,0.0,15.06,15.06,15.06,0.0,0.0
2018-05-06,15.15,15.15,15.15,0.0,0.0,15.17,15.17,15.17,0.0,0.0,15.07,15.07,15.07,0.0,0.0,15.14,15.14,15.14,0.0,0.0
2018-05-13,14.92,14.92,14.92,0.0,0.0,15.2,15.2,15.2,0.0,0.0,14.92,14.92,14.92,0.0,0.0,15.2,15.2,15.2,0.0,0.0
2018-05-20,15.48,15.48,15.48,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2018-05-27,15.4,15.4,15.4,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2018-06-03,15.5,15.5,15.5,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.66,15.66,15.66,0.0,0.0
2018-06-10,15.58,15.58,15.58,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2018-06-17,16.02,16.02,16.02,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.99,15.99,15.99,0.0,0.0
2018-06-24,15.92,15.92,15.92,0.0,0.0,16.03,16.03,16.03,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2018-07-01,16.36,16.36,16.36,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.35,16.35,16.35,0.0,0.0,16.64,16.64,16.64,0.0,0.0
2018-07-08,15.77,15.77,15.77,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.81,15.81,15.81,0.0,0.0
2018-07-15,15.89,15.89,15.89,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2018-07-22,15.9,15.9,15.9,0.0,0.0,15.97,15.97,15.97,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.86,15.86,15.86,0.0,0.0
2018-07-29,16.2,16.2,16.2,0.0,0.0,16.25,16.25,16.25,0.0,0.0,15.97,15.97,15.97,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2018-08-05,15.6,15.6,15.6,0.0,0.0,15.66,15.66,15.66,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2018-08-12,15.94,15.94,15.94,0.0,0.0,16.16,16.16,16.16,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2018-08-19,16.18,16.18,16.18,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2018-08-26,16.37,16.37,16.37,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.31,16.31,16.31,0.0,0.0
2018-09-02,16.69,16.69,16.69,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.55,16.55,16.55,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2018-09-09,16.65,16.65,16.65,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.87,16.87,16.87,0.0,0.0
2018-09-16,15.7,15.7,15.7,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2018-09-23,15.6,15.6,15.6,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.55,15.55,15.55,0.0,0.0,15.68,15.68,15.68,0.0,0.0
2018-09-30,15.19,15.19,15.19,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.01,15.01,15.01,0.0,0.0,15.1,15.1,15.1,0.0,0.0
2018-10-07,14.29,14.29,14.29,0.0,0.0,14.39,14.39,14.39,0.0,0.0,13.76,13.76,13.76,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2018-10-14,14.26,14.26,14.26,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.14,14.14,14.14,0.0,0.0
2018-10-21,14.49,14.49,14.49,0.0,0.0,14.49,14.49,14.49,0.0,0.0,13.78,13.78,13.78,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2018-10-28,14.53,14.53,14.53,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2018-11-04,14.59,14.59,14.59,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2018-11-11,14.4,14.4,14.4,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.54,14.54,14.54,0.0,0.0
2018-11-18,14.3,14.3,14.3,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.23,14.23,14.23,0.0,0.0,14.48,14.48,14.48,0.0,0.0
2018-11-25,14.96,14.96,14.96,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2018-12-02,14.8,14.8,14.8,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.59,14.59,14.59,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2018-12-09,14.21,14.21,14.21,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2018-12-16,12.17,12.17,12.17,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.02,12.02,12.02,0.0,0.0,12.27,12.27,12.27,0.0,0.0
2018-12-23,13.12,13.12,13.12,0.0,0.0,13.24,13.24,13.24,0.0,0.0,12.94,12.94,12.94,0.0,0.0,13.1,13.1,13.1,0.0,0.0
2018-12-30,13.39,13.39,13.39,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.37,13.37,13.37,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2019-01-06,13.74,13.74,13.74,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-01-13,13.85,13.85,13.85,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2019-01-20,14.45,14.45,14.45,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.21,14.21,14.21,0.0,0.0,14.39,14.39,14.39,0.0,0.0
2019-01-27,14.62,14.62,14.62,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-02-03,14.73,14.73,14.73,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2019-02-10,14.7,14.7,14.7,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-02-17,14.85,14.85,14.85,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-02-24,14.62,14.62,14.62,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.46,14.46,14.46,0.0,0.0,14.58,14.58,14.58,0.0,0.0
2019-03-03,14.2,14.2,14.2,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.2,14.2,14.2,0.0,0.0,14.32,14.32,14.32,0.0,0.0
2019-03-10,14.71,14.71,14.71,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-03-17,15.05,15.05,15.05,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.78,14.78,14.78,0.0,0.0
2019-03-24,15.13,15.13,15.13,0.0,0.0,15.18,15.18,15.18,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-03-31,15.12,15.12,15.12,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2019-04-07,14.9,14.9,14.9,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-04-14,14.55,14.55,14.55,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0
2019-04-21,14.82,14.82,14.82,0.0,0.0,15.05,15.05,15.05,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.81,14.81,14.81,0.0,0.0
2019-04-28,14.6,14.6,14.6,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-05-05,14.27,14.27,14.27,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.28,14.28,14.28,0.0,0.0
2019-05-12,14.31,14.31,14.31,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-05-19,14.08,14.08,14.08,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-05-26,13.5,13.5,13.5,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.07,13.07,13.07,0.0,0.0,13.25,13.25,13.25,0.0,0.0
2019-06-02,13.83,13.83,13.83,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2019-06-09,13.85,13.85,13.85,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.82,13.82,13.82,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-06-16,14.33,14.33,14.33,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.11,14.11,14.11,0.0,0.0
2019-06-23,14.38,14.38,14.38,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.32,14.32,14.32,0.0,0.0
2019-06-30,14.4,14.4,14.4,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.33,14.33,14.33,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2019-07-07,14.51,14.51,14.51,0.0,0.0,14.56,14.56,14.56,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0
2019-07-14,14.12,14.12,14.12,0.0,0.0,14.2,14.2,14.2,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2019-07-21,14.18,14.18,14.18,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2019-07-28,14.23,14.23,14.23,0.0,0.0,14.27,14.27,14.27,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2019-08-04,14.1,14.1,14.1,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.02,14.02,14.02,0.0,0.0,14.2,14.2,14.2,0.0,0.0
2019-08-11,13.51,13.51,13.51,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2019-08-18,13.71,13.71,13.71,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.34,13.34,13.34,0.0,0.0
2019-08-25,12.6,12.6,12.6,0.0,0.0,12.72,12.72,12.72,0.0,0.0,12.53,12.53,12.53,0.0,0.0,12.64,12.64,12.64,0.0,0.0
2019-09-01,13.04,13.04,13.04,0.0,0.0,13.17,13.17,13.17,0.0,0.0,12.72,12.72,12.72,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2019-09-08,13.64,13.64,13.64,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-09-15,13.8,13.8,13.8,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.75,13.75,13.75,0.0,0.0
2019-09-22,13.82,13.82,13.82,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-09-29,13.6,13.6,13.6,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.56,13.56,13.56,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2019-10-06,13.3,13.3,13.3,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.06,13.06,13.06,0.0,0.0
2019-10-13,13.1,13.1,13.1,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.13,13.13,13.13,0.0,0.0
2019-10-20,13.51,13.51,13.51,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-10-27,13.53,13.53,13.53,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.51,13.51,13.51,0.0,0.0
2019-11-03,13.54,13.54,13.54,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.48,13.48,13.48,0.0,0.0
2019-11-10,13.3,13.3,13.3,0.0,0.0,13.4,13.4,13.4,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.39,13.39,13.39,0.0,0.0
2019-11-17,13.25,13.25,13.25,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.13,13.13,13.13,0.0,0.0,13.2,13.2,13.2,0.0,0.0
2019-11-24,13.38,13.38,13.38,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.38,13.38,13.38,0.0,0.0,13.44,13.44,13.44,0.0,0.0
2019-12-01,13.55,13.55,13.55,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-12-08,13.55,13.55,13.55,0.0,0.0,13.65,13.65,13.65,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.65,13.65,13.65,0.0,0.0
2019-12-15,14.04,14.04,14.04,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.01,14.01,14.01,0.0,0.0,14.17,14.17,14.17,0.0,0.0
2019-12-22,14.42,14.42,14.42,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.49,14.49,14.49,0.0,0.0
2019-12-29,14.13,14.13,14.13,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.08,14.08,14.08,0.0,0.0,14.31,14.31,14.31,0.0,0.0
