Date,Vanguard S&P Small Cap 600_Open_average,Vanguard S&P Small Cap 600_Open_max,Vanguard S&P Small Cap 600_Open_min,Vanguard S&P Small Cap 600_Open_volatility,Vanguard S&P Small Cap 600_Open_change,Vanguard S&P Small Cap 600_High_average,Vanguard S&P Small Cap 600_High_max,Vanguard S&P Small Cap 600_High_min,Vanguard S&P Small Cap 600_High_volatility,Vanguard S&P Small Cap 600_High_change,Vanguard S&P Small Cap 600_Low_average,Vanguard S&P Small Cap 600_Low_max,Vanguard S&P Small Cap 600_Low_min,Vanguard S&P Small Cap 600_Low_volatility,Vanguard S&P Small Cap 600_Low_change,Vanguard S&P Small Cap 600_Close_average,Vanguard S&P Small Cap 600_Close_max,Vanguard S&P Small Cap 600_Close_min,Vanguard S&P Small Cap 600_Close_volatility,Vanguard S&P Small Cap 600_Close_change
2018-12-16,123.64,123.64,123.64,0.0,0.0,124.41,124.41,124.41,0.0,0.0,120.19,120.19,120.19,0.0,0.0,120.52,120.52,120.52,0.0,0.0
2018-12-23,124.7,124.7,124.7,0.0,0.0,126.93,126.93,126.93,0.0,0.0,123.77,123.77,123.77,0.0,0.0,125.15,125.15,125.15,0.0,0.0
2018-12-30,125.59,125.59,125.59,0.0,0.0,128.62,128.62,128.62,0.0,0.0,125.48,125.48,125.48,0.0,0.0,128.36,128.36,128.36,0.0,0.0
2019-01-06,133.23,133.23,133.23,0.0,0.0,134.42,134.42,134.42,0.0,0.0,133.16,133.16,133.16,0.0,0.0,134.29,134.29,134.29,0.0,0.0
2019-01-13,137.01,137.01,137.01,0.0,0.0,138.23,138.23,138.23,0.0,0.0,136.67,136.67,136.67,0.0,0.0,137.72,137.72,137.72,0.0,0.0
2019-01-20,136.91,136.91,136.91,0.0,0.0,137.74,137.74,137.74,0.0,0.0,136.83,136.83,136.83,0.0,0.0,137.51,137.51,137.51,0.0,0.0
2019-01-27,139.43,139.43,139.43,0.0,0.0,139.56,139.56,139.56,0.0,0.0,138.46,138.46,138.46,0.0,0.0,139.03,139.03,139.03,0.0,0.0
2019-02-03,138.7,138.7,138.7,0.0,0.0,139.45,139.45,139.45,0.0,0.0,138.4,138.4,138.4,0.0,0.0,139.28,139.28,139.28,0.0,0.0
2019-02-10,144.05,144.05,144.05,0.0,0.0,145.46,145.46,145.46,0.0,0.0,143.84,143.84,143.84,0.0,0.0,145.42,145.42,145.42,0.0,0.0
2019-02-17,146.64,146.64,146.64,0.0,0.0,147.19,147.19,147.19,0.0,0.0,146.5,146.5,146.5,0.0,0.0,147.19,147.19,147.19,0.0,0.0
2019-02-24,146.19,146.19,146.19,0.0,0.0,146.35,146.35,146.35,0.0,0.0,144.81,144.81,144.81,0.0,0.0,146.07,146.07,146.07,0.0,0.0
2019-03-03,138.69,138.69,138.69,0.0,0.0,139.5,139.5,139.5,0.0,0.0,138.63,138.63,138.63,0.0,0.0,139.39,139.39,139.39,0.0,0.0
2019-03-10,141.49,141.49,141.49,0.0,0.0,142.48,142.48,142.48,0.0,0.0,141.09,141.09,141.09,0.0,0.0,141.34,141.34,141.34,0.0,0.0
2019-03-17,141.32,141.32,141.32,0.0,0.0,141.5,141.5,141.5,0.0,0.0,137.09,137.09,137.09,0.0,0.0,137.09,137.09,137.09,0.0,0.0
2019-03-24,141.16,141.16,141.16,0.0,0.0,141.42,141.42,141.42,0.0,0.0,139.64,139.64,139.64,0.0,0.0,140.36,140.36,140.36,0.0,0.0
2019-03-31,143.49,143.49,143.49,0.0,0.0,144.45,144.45,144.45,0.0,0.0,143.43,143.43,143.43,0.0,0.0,144.45,144.45,144.45,0.0,0.0
2019-04-07,145.25,145.25,145.25,0.0,0.0,145.47,145.47,145.47,0.0,0.0,144.44,144.44,144.44,0.0,0.0,145.02,145.02,145.02,0.0,0.0
2019-04-14,144.38,144.38,144.38,0.0,0.0,144.48,144.48,144.48,0.0,0.0,143.21,143.21,143.21,0.0,0.0,143.87,143.87,143.87,0.0,0.0
2019-04-21,144.31,144.31,144.31,0.0,0.0,145.4,145.4,145.4,0.0,0.0,143.79,143.79,143.79,0.0,0.0,145.4,145.4,145.4,0.0,0.0
2019-04-28,145.72,145.72,145.72,0.0,0.0,147.99,147.99,147.99,0.0,0.0,145.72,145.72,145.72,0.0,0.0,147.99,147.99,147.99,0.0,0.0
2019-05-05,143.3,143.3,143.3,0.0,0.0,144.42,144.42,144.42,0.0,0.0,141.63,141.63,141.63,0.0,0.0,144.31,144.31,144.31,0.0,0.0
2019-05-12,140.91,140.91,140.91,0.0,0.0,142.03,142.03,142.03,0.0,0.0,139.71,139.71,139.71,0.0,0.0,139.78,139.78,139.78,0.0,0.0
2019-05-19,136.79,136.79,136.79,0.0,0.0,137.47,137.47,137.47,0.0,0.0,136.5,136.5,136.5,0.0,0.0,137.29,137.29,137.29,0.0,0.0
2019-05-26,133.3,133.3,133.3,0.0,0.0,133.57,133.57,133.57,0.0,0.0,132.51,132.51,132.51,0.0,0.0,133.03,133.03,133.03,0.0,0.0
2019-06-02,137.15,137.15,137.15,0.0,0.0,138.33,138.33,138.33,0.0,0.0,136.84,136.84,136.84,0.0,0.0,137.65,137.65,137.65,0.0,0.0
2019-06-09,139.49,139.49,139.49,0.0,0.0,139.49,139.49,139.49,0.0,0.0,138.32,138.32,138.32,0.0,0.0,138.32,138.32,138.32,0.0,0.0
2019-06-16,141.36,141.36,141.36,0.0,0.0,141.36,141.36,141.36,0.0,0.0,140.12,140.12,140.12,0.0,0.0,140.49,140.49,140.49,0.0,0.0
2019-06-23,141.31,141.31,141.31,0.0,0.0,143.26,143.26,143.26,0.0,0.0,141.31,141.31,141.31,0.0,0.0,142.88,142.88,142.88,0.0,0.0
2019-06-30,142.49,142.49,142.49,0.0,0.0,143.71,143.71,143.71,0.0,0.0,142.06,142.06,142.06,0.0,0.0,143.68,143.68,143.68,0.0,0.0
2019-07-07,141.8,141.8,141.8,0.0,0.0,143.34,143.34,143.34,0.0,0.0,141.75,141.75,141.75,0.0,0.0,143.0,143.0,143.0,0.0,0.0
2019-07-14,141.48,141.48,141.48,0.0,0.0,142.36,142.36,142.36,0.0,0.0,141.06,141.06,141.06,0.0,0.0,141.06,141.06,141.06,0.0,0.0
2019-07-21,143.41,143.41,143.41,0.0,0.0,144.74,144.74,144.74,0.0,0.0,143.16,143.16,143.16,0.0,0.0,144.56,144.56,144.56,0.0,0.0
2019-07-28,141.62,141.62,141.62,0.0,0.0,141.7,141.7,141.7,0.0,0.0,139.71,139.71,139.71,0.0,0.0,140.74,140.74,140.74,0.0,0.0
2019-08-04,141.07,141.07,141.07,0.0,0.0,141.07,141.07,141.07,0.0,0.0,139.41,139.41,139.41,0.0,0.0,139.79,139.79,139.79,0.0,0.0
2019-08-11,135.83,135.83,135.83,0.0,0.0,138.32,138.32,138.32,0.0,0.0,135.75,135.75,135.75,0.0,0.0,138.16,138.16,138.16,0.0,0.0
2019-08-18,138.23,138.23,138.23,0.0,0.0,139.06,139.06,139.06,0.0,0.0,134.4,134.4,134.4,0.0,0.0,134.7,134.7,134.7,0.0,0.0
2019-08-25,138.95,138.95,138.95,0.0,0.0,139.15,139.15,139.15,0.0,0.0,137.4,137.4,137.4,0.0,0.0,138.02,138.02,138.02,0.0,0.0
2019-09-01,140.48,140.48,140.48,0.0,0.0,140.78,140.78,140.78,0.0,0.0,139.76,139.76,139.76,0.0,0.0,139.86,139.86,139.86,0.0,0.0
2019-09-08,147.16,147.16,147.16,0.0,0.0,148.28,148.28,148.28,0.0,0.0,146.76,146.76,146.76,0.0,0.0,146.8,146.8,146.8,0.0,0.0
2019-09-15,145.41,145.41,145.41,0.0,0.0,145.92,145.92,145.92,0.0,0.0,144.07,144.07,144.07,0.0,0.0,144.66,144.66,144.66,0.0,0.0
2019-09-22,143.84,143.84,143.84,0.0,0.0,144.26,144.26,144.26,0.0,0.0,141.91,141.91,141.91,0.0,0.0,142.53,142.53,142.53,0.0,0.0
2019-09-29,139.09,139.09,139.09,0.0,0.0,140.13,140.13,140.13,0.0,0.0,138.25,138.25,138.25,0.0,0.0,140.13,140.13,140.13,0.0,0.0
2019-10-06,140.24,140.24,140.24,0.0,0.0,142.49,142.49,142.49,0.0,0.0,140.24,140.24,140.24,0.0,0.0,140.96,140.96,140.96,0.0,0.0
2019-10-13,143.5,143.5,143.5,0.0,0.0,144.06,144.06,144.06,0.0,0.0,142.11,142.11,142.11,0.0,0.0,143.14,143.14,143.14,0.0,0.0
2019-10-20,144.66,144.66,144.66,0.0,0.0,146.22,146.22,146.22,0.0,0.0,144.66,144.66,144.66,0.0,0.0,145.9,145.9,145.9,0.0,0.0
2019-10-27,146.25,146.25,146.25,0.0,0.0,147.8,147.8,147.8,0.0,0.0,146.15,146.15,146.15,0.0,0.0,147.68,147.68,147.68,0.0,0.0
2019-11-03,148.51,148.51,148.51,0.0,0.0,149.1,149.1,149.1,0.0,0.0,148.19,148.19,148.19,0.0,0.0,149.09,149.09,149.09,0.0,0.0
2019-11-10,148.39,148.39,148.39,0.0,0.0,148.6,148.6,148.6,0.0,0.0,147.52,147.52,147.52,0.0,0.0,148.11,148.11,148.11,0.0,0.0
2019-11-17,146.76,146.76,146.76,0.0,0.0,146.91,146.91,146.91,0.0,0.0,145.96,145.96,145.96,0.0,0.0,146.69,146.69,146.69,0.0,0.0
2019-11-24,150.59,150.59,150.59,0.0,0.0,150.6,150.6,150.6,0.0,0.0,149.88,149.88,149.88,0.0,0.0,149.93,149.93,149.93,0.0,0.0
2019-12-01,150.59,150.59,150.59,0.0,0.0,151.85,151.85,151.85,0.0,0.0,150.59,150.59,150.59,0.0,0.0,151.34,151.34,151.34,0.0,0.0
2019-12-08,152.48,152.48,152.48,0.0,0.0,153.01,153.01,153.01,0.0,0.0,150.94,150.94,150.94,0.0,0.0,151.39,151.39,151.39,0.0,0.0
2019-12-15,152.95,152.95,152.95,0.0,0.0,152.95,152.95,152.95,0.0,0.0,152.23,152.23,152.23,0.0,0.0,152.25,152.25,152.25,0.0,0.0
2019-12-22,152.95,152.95,152.95,0.0,0.0,152.95,152.95,152.95,0.0,0.0,151.61,151.61,151.61,0.0,0.0,151.9,151.9,151.9,0.0,0.0
2019-12-29,150.71,150.71,150.71,0.0,0.0,152.41,152.41,152.41,0.0,0.0,150.71,150.71,150.71,0.0,0.0,152.3,152.3,152.3,0.0,0.0
