Date,Elkhorn Lunt Low Vol High Beta TacticalEtf_Open_average,Elkhorn Lunt Low Vol High Beta TacticalEtf_Open_max,Elkhorn Lunt Low Vol High Beta TacticalEtf_Open_min,Elkhorn Lunt Low Vol High Beta TacticalEtf_Open_volatility,Elkhorn Lunt Low Vol High Beta TacticalEtf_Open_change,Elkhorn Lunt Low Vol High Beta TacticalEtf_High_average,Elkhorn Lunt Low Vol High Beta TacticalEtf_High_max,Elkhorn Lunt Low Vol High Beta TacticalEtf_High_min,Elkhorn Lunt Low Vol High Beta TacticalEtf_High_volatility,Elkhorn Lunt Low Vol High Beta TacticalEtf_High_change,Elkhorn Lunt Low Vol High Beta TacticalEtf_Low_average,Elkhorn Lunt Low Vol High Beta TacticalEtf_Low_max,Elkhorn Lunt Low Vol High Beta TacticalEtf_Low_min,Elkhorn Lunt Low Vol High Beta TacticalEtf_Low_volatility,Elkhorn Lunt Low Vol High Beta TacticalEtf_Low_change,Elkhorn Lunt Low Vol High Beta TacticalEtf_Close_average,Elkhorn Lunt Low Vol High Beta TacticalEtf_Close_max,Elkhorn Lunt Low Vol High Beta TacticalEtf_Close_min,Elkhorn Lunt Low Vol High Beta TacticalEtf_Close_volatility,Elkhorn Lunt Low Vol High Beta TacticalEtf_Close_change
2018-06-10,31.58,31.58,31.58,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.63,31.63,31.63,0.0,0.0
2018-06-17,31.26,31.26,31.26,0.0,0.0,31.3,31.3,31.3,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-06-24,30.39,30.39,30.39,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.25,30.25,30.25,0.0,0.0
2018-07-01,30.37,30.37,30.37,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.63,30.63,30.63,0.0,0.0
2018-07-08,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.81,30.81,30.81,0.0,0.0
2018-07-15,30.93,30.93,30.93,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.65,30.65,30.65,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2018-07-22,31.09,31.09,31.09,0.0,0.0,31.11,31.11,31.11,0.0,0.0,31.0,31.0,31.0,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2018-07-29,31.27,31.27,31.27,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.25,31.25,31.25,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2018-08-05,31.32,31.32,31.32,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.2,31.2,31.2,0.0,0.0
2018-08-12,31.74,31.74,31.74,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.74,31.74,31.74,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2018-08-19,31.65,31.65,31.65,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.64,31.64,31.64,0.0,0.0,31.7,31.7,31.7,0.0,0.0
2018-08-26,31.81,31.81,31.81,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.78,31.78,31.78,0.0,0.0
2018-09-02,31.95,31.95,31.95,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.93,31.93,31.93,0.0,0.0
2018-09-09,32.01,32.01,32.01,0.0,0.0,32.09,32.09,32.09,0.0,0.0,32.01,32.01,32.01,0.0,0.0,32.09,32.09,32.09,0.0,0.0
2018-09-16,32.11,32.11,32.11,0.0,0.0,32.18,32.18,32.18,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.1,32.1,32.1,0.0,0.0
2018-09-23,31.47,31.47,31.47,0.0,0.0,31.51,31.51,31.51,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.51,31.51,31.51,0.0,0.0
2018-09-30,31.42,31.42,31.42,0.0,0.0,31.46,31.46,31.46,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2018-10-07,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2018-10-14,30.89,30.89,30.89,0.0,0.0,30.93,30.93,30.93,0.0,0.0,30.84,30.84,30.84,0.0,0.0,30.91,30.91,30.91,0.0,0.0
2018-10-21,30.18,30.18,30.18,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2018-10-28,30.66,30.66,30.66,0.0,0.0,30.66,30.66,30.66,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-11-04,31.37,31.37,31.37,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2018-11-11,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.63,31.63,31.63,0.0,0.0,31.72,31.72,31.72,0.0,0.0
2018-11-18,31.06,31.06,31.06,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.06,31.06,31.06,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2018-11-25,31.84,31.84,31.84,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.8,31.8,31.8,0.0,0.0,32.01,32.01,32.01,0.0,0.0
2018-12-02,31.66,31.66,31.66,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2018-12-09,31.29,31.29,31.29,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.13,31.13,31.13,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2018-12-16,29.99,29.99,29.99,0.0,0.0,30.03,30.03,30.03,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.41,29.41,29.41,0.0,0.0
2018-12-23,29.59,29.59,29.59,0.0,0.0,29.76,29.76,29.76,0.0,0.0,29.42,29.42,29.42,0.0,0.0,29.43,29.43,29.43,0.0,0.0
2018-12-30,29.34,29.34,29.34,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2019-01-06,29.88,29.88,29.88,0.0,0.0,30.1,30.1,30.1,0.0,0.0,29.88,29.88,29.88,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-01-13,30.58,30.58,30.58,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2019-01-20,31.0,31.0,31.0,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.94,30.94,30.94,0.0,0.0
2019-01-27,31.65,31.65,31.65,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2019-02-03,31.9,31.9,31.9,0.0,0.0,32.07,32.07,32.07,0.0,0.0,31.9,31.9,31.9,0.0,0.0,32.07,32.07,32.07,0.0,0.0
2019-02-10,32.15,32.15,32.15,0.0,0.0,32.49,32.49,32.49,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.49,32.49,32.49,0.0,0.0
2019-02-17,32.77,32.77,32.77,0.0,0.0,32.87,32.87,32.87,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2019-02-24,32.92,32.92,32.92,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.8,32.8,32.8,0.0,0.0,32.94,32.94,32.94,0.0,0.0
2019-03-03,32.53,32.53,32.53,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.66,32.66,32.66,0.0,0.0
2019-03-10,33.34,33.34,33.34,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2019-03-17,33.29,33.29,33.29,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.29,33.29,33.29,0.0,0.0,33.3,33.3,33.3,0.0,0.0
2019-03-24,33.39,33.39,33.39,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2019-03-31,33.63,33.63,33.63,0.0,0.0,33.72,33.72,33.72,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2019-04-07,33.71,33.71,33.71,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2019-04-14,33.38,33.38,33.38,0.0,0.0,33.57,33.57,33.57,0.0,0.0,33.38,33.38,33.38,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2019-04-21,33.91,33.91,33.91,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.91,33.91,33.91,0.0,0.0,33.92,33.92,33.92,0.0,0.0
2019-04-28,34.15,34.15,34.15,0.0,0.0,34.19,34.19,34.19,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-05-05,33.65,33.65,33.65,0.0,0.0,34.07,34.07,34.07,0.0,0.0,33.61,33.61,33.61,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-05-12,34.03,34.03,34.03,0.0,0.0,34.29,34.29,34.29,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-05-19,34.48,34.48,34.48,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.46,34.46,34.46,0.0,0.0
2019-05-26,33.92,33.92,33.92,0.0,0.0,33.99,33.99,33.99,0.0,0.0,33.78,33.78,33.78,0.0,0.0,33.94,33.94,33.94,0.0,0.0
2019-06-02,35.48,35.48,35.48,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-06-09,35.35,35.35,35.35,0.0,0.0,35.52,35.52,35.52,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2019-06-16,35.59,35.59,35.59,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.59,35.59,35.59,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-06-23,34.97,34.97,34.97,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-06-30,35.61,35.61,35.61,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.71,35.71,35.71,0.0,0.0
2019-07-07,36.01,36.01,36.01,0.0,0.0,36.01,36.01,36.01,0.0,0.0,35.76,35.76,35.76,0.0,0.0,35.82,35.82,35.82,0.0,0.0
2019-07-14,35.75,35.75,35.75,0.0,0.0,35.84,35.84,35.84,0.0,0.0,35.44,35.44,35.44,0.0,0.0,35.44,35.44,35.44,0.0,0.0
2019-07-21,35.56,35.56,35.56,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.56,35.56,35.56,0.0,0.0,35.65,35.65,35.65,0.0,0.0
2019-07-28,35.42,35.42,35.42,0.0,0.0,35.51,35.51,35.51,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.39,35.39,35.39,0.0,0.0
2019-08-04,35.67,35.67,35.67,0.0,0.0,35.8,35.8,35.8,0.0,0.0,35.55,35.55,35.55,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2019-08-11,35.68,35.68,35.68,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.65,35.65,35.65,0.0,0.0,35.78,35.78,35.78,0.0,0.0
2019-08-18,36.09,36.09,36.09,0.0,0.0,36.09,36.09,36.09,0.0,0.0,35.47,35.47,35.47,0.0,0.0,35.47,35.47,35.47,0.0,0.0
2019-08-25,36.33,36.33,36.33,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.16,36.16,36.16,0.0,0.0,36.21,36.21,36.21,0.0,0.0
2019-09-01,36.77,36.77,36.77,0.0,0.0,36.77,36.77,36.77,0.0,0.0,36.65,36.65,36.65,0.0,0.0,36.65,36.65,36.65,0.0,0.0
2019-09-08,36.49,36.49,36.49,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.23,36.23,36.23,0.0,0.0,36.36,36.36,36.36,0.0,0.0
2019-09-15,36.84,36.84,36.84,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.7,36.7,36.7,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-09-22,36.84,36.84,36.84,0.0,0.0,36.89,36.89,36.89,0.0,0.0,36.59,36.59,36.59,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2019-09-29,37.06,37.06,37.06,0.0,0.0,37.06,37.06,37.06,0.0,0.0,36.45,36.45,36.45,0.0,0.0,36.77,36.77,36.77,0.0,0.0
2019-10-06,36.49,36.49,36.49,0.0,0.0,36.72,36.72,36.72,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.49,36.49,36.49,0.0,0.0
2019-10-13,36.33,36.33,36.33,0.0,0.0,36.62,36.62,36.62,0.0,0.0,36.33,36.33,36.33,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2019-10-20,36.6,36.6,36.6,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.49,36.49,36.49,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2019-10-27,36.74,36.74,36.74,0.0,0.0,36.75,36.75,36.75,0.0,0.0,36.6,36.6,36.6,0.0,0.0,36.66,36.66,36.66,0.0,0.0
2019-11-03,36.11,36.11,36.11,0.0,0.0,36.25,36.25,36.25,0.0,0.0,36.11,36.11,36.11,0.0,0.0,36.16,36.16,36.16,0.0,0.0
2019-11-10,36.67,36.67,36.67,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.57,36.57,36.57,0.0,0.0
2019-11-17,36.4,36.4,36.4,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.28,36.28,36.28,0.0,0.0,36.4,36.4,36.4,0.0,0.0
2019-11-24,36.67,36.67,36.67,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.67,36.67,36.67,0.0,0.0
2019-12-01,36.46,36.46,36.46,0.0,0.0,36.83,36.83,36.83,0.0,0.0,36.46,36.46,36.46,0.0,0.0,36.81,36.81,36.81,0.0,0.0
2019-12-08,37.72,37.72,37.72,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.51,37.51,37.51,0.0,0.0,37.63,37.63,37.63,0.0,0.0
2019-12-15,38.59,38.59,38.59,0.0,0.0,38.69,38.69,38.69,0.0,0.0,38.56,38.56,38.56,0.0,0.0,38.62,38.62,38.62,0.0,0.0
2019-12-22,39.22,39.22,39.22,0.0,0.0,39.22,39.22,39.22,0.0,0.0,38.81,38.81,38.81,0.0,0.0,38.81,38.81,38.81,0.0,0.0
2019-12-29,39.1,39.1,39.1,0.0,0.0,39.1,39.1,39.1,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.74,38.74,38.74,0.0,0.0
