,Beta / Alpha,Lasso Profit,Control Profit
0,0.1_alpha12_beta,200.54999999999836,-28.159999999999968
1,0.1_alpha20_beta,103.60999999999922,-28.159999999999968
2,0.1_alpha4_beta,43.99000000000069,-28.159999999999968
3,0.1_alpha6_beta,27.04000000000042,-28.159999999999968
4,0.1_alpha8_beta,139.92000000000053,-28.159999999999968
