,Beta / Alpha,Lasso Profit,Control Profit
0,0.1_alpha4_beta,197.02999999999884,257.9000000000001
1,0.1_alpha8_beta,47.460000000000264,257.9000000000001
2,0.2_alpha20_beta,77.71000000000026,257.9000000000001
3,0.2_alpha6_beta,86.23000000000002,257.9000000000001
4,0.3_alpha12_beta,64.24000000000024,257.9000000000001
