Date,Direxion Auspice Broad Commodity StrategyEtf_Open_average,Direxion Auspice Broad Commodity StrategyEtf_Open_max,Direxion Auspice Broad Commodity StrategyEtf_Open_min,Direxion Auspice Broad Commodity StrategyEtf_Open_volatility,Direxion Auspice Broad Commodity StrategyEtf_Open_change,Direxion Auspice Broad Commodity StrategyEtf_High_average,Direxion Auspice Broad Commodity StrategyEtf_High_max,Direxion Auspice Broad Commodity StrategyEtf_High_min,Direxion Auspice Broad Commodity StrategyEtf_High_volatility,Direxion Auspice Broad Commodity StrategyEtf_High_change,Direxion Auspice Broad Commodity StrategyEtf_Low_average,Direxion Auspice Broad Commodity StrategyEtf_Low_max,Direxion Auspice Broad Commodity StrategyEtf_Low_min,Direxion Auspice Broad Commodity StrategyEtf_Low_volatility,Direxion Auspice Broad Commodity StrategyEtf_Low_change,Direxion Auspice Broad Commodity StrategyEtf_Close_average,Direxion Auspice Broad Commodity StrategyEtf_Close_max,Direxion Auspice Broad Commodity StrategyEtf_Close_min,Direxion Auspice Broad Commodity StrategyEtf_Close_volatility,Direxion Auspice Broad Commodity StrategyEtf_Close_change
2018-05-20,25.87,25.87,25.87,0.0,0.0,25.87,25.87,25.87,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.87,25.87,25.87,0.0,0.0
2018-05-27,25.71,25.71,25.71,0.0,0.0,25.77,25.77,25.77,0.0,0.0,25.71,25.71,25.71,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-06-03,25.51,25.51,25.51,0.0,0.0,25.51,25.51,25.51,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-06-10,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2018-06-17,24.67,24.67,24.67,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2018-06-24,25.01,25.01,25.01,0.0,0.0,25.01,25.01,25.01,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.98,24.98,24.98,0.0,0.0
2018-07-01,24.87,24.87,24.87,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2018-07-08,24.83,24.83,24.83,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-07-15,24.75,24.75,24.75,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.81,24.81,24.81,0.0,0.0
2018-07-22,25.14,25.14,25.14,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.06,25.06,25.06,0.0,0.0
2018-07-29,25.1,25.1,25.1,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2018-08-05,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-08-12,24.76,24.76,24.76,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.75,24.75,24.75,0.0,0.0,24.75,24.75,24.75,0.0,0.0
2018-08-19,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2018-08-26,25.12,25.12,25.12,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2018-09-02,24.88,24.88,24.88,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-09-09,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.9,24.9,24.9,0.0,0.0
2018-09-16,25.02,25.02,25.02,0.0,0.0,25.1,25.1,25.1,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2018-09-23,25.13,25.13,25.13,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.16,25.16,25.16,0.0,0.0
2018-09-30,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2018-10-07,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-10-14,25.13,25.13,25.13,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.07,25.07,25.07,0.0,0.0
2018-10-21,24.77,24.77,24.77,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.76,24.76,24.76,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2018-10-28,24.43,24.43,24.43,0.0,0.0,24.48,24.48,24.48,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2018-11-04,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2018-11-11,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-11-18,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2018-11-25,24.32,24.32,24.32,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2018-12-02,24.39,24.39,24.39,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2018-12-09,24.31,24.31,24.31,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2018-12-16,24.36,24.36,24.36,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2018-12-23,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2018-12-30,23.94,23.94,23.94,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.94,23.94,23.94,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2019-01-06,24.13,24.13,24.13,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-01-13,24.06,24.06,24.06,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-01-20,24.11,24.11,24.11,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.1,24.1,24.1,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-01-27,24.35,24.35,24.35,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-02-03,24.28,24.28,24.28,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-02-10,24.23,24.23,24.23,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-02-17,24.52,24.52,24.52,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2019-02-24,24.19,24.19,24.19,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2019-03-03,24.03,24.03,24.03,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-03-10,24.12,24.12,24.12,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2019-03-17,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-03-24,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,23.98,23.98,23.98,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2019-03-31,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-04-07,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-04-14,24.02,24.02,24.02,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-04-21,23.98,23.98,23.98,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2019-04-28,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-05-05,23.68,23.68,23.68,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2019-05-12,23.77,23.77,23.77,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-05-19,23.3,23.3,23.3,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-05-26,23.08,23.08,23.08,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-06-02,22.94,22.94,22.94,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.95,22.95,22.95,0.0,0.0
2019-06-09,23.12,23.12,23.12,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-06-16,23.48,23.48,23.48,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-06-23,23.51,23.51,23.51,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-06-30,23.33,23.33,23.33,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-07-07,23.54,23.54,23.54,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-07-14,23.4,23.4,23.4,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-07-21,23.38,23.38,23.38,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-07-28,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2019-08-04,23.61,23.61,23.61,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-08-11,23.4,23.4,23.4,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-08-18,23.39,23.39,23.39,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-08-25,23.55,23.55,23.55,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2019-09-01,23.57,23.57,23.57,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-09-08,23.43,23.43,23.43,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-09-15,23.44,23.44,23.44,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2019-09-22,23.35,23.35,23.35,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-09-29,23.42,23.42,23.42,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.4,23.4,23.4,0.0,0.0
2019-10-06,23.36,23.36,23.36,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-10-13,23.45,23.45,23.45,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.5,23.5,23.5,0.0,0.0
2019-10-20,23.51,23.51,23.51,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.54,23.54,23.54,0.0,0.0
2019-10-27,23.49,23.49,23.49,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-11-03,23.27,23.27,23.27,0.0,0.0,23.29,23.29,23.29,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2019-11-10,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-11-17,23.28,23.28,23.28,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.28,23.28,23.28,0.0,0.0
2019-11-24,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-12-01,23.27,23.27,23.27,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2019-12-08,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-12-15,23.54,23.54,23.54,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.51,23.51,23.51,0.0,0.0
2019-12-22,23.76,23.76,23.76,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2019-12-29,23.8,23.8,23.8,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2020-01-05,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0
2020-01-12,23.68,23.68,23.68,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.74,23.74,23.74,0.0,0.0
2020-01-19,23.18,23.18,23.18,0.0,0.0,23.18,23.18,23.18,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.12,23.12,23.12,0.0,0.0
2020-01-26,22.7,22.7,22.7,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2020-02-02,22.71,22.71,22.71,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.77,22.77,22.77,0.0,0.0
2020-02-09,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.76,22.76,22.76,0.0,0.0
2020-02-16,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2020-02-23,22.11,22.11,22.11,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.03,22.03,22.03,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2020-03-01,22.1,22.1,22.1,0.0,0.0,22.18,22.18,22.18,0.0,0.0,22.1,22.1,22.1,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2020-03-08,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0
2020-03-15,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2020-03-22,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2020-03-29,21.38,21.38,21.38,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.33,21.33,21.33,0.0,0.0,21.38,21.38,21.38,0.0,0.0
2020-04-05,21.39,21.39,21.39,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.34,21.34,21.34,0.0,0.0
2020-04-12,21.9,21.9,21.9,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.36,21.36,21.36,0.0,0.0
2020-04-19,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2020-04-26,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0,21.41,21.41,21.41,0.0,0.0
2020-05-03,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.52,21.52,21.52,0.0,0.0
2020-05-10,21.5,21.5,21.5,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.49,21.49,21.49,0.0,0.0
2020-05-17,21.38,21.38,21.38,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.38,21.38,21.38,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2020-05-24,21.42,21.42,21.42,0.0,0.0,21.42,21.42,21.42,0.0,0.0,21.37,21.37,21.37,0.0,0.0,21.42,21.42,21.42,0.0,0.0
2020-05-31,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2020-06-07,21.5,21.5,21.5,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.44,21.44,21.44,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2020-06-14,21.41,21.41,21.41,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.4,21.4,21.4,0.0,0.0
2020-06-21,21.47,21.47,21.47,0.0,0.0,21.47,21.47,21.47,0.0,0.0,21.4,21.4,21.4,0.0,0.0,21.44,21.44,21.44,0.0,0.0
2020-06-28,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.45,21.45,21.45,0.0,0.0
2020-07-05,21.53,21.53,21.53,0.0,0.0,21.53,21.53,21.53,0.0,0.0,21.48,21.48,21.48,0.0,0.0,21.48,21.48,21.48,0.0,0.0
