Date,ANETStock_Open_average,ANETStock_Open_max,ANETStock_Open_min,ANETStock_Open_volatility,ANETStock_Open_change,ANETStock_High_average,ANETStock_High_max,ANETStock_High_min,ANETStock_High_volatility,ANETStock_High_change,ANETStock_Low_average,ANETStock_Low_max,ANETStock_Low_min,ANETStock_Low_volatility,ANETStock_Low_change,ANETStock_Close_average,ANETStock_Close_max,ANETStock_Close_min,ANETStock_Close_volatility,ANETStock_Close_change,ANETStock_Volume_average,ANETStock_Volume_max,ANETStock_Volume_min,ANETStock_Volume_volatility,ANETStock_Volume_change
2018-01-14,262.2275,267.87,255.91,11.960000000000008,6.220000000000027,266.86,271.87,262.84,9.03000000000003,9.03000000000003,258.9375,267.1,250.16,16.940000000000026,16.940000000000026,262.9025,270.84,252.77,18.069999999999965,18.069999999999965,787050,919181,642494,276687,-223112
2018-01-21,274.358,279.46,270.92,8.539999999999964,8.45999999999998,278.406,283.5,275.85,7.649999999999977,7.649999999999977,271.506,276.86,268.2,8.660000000000025,8.170000000000016,276.444,283.5,273.14,10.360000000000014,7.819999999999993,685176,942218,496276,445942,-251686
2018-01-28,275.688,283.5,272.15,11.350000000000023,-11.350000000000023,278.952,284.76,276.58,8.180000000000007,-5.310000000000002,267.728,277.36,252.01,25.350000000000023,-10.240000000000009,275.504,277.99,273.48,4.509999999999991,-4.509999999999991,925027,1359738,734872,624866,25683
2018-02-04,270.282,285.01,253.33,31.67999999999998,4.060000000000002,280.668,289.07,274.31,14.759999999999991,-4.949999999999989,262.08,275.04,250.41,24.630000000000024,-4.449999999999989,271.288,281.62,264.52,17.100000000000023,7.180000000000007,1136006,1216619,1004171,212448,-66791
2018-02-11,283.63,306.0,258.0,48.0,-20.149999999999977,293.202,311.67,269.0,42.670000000000016,-18.170000000000016,279.106,295.35,247.52,47.83000000000001,-30.099999999999994,287.338,307.96,249.49,58.46999999999997,-35.05000000000001,3109150,8890671,1017022,7873649,7620248
2018-02-18,245.8375,249.0,240.0,9.0,-1.6500000000000057,249.69,253.28,245.43,7.849999999999994,-3.789999999999992,240.3775,246.11,235.82,10.29000000000002,-5.77000000000001,244.565,249.65,238.03,11.620000000000005,-3.730000000000018,2037214,2991541,1302181,1689360,-952928
2018-02-25,259.214,270.64,247.57,23.069999999999993,10.29000000000002,268.378,273.58,260.0,13.579999999999984,11.949999999999989,255.01,260.0,246.78,13.219999999999999,7.430000000000007,264.806,271.5,259.14,12.360000000000014,11.649999999999977,1654776,2141050,1412894,728156,-274991
2018-03-04,285.226,295.11,270.0,25.110000000000014,25.110000000000014,293.364,298.0,285.94,12.060000000000002,12.060000000000002,283.422,293.81,267.3,26.50999999999999,26.50999999999999,290.192,295.15,281.86,13.289999999999964,13.289999999999964,1428411,2054258,922477,1131781,-1131781
2018-03-11,295.792,298.0,290.0,8.0,-0.30000000000001137,299.196,301.31,296.94,4.3700000000000045,-4.3700000000000045,291.454,295.16,288.32,6.840000000000032,-3.180000000000007,295.04,298.5,289.68,8.819999999999993,-3.67999999999995,1091865,1390916,766160,624756,-441283
2018-03-18,278.652,285.2,274.11,11.089999999999975,-2.1999999999999886,283.608,288.65,277.58,11.069999999999993,-5.920000000000016,273.488,281.17,262.11,19.060000000000002,-10.139999999999986,276.692,285.42,264.21,21.210000000000036,-13.180000000000007,1163694,1893235,615731,1277504,-667223
2018-03-25,261.0175,272.94,248.01,24.930000000000007,-23.0,264.91499999999996,274.95,253.19,21.75999999999999,-14.519999999999982,250.6275,262.32,243.17,19.150000000000006,-17.849999999999994,256.28,270.98,245.14,25.840000000000032,-15.680000000000007,1369735,1785280,1042868,742412,207215
2018-04-01,255.36,262.87,246.28,16.590000000000003,4.22999999999999,261.936,271.44,257.4,14.04000000000002,2.829999999999984,252.206,261.1,245.1,16.00000000000003,7.349999999999994,257.488,262.74,253.51,9.230000000000018,5.210000000000036,975348,1168242,827065,341177,-233259
2018-04-08,263.824,268.0,258.02,9.980000000000018,-4.53000000000003,266.984,272.1,258.34,13.760000000000048,-7.760000000000048,259.49399999999997,267.99,241.32,26.670000000000016,-18.180000000000007,261.272,268.89,244.2,24.689999999999998,-15.300000000000011,1049029,2805010,503578,2301432,2253499
2018-04-15,251.368,257.28,241.0,16.279999999999973,10.629999999999967,257.268,263.4,247.69,15.70999999999998,15.70999999999998,247.012,255.47,238.7,16.77000000000001,16.77000000000001,254.352,260.65,239.44,21.20999999999998,21.20999999999998,1136723,2038659,658268,1380391,-868367
2018-04-22,257.93,262.62,251.49,11.129999999999995,0.6399999999999864,261.726,266.65,256.22,10.42999999999995,4.669999999999959,252.57,259.99,247.21,12.780000000000001,7.980000000000018,256.304,262.75,252.06,10.689999999999998,8.569999999999993,717658,965083,559153,405930,26241
2018-04-29,260.488,267.48,243.9,23.580000000000013,-20.28,265.024,272.54,248.99,23.55000000000001,-18.49000000000001,256.54200000000003,265.41,235.24,30.170000000000016,-26.069999999999993,261.636,267.85,245.05,22.80000000000001,-19.5,1395875,3386608,679263,2707345,2551985
2018-05-06,255.698,260.42,247.1,13.320000000000022,12.900000000000006,259.888,262.19,254.82,7.3700000000000045,5.980000000000018,253.626,259.0,245.43,13.569999999999993,10.579999999999984,258.32800000000003,260.66,252.36,8.300000000000011,7.550000000000011,1091653,1636817,586718,1050099,-1050099
2018-05-13,250.99800000000002,258.41,248.0,10.410000000000025,-10.410000000000025,252.792,260.5,249.13,11.370000000000005,-10.419999999999987,247.698,252.68,243.62,9.060000000000002,-5.340000000000003,249.552,253.52,247.47,6.050000000000011,-5.430000000000007,848199,1338182,481409,856773,-575616
